STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
29,057,29057,Dade,Dade County,-93.854878,37.4323495,Missouri,MO
29,199,29199,Scotland,Scotland County,-92.1428235,40.4476855,Missouri,MO
29,171,29171,Putnam,Putnam County,-93.0145314,40.4786055,Missouri,MO
29,187,29187,St. Francois,St. Francois County,-90.4738684,37.8107068,Missouri,MO
29,049,29049,Clinton,Clinton County,-94.3958028,39.6087233,Missouri,MO
29,033,29033,Carroll,Carroll County,-93.5002266,39.4273754,Missouri,MO
29,217,29217,Vernon,Vernon County,-94.3415972,37.8501957,Missouri,MO
29,015,29015,Benton,Benton County,-93.2879421,38.3010358,Missouri,MO
29,065,29065,Dent,Dent County,-91.4897172,37.6030721,Missouri,MO
29,185,29185,St. Clair,St. Clair County,-93.7765602,38.0422304,Missouri,MO
29,129,29129,Mercer,Mercer County,-93.5676313,40.4214135,Missouri,MO
29,159,29159,Pettis,Pettis County,-93.2852073,38.7273667,Missouri,MO
29,063,29063,DeKalb,DeKalb County,-94.4071901,39.8946645,Missouri,MO
29,069,29069,Dunklin,Dunklin County,-90.065394,36.3069045,Missouri,MO
29,137,29137,Monroe,Monroe County,-92.0064582,39.4982695,Missouri,MO
29,155,29155,Pemiscot,Pemiscot County,-89.7859419,36.2099162,Missouri,MO
29,510,29510,St. Louis,St. Louis city,-90.2445816,38.6356988,Missouri,MO
29,013,29013,Bates,Bates County,-94.3392459,38.2572171,Missouri,MO
29,143,29143,New Madrid,New Madrid County,-89.6559485,36.5942608,Missouri,MO
29,029,29029,Camden,Camden County,-92.7653271,38.0265275,Missouri,MO
