State,County,ViolentCrime,MurderNonnegligentManslaughter,Rape1,Robbery,AggravatedAssault,PropertyCrime,Burglary,LarcenyTheft,MotorVehicleTheft,Arson2,Area,StateAbbrev
Missouri,Taney,82,0,5,2,75,370,114,206,50,0.0, Nonmetropolitan Counties,MO
Missouri,Texas,17,0,0,0,17,242,100,113,29,3.0, Nonmetropolitan Counties,MO
Missouri,Vernon,52,4,4,1,43,263,79,156,28,3.0, Nonmetropolitan Counties,MO
Missouri,Washington,66,0,11,2,53,295,85,171,39,3.0, Nonmetropolitan Counties,MO
Missouri,Wayne,27,0,0,1,26,223,84,112,27,0.0, Nonmetropolitan Counties,MO
Missouri,Worth,2,0,1,0,1,46,29,12,5,0.0, Nonmetropolitan Counties,MO
Missouri,Wright,27,1,1,0,25,75,20,40,15,0.0, Nonmetropolitan Counties,MO
Montana,Carbon,12,0,1,0,11,35,8,24,3,1.0, Metropolitan Counties,MT
Montana,Cascade,43,0,9,2,32,161,39,119,3,2.0, Metropolitan Counties,MT
Montana,Golden Valley,2,0,0,0,2,7,0,5,2,0.0, Metropolitan Counties,MT
Montana,Missoula,79,0,20,3,56,391,88,269,34,6.0, Metropolitan Counties,MT
Montana,Yellowstone,76,1,11,8,56,646,146,430,70,5.0, Metropolitan Counties,MT
Montana,Beaverhead,4,0,1,0,3,20,6,11,3,1.0, Nonmetropolitan Counties,MT
Montana,Blaine,5,0,0,0,5,6,2,2,2,0.0, Nonmetropolitan Counties,MT
Montana,Broadwater,17,0,3,1,13,24,2,20,2,1.0, Nonmetropolitan Counties,MT
Montana,Carter,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,MT
Montana,Custer,1,0,1,0,0,29,3,26,0,0.0, Nonmetropolitan Counties,MT
Montana,Daniels,1,0,0,0,1,6,2,4,0,0.0, Nonmetropolitan Counties,MT
Montana,Dawson,7,0,1,0,6,82,19,53,10,1.0, Nonmetropolitan Counties,MT
Montana,Deer Lodge,35,0,1,0,34,204,47,140,17,1.0, Nonmetropolitan Counties,MT
Montana,Fallon,0,0,0,0,0,4,2,2,0,0.0, Nonmetropolitan Counties,MT
Montana,Fergus,19,0,4,0,15,46,11,32,3,1.0, Nonmetropolitan Counties,MT
Montana,Flathead,200,3,14,3,180,1237,202,906,129,5.0, Nonmetropolitan Counties,MT
Montana,Gallatin,66,0,24,0,42,504,61,410,33,3.0, Nonmetropolitan Counties,MT
Montana,Garfield,0,0,0,0,0,7,1,6,0,0.0, Nonmetropolitan Counties,MT
Montana,Glacier,16,0,0,1,15,56,3,44,9,0.0, Nonmetropolitan Counties,MT
Montana,Granite,4,0,0,0,4,50,6,39,5,0.0, Nonmetropolitan Counties,MT
Montana,Hill,14,0,5,0,9,149,10,127,12,1.0, Nonmetropolitan Counties,MT
Montana,Jefferson,26,0,2,0,24,76,23,48,5,1.0, Nonmetropolitan Counties,MT
Montana,Judith Basin,5,0,1,0,4,5,1,1,3,0.0, Nonmetropolitan Counties,MT
Montana,Lake,96,1,11,3,81,345,93,212,40,2.0, Nonmetropolitan Counties,MT
Montana,Lewis and Clark,85,0,31,0,54,405,92,276,37,7.0, Nonmetropolitan Counties,MT
Montana,Lincoln,28,1,5,0,22,159,29,116,14,2.0, Nonmetropolitan Counties,MT
Montana,Madison,5,0,0,0,5,37,15,19,3,0.0, Nonmetropolitan Counties,MT
Montana,McCone,0,0,0,0,0,13,1,10,2,0.0, Nonmetropolitan Counties,MT
Montana,Meagher,2,0,0,0,2,33,4,27,2,0.0, Nonmetropolitan Counties,MT
Montana,Musselshell,20,0,3,0,17,70,15,53,2,0.0, Nonmetropolitan Counties,MT
Montana,Park,16,1,1,1,13,34,5,28,1,1.0, Nonmetropolitan Counties,MT
Montana,Phillips,9,0,0,0,9,64,8,53,3,1.0, Nonmetropolitan Counties,MT
Montana,Pondera,1,0,0,0,1,0,0,0,0,0.0, Nonmetropolitan Counties,MT
Montana,Powell,20,0,3,0,17,13,2,10,1,1.0, Nonmetropolitan Counties,MT
Montana,Prairie,2,0,0,0,2,3,1,2,0,0.0, Nonmetropolitan Counties,MT
Montana,Ravalli,45,0,3,0,42,187,36,148,3,2.0, Nonmetropolitan Counties,MT
Montana,Richland,7,0,1,0,6,46,2,37,7,0.0, Nonmetropolitan Counties,MT
Montana,Roosevelt,25,1,0,2,22,41,8,26,7,0.0, Nonmetropolitan Counties,MT
Montana,Rosebud,17,0,0,1,16,31,6,22,3,0.0, Nonmetropolitan Counties,MT
Montana,Sanders,12,0,1,1,10,71,11,57,3,0.0, Nonmetropolitan Counties,MT
Montana,Sheridan,17,0,2,0,15,73,15,50,8,0.0, Nonmetropolitan Counties,MT
Montana,Silver Bow,123,1,9,12,101,1509,178,1236,95,5.0, Nonmetropolitan Counties,MT
Montana,Stillwater,14,0,4,0,10,71,34,34,3,1.0, Nonmetropolitan Counties,MT
Montana,Teton,8,0,2,0,6,61,11,45,5,0.0, Nonmetropolitan Counties,MT
Montana,Toole,26,0,4,0,22,101,17,67,17,1.0, Nonmetropolitan Counties,MT
Montana,Valley,1,0,0,0,1,51,12,33,6,0.0, Nonmetropolitan Counties,MT
Montana,Wheatland,0,0,0,0,0,2,1,1,0,0.0, Nonmetropolitan Counties,MT
Montana,Wibaux,0,0,0,0,0,2,0,2,0,0.0, Nonmetropolitan Counties,MT
Nebraska,Dakota,13,0,0,0,12,60,12,43,5,0.0, Metropolitan Counties,NE
Nebraska,Dixon,0,0,0,0,0,90,39,45,6,0.0, Metropolitan Counties,NE
Nebraska,Douglas,133,2,0,9,115,1077,303,678,96,0.0, Metropolitan Counties,NE
Nebraska,Hall,18,0,0,0,18,239,107,115,17,0.0, Metropolitan Counties,NE
Nebraska,Hamilton,5,0,0,0,5,35,11,22,2,0.0, Metropolitan Counties,NE
Nebraska,Lancaster,23,0,0,3,14,210,60,140,10,1.0, Metropolitan Counties,NE
Nebraska,Saunders,6,0,0,1,4,132,54,61,17,0.0, Metropolitan Counties,NE
Nebraska,Seward,2,0,1,0,1,47,14,23,10,0.0, Metropolitan Counties,NE
Nebraska,Washington,2,0,0,0,2,91,7,71,13,0.0, Metropolitan Counties,NE
Nebraska,Adams,6,0,3,0,3,79,23,54,2,1.0, Nonmetropolitan Counties,NE
Nebraska,Antelope,2,0,3,0,1,20,2,18,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Arthur,0,0,3,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Box Butte,0,0,3,0,0,3,1,2,0,2.0, Nonmetropolitan Counties,NE
Nebraska,Brown,0,0,3,0,0,33,11,22,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Buffalo,11,1,4,1,5,133,41,89,3,1.0, Nonmetropolitan Counties,NE
Nebraska,Burt,4,0,4,0,4,26,10,15,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Butler,5,0,1,0,4,46,21,24,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Cedar,4,0,1,1,3,21,0,19,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Chase,0,0,1,0,0,20,7,13,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Cherry,3,0,1,0,3,11,2,8,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Cuming,1,0,1,0,1,21,4,16,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Dawes,1,0,1,0,1,19,5,14,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Dawson,8,0,1,0,7,37,12,20,5,0.0, Nonmetropolitan Counties,NE
Nebraska,Deuel,0,0,0,0,0,10,1,8,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Dodge,9,0,0,0,9,134,36,89,9,0.0, Nonmetropolitan Counties,NE
Nebraska,Franklin,0,0,0,0,0,13,4,8,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Gage,45,0,8,1,36,107,22,73,12,0.0, Nonmetropolitan Counties,NE
Nebraska,Hitchcock,2,0,8,0,2,27,14,11,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Holt,6,0,8,0,6,9,1,7,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Hooker,0,0,8,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Johnson,6,0,1,0,5,13,2,9,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Kearney,5,0,3,0,2,45,12,29,4,0.0, Nonmetropolitan Counties,NE
Nebraska,Keith,1,0,0,0,1,15,4,9,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Keya Paha,0,0,0,0,0,2,2,0,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Kimball,1,0,0,0,0,17,1,13,3,0.0, Nonmetropolitan Counties,NE
Nebraska,Knox,7,1,0,0,4,21,3,12,6,0.0, Nonmetropolitan Counties,NE
Nebraska,Lincoln,12,2,3,0,7,79,30,45,4,0.0, Nonmetropolitan Counties,NE
Nebraska,Madison,5,0,2,0,3,81,23,46,12,2.0, Nonmetropolitan Counties,NE
Nebraska,Morrill,0,0,2,0,0,7,1,6,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Nemaha,4,0,2,0,2,48,17,26,5,0.0, Nonmetropolitan Counties,NE
Nebraska,Pawnee,0,0,2,0,0,44,17,25,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Perkins,2,0,0,0,2,9,1,8,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Phelps,5,0,2,0,3,30,6,24,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Pierce,4,0,2,0,4,30,3,27,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Platte,6,0,0,0,6,84,16,59,9,0.0, Nonmetropolitan Counties,NE
Nebraska,Polk,0,0,0,0,0,79,21,51,7,0.0, Nonmetropolitan Counties,NE
Nebraska,Red Willow,1,0,0,0,1,34,10,24,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Rock,0,0,0,0,0,1,0,1,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Scotts Bluff,7,1,3,1,2,128,65,55,8,0.0, Nonmetropolitan Counties,NE
Nebraska,Sheridan,0,0,3,0,0,35,10,20,5,0.0, Nonmetropolitan Counties,NE
Nebraska,Stanton,1,0,3,0,1,44,6,33,5,0.0, Nonmetropolitan Counties,NE
Nebraska,Thayer,11,0,3,0,11,54,5,45,4,0.0, Nonmetropolitan Counties,NE
Nebraska,Thurston,2,0,0,0,2,5,3,0,2,1.0, Nonmetropolitan Counties,NE
Nebraska,Wayne,1,0,0,0,1,28,8,17,3,0.0, Nonmetropolitan Counties,NE
Nebraska,Webster,6,0,0,0,6,20,3,16,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Wheeler,0,0,0,0,0,1,0,1,0,0.0, Nonmetropolitan Counties,NE
Nebraska,York,1,0,0,0,1,35,5,25,5,0.0, Nonmetropolitan Counties,NE
Nevada,Carson City,160,1,0,15,144,875,198,623,54,6.0, Metropolitan Counties,NV
Nevada,Storey,28,0,5,3,20,92,29,54,9,0.0, Metropolitan Counties,NV
Nevada,Washoe,154,2,35,19,98,843,252,498,93,13.0, Metropolitan Counties,NV
Nevada,Churchill,25,0,5,2,18,258,104,140,14,2.0, Nonmetropolitan Counties,NV
Nevada,Douglas,78,1,11,10,56,759,118,607,34,5.0, Nonmetropolitan Counties,NV
Nevada,Elko,36,1,5,0,30,259,91,144,24,1.0, Nonmetropolitan Counties,NV
Nevada,Esmeralda,1,0,0,0,1,9,1,3,5,0.0, Nonmetropolitan Counties,NV
Nevada,Eureka,8,0,2,0,6,34,19,12,3,1.0, Nonmetropolitan Counties,NV
Nevada,Humboldt,47,0,0,0,47,54,19,28,7,0.0, Nonmetropolitan Counties,NV
Nevada,Lander,35,0,9,0,26,132,54,66,12,0.0, Nonmetropolitan Counties,NV
Nevada,Lincoln,1,0,0,0,1,49,2,43,4,0.0, Nonmetropolitan Counties,NV
Nevada,Lyon,140,2,20,11,107,801,233,516,52,8.0, Nonmetropolitan Counties,NV
Nevada,Nye,61,2,7,10,42,822,320,422,80,16.0, Nonmetropolitan Counties,NV
Nevada,Pershing,23,0,7,0,16,47,6,39,2,0.0, Nonmetropolitan Counties,NV
Nevada,White Pine,31,3,10,0,18,97,40,44,13,4.0, Nonmetropolitan Counties,NV
New Hampshire,Rockingham,5,0,1,0,4,4,0,4,0,0.0, Metropolitan Counties,NH
New Hampshire,Carroll,17,0,2,0,15,69,20,47,2,1.0, Nonmetropolitan Counties,NH
New Hampshire,Cheshire,2,0,0,0,2,18,4,14,0,0.0, Nonmetropolitan Counties,NH
New Hampshire,Merrimack,4,0,2,1,1,5,0,5,0,0.0, Nonmetropolitan Counties,NH
New Jersey,Atlantic,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Bergen,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Burlington,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Camden,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Camden County Police Department,1550,33,2,531,935,2845,844,1680,321,84.0, Metropolitan Counties,NJ
New Jersey,Cape May,2,0,2,0,2,1,0,1,0,0.0, Metropolitan Counties,NJ
New Jersey,Cumberland,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Essex,115,0,2,54,61,86,17,64,5,0.0, Metropolitan Counties,NJ
New Jersey,Gloucester,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Hudson,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Hunterdon,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Mercer,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Monmouth,1,0,2,0,1,1,1,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Morris,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Ocean,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Passaic,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Salem,2,0,2,0,2,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Somerset,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Sussex,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Union,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Warren,0,0,2,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Mexico,Bernalillo,613,7,2,92,467,2099,755,1114,230,71.0, Metropolitan Counties,NM
New Mexico,Dona Ana,251,3,2,9,175,1190,439,648,103,9.0, Metropolitan Counties,NM
New Mexico,Sandoval,29,0,2,2,25,199,87,91,21,9.0, Metropolitan Counties,NM
New Mexico,San Juan,317,3,2,5,271,664,191,416,57,13.0, Metropolitan Counties,NM
New Mexico,Santa Fe,57,1,2,5,47,779,414,336,29,7.0, Metropolitan Counties,NM
New Mexico,Torrance,49,2,2,2,45,172,86,66,20,1.0, Metropolitan Counties,NM
New Mexico,Valencia,371,1,2,8,350,1084,479,502,103,5.0, Metropolitan Counties,NM
New Mexico,Catron,3,0,2,0,3,3,1,0,2,5.0, Nonmetropolitan Counties,NM
New Mexico,Chaves,47,2,2,2,37,359,145,172,42,3.0, Nonmetropolitan Counties,NM
New Mexico,Cibola,80,0,2,0,78,85,32,38,15,3.0, Nonmetropolitan Counties,NM
New Mexico,Colfax,9,0,2,0,9,30,14,15,1,3.0, Nonmetropolitan Counties,NM
New Mexico,Curry,17,0,2,0,17,170,77,67,26,3.0, Nonmetropolitan Counties,NM
New Mexico,De Baca,6,0,2,0,6,2,1,0,1,3.0, Nonmetropolitan Counties,NM
New Mexico,Eddy,41,0,2,2,39,407,49,316,42,3.0, Nonmetropolitan Counties,NM
New Mexico,Guadalupe,11,0,2,0,10,30,19,8,3,1.0, Nonmetropolitan Counties,NM
New Mexico,Hidalgo,11,0,2,1,9,35,11,22,2,1.0, Nonmetropolitan Counties,NM
New Mexico,Lea,51,0,2,3,41,443,100,297,46,1.0, Nonmetropolitan Counties,NM
New Mexico,Lincoln,21,0,2,1,19,96,46,50,0,1.0, Nonmetropolitan Counties,NM
New Mexico,Los Alamos,0,0,2,0,0,0,0,0,0,1.0, Nonmetropolitan Counties,NM
New Mexico,Luna,50,0,2,2,48,171,66,82,23,1.0, Nonmetropolitan Counties,NM
New Mexico,McKinley,83,1,2,9,64,228,111,97,20,4.0, Nonmetropolitan Counties,NM
New Mexico,Mora,5,0,2,0,5,18,10,5,3,1.0, Nonmetropolitan Counties,NM
New Mexico,Otero,101,0,2,2,82,342,146,167,29,1.0, Nonmetropolitan Counties,NM
New Mexico,Quay,2,0,2,0,2,24,11,11,2,1.0, Nonmetropolitan Counties,NM
New Mexico,Rio Arriba,44,0,2,0,41,188,123,57,8,1.0, Nonmetropolitan Counties,NM
New Mexico,San Miguel,5,0,2,1,4,16,6,3,7,1.0, Nonmetropolitan Counties,NM
New Mexico,Sierra,24,1,2,1,20,79,28,45,6,1.0, Nonmetropolitan Counties,NM
New Mexico,Socorro,18,0,2,0,18,52,25,24,3,1.0, Nonmetropolitan Counties,NM
New Mexico,Taos,84,2,2,2,80,167,113,39,15,1.0, Nonmetropolitan Counties,NM
New Mexico,Union,4,0,2,0,3,30,18,8,4,1.0, Nonmetropolitan Counties,NM
New York,Albany4,8,1,0,0,7,113,19,87,7,0.0, Metropolitan Counties,NY
New York,Broome4,67,1,25,8,33,673,121,525,27,0.0, Metropolitan Counties,NY
New York,Chemung4,32,0,6,3,23,548,48,488,12,4.0, Metropolitan Counties,NY
New York,Dutchess4,61,0,22,7,32,621,123,479,19,0.0, Metropolitan Counties,NY
New York,Erie,175,1,22,47,127,1580,274,1255,51,0.0, Metropolitan Counties,NY
New York,Herkimer,0,0,22,0,0,0,0,0,0,0.0, Metropolitan Counties,NY
New York,Jefferson4,13,1,1,3,8,239,10,224,5,0.0, Metropolitan Counties,NY
New York,Livingston4,22,1,10,1,10,379,84,285,10,2.0, Metropolitan Counties,NY
New York,Madison4,20,0,10,1,9,215,68,145,2,0.0, Metropolitan Counties,NY
New York,Monroe4,177,1,35,44,97,3313,460,2729,124,6.0, Metropolitan Counties,NY
New York,Nassau4,1329,6,103,550,670,12209,1460,10174,575,94.0, Metropolitan Counties,NY
New York,Niagara4,69,1,16,19,33,861,233,561,67,3.0, Metropolitan Counties,NY
New York,Oneida4,69,0,51,3,15,484,173,298,13,1.0, Metropolitan Counties,NY
New York,Onondaga4,192,0,20,52,120,2032,368,1614,50,2.0, Metropolitan Counties,NY
New York,Ontario4,58,0,14,8,36,1144,190,942,12,1.0, Metropolitan Counties,NY
New York,Orange4,8,0,1,0,7,14,1,12,1,0.0, Metropolitan Counties,NY
New York,Orleans4,15,0,3,1,11,170,55,106,9,1.0, Metropolitan Counties,NY
New York,Oswego4,43,0,19,3,21,385,123,245,17,2.0, Metropolitan Counties,NY
New York,Putnam4,25,0,3,3,19,335,77,252,6,2.0, Metropolitan Counties,NY
New York,Rensselaer4,24,0,0,6,18,173,49,120,4,1.0, Metropolitan Counties,NY
New York,Rockland4,11,0,0,0,11,32,0,31,1,0.0, Metropolitan Counties,NY
New York,Saratoga4,54,1,11,5,37,1152,207,905,40,1.0, Metropolitan Counties,NY
New York,Schenectady,4,0,11,0,4,3,0,3,0,0.0, Metropolitan Counties,NY
New York,Schoharie4,1,0,1,0,0,58,11,44,3,1.0, Metropolitan Counties,NY
New York,Suffolk,82,0,1,0,82,1,1,0,0,0.0, Metropolitan Counties,NY
New York,Suffolk County Police Department4,1528,29,63,567,869,20954,2904,16919,1131,99.0, Metropolitan Counties,NY
New York,Tioga4,17,0,7,0,10,172,55,113,4,0.0, Metropolitan Counties,NY
New York,Ulster4,47,0,6,2,39,261,60,197,4,0.0, Metropolitan Counties,NY
New York,Warren4,25,0,14,3,8,559,85,471,3,1.0, Metropolitan Counties,NY
New York,Washington4,33,0,15,0,18,230,46,179,5,0.0, Metropolitan Counties,NY
New York,Wayne4,39,0,15,7,17,397,98,292,7,1.0, Metropolitan Counties,NY
New York,Westchester Public Safety,5,1,15,2,2,119,0,118,1,0.0, Metropolitan Counties,NY
New York,Allegany4,2,0,0,0,2,4,0,4,0,0.0, Nonmetropolitan Counties,NY
New York,Cattaraugus4,47,3,8,1,35,402,88,294,20,1.0, Nonmetropolitan Counties,NY
New York,Cayuga4,23,0,6,2,15,224,51,164,9,0.0, Nonmetropolitan Counties,NY
New York,Chautauqua4,37,1,17,4,15,547,199,324,24,6.0, Nonmetropolitan Counties,NY
New York,Chenango4,28,1,11,1,15,355,87,262,6,0.0, Nonmetropolitan Counties,NY
New York,Clinton4,5,0,0,0,5,17,0,15,2,0.0, Nonmetropolitan Counties,NY
New York,Columbia4,16,0,8,3,5,323,81,231,11,2.0, Nonmetropolitan Counties,NY
New York,Delaware4,21,0,6,1,14,159,42,111,6,1.0, Nonmetropolitan Counties,NY
New York,Essex4,3,0,1,0,2,9,1,8,0,0.0, Nonmetropolitan Counties,NY
New York,Franklin,0,0,1,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,NY
New York,Fulton,5,0,1,2,3,331,100,226,5,2.0, Nonmetropolitan Counties,NY
New York,Genesee4,38,0,13,6,19,578,103,460,15,3.0, Nonmetropolitan Counties,NY
New York,Greene,6,0,13,0,6,36,7,29,0,0.0, Nonmetropolitan Counties,NY
New York,Hamilton,1,0,13,0,1,5,1,3,1,0.0, Nonmetropolitan Counties,NY
New York,Lewis4,11,0,0,0,11,100,42,55,3,1.0, Nonmetropolitan Counties,NY
New York,Montgomery4,8,0,1,2,5,467,41,416,10,0.0, Nonmetropolitan Counties,NY
New York,Otsego4,24,0,9,0,15,73,30,42,1,1.0, Nonmetropolitan Counties,NY
New York,Schuyler4,6,0,0,0,6,22,4,15,3,0.0, Nonmetropolitan Counties,NY
New York,Seneca4,12,0,2,0,10,79,8,67,4,1.0, Nonmetropolitan Counties,NY
New York,Steuben4,13,0,5,0,8,137,42,92,3,0.0, Nonmetropolitan Counties,NY
New York,St. Lawrence,12,0,2,0,10,36,3,28,5,0.0, Nonmetropolitan Counties,NY
New York,Sullivan4,19,0,1,3,15,409,81,318,10,1.0, Nonmetropolitan Counties,NY
New York,Wyoming4,11,0,3,0,8,145,32,108,5,0.0, Nonmetropolitan Counties,NY
North Carolina,Alamance,123,0,3,16,105,945,505,403,37,4.0, Metropolitan Counties,NC
North Carolina,Alexander,55,3,3,4,44,671,268,369,34,10.0, Metropolitan Counties,NC
North Carolina,Brunswick,96,0,3,10,66,1187,527,591,69,12.0, Metropolitan Counties,NC
North Carolina,Buncombe,91,3,3,22,53,1750,698,907,145,20.0, Metropolitan Counties,NC
North Carolina,Burke,87,3,3,17,61,1345,541,722,82,5.0, Metropolitan Counties,NC
North Carolina,Cabarrus,40,8,3,8,21,723,244,455,24,1.0, Metropolitan Counties,NC
North Carolina,Caldwell,54,1,3,12,37,1410,573,773,64,10.0, Metropolitan Counties,NC
North Carolina,Catawba,112,1,3,20,83,1320,514,738,68,7.0, Metropolitan Counties,NC
North Carolina,Chatham,77,1,3,2,66,759,291,437,31,5.0, Metropolitan Counties,NC
North Carolina,Craven,103,1,3,10,84,933,395,492,46,3.0, Metropolitan Counties,NC
North Carolina,Cumberland,476,14,3,99,348,3278,1140,1966,172,53.0, Metropolitan Counties,NC
North Carolina,Currituck,49,1,3,2,42,352,90,248,14,6.0, Metropolitan Counties,NC
North Carolina,Davidson,94,0,3,18,67,1874,1062,725,87,15.0, Metropolitan Counties,NC
North Carolina,Davie,51,1,3,3,43,578,217,337,24,2.0, Metropolitan Counties,NC
North Carolina,Durham,47,0,3,10,34,790,468,285,37,0.0, Metropolitan Counties,NC
North Carolina,Edgecombe,61,1,3,8,46,538,252,264,22,1.0, Metropolitan Counties,NC
North Carolina,Forsyth,241,4,3,25,199,2246,753,1400,93,24.0, Metropolitan Counties,NC
North Carolina,Franklin,48,0,3,6,35,753,265,455,33,1.0, Metropolitan Counties,NC
North Carolina,Gaston,2,0,3,0,2,0,0,0,0,0.0, Metropolitan Counties,NC
North Carolina,Gaston County Police Department,172,2,3,12,139,991,369,532,90,14.0, Metropolitan Counties,NC
North Carolina,Guilford,147,1,3,10,128,1510,557,895,58,16.0, Metropolitan Counties,NC
North Carolina,Haywood,99,1,3,4,92,925,356,520,49,1.0, Metropolitan Counties,NC
North Carolina,Henderson,91,3,3,13,65,1133,364,682,87,2.0, Metropolitan Counties,NC
North Carolina,Hoke,43,2,3,7,28,976,438,511,27,6.0, Metropolitan Counties,NC
North Carolina,Iredell,170,0,3,11,144,1471,536,837,98,16.0, Metropolitan Counties,NC
North Carolina,Johnston,131,2,3,24,85,1894,682,1121,91,6.0, Metropolitan Counties,NC
North Carolina,Lincoln,77,1,3,5,65,1117,372,733,12,7.0, Metropolitan Counties,NC
North Carolina,Madison,6,0,3,0,6,200,83,101,16,4.0, Metropolitan Counties,NC
North Carolina,Nash,45,2,3,11,27,567,283,243,41,1.0, Metropolitan Counties,NC
North Carolina,New Hanover,176,3,3,43,112,2243,633,1506,104,4.0, Metropolitan Counties,NC
North Carolina,Onslow,171,5,3,35,113,2992,708,2157,127,19.0, Metropolitan Counties,NC
North Carolina,Orange,29,0,3,11,18,473,285,169,19,1.0, Metropolitan Counties,NC
North Carolina,Pamlico,35,1,3,7,23,282,66,206,10,2.0, Metropolitan Counties,NC
North Carolina,Pender,86,1,3,4,70,797,199,564,34,3.0, Metropolitan Counties,NC
North Carolina,Person,44,1,3,2,34,376,176,185,15,3.0, Metropolitan Counties,NC
North Carolina,Pitt,177,2,3,26,140,993,383,569,41,4.0, Metropolitan Counties,NC
North Carolina,Randolph,113,1,3,22,78,2078,650,1355,73,7.0, Metropolitan Counties,NC
North Carolina,Rockingham,56,1,3,11,43,1099,547,505,47,6.0, Metropolitan Counties,NC
North Carolina,Rowan,187,4,3,12,152,1127,406,681,40,2.0, Metropolitan Counties,NC
North Carolina,Union,160,0,3,19,137,2043,670,1287,86,13.0, Metropolitan Counties,NC
North Carolina,Wake,178,8,3,29,126,2054,839,1091,124,16.0, Metropolitan Counties,NC
North Carolina,Wayne,104,1,3,25,77,1675,672,892,111,1.0, Metropolitan Counties,NC
North Carolina,Yadkin,78,1,3,1,69,627,280,315,32,2.0, Metropolitan Counties,NC
North Carolina,Alleghany,10,1,3,0,7,127,46,77,4,1.0, Nonmetropolitan Counties,NC
North Carolina,Anson,32,2,3,5,25,433,234,180,19,6.0, Nonmetropolitan Counties,NC
North Carolina,Ashe,14,1,3,0,11,216,106,101,9,0.0, Nonmetropolitan Counties,NC
North Carolina,Avery,21,0,3,1,17,171,45,117,9,0.0, Nonmetropolitan Counties,NC
North Carolina,Beaufort,62,2,3,3,55,549,238,284,27,4.0, Nonmetropolitan Counties,NC
North Carolina,Bertie,22,1,3,6,13,375,205,156,14,2.0, Nonmetropolitan Counties,NC
North Carolina,Bladen,66,5,3,9,52,748,288,429,31,8.0, Nonmetropolitan Counties,NC
North Carolina,Camden,3,0,3,2,1,87,29,57,1,2.0, Nonmetropolitan Counties,NC
North Carolina,Caswell,44,1,3,2,35,475,216,242,17,2.0, Nonmetropolitan Counties,NC
North Carolina,Cherokee,44,0,3,2,37,515,176,314,25,3.0, Nonmetropolitan Counties,NC
North Carolina,Chowan,17,1,3,1,15,121,42,74,5,0.0, Nonmetropolitan Counties,NC
North Carolina,Clay,26,0,3,2,24,277,86,172,19,1.0, Nonmetropolitan Counties,NC
North Carolina,Cleveland,40,1,3,18,17,871,345,486,40,2.0, Nonmetropolitan Counties,NC
