zcta,population,poverty,poverty_under18,poverty_18to65,poverty_over65,education,work_experience,working_fulltime,working_fulltime_poverty
41005,23812,2142,935,1117,90,15453,17940,1252,11
41006,4106,491,209,221,61,2807,3260,163,0
41007,4156,427,80,241,106,2947,3381,297,37
41008,6548,1892,830,994,68,4449,5129,522,17
41010,3603,381,38,295,48,2541,2949,130,19
41011,25866,6089,2138,3523,428,18244,21002,4189,112
41014,6708,1789,682,1012,95,4693,5248,989,0
41015,20065,2902,971,1724,207,13906,15929,1844,33
41016,6098,1546,524,955,67,3998,4784,488,39
41017,38158,2541,860,1321,360,26038,30186,3540,56
41018,27049,3562,1395,1907,260,18491,21556,2976,44
41030,5722,1078,434,568,76,3783,4480,278,0
41031,15616,2772,852,1567,353,10709,12471,951,115
41033,1967,185,83,79,23,1265,1440,68,0
41034,1010,47,12,25,10,728,776,34,0
41035,10771,2043,1060,784,199,6647,7966,551,33
41039,2588,602,218,341,43,1831,2097,79,0
41040,7153,1298,385,774,139,5017,5915,344,32
41041,7375,1044,283,558,203,4929,5685,301,26
41042,50969,5072,1853,2767,452,34856,40324,4498,265
41043,1791,230,104,91,35,1310,1494,126,0
41044,858,162,65,86,11,570,618,60,17
41045,1806,189,56,119,14,1248,1391,77,1
41046,1315,268,158,106,4,726,857,76,0
41048,15404,293,110,144,39,9388,11088,648,0
41049,2367,662,248,369,45,1575,1825,83,0
41051,30138,1608,616,827,165,19248,22481,1531,12
41052,75,0,0,0,0,75,75,0,0
41055,1870,124,14,80,30,1226,1502,44,0
41056,13546,2802,933,1583,286,9279,10851,665,13
41059,2659,327,63,157,107,1988,2133,141,4
41062,53,0,0,0,0,21,21,0,0
41063,3029,263,65,128,70,2296,2569,192,0
41064,1849,540,215,246,79,1284,1532,168,2
41071,19549,5554,1971,3168,415,13336,15773,2755,136
41073,5795,596,187,323,86,4187,4788,601,0
41074,5421,1211,383,751,77,3651,4264,358,24
41075,16072,1022,257,586,179,11157,12811,1324,10
41076,16876,1614,164,1198,252,11918,14287,1661,16
41080,2458,120,9,93,18,1640,2076,169,0
41083,1307,367,71,253,43,1009,1177,154,0
41085,807,203,88,104,11,491,591,94,0
41086,2602,330,63,226,41,1903,2105,161,0
41091,19332,332,53,220,59,12292,14478,604,0
41092,3946,321,52,219,50,2583,3132,152,20
41093,2543,634,219,335,80,1849,2042,22,0
41094,15254,1869,837,947,85,9574,11107,795,12
41095,3196,565,214,310,41,2001,2466,302,0
41097,7362,2092,805,1101,186,4928,5622,301,36
41098,2177,717,274,368,75,1471,1665,125,0
41099,0,0,0,0,0,0,0,0,0
41101,18966,4888,1612,2806,470,12983,15020,992,30
41102,18446,2798,790,1833,175,13615,15232,1081,181
41121,1251,104,41,63,0,979,1055,39,0
41124,1143,239,67,141,31,784,877,70,0
41129,10256,1358,366,811,181,7088,8178,263,0
41132,333,104,15,59,30,276,289,0,0
41135,106,17,0,11,6,89,89,9,0
41139,7985,1053,391,599,63,5726,6431,439,29
41141,1994,720,250,404,66,1445,1500,35,0
41142,68,0,0,0,0,68,68,0,0
41143,13340,2224,614,1343,267,9326,11002,543,73
41144,9675,1920,610,1040,270,6873,7850,268,13
41146,418,207,37,170,0,317,385,5,5
41149,540,155,55,91,9,405,485,15,0
41159,432,201,54,94,53,329,339,21,0
41164,13620,3842,1241,2278,323,9327,10705,424,16
41166,1336,78,27,42,9,918,1148,0,0
41168,2247,28,0,15,13,1647,1901,33,0
41169,5491,944,205,582,157,3849,4441,288,41
41171,3526,1123,289,632,202,2432,2822,48,0
41174,1104,324,83,204,37,864,988,13,0
41175,5545,990,399,487,104,3563,4213,233,34
41179,7528,2181,588,1348,245,5300,6089,177,4
41180,1089,283,49,199,35,847,1000,52,0
41183,1463,153,66,66,21,1140,1306,61,0
41189,2317,585,191,291,103,1512,1809,80,0
41201,167,24,0,24,0,142,167,0,0
41203,875,314,138,141,35,619,674,106,0
41204,576,83,18,65,0,480,490,10,0
41214,315,101,27,74,0,288,315,12,0
41216,1281,228,31,180,17,797,1015,0,0
41219,1918,507,118,267,122,1391,1518,40,0
41222,2033,292,0,225,67,1600,1759,69,11
41224,5052,1684,410,1210,64,3479,3942,242,3
41226,274,105,17,88,0,221,238,0,0
41230,11956,2848,800,1696,352,8217,9424,261,19
41231,937,206,19,129,58,721,850,37,5
41232,617,225,14,199,12,382,514,12,0
41234,569,52,0,42,10,364,507,36,0
41238,651,26,0,26,0,467,507,6,0
41240,6625,1605,408,1018,179,4602,5054,252,2
41250,1256,314,90,199,25,813,953,7,0
41254,406,92,49,43,0,222,348,0,0
41255,1247,396,121,261,14,798,895,45,33
41256,2847,547,125,392,30,1883,2280,104,0
41257,605,103,0,41,62,397,502,21,0
41260,728,280,65,188,27,601,601,7,0
41262,1148,191,45,113,33,658,836,26,0
41263,374,147,33,104,10,293,325,13,0
41264,468,202,75,106,21,301,355,0,0
41265,1605,434,155,245,34,1115,1319,73,0
41267,741,248,67,165,16,387,572,16,0
41268,547,180,50,110,20,464,464,0,0
41271,263,30,0,30,0,137,222,0,0
41274,702,482,166,275,41,423,472,13,0
41301,6511,2450,802,1426,222,4367,5006,214,23
41311,5861,1973,596,1128,249,4135,4659,365,0
41314,4668,1617,366,1038,213,3212,3872,97,15
41317,33,6,0,6,0,33,33,2,0
41332,842,217,7,168,42,695,772,59,0
41339,10691,3759,1071,2455,233,7491,8753,326,11
41348,1095,502,99,362,41,808,897,23,0
41352,683,190,99,74,17,461,509,19,0
41360,318,88,0,88,0,216,318,26,8
41365,335,55,0,55,0,275,318,38,0
41366,38,0,0,0,0,38,38,0,0
41367,164,34,0,34,0,123,132,0,0
41385,433,92,31,51,10,314,346,12,4
41390,19,19,0,10,9,19,19,0,0
41397,21,0,0,0,0,21,21,0,0
41408,447,196,66,117,13,268,312,7,0
41421,386,102,36,66,0,284,309,0,0
41425,1124,160,19,109,32,787,917,17,0
41464,594,247,51,134,62,453,534,9,9
41465,11464,3133,1014,1764,355,7840,9032,420,17
41472,8662,2325,695,1239,391,6343,7197,304,47
41501,22290,6154,1966,3707,481,14944,17721,1242,69
41503,555,68,0,0,68,442,482,18,0
41512,891,440,113,291,36,663,784,55,9
41513,347,34,0,34,0,212,289,34,34
41514,2932,790,180,540,70,2223,2403,60,9
41517,147,0,0,0,0,140,143,0,0
41519,1267,250,80,113,57,926,1030,17,0
41522,5300,1306,287,844,175,3759,4262,100,0
41524,173,20,8,0,12,145,157,0,0
41526,27,0,0,0,0,27,27,0,0
41527,1053,29,0,8,21,714,755,8,0
41528,993,310,118,192,0,695,773,47,0
41531,856,214,92,101,21,600,685,60,0
41534,278,66,21,45,0,215,227,11,0
41535,416,71,0,63,8,353,375,14,0
41537,5185,1619,401,1123,95,3509,4291,86,0
41538,43,0,0,0,0,43,43,0,0
41539,1507,282,47,144,91,1112,1313,53,0
41540,275,115,34,72,9,206,240,8,0
41543,386,217,35,182,0,232,351,9,0
41544,816,135,40,67,28,585,674,11,0
41547,293,76,0,57,19,293,293,15,0
41548,964,169,19,106,44,632,796,33,0
41553,1720,484,138,346,0,1390,1416,38,0
41554,814,322,8,259,55,632,757,39,0
41555,694,299,96,157,46,455,529,33,0
41557,1540,302,109,185,8,1217,1301,143,25
41558,768,151,32,113,6,556,665,21,0
41559,219,67,38,29,0,140,149,0,0
41560,298,154,88,33,33,202,202,0,0
41562,2814,701,246,432,23,1987,2230,64,0
41563,410,143,39,84,20,321,355,11,0
41564,957,283,102,129,52,579,714,10,0
41566,937,166,36,130,0,611,697,0,0
41567,223,51,13,38,0,175,205,6,0
41568,848,442,72,241,129,553,703,21,0
41571,630,205,127,69,9,402,461,40,0
41572,3733,844,250,540,54,2696,3048,27,0
41601,686,69,37,29,3,504,581,29,1
41602,890,110,14,96,0,649,756,10,0
41603,1292,275,64,211,0,1113,1155,20,0
41604,440,168,52,105,11,350,350,14,0
41605,880,270,199,71,0,525,613,20,0
41606,783,278,76,173,29,582,674,11,0
41607,573,279,102,154,23,333,471,0,0
41612,112,0,0,0,0,69,85,0,0
41615,750,559,171,388,0,492,568,30,0
41616,498,172,19,133,20,416,448,41,0
41619,238,35,4,31,0,211,213,22,0
41621,206,43,0,43,0,196,196,0,0
41622,254,27,0,27,0,254,254,0,0
41630,1489,553,118,429,6,1048,1255,8,0
41631,1445,127,18,69,40,858,1171,29,0
41632,541,223,23,187,13,387,481,5,0
41635,2807,1036,357,620,59,2005,2141,86,0
41636,1031,330,139,182,9,658,775,22,0
41640,1102,342,109,190,43,799,909,0,0
41642,481,114,18,96,0,418,435,18,0
41643,70,0,0,0,0,64,70,0,0
41645,1439,319,138,181,0,1030,1132,0,0
41647,1352,509,235,223,51,901,1074,20,0
41649,2331,921,213,657,51,1651,1982,182,20
41650,461,117,40,55,22,317,326,7,0
41653,10461,3006,681,2138,187,7123,8559,510,12
41655,872,293,120,173,0,631,687,55,0
41659,388,0,0,0,0,322,361,15,0
41660,531,157,39,118,0,373,422,0,0
41663,495,267,21,232,14,397,449,0,0
41666,1197,691,325,363,3,709,801,15,1
41667,704,344,155,189,0,403,475,9,0
41669,634,194,66,88,40,386,511,15,0
41701,16551,3571,913,2423,235,11640,13462,775,73
41712,278,38,0,38,0,194,245,9,0
41713,93,93,43,50,0,50,50,0,0
41714,254,65,0,65,0,153,153,14,0
41719,784,236,82,126,28,572,605,0,0
41721,368,137,32,104,1,294,317,7,1
41722,1251,396,20,370,6,931,1134,39,0
41723,1298,627,197,361,69,910,1054,17,0
41725,235,170,90,80,0,110,110,0,0
41727,692,359,102,257,0,487,517,94,31
41729,117,0,0,0,0,35,63,0,0
41731,1025,346,92,231,23,747,880,37,9
41735,190,104,42,62,0,124,124,0,0
41739,119,50,14,36,0,84,84,0,0
41740,1101,150,20,114,16,796,921,49,15
41745,338,90,13,68,9,227,246,8,0
41746,432,153,53,92,8,323,349,29,9
41749,3492,990,187,571,232,2422,2704,56,0
41751,394,81,39,42,0,312,337,0,0
41754,374,35,27,8,0,220,273,0,0
41759,269,120,68,44,8,189,189,42,0
41760,3,0,0,0,0,3,3,0,0
41762,42,0,0,0,0,42,42,0,0
41763,757,378,159,203,16,439,519,16,7
41764,744,148,45,97,6,526,548,6,0
41766,182,64,41,23,0,105,120,0,0
41772,140,74,36,31,7,91,111,13,0
41773,1499,630,173,423,34,1020,1234,36,0
41774,2223,512,106,355,51,1626,1778,118,0
41775,15,3,0,3,0,15,15,0,0
41776,1090,381,86,256,39,714,917,95,0
41777,1121,539,165,347,27,768,883,0,0
41804,537,76,29,38,9,435,470,0,0
41810,331,27,0,27,0,304,314,32,0
41812,245,88,30,52,6,210,210,49,0
41815,883,417,177,219,21,542,666,64,0
41817,369,143,88,55,0,168,247,0,0
41819,262,128,0,104,24,252,257,59,0
41821,779,443,205,238,0,482,518,46,0
41822,1924,536,186,286,64,1300,1521,64,0
41824,908,344,32,280,32,768,811,0,0
41825,578,205,52,153,0,438,515,0,0
41826,629,135,26,31,78,548,561,22,0
41828,758,200,61,139,0,546,648,36,0
41831,895,184,63,102,19,719,803,48,0
41832,304,110,14,96,0,212,259,0,0
41833,575,103,30,67,6,415,481,0,0
41834,356,100,0,100,0,292,312,0,0
41835,945,348,82,211,55,700,846,0,0
41836,1138,249,70,179,0,717,871,39,0
41837,1325,372,87,272,13,826,1003,25,0
41838,450,109,11,98,0,354,390,39,0
41839,1580,539,187,345,7,1113,1261,78,0
41840,908,221,48,160,13,641,773,18,0
41843,563,231,24,165,42,470,494,23,14
41844,955,449,161,264,24,611,704,15,0
41845,96,33,0,0,33,89,92,7,0
41847,491,143,9,77,57,426,441,94,0
41848,0,0,0,0,0,0,0,0,0
41849,92,8,0,8,0,50,50,0,0
41855,564,218,97,103,18,353,410,25,0
41858,7713,2187,761,1246,180,5547,6207,251,58
41859,409,142,35,81,26,333,358,9,0
41861,92,5,0,5,0,80,80,4,0
41862,771,302,60,242,0,590,673,22,0
42001,27973,4613,1499,2656,458,19482,22400,2556,214
42003,27537,5190,1436,3206,548,19584,22467,2372,255
42020,2195,79,0,68,11,1497,1718,106,0
42021,1711,369,71,264,34,1065,1351,150,2
42022,176,0,0,0,0,176,176,61,0
42023,2282,432,195,199,38,1650,1844,114,3
42024,1350,261,99,152,10,898,1043,86,0
42025,19294,1902,606,1137,159,13579,15477,1186,23
42027,1972,139,0,91,48,1605,1641,74,0
42028,775,91,32,44,15,464,592,43,0
42029,6033,527,144,320,63,4227,4906,303,0
42031,2713,477,106,300,71,1990,2239,162,10
42032,234,61,15,46,0,161,215,28,0
42035,1034,96,64,26,6,632,777,47,0
42036,1584,167,8,86,73,1185,1296,16,0
42037,61,6,0,6,0,47,61,14,6
42038,4356,711,111,499,101,3328,3748,427,28
42039,1774,56,17,33,6,1271,1429,37,0
42040,776,31,0,20,11,652,685,42,0
42041,4491,1065,376,588,101,2997,3509,289,31
42044,3108,344,60,234,50,2699,2787,252,0
42045,2235,299,103,143,53,1728,1947,217,2
42047,454,232,130,102,0,232,232,10,0
42048,1788,460,161,218,81,1315,1638,90,0
42049,1581,158,49,95,14,1120,1339,81,0
42050,2511,702,195,427,80,1931,2144,99,0
42051,3479,681,231,371,79,2415,2642,52,0
42053,5035,532,148,329,55,3803,4126,346,35
42054,720,25,7,10,8,498,543,15,0
42055,2250,247,121,75,51,1764,1927,194,0
42056,2019,406,174,189,43,1306,1608,85,0
42058,2099,230,51,166,13,1496,1758,96,0
42060,10,0,0,0,0,10,10,0,0
42061,84,84,0,84,0,36,84,0,0
42064,8007,1456,482,810,164,5651,6374,390,2
42066,23097,4844,1576,2714,554,15515,18096,1260,129
42069,557,50,0,50,0,411,485,0,0
42071,27397,7120,1528,5244,348,18036,22772,2322,207
42076,1061,262,49,149,64,815,930,52,9
42078,1589,346,65,197,84,1133,1270,50,3
42079,1555,362,99,256,7,1034,1215,99,0
42081,2042,303,33,201,69,1588,1696,163,21
42082,1749,111,0,85,26,1166,1323,159,0
42083,223,13,0,0,13,204,204,0,0
42084,126,28,6,17,5,70,114,12,0
42085,934,330,133,175,22,645,699,44,0
42086,4443,797,349,448,0,3045,3526,373,15
42087,2112,462,161,257,44,1544,1739,120,13
42088,2330,199,75,103,21,1568,1877,92,1
42101,54450,14047,4430,9090,527,32144,42921,5514,340
42102,19,0,0,0,0,19,19,10,0
42103,20086,2591,925,1536,130,13517,15650,1369,49
42104,31909,3657,826,2458,373,21229,25042,2524,67
42120,2644,568,225,308,35,1683,2010,67,0
42122,4872,193,23,137,33,3354,3851,117,0
42123,878,290,124,102,64,509,649,31,0
42124,0,0,0,0,0,0,0,0,0
42127,6523,1458,433,885,140,4386,5227,346,7
42129,6896,1781,586,1043,152,4783,5497,362,25
42130,259,105,74,31,0,135,178,11,0
42133,1459,194,58,77,59,1077,1218,81,0
42134,16615,2856,1190,1315,351,11225,13005,1169,7
42140,1120,261,96,127,38,731,826,49,4
42141,29851,6428,2213,3391,824,20690,23958,2073,185
42151,235,164,93,71,0,142,142,0,0
42153,492,150,45,91,14,243,379,5,0
42154,486,26,0,11,15,373,408,53,0
42156,248,11,0,0,11,182,198,4,0
42157,483,167,107,45,15,260,271,22,0
42159,1116,58,2,28,28,928,993,15,0
42160,1928,331,55,246,30,1176,1438,112,12
42163,61,61,24,37,0,37,37,0,0
42164,16526,3282,1066,1792,424,11474,13190,699,23
42166,3009,993,405,460,128,1869,2315,101,11
42167,7818,1684,472,865,347,5571,6370,411,13
42170,1588,184,54,121,9,1045,1307,54,0
42171,7206,1261,490,745,26,5064,5758,400,19
42202,2081,339,139,135,65,1543,1700,189,3
42204,423,115,30,67,18,311,321,60,0
42206,6071,982,298,537,147,3926,4659,346,51
42207,1148,247,6,183,58,916,1038,50,0
42210,3952,794,173,479,142,3047,3381,133,12
42211,12817,1796,569,931,296,9423,10600,636,10
42214,512,155,61,62,32,324,393,9,0
42215,1245,336,191,101,44,835,968,22,0
42217,3275,447,138,219,90,2127,2570,184,15
42220,6772,1291,438,748,105,4379,5035,311,6
42223,14885,1717,926,791,0,5933,8427,246,24
42232,727,0,0,0,0,456,540,19,0
42234,2655,668,274,346,48,1674,2026,98,11
42236,902,421,243,133,45,511,636,61,0
42240,40596,8669,2938,4822,909,26141,30869,2549,148
42254,187,22,6,14,2,144,163,32,2
42256,4482,541,197,226,118,3143,3642,253,0
42259,1182,397,70,312,15,729,1067,30,0
42261,10608,2396,851,1184,361,7503,8527,481,15
42262,8471,1998,880,1118,0,4194,6117,1158,178
42265,994,110,0,75,35,550,647,38,0
42266,2121,197,63,127,7,1388,1619,125,21
42273,540,38,2,35,1,387,438,31,0
42274,2136,274,37,200,37,1516,1752,174,0
42275,642,192,88,98,6,442,480,30,0
42276,13911,2864,702,1724,438,9806,11264,834,91
42280,418,62,26,26,10,211,274,11,0
42285,257,0,0,0,0,182,209,0,0
42286,1302,215,58,140,17,857,1025,75,1
42301,41893,7499,2499,4246,754,28603,32811,3298,178
42303,39141,6436,2332,3534,570,25833,29987,2574,204
42320,8629,2247,951,1166,130,5851,6661,388,21
42321,249,88,5,34,49,189,199,14,0
42322,61,0,0,0,0,61,61,0,0
42323,1044,239,59,119,61,597,816,52,0
42324,1003,87,20,67,0,715,805,26,0
42325,2428,405,109,276,20,1833,2043,33,6
42326,543,189,115,74,0,335,425,39,0
42327,3632,594,208,335,51,2506,2871,162,0
42328,1394,254,96,155,3,1020,1165,25,0
42330,8619,2473,933,1393,147,5858,7123,590,34
42332,44,9,0,5,4,44,44,6,0
42333,1383,287,65,222,0,947,1175,110,0
42337,2246,435,108,312,15,1629,1907,45,0
42338,21,0,0,0,0,21,21,0,0
42339,763,92,18,44,30,586,641,27,0
42343,1466,359,112,198,49,1090,1163,62,0
42344,1374,101,32,57,12,651,969,133,0
42345,10336,1771,353,1105,313,7123,8251,392,36
42347,6022,1137,343,665,129,3996,4877,230,0
42348,5160,659,260,357,42,3420,3968,261,13
42349,1280,262,123,134,5,941,1031,26,0
42350,1557,150,39,101,10,1051,1121,63,26
42351,3830,616,217,334,65,2606,2995,281,16
42352,2104,540,200,248,92,1507,1730,213,10
42354,284,38,18,16,4,204,215,28,0
42355,1939,66,0,66,0,1394,1597,37,0
42356,96,60,0,40,20,67,96,18,0
42361,465,67,20,42,5,338,383,37,0
42366,5632,467,131,290,46,4008,4599,190,21
42367,644,97,16,65,16,508,568,15,0
42368,1214,57,18,27,12,915,1022,91,7
42369,235,61,13,41,7,157,182,13,2
42370,0,0,0,0,0,0,0,0,0
42371,438,0,0,0,0,328,338,0,0
42372,1465,190,46,123,21,1153,1289,134,2
42374,447,80,33,24,23,312,385,21,0
42376,6212,975,526,412,37,4037,4682,335,0
42378,2827,441,222,181,38,1837,2135,114,0
42404,2396,593,190,320,83,1685,1934,109,0
42406,3506,427,183,222,22,2264,2620,260,0
42408,6386,1401,381,818,202,4454,5113,269,34
42409,2442,232,32,168,32,1697,1974,97,6
42410,1316,248,86,148,14,912,1070,75,0
42411,1344,257,105,131,21,1022,1129,86,0
42413,3251,391,172,200,19,2233,2577,100,2
42420,37027,7338,2361,4199,778,25715,29576,2198,118
42431,25489,4518,1623,2383,512,17595,20199,1723,189
42436,1180,67,0,47,20,769,948,45,0
42437,8550,2062,329,1650,83,5401,7243,884,141
42440,993,281,80,165,36,716,811,37,0
42441,1507,182,39,93,50,1024,1136,80,0
42442,2946,483,99,329,55,2067,2402,54,0
42445,11049,1827,545,1126,156,7733,8828,587,3
42450,3962,1348,611,616,121,2647,3090,95,0
42451,866,547,311,236,0,451,555,54,0
42452,2480,283,88,180,15,1630,1927,109,1
42453,495,146,71,66,9,363,414,11,0
42455,3128,445,225,184,36,2099,2407,161,26
42456,1349,186,30,64,92,1058,1189,88,0
42458,1236,107,46,61,0,899,990,65,0
42459,4181,976,372,525,79,2887,3229,209,26
42461,1001,245,50,161,34,776,855,65,9
42462,1170,94,27,45,22,758,913,36,4
42463,73,19,2,16,1,61,73,0,0
42464,1692,225,90,123,12,1215,1332,72,3
42501,17509,6063,1757,3872,434,12026,14062,938,132
42503,23099,4500,1271,2525,704,16279,18562,1484,127
42516,505,130,27,66,37,411,433,38,0
42518,2491,521,127,340,54,1826,2036,207,22
42519,3421,1030,135,775,120,2442,2865,181,0
42528,1595,513,196,273,44,1041,1227,55,0
42533,787,152,34,87,31,594,655,28,0
42539,9201,1996,522,1239,235,6427,7478,422,0
42541,580,121,10,69,42,433,441,16,0
42544,5628,937,283,425,229,4234,4674,288,0
42553,4591,1012,301,621,90,3274,3719,261,35
42565,344,133,11,80,42,292,315,5,5
42566,588,171,62,109,0,384,438,15,0
42567,6062,1905,513,1278,114,4069,4722,331,1
42602,10029,1999,518,1217,264,7022,8091,417,22
42603,5,5,0,5,0,5,5,0,0
42629,4967,1223,358,694,171,3556,4005,217,7
42631,246,66,0,66,0,111,216,0,0
42633,19872,4632,1364,2674,594,13812,15890,1060,57
42634,1618,617,213,367,37,1058,1180,11,0
42635,3212,1108,204,875,29,2127,2716,39,0
42638,78,78,57,21,0,21,21,0,0
42642,12520,3155,1001,1826,328,8776,9967,702,18
42647,3442,933,260,565,108,2345,2720,72,15
42649,2671,1221,454,639,128,1668,1947,53,0
42653,4592,2445,676,1580,189,3266,3739,233,99
42701,49001,6134,2027,3277,830,32784,38374,3895,167
42712,1449,345,66,264,15,1078,1240,29,0
42713,1504,404,87,236,81,1094,1280,118,6
42715,269,111,0,88,23,231,263,0,0
42716,1674,122,66,46,10,1115,1317,36,0
42717,6621,1392,256,985,151,4646,5405,296,0
42718,24310,5398,1946,2994,458,16103,19205,1228,78
42721,3573,684,162,386,136,2456,2878,98,7
42722,477,62,6,39,17,352,379,7,0
42724,5079,576,182,364,30,3243,4039,261,0
42726,5431,1397,514,754,129,3623,4206,98,2
42728,15561,3182,801,1887,494,10871,12667,702,66
42729,1539,361,152,171,38,963,1177,72,30
42731,55,7,0,0,7,55,55,14,0
42732,1950,166,37,81,48,1340,1561,18,0
42733,1225,340,159,171,10,873,993,18,0
42740,1660,186,66,86,34,1364,1489,155,0
42741,512,240,131,109,0,284,362,32,0
42743,9189,1799,420,1042,337,6557,7490,415,51
42746,1684,320,69,210,41,1241,1371,65,11
42748,8338,1401,388,892,121,5867,6812,465,18
42749,5360,1692,634,837,221,3450,3970,219,4
42753,727,139,23,87,29,539,609,10,0
42754,15005,4325,1558,2523,244,10039,11795,632,0
42757,2881,440,112,287,41,2149,2412,166,12
42758,61,0,0,0,0,61,61,0,0
42762,281,38,0,22,16,173,173,8,0
42764,397,99,10,89,0,260,351,0,0
42765,6331,1069,279,577,213,3984,4765,204,17
42776,3034,976,544,429,3,1777,2136,159,14
42782,976,201,35,128,38,733,810,63,8
42784,2194,522,178,311,33,1516,1673,52,5
42788,244,0,0,0,0,139,178,0,0
43001,2875,139,17,84,38,1943,2202,110,0
43002,3238,12,0,12,0,2894,3111,1227,0
43003,2892,499,138,329,32,2041,2367,198,21
43004,25670,1541,413,935,193,17169,19348,2767,104
43005,200,69,27,42,0,173,173,0,0
43006,609,55,19,33,3,459,508,51,0
43008,2603,457,182,275,0,1893,2023,265,0
43009,2217,115,62,36,17,1508,1702,147,0
43010,288,34,3,25,6,192,230,20,2
43011,7797,829,247,489,93,4978,5991,506,39
43013,944,55,8,44,3,702,787,74,22
43014,3458,556,226,255,75,2199,2722,222,3
43015,51304,3801,1146,2219,436,34088,39491,4296,94
43016,35594,1381,391,761,229,24577,27777,4391,18
43017,40142,2427,845,1317,265,26650,30073,3391,53
43019,9385,1001,397,505,99,6157,7021,645,0
43021,12228,303,127,137,39,7865,8843,424,10
43022,2873,296,0,276,20,1946,2349,198,15
43023,11014,484,187,270,27,7697,8461,431,38
43025,5180,439,149,265,25,3695,4329,285,11
43026,61212,4240,1567,2384,289,40115,46058,5069,129
43028,8038,1058,398,525,135,5687,6368,394,31
43029,601,41,15,26,0,371,476,34,0
43030,106,0,0,0,0,106,106,0,0
43031,12782,912,288,457,167,9107,10403,901,0
43032,42,0,0,0,0,30,30,0,0
43033,304,31,19,10,2,228,268,37,0
43035,26789,1732,904,815,13,15902,18594,1444,92
43036,280,47,9,35,3,198,218,28,0
43037,295,29,16,12,1,185,223,45,2
43040,30717,2169,481,1384,304,20027,23518,2615,111
43044,4825,321,76,215,30,3544,3917,311,0
43045,1808,72,21,35,16,1303,1523,74,0
43046,3807,214,32,155,27,2796,3161,219,0
43050,26113,4135,1297,2446,392,18337,20999,2203,63
43054,25218,403,111,214,78,16869,18580,2493,7
43055,60538,11089,4183,6256,650,40175,47520,4823,322
43056,18289,1885,448,1073,364,13254,15138,1220,19
43060,2702,110,26,60,24,1739,2001,127,0
43061,4097,226,111,97,18,3059,3343,201,0
43062,28850,1832,639,1059,134,19527,22410,2192,63
43064,13539,1238,667,517,54,8722,9847,673,27
43065,42016,1041,216,642,183,27410,31047,2341,8
43066,1241,0,0,0,0,966,1123,121,0
43067,1518,195,48,100,47,1015,1188,165,16
43068,55249,5482,2108,2805,569,35964,43086,5874,92
43070,147,0,0,0,0,105,120,0,0
43071,1815,125,44,65,16,1353,1531,71,0
43072,5742,494,189,269,36,4050,4780,240,4
43074,12774,684,161,482,41,8567,9704,650,41
43076,8319,687,119,421,147,6131,6999,443,33
43077,335,28,6,21,1,240,276,5,2
43078,20041,2862,867,1773,222,13763,16173,1385,29
43080,5409,680,345,304,31,3422,3972,260,16
43081,57688,4565,1628,2440,497,41166,46140,6990,231
43082,32774,1186,306,648,232,22187,25371,1228,46
43084,773,51,21,29,1,506,580,67,0
43085,25357,1212,408,652,152,17299,19260,2666,22
43101,280,72,35,36,1,184,217,10,0
43102,4545,412,73,280,59,2926,3673,188,7
43103,10974,648,200,318,130,7256,8581,648,0
43105,7803,585,251,271,63,5175,6014,312,0
43106,1640,307,119,180,8,1080,1261,87,0
43107,3656,560,67,441,52,2439,2882,235,3
43109,86,6,0,6,0,73,79,15,1
43110,37910,3313,1334,1736,243,24334,28596,3575,45
43111,298,20,0,20,0,206,261,7,0
43112,4452,230,30,163,37,3153,3743,251,0
43113,23357,3643,1140,2080,423,16190,19116,1430,51
43115,1395,279,122,132,25,872,1034,43,0
43116,1619,37,4,18,15,970,1117,103,3
43117,237,87,60,27,0,131,157,0,0
43119,27713,2656,1031,1526,99,18969,21680,2749,54
43123,63841,5153,1874,2870,409,44182,49970,5211,238
43125,13688,1013,339,564,110,10112,11143,2320,38
43126,471,62,13,39,10,361,389,27,0
43127,197,50,0,50,0,99,164,38,38
43128,2402,424,188,233,3,1469,1850,168,5
43130,58038,8818,2813,5324,681,40525,46637,3964,193
43135,3727,711,222,451,38,2688,3100,273,0
43136,646,23,0,17,6,447,507,64,0
43137,2096,360,114,217,29,1494,1708,147,3
43138,17969,2872,887,1650,335,12217,14358,1189,21
43140,19499,2212,761,1277,174,13543,15729,1491,25
43142,140,26,0,26,0,71,90,3,0
43143,5107,574,215,310,49,3760,4324,373,3
43144,382,51,18,33,0,291,333,22,0
43145,1999,298,100,174,24,1334,1530,95,6
43146,8424,938,392,417,129,6032,6699,627,0
43147,39796,1456,443,906,107,25765,30157,1851,20
43148,2601,464,166,283,15,1620,2075,72,0
43149,2816,187,32,144,11,1955,2247,119,0
43150,2098,183,61,103,19,1486,1701,135,0
43151,277,38,26,12,0,180,221,6,0
43152,816,248,134,114,0,596,626,21,6
43153,785,84,20,60,4,574,693,104,10
43154,3275,195,82,72,41,2088,2469,60,0
43155,2624,157,19,115,23,1860,2220,79,0
43156,167,9,2,7,0,119,147,15,0
43157,578,129,58,53,18,355,421,30,0
43158,240,22,0,22,0,191,208,0,0
43160,21630,3977,1446,2239,292,14995,17080,1573,13
43162,6772,428,107,279,42,4718,5375,400,0
43164,2194,232,85,120,27,1412,1687,105,8
43201,29382,15154,1207,13857,90,11907,27512,6072,310
