zcta,population,poverty,poverty_under18,poverty_18to65,poverty_over65,education,work_experience,working_fulltime,working_fulltime_poverty
17081,48,0,0,0,0,48,48,14,0
17082,3279,431,143,248,40,2368,2663,189,8
17083,66,0,0,0,0,60,66,0,0
17084,4319,889,428,351,110,3177,3559,148,0
17086,2278,184,63,100,21,1548,1777,100,0
17087,3094,220,79,108,33,2041,2381,196,0
17088,472,7,0,7,0,413,433,35,0
17090,5198,356,101,241,14,3471,4009,445,26
17093,773,0,0,0,0,501,680,31,0
17094,2787,242,89,116,37,1848,2178,102,3
17097,746,50,3,35,12,549,620,52,9
17098,2438,365,127,199,39,1719,1973,162,2
17099,1155,34,13,21,0,797,980,20,0
17101,1824,536,34,302,200,1549,1696,485,0
17102,7801,1801,256,1245,300,5680,6723,2229,31
17103,11181,3229,1374,1748,107,7067,8519,1049,11
17104,20986,7825,3781,3694,350,11871,15052,1715,52
17109,22682,2034,559,1293,182,16152,18748,3241,84
17110,24542,3070,977,1842,251,17128,19383,3037,43
17111,29970,2639,1121,1383,135,21208,23710,2964,142
17112,32668,1388,392,880,116,23883,27178,3076,53
17113,10969,2069,942,1037,90,6775,8175,771,16
17120,0,0,0,0,0,0,0,0,0
17201,24374,4736,1839,2483,414,16310,19209,1955,110
17202,30017,1702,296,1029,377,21288,24047,1671,37
17210,177,0,0,0,0,110,158,0,0
17211,355,58,9,39,10,253,305,32,2
17212,877,84,41,33,10,509,578,29,0
17213,613,42,12,25,5,447,530,33,0
17214,1158,100,38,29,33,841,990,110,0
17215,208,28,8,12,8,154,175,3,0
17217,91,11,4,7,0,60,72,10,0
17219,404,103,44,53,6,285,320,6,0
17220,464,31,15,16,0,199,253,14,0
17221,551,50,0,50,0,377,443,26,0
17222,9968,1154,367,559,228,7395,8303,779,0
17223,325,55,4,44,7,247,265,50,0
17224,2111,175,11,146,18,1593,1712,127,0
17225,19496,1194,273,696,225,13416,15163,1433,53
17228,1184,241,76,142,23,776,941,35,8
17229,1285,95,21,53,21,912,1040,80,9
17233,4953,619,188,353,78,3580,4035,297,22
17235,774,298,99,199,0,473,551,47,0
17236,8262,441,109,238,94,5825,6570,513,28
17237,1736,137,33,71,33,1251,1364,184,0
17238,1460,80,22,34,24,1028,1199,90,3
17239,204,14,8,6,0,148,163,5,0
17240,3351,338,157,168,13,2063,2540,129,2
17241,11576,1324,517,679,128,8051,9343,724,18
17243,1427,313,148,148,17,854,1106,89,0
17244,2369,224,90,106,28,1627,1819,93,0
17246,84,0,0,0,0,79,79,20,0
17247,196,29,0,0,29,196,196,0,0
17249,268,7,0,7,0,197,217,8,0
17250,216,0,0,0,0,107,140,65,0
17251,131,0,0,0,0,77,102,11,0
17252,3475,439,216,186,37,2358,2790,177,17
17253,286,22,9,13,0,197,234,17,0
17254,3,2,0,2,0,1,3,1,1
17255,1222,198,49,126,23,820,924,57,0
17256,14,0,0,0,0,14,14,14,0
17257,26429,5830,1731,3910,189,15974,20694,1689,99
17260,1306,133,26,77,30,781,1010,19,0
17261,0,0,0,0,0,0,0,0,0
17262,1617,424,192,222,10,941,1147,58,9
17263,597,92,0,91,1,405,597,135,0
17264,2172,250,32,168,50,1640,1821,86,2
17265,645,71,39,32,0,390,440,33,0
17266,607,32,2,12,18,425,519,40,0
17267,2757,247,69,145,33,1960,2277,186,3
17268,27854,2916,993,1704,219,19425,22527,1967,28
17270,171,0,0,0,0,129,129,17,0
17271,316,14,0,14,0,255,277,9,0
17272,238,0,0,0,0,160,200,0,0
17301,3462,252,84,133,35,2435,2768,138,0
17302,2787,397,163,202,32,1892,2226,181,0
17304,2891,199,60,139,0,2075,2315,265,4
17306,319,7,1,6,0,231,281,26,0
17307,5963,771,254,462,55,3961,4654,357,41
17309,1673,288,24,209,55,1252,1385,91,11
17311,284,44,18,17,9,222,235,9,6
17313,10304,1238,559,586,93,7073,8255,901,64
17314,6009,498,163,276,59,4024,4643,353,1
17315,26202,1751,404,1069,278,18619,21062,1621,9
17316,8293,338,113,197,28,5760,6677,327,0
17317,979,158,106,52,0,584,674,63,0
17318,262,0,0,0,0,186,262,26,0
17319,10411,977,355,571,51,6990,8253,977,74
17320,7732,331,92,174,65,5606,6358,540,3
17321,2223,184,60,101,23,1519,1811,108,5
17322,6437,664,343,259,62,4191,4887,236,0
17324,4095,163,40,96,27,3073,3443,180,3
17325,24877,3180,1282,1613,285,17973,20481,1758,18
17327,8172,287,29,191,67,5900,6891,554,3
17329,2404,101,23,54,24,1777,2088,72,0
17331,49908,3801,1244,2135,422,34722,39973,3326,121
17339,6784,285,107,167,11,4682,5503,472,14
17340,10917,527,173,304,50,7397,8558,643,14
17343,41,0,0,0,0,21,41,0,0
17344,3342,118,0,70,48,2248,2602,251,0
17345,7142,593,211,319,63,5064,5874,530,20
17347,6443,390,98,271,21,4336,4985,353,8
17349,7273,187,35,120,32,5142,5875,267,6
17350,12933,1781,711,852,218,8626,10208,953,3
17352,1326,177,82,90,5,864,1028,61,0
17353,3288,287,93,162,32,2360,2666,235,0
17355,183,26,9,15,2,116,165,21,4
17356,22108,1816,493,1045,278,15349,17611,1574,0
17360,5846,304,80,201,23,3950,4375,302,0
17361,5485,193,31,95,67,3814,4475,298,0
17362,13822,648,236,378,34,9527,11155,632,6
17363,9585,608,260,337,11,6769,7759,619,0
17364,3624,323,75,228,20,2482,2900,166,0
17365,2147,172,33,90,49,1732,1836,122,0
17366,5796,590,205,369,16,3892,4434,478,13
17368,6905,747,294,402,51,5033,5662,616,4
17370,5356,312,96,174,42,3741,4180,351,0
17371,279,0,0,0,0,201,222,18,0
17372,4235,423,165,233,25,2890,3356,349,6
17401,17461,7573,2872,4385,316,9897,12649,1339,174
17402,32381,1992,486,1211,295,23545,26538,2067,50
17403,36941,7422,2527,4537,358,24875,29325,2853,67
17404,35417,4357,1709,2345,303,23587,27004,3277,8
17406,22121,1449,429,851,169,15873,18272,1774,4
17407,2149,71,38,27,6,1475,1610,97,0
17408,22046,1420,377,857,186,15867,18134,1505,0
17501,4479,382,80,262,40,3229,3604,377,12
17502,2637,82,26,42,14,2033,2176,222,0
17505,2201,424,180,213,31,1101,1327,21,0
17507,26,0,0,0,0,13,13,0,0
17508,284,0,0,0,0,224,244,0,0
17509,4442,485,190,264,31,2385,2971,119,7
17512,17023,2607,922,1460,225,11584,13408,1309,26
17516,4774,316,81,146,89,3258,3762,135,0
17517,15633,824,219,444,161,10420,11963,813,24
17518,1446,502,322,172,8,769,886,19,0
17519,6944,552,237,290,25,4050,4967,262,16
17520,4660,607,96,498,13,3073,3861,166,0
17522,32020,2692,1021,1330,341,21599,25354,2167,65
17527,6159,602,252,261,89,3457,4327,185,0
17529,4349,277,53,150,74,2391,3052,44,0
17532,3475,278,138,112,28,2402,2736,236,11
17535,2354,153,74,70,9,1178,1502,8,0
17536,2999,209,87,80,42,1629,2073,80,9
17538,7021,177,42,86,49,4655,5278,342,0
17540,9192,1185,528,480,177,5780,6782,458,15
17543,42087,2113,853,1135,125,28917,33048,2051,30
17545,21266,1182,311,577,294,14559,16937,1055,7
17547,6978,393,43,310,40,5058,5506,738,63
17550,787,20,0,20,0,560,565,0,0
17551,8491,1258,87,1120,51,5367,7105,557,0
17552,19041,2017,789,1041,187,13214,15382,1435,38
17554,7859,733,178,496,59,5501,6276,709,0
17555,7410,324,155,116,53,4465,5492,139,10
17557,14047,1745,837,593,315,9077,10781,530,0
17560,5165,666,398,253,15,3311,3917,193,0
17562,4585,419,145,143,131,2666,3348,86,2
17563,3856,478,198,199,81,2268,2764,191,0
17565,2170,155,38,95,22,1555,1741,123,0
17566,11821,1003,357,487,159,7528,8835,469,15
17569,5209,250,39,166,45,3433,3908,285,0
17570,215,54,0,54,0,125,125,0,0
17572,3575,321,181,108,32,2009,2530,121,0
17576,207,10,0,10,0,127,127,0,0
17578,7772,714,287,390,37,4993,5905,262,35
17579,6025,450,175,238,37,3625,4421,226,0
17581,902,43,18,25,0,589,710,61,0
17582,2033,68,0,68,0,1358,1618,116,0
17584,8756,583,178,344,61,6698,7335,299,14
17601,47764,2133,556,1251,326,34190,38637,3307,59
17602,50775,10293,4006,5549,738,32614,39036,4281,224
17603,59529,11336,4080,6656,600,40025,47707,6465,159
17606,332,0,0,0,0,332,332,0,0
17701,41673,8430,2407,5350,673,28376,33652,3407,112
17702,10537,1079,189,757,133,7121,8733,928,109
17721,1986,185,65,108,12,1188,1469,120,0
17723,55,21,0,12,9,50,51,1,0
17724,5513,912,278,519,115,3668,4324,285,31
17727,37,6,0,6,0,37,37,9,0
17728,5149,207,41,142,24,3712,4375,242,3
17729,63,6,0,5,1,59,59,3,0
17730,284,18,0,18,0,249,284,67,0
17731,159,12,0,9,3,129,144,10,0
17737,5875,771,318,389,64,4140,4728,383,9
17739,40,5,0,1,4,36,37,0,0
17740,12797,1548,643,797,108,8460,9967,938,4
17742,62,7,0,7,0,43,45,7,2
17744,3081,518,235,257,26,2281,2597,158,0
17745,16616,3838,901,2720,217,10763,13956,1110,48
17747,3193,265,120,129,16,1889,2290,137,6
17748,245,62,26,31,5,185,188,17,0
17749,266,16,3,10,3,174,222,27,0
17750,107,0,0,0,0,77,87,0,0
17751,7496,736,294,342,100,5113,5930,429,4
17752,4937,794,323,419,52,3245,3807,319,27
17754,11542,822,286,444,92,8816,9703,758,1
17756,10674,833,270,419,144,7781,8835,739,4
17758,900,74,20,45,9,738,815,78,0
17760,550,60,3,23,34,437,472,15,3
17762,521,60,38,22,0,342,401,33,0
17763,422,120,46,65,9,269,344,33,0
17764,2170,497,222,250,25,1542,1709,74,3
17765,924,154,62,84,8,658,727,61,0
17767,84,0,0,0,0,70,70,10,0
17768,216,19,0,19,0,171,184,4,0
17771,3457,412,141,229,42,2469,2787,247,10
17772,2483,188,64,111,13,1659,1937,121,3
17774,1233,174,59,82,33,849,973,101,5
17776,267,18,2,7,9,220,230,7,0
17777,7192,764,289,306,169,4945,5651,388,10
17778,75,9,0,9,0,71,75,4,0
17779,165,2,0,0,2,130,130,11,0
17801,15591,2495,731,1499,265,11084,12730,1073,54
17810,2638,479,95,373,11,1840,2212,141,18
17812,1424,140,45,87,8,976,1161,79,3
17813,1966,305,117,152,36,1295,1549,117,3
17814,4444,665,202,403,60,3287,3753,274,3
17815,27646,6198,777,5016,405,17387,23372,2054,18
17820,5582,671,265,329,77,4059,4594,374,14
17821,17983,1773,521,1036,216,13120,14742,1328,40
17822,0,0,0,0,0,0,0,0,0
17823,1207,171,102,53,16,835,925,57,2
17824,3833,230,83,111,36,2973,3255,158,0
17827,681,76,27,49,0,535,605,27,0
17829,259,51,32,15,4,148,176,7,3
17830,1950,218,85,106,27,1433,1568,150,4
17832,661,71,13,39,19,469,537,42,2
17834,3603,461,231,194,36,2491,2815,123,0
17835,152,6,3,3,0,117,124,12,0
17836,206,14,0,5,9,143,154,7,0
17837,14373,2022,533,1318,171,10323,11729,1277,0
17840,511,162,71,76,15,355,401,8,0
17841,4885,750,323,409,18,3351,3837,217,14
17842,8636,1052,361,596,95,6015,6960,473,13
17844,9988,1016,390,568,58,6586,7627,449,14
17845,2179,293,126,159,8,1485,1700,124,0
17846,3418,423,136,205,82,2490,2806,210,3
17847,12013,1975,884,926,165,8596,9744,795,17
17850,602,66,44,22,0,398,450,37,0
17851,7615,1274,319,700,255,5702,6544,595,0
17853,3347,434,188,155,91,2261,2611,122,3
17855,959,63,5,48,10,688,773,28,0
17856,3624,354,112,211,31,2567,2957,351,13
17857,7310,1060,406,585,69,5380,6220,789,32
17859,2939,268,86,122,60,2266,2491,141,0
17860,2138,120,43,71,6,1590,1783,49,0
17861,78,0,0,0,0,71,78,0,0
17862,398,36,6,30,0,308,332,89,8
17864,2537,276,112,136,28,1466,1862,40,0
17865,143,38,20,18,0,87,93,7,0
17866,7179,1085,264,592,229,5561,6103,522,0
17867,172,7,0,7,0,129,151,4,2
17868,1091,116,60,39,17,708,868,74,0
17870,12649,1407,421,827,159,8998,10292,751,16
17872,9868,1643,317,1079,247,6994,8199,601,79
17876,1622,116,14,39,63,1315,1491,139,0
17878,1311,64,13,39,12,952,1085,56,2
17880,70,28,9,19,0,54,62,7,0
17881,1454,184,51,118,15,1100,1245,66,0
17884,222,51,6,45,0,165,196,25,0
17885,177,3,0,0,3,129,152,7,0
17886,822,38,0,9,29,655,681,45,0
17887,215,0,0,0,0,202,202,34,0
17888,280,19,3,8,8,202,221,12,0
17889,2656,234,66,144,24,1801,2036,118,3
17901,23023,3334,999,1962,373,16403,18673,1289,28
17920,336,25,2,7,16,240,275,9,0
17921,5794,577,110,413,54,4574,5064,392,8
17922,4915,283,110,162,11,3421,3931,346,0
17923,352,47,15,30,2,280,299,23,0
17925,406,94,37,57,0,292,318,5,0
17929,1805,135,48,81,6,1250,1481,120,0
17930,390,74,24,45,5,270,300,38,0
17931,5277,665,274,298,93,3846,4227,352,0
17933,66,15,0,0,15,66,66,0,0
17934,487,153,60,71,22,373,399,17,3
17935,1614,251,46,182,23,1163,1367,89,5
17936,830,61,8,42,11,563,615,28,0
17938,2483,116,10,104,2,1713,2112,71,3
17941,826,91,30,51,10,572,648,43,2
17943,336,15,0,15,0,248,293,0,0
17944,259,12,0,6,6,152,208,22,3
17945,177,13,0,13,0,156,166,4,0
17946,215,128,11,117,0,158,204,0,0
17948,4893,1161,405,526,230,3360,3852,232,11
17949,270,48,17,29,2,154,195,31,9
17951,303,0,0,0,0,194,198,18,0
17952,211,35,3,13,19,167,179,4,0
17953,429,14,0,10,4,365,391,26,0
17954,4501,715,210,453,52,3019,3617,281,0
17957,281,0,0,0,0,226,254,12,0
17959,1420,158,31,96,31,1057,1205,76,2
17960,3859,379,151,177,51,2885,3255,177,3
17961,6738,296,24,212,60,5043,5565,421,4
17963,9469,610,211,350,49,6730,7783,472,0
17964,725,43,8,30,5,485,566,18,0
17965,2033,209,36,151,22,1479,1742,219,7
17967,2305,182,33,104,45,1801,2003,135,7
17968,356,22,10,7,5,215,250,15,0
17970,3279,551,133,382,36,2442,2810,352,55
17972,10776,1191,402,677,112,7653,8756,493,0
17974,222,20,0,6,14,192,210,0,0
17976,6664,1751,593,943,215,4495,5429,379,11
17978,156,23,19,4,0,123,135,29,0
17979,88,0,0,0,0,88,88,0,0
17980,2949,319,106,172,41,2243,2471,155,3
17981,2638,368,77,191,100,1905,2174,183,3
17982,481,104,43,57,4,328,373,41,0
17983,1478,84,0,47,37,1128,1295,68,0
17985,1189,152,42,102,8,905,994,101,0
18011,5535,173,61,96,16,3864,4359,408,13
18013,17808,1260,406,762,92,12682,14587,1179,11
18014,11468,833,209,461,163,8302,9094,564,11
18015,27818,6713,2166,4225,322,18340,22758,2512,77
18016,0,0,0,0,0,0,0,0,0
18017,36586,3676,1288,2002,386,26427,29499,2294,13
18018,31197,4669,1282,3001,386,21989,26139,3433,120
18020,19976,777,185,523,69,14309,16348,705,1
18030,664,67,11,51,5,483,506,15,0
18031,7539,431,112,259,60,5050,5592,592,0
18032,9316,766,259,432,75,6761,7569,649,20
18034,7513,407,192,205,10,4923,5562,330,0
18035,169,0,0,0,0,127,127,9,0
18036,12395,454,61,308,85,8800,10130,675,29
18037,7207,737,318,359,60,5329,5738,568,40
18038,2708,158,60,74,24,2006,2286,86,0
18040,15958,466,18,317,131,11009,12203,750,0
18041,5288,250,68,172,10,3706,4203,399,7
18042,38126,6467,2374,3655,438,25882,30153,3826,77
18045,25815,1082,139,698,245,18601,20836,1344,56
18046,0,0,0,0,0,0,0,0,0
18049,17231,1346,436,750,160,12386,14194,1245,22
18051,3790,159,27,132,0,2528,2962,263,13
18052,26658,2145,683,1141,321,19328,22118,2291,0
18053,2632,19,0,7,12,1806,2077,119,7
18054,4329,218,86,109,23,3039,3465,218,0
18055,12588,792,191,440,161,9114,10206,886,9
18056,737,52,8,24,20,577,706,12,0
18058,9615,1022,135,663,224,7040,7859,429,0
18059,1159,98,61,37,0,705,939,23,0
18062,24266,962,255,571,136,16612,19055,1524,0
18063,586,88,0,70,18,516,586,40,0
18064,23694,940,176,565,199,16280,18840,1458,20
18066,5795,233,32,181,20,4180,4749,329,0
18067,18102,1081,315,626,140,13033,14810,983,0
18068,151,0,0,0,0,47,103,0,0
18069,7878,347,82,170,95,5589,6275,561,20
18070,875,17,0,0,17,583,643,29,0
18071,10386,930,335,550,45,7645,8802,779,11
18072,6462,584,197,351,36,4465,5180,364,27
18073,9457,539,191,304,44,6387,7304,652,18
18074,6169,156,26,130,0,4240,5032,323,0
18076,2906,152,33,71,48,1982,2252,144,0
18077,2294,262,126,133,3,1710,1904,159,8
18078,7211,286,41,113,132,5052,5727,322,0
18079,245,0,0,0,0,196,235,12,0
18080,11564,1240,408,725,107,8403,9561,834,32
18081,270,13,0,13,0,233,233,0,0
18083,525,74,15,38,21,388,423,28,4
18085,958,19,0,13,6,697,777,73,0
18086,602,0,0,0,0,393,536,0,0
18087,716,198,95,103,0,497,506,67,0
18088,8188,440,107,242,91,6084,6897,566,21
18091,5850,549,127,389,33,4259,4873,181,14
18092,3176,211,71,118,22,2359,2703,125,0
18101,3637,1709,484,1127,98,2366,2885,307,69
18102,47263,17337,7521,9174,642,26311,33515,3150,108
18103,48128,8252,3456,4335,461,32249,38320,3393,55
18104,39362,2421,717,1377,327,29377,32331,3067,43
18105,0,0,0,0,0,0,0,0,0
18106,6787,374,166,208,0,4899,5520,536,0
18109,16174,3728,1713,1825,190,10651,12397,1685,82
18195,0,0,0,0,0,0,0,0,0
18201,27303,6491,2774,3128,589,17468,21585,1648,114
18202,10997,2435,1142,1120,173,7442,8725,697,44
18210,7659,295,80,156,59,5025,5925,484,0
18211,1281,106,0,67,39,967,1120,98,29
18212,128,5,0,0,5,101,121,4,0
18214,1977,55,0,37,18,1468,1615,84,0
18216,996,134,57,57,20,786,859,41,0
18218,2328,622,255,321,46,1612,1795,168,1
18219,1399,58,13,45,0,1087,1266,127,15
18220,361,8,0,8,0,272,297,29,0
18221,501,121,0,64,57,377,411,33,0
18222,9263,747,150,580,17,6714,7622,720,28
18223,122,31,0,31,0,122,122,9,0
18224,5569,572,111,369,92,4095,4719,501,9
18225,43,0,0,0,0,43,43,0,0
18229,9491,1293,578,570,145,6788,7548,344,17
18230,63,4,0,4,0,53,57,6,0
18231,658,53,19,22,12,480,525,34,7
18232,3844,732,145,576,11,2826,3039,274,18
18234,419,12,0,12,0,304,350,109,0
18235,18997,2022,622,1235,165,13718,15735,1093,52
18237,3825,458,142,243,73,2621,2975,280,6
18239,433,108,49,49,10,281,341,31,0
18240,3600,834,297,436,101,2846,3086,185,0
18241,825,74,22,52,0,556,691,58,0
18242,207,63,27,36,0,150,178,32,3
18244,451,17,0,17,0,327,369,38,0
18245,546,0,0,0,0,385,441,5,0
18246,162,4,0,4,0,117,121,4,0
18248,560,111,25,71,15,412,463,72,3
18249,3662,119,21,80,18,2674,2960,218,0
18250,3011,465,237,214,14,2077,2310,265,7
18251,108,3,0,0,3,108,108,0,0
18252,11088,1965,561,1140,264,8103,9077,572,0
18254,862,36,20,13,3,602,733,48,0
18255,4189,460,119,253,88,3094,3503,233,15
18256,419,89,49,24,16,314,319,5,0
18301,26276,3712,1071,2527,114,16958,21034,1885,45
18302,17383,1873,572,1190,111,11493,13933,868,37
18321,1825,314,94,206,14,1331,1560,118,14
18322,2670,194,67,127,0,1835,2174,105,9
18323,67,0,0,0,0,49,49,0,0
18324,10144,1510,530,943,37,6681,8034,448,16
18325,2605,151,11,131,9,1931,2173,235,0
18326,4560,400,59,296,45,3288,3724,384,30
18327,596,86,27,40,19,433,508,103,0
18328,7301,990,234,675,81,5108,5888,330,0
18330,9239,739,57,678,4,5577,6869,300,0
18331,1055,139,25,80,34,901,960,0,0
18332,3080,621,229,353,39,2007,2420,256,28
18333,432,0,0,0,0,314,419,0,0
18334,4014,67,13,54,0,2445,3098,144,0
18335,525,0,0,0,0,420,420,0,0
18336,4118,389,163,179,47,2829,3282,265,19
18337,14377,852,174,535,143,9962,11602,790,50
18340,141,0,0,0,0,97,119,0,0
18342,382,25,0,25,0,272,339,72,0
18343,3699,140,20,56,64,2901,3182,320,0
18344,3341,297,142,141,14,2359,2801,274,0
18346,2925,355,183,168,4,1853,2089,169,0
18347,2353,473,260,188,25,1762,1961,174,0
18349,226,12,0,12,0,226,226,0,0
18350,2026,243,105,138,0,1365,1646,120,0
18351,570,78,30,40,8,391,460,60,0
18352,1364,401,204,197,0,929,1026,302,0
18353,11886,925,256,583,86,8750,9957,645,72
18354,645,16,0,0,16,493,532,0,0
18355,1286,205,20,86,99,945,1088,87,0
18356,272,30,0,0,30,219,219,21,0
18357,271,100,35,55,10,213,236,18,0
18360,27406,3423,894,2223,306,19516,22867,1709,23
18370,930,0,0,0,0,666,693,69,0
18371,631,25,0,1,24,410,564,1,0
18372,3035,195,62,121,12,2165,2441,226,14
18403,6998,704,118,453,133,5178,5688,328,0
18405,2647,261,63,184,14,1791,2221,171,20
18407,13545,2490,908,1266,316,9799,11092,922,5
18411,21342,753,168,441,144,15019,16873,1524,0
18413,146,10,0,10,0,105,129,55,10
18414,5370,619,238,326,55,3955,4408,230,12
18415,1075,115,21,61,33,945,974,64,0
18417,1213,236,77,111,48,937,1009,24,3
18419,4411,374,112,234,28,3040,3529,314,8
18420,57,9,0,9,0,38,52,11,0
18421,4515,679,207,380,92,3232,3734,301,4
18424,4987,612,202,357,53,3720,4227,343,6
18425,1466,64,0,25,39,944,1107,138,19
18426,4559,628,199,401,28,3349,3732,212,0
18427,188,25,0,25,0,108,108,13,0
18428,11118,813,197,538,78,8544,9487,603,16
18430,21,3,0,0,3,17,17,0,0
18431,12840,1992,664,1011,317,9126,10581,763,5
18433,6827,670,141,387,142,4972,5657,336,6
18434,4232,512,239,192,81,2895,3257,70,0
18435,724,28,0,28,0,465,621,74,12
18436,14078,953,254,616,83,10230,11609,729,37
18437,179,49,0,42,7,155,163,0,0
18438,937,80,22,28,30,790,868,11,0
18439,430,113,37,72,4,330,351,25,2
18441,343,77,34,43,0,205,278,23,0
18443,346,12,0,0,12,314,314,28,0
18444,13886,941,305,535,101,9708,11073,621,13
18445,2213,235,62,153,20,1493,1785,92,0
18446,3896,581,215,308,58,2738,3146,216,22
18447,10029,884,201,512,171,7528,8496,565,15
18451,398,26,0,26,0,327,372,16,0
18452,4892,803,171,435,197,3899,4371,221,0
18453,1094,152,48,85,19,855,910,69,4
18454,28,0,0,0,0,28,28,5,0
18455,102,0,0,0,0,93,99,3,0
18456,452,49,16,26,7,316,347,37,1
18457,73,0,0,0,0,67,73,8,0
18458,3033,199,81,89,29,2173,2439,226,2
18459,63,29,0,29,0,51,51,0,0
18460,231,24,15,9,0,183,195,15,0
18461,325,30,1,27,2,276,288,12,0
18462,393,47,0,40,7,287,344,4,0
18463,262,3,0,3,0,201,232,20,0
18464,1147,72,13,38,21,837,930,112,0
18465,1586,185,40,128,17,1161,1338,80,0
18466,17366,2906,948,1888,70,10444,13548,573,0
18469,475,21,5,10,6,353,429,9,0
18470,2109,198,41,103,54,1633,1845,109,0
18471,610,20,4,16,0,413,474,17,0
18472,4315,556,191,299,66,3079,3577,182,16
18473,432,86,36,50,0,311,311,44,0
18503,717,269,0,206,63,692,698,51,0
18504,21144,3107,1130,1611,366,14324,16824,1662,127
18505,20460,4666,1857,2498,311,14104,16311,1724,92
18507,4745,296,15,176,105,3678,4123,301,0
18508,11203,2211,648,1269,294,7817,9069,1121,0
18509,11729,2143,510,1351,282,8125,9628,1331,81
18510,11810,2905,622,2094,189,7281,9873,1020,37
18512,11939,1593,741,721,131,8740,10015,1304,18
18517,4839,400,163,210,27,3662,4065,211,0
18518,8266,820,196,471,153,6088,7024,745,0
18519,4827,565,107,325,133,3593,4020,368,34
18602,339,46,33,13,0,243,269,4,0
18603,18817,2491,649,1503,339,13872,15609,1431,9
18610,4813,860,395,435,30,3028,3780,339,0
18612,15170,1209,273,705,231,10858,12237,955,30
18614,2744,392,96,234,62,1949,2340,162,5
18615,1734,121,22,82,17,1379,1487,83,0
18616,472,56,11,36,9,405,421,35,0
18617,1851,865,391,433,41,1273,1398,160,7
18618,3734,346,86,248,12,2790,3139,292,3
18619,202,21,0,21,0,140,151,5,0
18621,4886,639,188,318,133,3644,4028,203,3
18622,260,88,43,40,5,189,210,5,0
18623,2472,359,104,209,46,1819,2057,183,3
18624,656,13,0,13,0,490,534,24,0
18625,452,31,0,15,16,337,379,22,0
18626,581,94,27,64,3,438,510,26,0
18628,291,32,0,23,9,235,254,12,0
18629,1687,180,48,124,8,1260,1419,158,9
18630,3314,499,200,256,43,2244,2550,249,1
18631,1380,64,0,43,21,942,1188,98,0
18632,403,6,0,3,3,342,356,49,0
18634,13502,2565,924,1335,306,9854,11188,1051,16
18635,4004,378,113,233,32,2869,3294,316,0
18636,1502,141,45,77,19,1120,1236,51,0
18640,16944,2202,580,1344,278,12359,14108,994,34
18641,7361,1132,467,547,118,5393,5930,575,10
18642,3887,392,65,192,135,2965,3228,252,0
18643,12376,1619,623,846,150,9245,10482,896,39
18644,7178,819,265,417,137,5354,6127,652,17
18651,8582,1892,813,966,113,6084,6912,732,14
18653,114,5,0,5,0,75,84,11,5
18655,6471,668,223,350,95,4593,5298,330,0
18656,2404,255,68,165,22,1677,1940,106,11
18657,11910,1535,593,800,142,8397,9695,788,22
18660,3254,158,33,93,32,2408,2768,198,2
18661,5161,546,134,353,59,3904,4408,348,0
18701,1455,670,9,529,132,864,1431,204,0
18702,39121,9508,3936,4927,645,25747,31240,3164,99
18704,30829,4755,1599,2547,609,22799,26082,3344,50
18705,14013,2553,1021,1286,246,10385,11716,981,1
18706,16047,2435,726,1423,286,11816,13585,1160,51
18707,15721,510,48,371,91,11094,12561,462,10
18708,8981,427,118,240,69,6396,7421,436,0
18709,2910,735,172,520,43,2010,2483,349,0
18801,8494,959,250,612,97,6110,7031,564,24
18810,5619,942,313,532,97,3932,4546,225,16
18812,1566,68,21,39,8,1198,1356,106,0
18814,172,8,0,6,2,88,95,6,0
18816,169,0,0,0,0,102,121,10,0
18817,207,48,9,36,3,133,156,11,0
18818,1361,193,74,112,7,989,1099,72,2
18821,1146,136,3,96,37,932,1044,81,1
18822,3651,559,220,280,59,2435,2824,205,21
18823,161,13,0,10,3,134,144,5,0
18824,1341,172,59,108,5,925,1091,100,0
18825,113,16,6,10,0,70,92,7,0
18826,1593,108,13,78,17,1255,1376,133,12
18828,221,22,0,17,5,213,213,22,0
18829,799,73,23,43,7,531,626,18,0
18830,787,49,15,31,3,666,698,69,0
18831,952,211,18,173,20,693,822,54,3
18832,1910,220,69,122,29,1258,1504,127,0
18833,1952,298,87,136,75,1412,1556,100,0
18834,3712,398,173,191,34,2612,2999,210,22
18837,3141,415,148,208,59,2203,2404,175,0
18840,11044,974,257,623,94,8070,8903,790,0
18842,284,53,32,21,0,180,186,19,3
18843,145,9,0,9,0,120,129,10,0
18844,1972,262,106,117,39,1315,1558,97,0
18845,360,63,29,24,10,254,287,23,0
18846,828,112,37,54,21,589,674,76,0
18847,5769,1007,280,642,85,4097,4643,286,6
18848,8872,1309,431,733,145,6318,7361,805,11
18850,2144,191,38,108,45,1474,1740,132,3
18851,879,163,69,69,25,627,668,20,0
18853,4419,409,148,223,38,3139,3541,227,11
18854,1360,94,28,52,14,910,1093,76,0
18901,24316,997,97,520,380,17822,20236,2417,47
18902,20810,1242,469,704,69,13289,15396,817,37
18912,8,0,0,0,0,8,8,0,0
18913,76,0,0,0,0,72,76,14,0
18914,21650,585,142,329,114,14112,16191,847,56
18915,882,2,0,2,0,683,732,34,0
18917,2274,195,50,137,8,1516,1808,219,0
18920,226,7,0,7,0,157,208,23,0
18923,928,0,0,0,0,590,688,42,0
18925,6370,150,26,109,15,4265,4723,436,9
