zcta,population,poverty,poverty_under18,poverty_18to65,poverty_over65,education,work_experience,working_fulltime,working_fulltime_poverty
19403,42534,2072,524,1322,226,30489,34726,3946,27
19405,5148,823,73,646,104,3693,4435,814,16
19406,23294,1585,486,936,163,17134,19196,3504,70
19422,18303,581,129,323,129,13365,15019,1060,10
19425,13776,155,18,137,0,8842,10104,668,29
19426,33858,1189,466,642,81,21765,24457,1690,5
19428,16404,1256,197,966,93,12343,14228,3758,110
19435,158,0,0,0,0,133,148,0,0
19436,521,71,0,0,71,510,510,0,0
19437,511,12,0,0,12,419,481,0,0
19438,23525,389,116,194,79,15599,17957,1490,11
19440,17696,758,136,540,82,12754,14796,1573,73
19442,0,0,0,0,0,0,0,0,0
19444,10009,346,65,223,58,6975,8087,941,0
19446,53834,3033,716,1843,474,38206,43342,4208,96
19453,1423,105,34,44,27,1155,1222,234,0
19454,28316,939,86,589,264,19781,22604,2234,7
19456,618,30,0,30,0,357,464,81,0
19457,165,0,0,0,0,88,127,0,0
19460,38621,1883,187,1330,366,27054,30775,4207,49
19462,14865,711,213,402,96,10385,11888,967,21
19464,45055,5713,2104,3159,450,30397,34994,3809,164
19465,16850,730,237,395,98,11538,13346,1258,13
19468,24721,1011,221,702,88,17135,19602,2611,23
19472,0,0,0,0,0,0,0,0,0
19473,15796,569,176,312,81,10543,11882,1019,2
19474,407,0,0,0,0,349,349,59,0
19475,11098,465,134,274,57,7578,8614,872,0
19477,92,0,0,0,0,41,41,0,0
19492,366,58,27,31,0,280,331,33,0
19501,1005,44,11,30,3,673,791,60,0
19503,1367,262,143,110,9,888,1037,81,4
19504,5325,285,62,180,43,3655,4271,142,14
19505,3085,204,52,126,26,2210,2536,286,0
19506,7356,514,162,311,41,4947,5906,371,14
19507,3594,199,66,126,7,2401,2727,226,12
19508,15254,935,257,580,98,10590,12404,899,43
19510,7495,373,190,167,16,4818,5545,372,0
19511,358,0,0,0,0,318,354,35,0
19512,17106,875,236,582,57,12394,14303,972,0
19518,14366,670,161,447,62,9555,10829,643,0
19519,104,61,42,19,0,62,62,20,0
19520,5596,195,44,105,46,4186,4581,276,0
19522,14781,585,86,382,117,10465,11973,1094,25
19523,295,0,0,0,0,149,153,10,0
19525,13951,412,90,196,126,9139,10212,645,0
19526,11132,1026,307,604,115,7794,9255,662,12
19529,3113,196,6,158,32,2295,2549,147,0
19530,12303,1851,146,1636,69,7655,10293,680,22
19533,5689,220,40,152,28,4102,4678,214,15
19534,2121,203,95,108,0,1534,1677,185,0
19535,43,0,0,0,0,43,43,0,0
19536,404,14,0,14,0,320,358,36,14
19538,112,0,0,0,0,93,93,20,0
19539,4661,228,13,116,99,3323,3873,242,0
19540,12128,460,66,310,84,8340,9722,644,9
19541,4085,177,44,132,1,2773,3211,151,0
19542,0,0,0,0,0,0,0,0,0
19543,5949,339,114,182,43,3821,4319,306,0
19544,187,0,0,0,0,173,180,29,0
19545,520,0,0,0,0,367,417,39,0
19547,4341,85,21,6,58,3051,3683,323,0
19549,253,31,14,13,4,162,183,7,0
19550,597,267,60,198,9,372,504,20,7
19551,5012,204,40,143,21,3439,4105,286,12
19554,339,36,10,22,4,257,315,41,0
19555,3324,382,99,246,37,2418,2709,319,6
19559,306,32,15,17,0,214,252,25,2
19560,7638,408,107,230,71,5302,6008,759,0
19562,2056,115,21,77,17,1456,1722,228,0
19564,101,0,0,0,0,101,101,34,0
19565,8523,840,262,427,151,6084,6929,354,0
19567,5135,388,124,213,51,3589,4165,245,3
19601,33119,13706,5731,7290,685,19041,23918,2203,32
19602,18177,7868,3069,4371,428,10754,13678,1254,38
19604,25326,8051,3687,4019,345,14589,18621,1753,71
19605,18861,2470,950,1302,218,13709,15537,1626,34
19606,33933,2862,1050,1639,173,23269,26689,2567,55
19607,20719,1505,302,815,388,15427,17448,2096,69
19608,21555,1201,546,583,72,14769,17099,1435,9
19609,10372,783,203,468,112,7243,8256,1018,16
19610,14285,601,91,441,69,10610,12015,1150,43
19611,10341,2494,1093,1269,132,6228,7337,825,0
19701,40328,2152,759,1263,130,26662,31766,3558,134
19702,52560,5113,1706,3137,270,33301,40770,4760,75
19703,14118,1456,425,816,215,9516,11016,1531,42
19706,1846,260,98,126,36,1226,1496,125,5
19707,15493,589,147,356,86,10688,12331,701,18
19709,35272,1862,621,1090,151,21774,25769,1495,36
19710,0,0,0,0,0,0,0,0,0
19711,48489,7507,468,6819,220,30959,40964,4377,146
19713,30114,2379,649,1460,270,20460,24398,2979,0
19716,0,0,0,0,0,0,0,0,0
19717,359,341,35,306,0,0,349,0,0
19720,60146,7379,2895,3784,700,38836,46622,4048,60
19730,471,27,13,14,0,381,394,1,0
19731,153,0,0,0,0,123,132,20,0
19732,117,0,0,0,0,63,88,0,0
19733,147,0,0,0,0,105,126,0,0
19734,10472,282,41,172,69,6960,8089,559,1
19735,0,0,0,0,0,0,0,0,0
19736,0,0,0,0,0,0,0,0,0
19801,14310,4853,1560,2725,568,9406,11174,1610,53
19802,24973,5470,1991,3057,422,16509,19453,2138,48
19803,20681,612,150,366,96,15458,16966,1073,8
19804,18444,2656,1175,1369,112,12407,14578,1544,9
19805,40666,8290,3489,4078,723,25376,30962,3936,34
19806,9556,780,74,501,205,7957,8466,2489,12
19807,7282,233,57,127,49,5435,5818,370,0
19808,35959,1986,567,1156,263,25958,29381,3281,37
19809,13961,1023,247,679,97,10046,11438,1669,42
19810,25278,595,88,403,104,18323,20720,2208,1
19901,32599,4645,1895,2383,367,21052,24811,2730,84
19902,0,0,0,0,0,0,0,0,0
19904,31998,4692,2148,2193,351,20463,24556,2319,70
19930,1929,101,0,60,41,1745,1818,72,5
19931,232,28,0,2,26,185,206,11,0
19933,8495,1526,710,768,48,5546,6445,563,35
19934,13202,1232,478,642,112,8780,9908,683,8
19936,421,199,126,73,0,221,289,25,0
19938,8645,409,111,229,69,5593,6807,344,0
19939,7295,988,434,461,93,5139,5910,226,0
19940,5093,578,245,263,70,3302,3654,251,25
19941,2934,830,430,363,37,1651,2039,258,0
19943,11968,1667,661,921,85,8270,9855,829,0
19944,497,7,0,0,7,474,484,41,0
19945,8793,1459,597,669,193,6414,7134,750,2
19946,4253,393,96,265,32,2973,3473,463,16
19947,16397,2527,1064,1328,135,11392,12826,1701,41
19950,6383,625,308,284,33,4462,5082,326,32
19951,1922,106,2,99,5,1288,1849,130,0
19952,9950,1247,371,705,171,6602,7947,722,19
19953,4065,491,157,293,41,2900,3394,247,0
19954,1509,96,13,69,14,1026,1227,60,3
19955,80,0,0,0,0,45,57,6,0
19956,14899,2013,760,1078,175,9697,11608,955,23
19958,19066,1599,326,818,455,15405,16840,1409,35
19960,7335,1013,411,493,109,4629,5675,293,0
19962,10086,1406,810,531,65,6017,7580,558,0
19963,18000,2613,873,1532,208,13150,14574,1390,9
19964,1550,143,26,117,0,1065,1242,184,11
19966,26379,2759,800,1637,322,19695,22414,2250,34
19967,415,8,0,8,0,371,393,35,0
19968,9139,1085,105,801,179,6599,7575,694,14
19970,6678,469,117,281,71,5524,5897,466,7
19971,11214,1444,380,877,187,9300,9931,1300,11
19973,21061,3873,1609,1920,344,14615,16807,1352,36
19975,8858,950,346,499,105,6426,7175,401,30
19977,19868,1528,554,841,133,13091,15144,1543,8
19979,551,61,16,45,0,357,446,25,0
20001,34565,6393,935,4669,789,25836,30739,10005,95
20002,53553,10811,2538,7330,943,38848,45385,11421,194
20003,24088,3070,844,1953,273,18728,20896,6437,45
20004,1589,36,0,36,0,1491,1525,730,0
20005,12013,1273,56,1103,114,10235,11479,5614,60
20006,1118,532,0,532,0,467,1118,233,0
20007,23716,2379,25,2253,101,18092,20922,6057,41
20008,27296,2055,65,1789,201,21999,24894,8920,70
20009,46623,5096,681,3631,784,38470,42811,20081,305
20010,30659,4622,1264,2979,379,22448,26179,8545,67
20011,58960,9305,2787,5507,1011,41943,48465,7955,299
20012,14407,1841,491,1152,198,10814,12267,2266,106
20015,15542,906,71,769,66,11231,12246,1600,20
20016,29302,2562,39,2371,152,21152,24492,4487,107
20017,17504,3119,733,1857,529,12694,14615,2363,99
20018,17048,3022,795,1634,593,12348,13953,1967,0
20019,51747,14967,6091,7772,1104,31782,38849,4793,153
20020,50495,16667,6810,8957,900,30371,38155,4847,170
20024,11713,1517,361,1009,147,9623,10734,3777,35
20032,33863,12180,5039,6556,585,19147,25046,2796,61
20036,5652,601,0,572,29,4867,5460,3066,81
20037,10102,2286,31,2129,126,7364,9881,3261,116
20045,0,0,0,0,0,0,0,0,0
20052,210,210,0,210,0,0,210,0,0
20053,0,0,0,0,0,0,0,0,0
20057,62,62,0,62,0,62,62,0,0
20064,49,25,0,25,0,25,49,0,0
20105,11414,165,55,79,31,7159,7998,786,0
20106,5368,167,40,90,37,3526,4175,138,0
20109,33895,3239,1136,1980,123,22031,25670,4422,85
20110,42272,5303,2252,2863,188,26061,31762,3633,88
20111,30940,2069,630,1371,68,19498,23377,2771,115
20112,25732,996,503,430,63,16451,19729,1022,0
20115,6237,369,48,312,9,4274,4886,584,0
20117,2576,84,12,42,30,2035,2134,228,13
20118,9,0,0,0,0,9,9,0,0
20119,3988,120,33,87,0,2747,3344,320,0
20120,41181,2365,1086,1229,50,26104,31249,3690,15
20121,28291,1316,341,880,95,18776,22377,3723,0
20124,16012,507,165,342,0,10251,12205,746,0
20129,643,59,47,12,0,411,522,1,0
20130,330,104,72,32,0,244,244,18,0
20132,16347,568,120,360,88,10269,11658,1262,16
20135,2970,144,18,126,0,2153,2437,405,0
20136,29268,512,103,383,26,17069,19543,1164,72
20137,1415,18,0,18,0,1138,1212,146,0
20139,271,0,0,0,0,219,219,22,0
20141,6558,194,102,92,0,3999,4533,254,0
20143,1213,30,0,30,0,797,912,136,0
20144,1389,0,0,0,0,1023,1156,43,0
20147,55609,1618,502,969,147,35640,40417,4310,118
20148,28368,383,84,299,0,16992,18815,1853,17
20151,21686,1866,885,961,20,13667,16363,1412,38
20152,25582,664,332,291,41,15231,16968,1153,9
20155,29656,668,277,318,73,19276,21819,1728,14
20158,4395,223,105,92,26,2924,3313,231,0
20164,36050,2461,784,1403,274,23989,28635,3728,45
20165,32302,489,147,279,63,21371,24002,2579,12
20166,9444,580,156,381,43,6312,7296,1425,85
20169,19640,508,150,356,2,12545,14521,857,0
20170,40996,2571,1002,1436,133,27087,31371,3916,151
20171,46160,1092,160,758,174,30252,35341,4153,95
20175,27924,893,150,650,93,18083,20666,2631,75
20176,45703,2503,1014,1398,91,28472,32738,2497,35
20180,6124,108,22,49,37,4092,4791,407,7
20181,7505,501,293,166,42,4911,6005,269,0
20184,807,0,0,0,0,494,582,0,0
20186,14053,1225,287,703,235,9688,10900,1218,22
20187,15798,380,104,218,58,10351,12030,601,0
20190,17444,1966,809,1003,154,13271,14501,3481,17
20191,28560,2468,709,1548,211,20292,23002,3960,9
20194,13436,375,18,357,0,9570,10629,2053,37
20197,1743,39,0,39,0,1179,1261,33,0
20198,2116,172,60,47,65,1609,1753,213,0
20202,0,0,0,0,0,0,0,0,0
20204,0,0,0,0,0,0,0,0,0
20228,0,0,0,0,0,0,0,0,0
20230,0,0,0,0,0,0,0,0,0
20240,0,0,0,0,0,0,0,0,0
20245,0,0,0,0,0,0,0,0,0
20260,0,0,0,0,0,0,0,0,0
20307,0,0,0,0,0,0,0,0,0
20317,232,69,0,0,69,232,232,0,0
20319,0,0,0,0,0,0,0,0,0
20373,0,0,0,0,0,0,0,0,0
20390,0,0,0,0,0,0,0,0,0
20405,0,0,0,0,0,0,0,0,0
20418,0,0,0,0,0,0,0,0,0
20427,0,0,0,0,0,0,0,0,0
20506,0,0,0,0,0,0,0,0,0
20510,0,0,0,0,0,0,0,0,0
20520,0,0,0,0,0,0,0,0,0
20535,0,0,0,0,0,0,0,0,0
20540,0,0,0,0,0,0,0,0,0
20551,0,0,0,0,0,0,0,0,0
20553,0,0,0,0,0,0,0,0,0
20560,0,0,0,0,0,0,0,0,0
20565,0,0,0,0,0,0,0,0,0
20566,0,0,0,0,0,0,0,0,0
20593,0,0,0,0,0,0,0,0,0
20601,24724,1191,385,743,63,15908,19406,1769,52
20602,24916,2797,1155,1367,275,15333,18522,2929,107
20603,30576,1852,827,967,58,18647,22350,2142,40
20606,335,22,0,22,0,247,292,8,0
20607,9541,103,16,72,15,6531,7440,603,6
20608,813,34,6,13,15,599,653,33,11
20609,1066,103,0,61,42,710,801,50,23
20611,878,37,0,21,16,697,772,21,0
20612,259,23,0,23,0,242,259,31,0
20613,13420,444,31,275,138,8843,10655,909,0
20615,244,18,0,18,0,182,219,0,0
20616,6369,266,117,135,14,4206,4893,513,0
20617,878,137,15,122,0,534,668,15,15
20618,705,43,9,34,0,503,627,20,0
20619,9804,601,230,351,20,6444,7525,1279,38
20620,1584,157,75,82,0,973,1236,95,0
20621,1180,103,0,49,54,814,1008,28,0
20622,4145,133,0,83,50,2670,3309,405,38
20623,2872,87,35,40,12,1846,2249,192,17
20624,1164,24,0,16,8,843,1020,67,0
20625,644,130,91,31,8,437,481,80,0
20626,359,21,7,14,0,321,328,24,0
20628,305,17,0,17,0,215,215,12,0
20629,227,0,0,0,0,204,204,84,0
20630,187,0,0,0,0,152,152,0,0
20632,331,12,0,12,0,252,299,66,0
20634,6252,529,142,387,0,4199,4672,511,9
20636,10426,184,58,107,19,7284,8320,434,0
20637,4845,119,12,107,0,3470,4141,127,0
20639,14343,358,47,235,76,9351,11017,342,8
20640,9866,719,202,452,65,6492,7735,697,12
20645,862,25,0,25,0,600,668,4,0
20646,18050,1217,525,547,145,12640,14235,1347,91
20650,13116,611,208,349,54,8488,9736,667,21
20653,25452,3307,1534,1612,161,15261,18941,2463,45
20657,20517,1357,554,769,34,12847,15262,1205,25
20658,990,88,52,25,11,678,803,15,0
20659,23166,1069,272,685,112,14484,17508,1255,0
20660,44,2,1,1,0,43,44,1,1
20662,2752,358,120,180,58,1837,2249,199,23
20664,2632,232,45,148,39,2001,2249,250,0
20667,235,40,0,20,20,219,235,0,0
20670,835,107,70,37,0,302,517,155,0
20674,925,41,0,26,15,790,848,92,0
20675,1651,132,17,81,34,1305,1414,115,0
20676,3775,227,107,120,0,2430,2724,164,0
20677,2802,8,0,0,8,1745,2155,77,0
20678,10706,907,300,488,119,7250,8476,881,34
20680,1148,85,59,26,0,937,990,138,0
20684,937,67,0,67,0,682,757,46,0
20685,6815,111,11,85,15,4614,5372,397,0
20686,111,0,0,0,0,43,68,0,0
20687,368,0,0,0,0,320,351,11,0
20688,1505,108,0,37,71,1274,1327,119,0
20689,1865,37,0,37,0,1089,1501,44,0
20690,394,26,0,0,26,359,359,0,0
20692,1312,109,17,92,0,922,993,70,0
20693,926,12,0,0,12,722,814,33,0
20695,5770,240,89,139,12,3848,4535,495,41
20701,0,0,0,0,0,0,0,0,0
20705,25078,2166,870,1068,228,16897,19491,2677,65
20706,37008,3011,1174,1654,183,23220,28343,2434,63
20707,31207,2126,485,1458,183,21904,25134,4213,68
20708,24709,1711,562,1006,143,16694,19315,4167,124
20710,9262,1399,455,756,188,5911,7204,1343,15
20711,6462,434,197,223,14,4580,5295,358,0
20712,8965,1515,537,924,54,6224,7194,1643,74
20714,4049,275,66,175,34,2916,3331,535,9
20715,25704,904,132,672,100,17328,20397,1732,50
20716,20292,695,211,425,59,13591,15829,2451,32
20720,21286,608,102,476,30,13990,16508,1780,51
20721,25773,823,319,405,99,17137,20074,1857,31
20722,5547,749,170,482,97,3456,4086,410,31
20723,28700,930,345,518,67,18431,21387,2613,4
20724,14926,721,208,501,12,10275,11871,2519,0
20732,9554,614,282,311,21,6196,7496,814,0
20733,2708,92,40,40,12,1766,2157,144,0
20735,34807,1595,602,766,227,23914,27877,2555,0
20736,9243,175,39,83,53,6261,7306,245,0
20737,20061,2563,1133,1393,37,12432,14976,2400,32
20740,24687,6367,131,6075,161,14079,21716,3452,59
20742,0,0,0,0,0,0,0,0,0
20743,36022,4463,1564,2346,553,23816,28508,3945,43
20744,50716,2586,916,1429,241,34981,41006,3502,44
20745,28405,2924,1039,1717,168,18904,22774,3487,172
20746,27861,2206,794,1275,137,17924,22018,3776,103
20747,39627,3752,1275,2224,253,24986,30669,4429,0
20748,39371,3123,1080,1801,242,26406,31564,4663,117
20751,2127,38,27,11,0,1708,1863,259,0
20754,6978,181,92,87,2,4535,5505,451,9
20755,9692,355,149,206,0,4591,5938,538,0
20758,668,20,0,20,0,486,616,11,0
20759,3437,146,0,79,67,2099,2454,119,0
20762,2841,191,51,139,1,1452,1772,144,0
20763,2347,286,117,147,22,1426,1795,213,0
20764,4590,645,471,174,0,2955,3408,190,0
20765,420,20,0,0,20,310,406,28,0
20769,6244,305,91,161,53,4047,4791,261,0
20770,24778,2160,788,1228,144,16577,19955,4279,73
20772,42607,1365,465,816,84,28619,33225,4011,37
20774,42156,1935,600,1042,293,29038,33682,4363,74
20776,3602,100,0,48,52,2511,2872,120,0
20777,3152,120,81,39,0,2178,2503,67,0
20778,2112,110,0,77,33,1407,1655,249,0
20779,1192,45,0,45,0,953,1005,39,0
20781,11846,1101,335,640,126,7442,9224,1329,25
20782,32486,4622,1065,3284,273,21305,26305,4501,220
20783,45670,7860,2039,5462,359,29740,36200,5780,165
20784,29364,2880,1108,1554,218,18170,21835,2965,21
20785,35454,3782,1135,2341,306,22753,27479,4583,180
20794,7781,345,0,251,94,5304,5979,588,49
20812,232,6,0,6,0,165,185,10,0
20814,26521,1125,72,858,195,19833,22379,5138,42
20815,30191,1354,216,843,295,22302,24538,3144,52
20816,15888,370,67,208,95,10707,11883,878,7
20817,36045,946,107,651,188,24679,27482,2089,48
20818,2057,49,16,33,0,1502,1676,188,0
20832,24839,626,258,197,171,15827,18860,1257,0
20833,7696,31,0,18,13,5309,6002,460,0
20837,5657,101,0,99,2,3686,4511,299,0
20838,267,2,0,2,0,170,182,5,0
20839,195,32,0,32,0,145,145,22,0
20841,9956,82,14,64,4,6179,7173,145,0
20842,1622,58,0,41,17,1202,1364,140,8
20850,44500,2468,541,1428,499,31773,35767,4660,23
20851,13598,1046,332,674,40,9483,11033,1634,26
20852,39911,2068,443,1134,491,30052,33331,6954,75
20853,29443,1868,542,997,329,20272,23708,1833,37
20854,49448,1578,395,920,263,33665,38374,1436,42
20855,14344,802,245,451,106,9538,11619,846,0
20860,2226,192,29,91,72,1494,1809,87,0
20861,1596,59,19,40,0,1182,1318,154,15
20862,175,0,0,0,0,137,175,8,0
20866,12405,608,212,328,68,7917,9787,944,22
20868,1335,0,0,0,0,773,991,51,0
20871,12926,196,34,121,41,8358,9430,1072,0
20872,13198,967,486,439,42,8484,10151,614,6
20874,57833,3889,1323,2331,235,39042,44754,7294,180
20876,25851,2066,886,1123,57,16351,19589,1607,10
20877,33187,4558,1288,2636,634,22213,25945,3204,29
20878,62914,2673,892,1448,333,42737,48592,5015,119
20879,24568,1647,819,771,57,15651,18829,2220,80
20880,489,9,0,9,0,393,420,44,0
20882,14291,473,72,293,108,9431,11060,574,0
20886,33624,2176,667,1400,109,22674,26270,3585,38
20895,18410,1261,422,504,335,12716,14127,1368,49
20896,968,5,0,5,0,648,712,17,0
20899,130,32,0,32,0,130,130,64,32
20901,34994,2219,377,1645,197,23555,27467,3647,55
20902,48750,4754,1297,3041,416,32813,37858,4385,119
20903,25153,3643,912,2526,205,15895,19373,2280,10
20904,55505,4683,1416,2799,468,37126,44208,3926,0
20905,17474,448,156,261,31,12079,14066,599,14
20906,64122,7126,2523,3854,749,45544,52083,5313,192
20910,37304,3537,658,2414,465,27841,31974,7752,44
20912,24391,2531,568,1677,286,17094,19705,3404,80
21001,21171,2666,857,1442,367,14465,17119,1879,8
21005,1471,110,53,57,0,656,942,102,0
21009,29176,1150,367,630,153,20058,22332,2889,88
21010,294,0,0,0,0,91,132,14,0
21012,20621,471,112,282,77,13938,16115,1380,13
21013,5093,210,43,99,68,3461,4057,148,0
21014,33867,1957,681,985,291,23117,26757,2081,103
21015,28174,1335,555,622,158,18161,21777,1215,35
21017,7176,596,196,400,0,4639,5541,917,0
21028,3565,227,88,115,24,2387,2844,140,11
21029,11236,256,95,139,22,7007,8453,181,0
21030,23485,1711,437,1188,86,16446,19368,3590,19
21031,35,35,0,35,0,12,35,0,0
21032,8455,282,0,282,0,6080,6640,341,3
21034,3275,257,46,99,112,2215,2581,205,0
21035,7972,70,0,33,37,5280,6067,158,0
21036,2176,27,0,7,20,1434,1692,58,0
21037,20443,874,249,526,99,14122,16099,1571,0
21040,24263,4482,1980,2216,286,15123,17881,2010,16
21042,39391,908,257,537,114,26837,30635,1484,11
21043,41343,1601,552,795,254,27293,32280,3607,19
21044,40586,2431,707,1426,298,28682,32855,4641,51
21045,40203,2915,753,1739,423,26957,31498,3313,49
21046,15559,917,316,549,52,10665,12335,1838,14
21047,11984,451,159,274,18,8371,9460,373,0
21048,10712,270,35,224,11,7502,8785,600,0
21050,18735,567,214,307,46,12276,14460,580,54
21051,227,0,0,0,0,174,186,0,0
21052,227,15,0,15,0,159,201,0,0
21053,3300,108,0,60,48,2200,2633,122,0
21054,9425,227,11,123,93,6678,7379,538,7
21056,141,0,0,0,0,115,115,0,0
21057,3792,67,0,39,28,2835,3296,138,0
21060,28433,3044,892,1844,308,20348,23174,2976,12
21061,52491,5907,2070,3224,613,35275,42545,6217,122
21071,275,22,0,22,0,221,267,51,0
21074,14202,847,250,466,131,9543,11159,886,33
21075,26196,1469,408,1010,51,17418,19753,2502,77
21076,13167,488,129,296,63,9173,10468,1129,0
21077,117,25,0,0,25,117,117,18,7
21078,18137,2001,485,1311,205,12881,14985,1835,47
21082,543,35,23,12,0,368,449,82,0
21084,7548,337,132,164,41,5316,6236,278,0
21085,16560,1160,434,677,49,11839,13309,1113,19
21087,5382,108,14,72,22,3816,4577,152,0
21090,10240,627,165,280,182,7025,8380,594,15
21093,35951,1247,190,751,306,26514,29870,2656,63
21102,11166,187,20,58,109,7942,8958,694,10
21104,4988,158,78,63,17,3169,3671,246,0
21105,25,0,0,0,0,25,25,0,0
21108,17978,469,61,351,57,12068,14122,861,9
21111,4587,115,12,51,52,3241,3861,43,0
21113,30552,1155,366,751,38,20282,23924,3731,44
21114,25936,874,133,702,39,16965,19525,2715,0
21117,54662,3402,766,2071,565,36923,43147,6307,56
21120,6732,228,85,143,0,4611,5273,261,15
21122,59994,3045,801,1785,459,40852,47552,3460,26
21128,13449,405,63,241,101,9048,10587,1056,0
21130,282,60,41,19,0,159,201,26,0
21131,7073,327,213,75,39,4612,5404,181,0
21132,2311,23,0,23,0,1594,1885,181,0
21133,29497,2311,780,1281,250,19693,23193,2585,50
21136,34227,3416,1250,1961,205,22274,26360,2182,9
21140,3479,174,68,94,12,2442,2743,194,0
21144,31879,2620,1214,1337,69,20800,24253,2076,51
21146,26256,522,138,256,128,17750,20261,955,10
21152,6310,259,6,214,39,4572,5006,651,0
21153,344,35,0,35,0,246,285,0,0
21154,6758,307,123,174,10,4735,5806,252,0
21155,2236,312,71,166,75,1628,1950,115,5
21156,388,0,0,0,0,280,280,20,0
21157,35747,3060,877,1761,422,24961,29094,2716,117
21158,19369,1227,521,570,136,12888,15184,1150,0
21160,2210,247,111,55,81,1586,1779,67,0
21161,6236,204,11,130,63,4147,4981,175,0
21162,3331,286,49,207,30,2390,2744,226,0
21163,7244,527,107,387,33,4728,5704,364,0
21201,14986,5911,1462,3877,572,10217,12996,3280,57
21202,16479,6075,1486,4141,448,11374,13928,2758,0
21204,16020,2105,158,1763,184,10539,13399,1688,13
21205,16860,5855,2717,2786,352,9715,12530,939,30
21206,49340,6964,2182,4320,462,32901,39431,5430,167
21207,48882,6809,2267,3853,689,32927,38456,3722,94
21208,31667,2018,396,1153,469,23623,26558,2951,44
21209,28174,2781,879,1679,223,18978,21763,3144,39
21210,11384,1169,107,1036,26,8351,9517,1660,20
21211,16704,2190,293,1660,237,12993,14632,3531,41
21212,32691,4058,927,2708,423,21445,25391,3347,15
21213,30308,6610,1889,3979,742,20338,24317,2266,61
21214,19286,1532,275,1159,98,13713,15810,2275,73
21215,62440,15800,5371,8168,2261,41596,49543,4281,89
21216,25273,6927,2027,4171,729,18047,21194,2182,51
21217,38694,13175,4553,7566,1056,23939,29558,3468,100
21218,46860,11596,2501,8141,954,31947,38825,5529,283
21219,9207,955,273,486,196,6659,7723,566,0
21220,39073,3369,1149,1978,242,26753,31310,3608,79
21221,41310,4684,1480,2727,477,27803,33263,3677,79
21222,55012,7849,2576,4442,831,37967,43964,3990,108
21223,24985,9334,3243,5283,808,15903,19225,1910,74
21224,47210,9497,3180,5825,492,33204,39187,8268,148
21225,35031,9309,4092,4756,461,20980,25556,2433,27
21226,6744,725,136,545,44,4675,5531,857,50
21227,34090,4916,1684,2854,378,22673,27282,3887,50
21228,46704,3352,652,1957,743,32973,37973,4289,69
21229,44656,7236,2590,4027,619,29247,35595,4609,126
21230,33023,6144,1626,3875,643,23778,27793,6906,73
21231,16202,4746,1490,2848,408,11840,13879,4295,137
21234,67509,6188,1778,3635,775,47933,55466,7031,143
21236,37449,1870,395,1091,384,25945,30225,4001,34
21237,29414,2384,560,1553,271,20496,23979,2975,35
21239,28790,4808,1329,2949,530,18645,23770,2580,34
21240,0,0,0,0,0,0,0,0,0
21244,36667,3353,1053,2090,210,23734,28278,3783,58
21250,0,0,0,0,0,0,0,0,0
21251,0,0,0,0,0,0,0,0,0
21252,47,47,0,47,0,0,47,0,0
21286,18176,1769,142,1335,292,12930,15392,1597,23
21401,35694,2508,705,1438,365,26457,29863,5263,88
21402,1162,22,0,22,0,568,715,85,0
21403,29760,2407,787,1356,264,22127,24717,4114,52
21405,435,0,0,0,0,283,323,0,0
21409,19471,385,95,186,104,13175,15092,1043,18
21502,38072,6143,1655,3709,779,27253,31553,2418,61
21520,1909,84,29,41,14,1361,1549,73,0
21521,1498,173,75,83,15,992,1259,60,7
21522,101,0,0,0,0,90,101,0,0
21523,299,7,0,7,0,191,234,0,0
21524,731,226,125,100,1,421,553,59,0
21529,414,20,0,10,10,334,372,45,0
21530,1543,54,14,22,18,1232,1371,122,0
21531,2224,407,113,154,140,1746,1918,159,11
21532,13837,2782,466,2155,161,9105,11961,1239,111
21536,4257,574,212,294,68,2785,3318,267,2
21538,718,81,20,58,3,431,577,21,5
21539,2649,409,122,231,56,1767,2121,119,0
21540,109,52,33,19,0,50,77,0,0
21541,1195,102,49,44,9,900,1108,6,0
21542,484,20,0,9,11,336,411,15,0
21543,113,0,0,0,0,113,113,20,0
21545,1897,117,0,94,23,1299,1497,112,0
21550,13842,2292,766,1228,298,9769,11195,979,18
21555,1548,146,86,51,9,1078,1222,11,0
21557,2148,94,54,40,0,1395,1772,57,0
21561,2674,171,80,91,0,2007,2250,51,0
21562,3061,562,228,247,87,2145,2456,166,0
21601,23147,1412,393,818,201,16664,18648,1415,47
21607,652,14,8,6,0,440,571,41,2
21610,447,20,0,20,0,357,376,42,1
21612,306,20,0,11,9,250,266,0,0
21613,17128,3462,1419,1706,337,11783,13667,1532,12
21617,9396,503,133,253,117,6484,7142,888,46
21619,5941,444,113,291,40,4467,5083,502,56
21620,11045,1541,577,784,180,8057,9328,680,37
21622,667,52,10,35,7,492,575,30,0
21623,1793,479,211,229,39,1095,1307,104,5
21624,122,11,0,11,0,116,116,7,0
21625,2562,414,94,262,58,1870,2192,186,0
21626,102,27,0,22,5,102,102,0,0
21627,15,0,0,0,0,15,15,0,0
21628,324,23,12,11,0,249,285,73,0
21629,9063,1065,293,644,128,5922,7159,614,66
21631,2677,127,11,65,51,1950,2265,126,15
21632,5861,1071,407,520,144,3955,4582,386,10
21634,410,59,0,56,3,310,372,18,0
21635,2204,94,0,80,14,1622,1800,144,0
21636,1449,202,84,107,11,993,1110,121,16
21638,4881,302,36,228,38,3528,4080,500,0
