State,County,ViolentCrime,MurderNonnegligentManslaughter,Rape1,Robbery,AggravatedAssault,PropertyCrime,Burglary,LarcenyTheft,MotorVehicleTheft,Arson2,Area,StateAbbrev
Iowa,Plymouth,14,0,9,0,5,36,9,21,6,0.0, Metropolitan Counties,IA
Iowa,Pottawattamie,70,0,5,1,64,311,121,159,31,6.0, Metropolitan Counties,IA
Iowa,Scott,57,0,15,0,42,164,109,47,8,3.0, Metropolitan Counties,IA
Iowa,Story,19,0,6,0,13,140,60,67,13,2.0, Metropolitan Counties,IA
Iowa,Warren,47,0,8,2,37,174,63,91,20,3.0, Metropolitan Counties,IA
Iowa,Washington,39,0,8,0,31,97,30,61,6,0.0, Metropolitan Counties,IA
Iowa,Woodbury,24,1,4,0,19,78,30,42,6,3.0, Metropolitan Counties,IA
Iowa,Adair,7,0,0,0,7,49,22,27,0,1.0, Nonmetropolitan Counties,IA
Iowa,Adams,8,1,1,0,6,26,8,18,0,1.0, Nonmetropolitan Counties,IA
Iowa,Appanoose,6,0,1,1,4,80,36,38,6,0.0, Nonmetropolitan Counties,IA
Iowa,Audubon,4,0,0,0,4,33,8,23,2,0.0, Nonmetropolitan Counties,IA
Iowa,Boone,7,0,2,0,5,51,16,30,5,0.0, Nonmetropolitan Counties,IA
Iowa,Buchanan,8,0,0,2,6,111,31,72,8,0.0, Nonmetropolitan Counties,IA
Iowa,Buena Vista,10,0,4,1,5,53,22,28,3,1.0, Nonmetropolitan Counties,IA
Iowa,Butler,0,0,0,0,0,9,3,1,5,0.0, Nonmetropolitan Counties,IA
Iowa,Calhoun,7,1,0,1,5,83,26,55,2,0.0, Nonmetropolitan Counties,IA
Iowa,Cass,10,0,1,0,9,39,11,22,6,1.0, Nonmetropolitan Counties,IA
Iowa,Cedar,7,0,4,2,1,66,24,40,2,1.0, Nonmetropolitan Counties,IA
Iowa,Cerro Gordo,6,0,1,0,5,81,22,51,8,1.0, Nonmetropolitan Counties,IA
Iowa,Cherokee,6,0,0,0,6,25,7,13,5,0.0, Nonmetropolitan Counties,IA
Iowa,Clarke,6,0,0,0,6,62,14,38,10,3.0, Nonmetropolitan Counties,IA
Iowa,Clay,10,0,0,0,10,47,10,35,2,1.0, Nonmetropolitan Counties,IA
Iowa,Clayton,13,0,5,0,8,37,12,23,2,0.0, Nonmetropolitan Counties,IA
Iowa,Delaware,12,0,2,0,10,60,26,30,4,0.0, Nonmetropolitan Counties,IA
Iowa,Des Moines,15,0,4,1,10,123,48,66,9,0.0, Nonmetropolitan Counties,IA
Iowa,Emmet,11,1,0,0,10,21,5,14,2,0.0, Nonmetropolitan Counties,IA
Iowa,Fayette,19,0,1,0,18,42,9,29,4,1.0, Nonmetropolitan Counties,IA
Iowa,Floyd,7,0,2,0,5,29,10,19,0,0.0, Nonmetropolitan Counties,IA
Iowa,Fremont,22,0,1,0,21,81,23,43,15,3.0, Nonmetropolitan Counties,IA
Iowa,Greene,2,0,0,0,2,0,0,0,0,0.0, Nonmetropolitan Counties,IA
Iowa,Hamilton,9,0,1,1,7,46,20,24,2,0.0, Nonmetropolitan Counties,IA
Iowa,Hardin,4,0,2,0,2,97,27,58,12,1.0, Nonmetropolitan Counties,IA
Iowa,Henry,15,0,1,0,14,36,8,25,3,1.0, Nonmetropolitan Counties,IA
Iowa,Howard,6,0,3,0,3,50,22,27,1,0.0, Nonmetropolitan Counties,IA
Iowa,Humboldt,3,0,0,0,3,44,9,31,4,0.0, Nonmetropolitan Counties,IA
Iowa,Ida,8,0,1,0,7,93,21,67,5,1.0, Nonmetropolitan Counties,IA
Iowa,Jasper,25,0,5,0,20,181,83,82,16,1.0, Nonmetropolitan Counties,IA
Iowa,Jefferson,6,0,0,0,6,51,20,27,4,0.0, Nonmetropolitan Counties,IA
Iowa,Keokuk,9,0,2,0,7,33,12,15,6,0.0, Nonmetropolitan Counties,IA
Iowa,Kossuth,9,0,1,0,8,15,9,5,1,0.0, Nonmetropolitan Counties,IA
Iowa,Louisa,12,1,5,0,6,39,15,20,4,1.0, Nonmetropolitan Counties,IA
Iowa,Lucas,3,0,0,0,3,77,39,30,8,0.0, Nonmetropolitan Counties,IA
Iowa,Lyon,18,0,5,0,13,42,15,24,3,0.0, Nonmetropolitan Counties,IA
Iowa,Marion,51,1,20,0,30,176,92,74,10,4.0, Nonmetropolitan Counties,IA
Iowa,Monroe,7,0,2,0,5,29,8,17,4,0.0, Nonmetropolitan Counties,IA
Iowa,Muscatine,23,0,4,0,19,85,40,38,7,0.0, Nonmetropolitan Counties,IA
Iowa,O'Brien,15,0,2,0,13,44,12,26,6,0.0, Nonmetropolitan Counties,IA
Iowa,Osceola,5,0,0,0,5,83,24,56,3,0.0, Nonmetropolitan Counties,IA
Iowa,Page,9,0,0,0,9,37,12,24,1,0.0, Nonmetropolitan Counties,IA
Iowa,Palo Alto,14,0,2,0,12,61,29,29,3,2.0, Nonmetropolitan Counties,IA
Iowa,Pocahontas,5,0,1,1,3,54,19,33,2,1.0, Nonmetropolitan Counties,IA
Iowa,Poweshiek,11,0,2,0,9,38,14,18,6,1.0, Nonmetropolitan Counties,IA
Iowa,Ringgold,3,0,0,0,3,34,15,19,0,2.0, Nonmetropolitan Counties,IA
Iowa,Sac,2,0,0,0,2,36,11,24,1,1.0, Nonmetropolitan Counties,IA
Iowa,Sioux,2,0,0,0,2,44,14,26,4,0.0, Nonmetropolitan Counties,IA
Iowa,Tama,32,0,1,0,31,84,47,27,10,2.0, Nonmetropolitan Counties,IA
Iowa,Taylor,5,1,0,0,4,18,4,11,3,1.0, Nonmetropolitan Counties,IA
Iowa,Union,6,2,0,0,4,45,8,20,17,1.0, Nonmetropolitan Counties,IA
Iowa,Wayne,12,0,2,0,10,69,35,30,4,1.0, Nonmetropolitan Counties,IA
Iowa,Webster,18,1,0,0,17,162,85,67,10,2.0, Nonmetropolitan Counties,IA
Iowa,Winneshiek,5,0,3,0,2,28,6,16,6,0.0, Nonmetropolitan Counties,IA
Iowa,Worth,2,0,2,0,0,51,11,38,2,0.0, Nonmetropolitan Counties,IA
Iowa,Wright,4,0,2,0,2,20,3,11,6,0.0, Nonmetropolitan Counties,IA
Kansas,Butler,37,0,1,3,33,334,126,191,17,5.0, Metropolitan Counties,KS
Kansas,Doniphan,4,0,0,0,4,47,16,20,11,1.0, Metropolitan Counties,KS
Kansas,Harvey,9,0,0,1,8,50,23,25,2,1.0, Metropolitan Counties,KS
Kansas,Jackson,19,1,3,0,15,92,34,46,12,4.0, Metropolitan Counties,KS
Kansas,Jefferson,31,0,2,1,28,392,215,163,14,7.0, Metropolitan Counties,KS
Kansas,Johnson,43,1,7,2,33,221,67,129,25,3.0, Metropolitan Counties,KS
Kansas,Leavenworth,53,0,3,1,49,241,93,121,27,8.0, Metropolitan Counties,KS
Kansas,Miami,21,2,6,1,12,194,89,88,17,5.0, Metropolitan Counties,KS
Kansas,Osage,11,0,1,1,9,84,42,40,2,1.0, Metropolitan Counties,KS
Kansas,Pottawatomie,35,0,4,1,30,249,92,140,17,3.0, Metropolitan Counties,KS
Kansas,Riley County Police Department,172,2,31,23,116,1253,256,923,74,10.0, Metropolitan Counties,KS
Kansas,Sedgwick,8,2,1,0,5,73,18,29,26,0.0, Metropolitan Counties,KS
Kansas,Shawnee,73,0,8,4,61,814,238,533,43,6.0, Metropolitan Counties,KS
Kansas,Sumner,18,0,4,1,13,151,51,87,13,1.0, Metropolitan Counties,KS
Kansas,Wabaunsee,13,0,1,0,12,55,30,21,4,0.0, Metropolitan Counties,KS
Kansas,Wyandotte,26,0,0,4,22,56,5,47,4,1.0, Metropolitan Counties,KS
Kansas,Allen,11,0,2,0,9,103,58,40,5,4.0, Nonmetropolitan Counties,KS
Kansas,Anderson,3,0,1,0,2,39,16,21,2,2.0, Nonmetropolitan Counties,KS
Kansas,Barber,2,0,0,0,2,27,3,20,4,0.0, Nonmetropolitan Counties,KS
Kansas,Bourbon,14,0,4,0,10,102,41,50,11,0.0, Nonmetropolitan Counties,KS
Kansas,Brown,6,0,1,0,5,32,8,19,5,3.0, Nonmetropolitan Counties,KS
Kansas,Chautauqua,0,0,0,0,0,18,7,9,2,1.0, Nonmetropolitan Counties,KS
Kansas,Cherokee,19,2,1,1,15,202,61,112,29,9.0, Nonmetropolitan Counties,KS
Kansas,Cheyenne,5,0,2,0,3,16,7,7,2,1.0, Nonmetropolitan Counties,KS
Kansas,Clay,2,0,1,0,1,18,7,11,0,0.0, Nonmetropolitan Counties,KS
Kansas,Cloud,8,0,2,0,6,89,64,22,3,1.0, Nonmetropolitan Counties,KS
Kansas,Coffey,3,0,1,0,2,18,4,12,2,0.0, Nonmetropolitan Counties,KS
Kansas,Cowley,20,0,0,1,19,109,44,53,12,1.0, Nonmetropolitan Counties,KS
Kansas,Crawford,30,1,4,1,24,166,50,105,11,4.0, Nonmetropolitan Counties,KS
Kansas,Dickinson,14,0,4,0,10,143,63,70,10,9.0, Nonmetropolitan Counties,KS
Kansas,Edwards,1,0,0,0,1,29,11,16,2,1.0, Nonmetropolitan Counties,KS
Kansas,Ellis,14,0,1,2,11,62,25,30,7,2.0, Nonmetropolitan Counties,KS
Kansas,Ellsworth,8,0,1,0,7,35,15,14,6,1.0, Nonmetropolitan Counties,KS
Kansas,Finney,28,0,8,1,19,136,42,83,11,1.0, Nonmetropolitan Counties,KS
Kansas,Ford,15,1,4,1,9,76,38,33,5,5.0, Nonmetropolitan Counties,KS
Kansas,Franklin,21,0,1,0,20,162,56,87,19,8.0, Nonmetropolitan Counties,KS
Kansas,Geary,18,0,1,0,17,37,8,28,1,4.0, Nonmetropolitan Counties,KS
Kansas,Gove,5,0,1,0,4,9,2,7,0,1.0, Nonmetropolitan Counties,KS
Kansas,Graham,4,0,0,0,4,12,3,8,1,0.0, Nonmetropolitan Counties,KS
Kansas,Gray,9,0,3,0,6,48,14,30,4,0.0, Nonmetropolitan Counties,KS
Kansas,Greenwood,11,0,1,0,10,85,34,42,9,0.0, Nonmetropolitan Counties,KS
Kansas,Hamilton,4,0,0,0,4,20,10,9,1,0.0, Nonmetropolitan Counties,KS
Kansas,Harper,5,0,0,0,5,32,9,22,1,0.0, Nonmetropolitan Counties,KS
Kansas,Haskell,10,0,3,0,7,51,13,34,4,0.0, Nonmetropolitan Counties,KS
Kansas,Kearny,15,0,4,0,11,62,11,48,3,0.0, Nonmetropolitan Counties,KS
Kansas,Labette,15,0,1,0,14,48,24,22,2,3.0, Nonmetropolitan Counties,KS
Kansas,Lane,4,0,0,0,4,23,3,17,3,0.0, Nonmetropolitan Counties,KS
Kansas,Lincoln,6,0,2,0,4,102,55,46,1,0.0, Nonmetropolitan Counties,KS
Kansas,Logan,0,0,0,0,0,5,1,2,2,0.0, Nonmetropolitan Counties,KS
Kansas,Marion,14,0,5,0,9,34,11,20,3,1.0, Nonmetropolitan Counties,KS
Kansas,Marshall,4,0,0,0,4,31,3,26,2,0.0, Nonmetropolitan Counties,KS
Kansas,McPherson,8,0,0,0,8,151,100,44,7,4.0, Nonmetropolitan Counties,KS
Kansas,Mitchell,6,0,0,0,6,18,6,8,4,0.0, Nonmetropolitan Counties,KS
Kansas,Montgomery,30,1,5,2,22,91,39,40,12,6.0, Nonmetropolitan Counties,KS
Kansas,Morris,8,0,0,0,8,38,17,21,0,0.0, Nonmetropolitan Counties,KS
Kansas,Morton,8,0,1,0,7,22,3,16,3,0.0, Nonmetropolitan Counties,KS
Kansas,Nemaha,9,0,0,0,9,59,27,28,4,2.0, Nonmetropolitan Counties,KS
Kansas,Neosho,16,0,4,0,12,68,38,28,2,5.0, Nonmetropolitan Counties,KS
Kansas,Ness,7,0,1,0,6,33,5,26,2,0.0, Nonmetropolitan Counties,KS
Kansas,Norton,2,0,0,1,1,26,12,12,2,2.0, Nonmetropolitan Counties,KS
Kansas,Osborne,1,0,1,0,0,27,13,14,0,0.0, Nonmetropolitan Counties,KS
Kansas,Ottawa,4,0,0,0,4,49,17,29,3,0.0, Nonmetropolitan Counties,KS
Kansas,Phillips,2,0,0,0,2,8,4,4,0,0.0, Nonmetropolitan Counties,KS
Kansas,Pratt,7,0,3,0,4,93,40,48,5,1.0, Nonmetropolitan Counties,KS
Kansas,Rawlins,0,0,0,0,0,3,1,2,0,1.0, Nonmetropolitan Counties,KS
Kansas,Reno,22,1,4,1,16,282,106,160,16,18.0, Nonmetropolitan Counties,KS
Kansas,Republic,0,0,0,0,0,23,7,15,1,0.0, Nonmetropolitan Counties,KS
Kansas,Rice,6,0,2,0,4,46,21,21,4,0.0, Nonmetropolitan Counties,KS
Kansas,Rush,6,0,1,0,5,30,6,23,1,1.0, Nonmetropolitan Counties,KS
Kansas,Russell,2,0,0,0,2,39,20,19,0,0.0, Nonmetropolitan Counties,KS
Kansas,Seward,9,0,0,1,8,29,12,14,3,0.0, Nonmetropolitan Counties,KS
Kansas,Thomas,4,0,2,1,1,23,1,20,2,0.0, Nonmetropolitan Counties,KS
Kansas,Trego,0,0,0,0,0,10,4,3,3,0.0, Nonmetropolitan Counties,KS
Kansas,Washington,5,0,0,0,5,30,6,19,5,0.0, Nonmetropolitan Counties,KS
Kansas,Wichita,0,0,0,0,0,30,2,27,1,0.0, Nonmetropolitan Counties,KS
Kansas,Wilson,11,2,3,1,5,68,34,32,2,0.0, Nonmetropolitan Counties,KS
Kansas,Woodson,5,0,0,0,5,51,36,13,2,2.0, Nonmetropolitan Counties,KS
Kentucky,Allen,9,0,5,0,4,163,64,84,15,2.0, Metropolitan Counties,KY
Kentucky,Boone,68,1,25,25,17,1036,243,716,77,4.0, Metropolitan Counties,KY
Kentucky,Bourbon,0,0,0,0,0,90,43,42,5,0.0, Metropolitan Counties,KY
Kentucky,Boyd,13,0,0,4,9,90,23,61,6,0.0, Metropolitan Counties,KY
Kentucky,Bracken,2,0,0,1,1,54,19,23,12,0.0, Metropolitan Counties,KY
Kentucky,Bullitt,31,0,10,7,14,473,189,230,54,3.0, Metropolitan Counties,KY
Kentucky,Butler,3,0,1,0,2,45,26,10,9,0.0, Metropolitan Counties,KY
Kentucky,Campbell,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,KY
Kentucky,Campbell County Police Department,16,0,14,1,1,201,69,114,18,0.0, Metropolitan Counties,KY
Kentucky,Christian,25,1,4,6,14,301,91,178,32,1.0, Metropolitan Counties,KY
Kentucky,Clark,11,0,4,1,6,231,107,115,9,0.0, Metropolitan Counties,KY
Kentucky,Daviess,24,0,6,2,16,380,100,262,18,1.0, Metropolitan Counties,KY
Kentucky,Edmonson,5,0,0,0,5,20,7,12,1,0.0, Metropolitan Counties,KY
Kentucky,Gallatin,4,0,0,1,3,43,10,24,9,1.0, Metropolitan Counties,KY
Kentucky,Grant,5,0,0,2,3,100,29,60,11,0.0, Metropolitan Counties,KY
Kentucky,Greenup,4,0,1,2,1,43,14,26,3,0.0, Metropolitan Counties,KY
Kentucky,Hancock,0,0,0,0,0,16,10,3,3,0.0, Metropolitan Counties,KY
Kentucky,Hardin,12,3,1,1,7,155,52,94,9,1.0, Metropolitan Counties,KY
Kentucky,Henderson,11,0,2,4,5,180,70,98,12,1.0, Metropolitan Counties,KY
Kentucky,Henry,0,0,0,0,0,11,5,5,1,0.0, Metropolitan Counties,KY
Kentucky,Jessamine,7,1,2,0,4,204,79,116,9,0.0, Metropolitan Counties,KY
Kentucky,Kenton,1,0,0,1,0,9,1,8,0,0.0, Metropolitan Counties,KY
Kentucky,Kenton County Police Department,12,0,8,1,3,149,61,77,11,0.0, Metropolitan Counties,KY
Kentucky,Larue,3,0,0,0,3,26,8,16,2,0.0, Metropolitan Counties,KY
Kentucky,McLean,5,0,0,0,5,48,23,20,5,0.0, Metropolitan Counties,KY
Kentucky,Meade,14,0,0,4,10,97,46,39,12,1.0, Metropolitan Counties,KY
Kentucky,Oldham,0,0,0,0,0,7,3,4,0,0.0, Metropolitan Counties,KY
Kentucky,Oldham County Police Department,21,1,9,4,7,280,87,175,18,4.0, Metropolitan Counties,KY
Kentucky,Pendleton,2,0,0,0,2,64,20,40,4,1.0, Metropolitan Counties,KY
Kentucky,Scott,12,0,0,5,7,174,65,90,19,0.0, Metropolitan Counties,KY
Kentucky,Shelby,15,0,3,6,6,396,132,246,18,2.0, Metropolitan Counties,KY
Kentucky,Spencer,7,0,3,0,4,88,29,52,7,0.0, Metropolitan Counties,KY
Kentucky,Trigg,4,0,0,1,3,77,35,36,6,2.0, Metropolitan Counties,KY
Kentucky,Trimble,0,0,0,0,0,6,3,3,0,0.0, Metropolitan Counties,KY
Kentucky,Warren,37,0,10,3,24,399,157,212,30,5.0, Metropolitan Counties,KY
Kentucky,Woodford,0,0,0,0,0,18,7,11,0,0.0, Metropolitan Counties,KY
Kentucky,Adair,1,0,1,0,0,44,20,18,6,0.0, Nonmetropolitan Counties,KY
Kentucky,Anderson,1,0,0,0,1,37,21,14,2,0.0, Nonmetropolitan Counties,KY
Kentucky,Ballard,3,0,0,1,2,47,15,29,3,0.0, Nonmetropolitan Counties,KY
Kentucky,Barren,5,2,0,0,3,105,42,47,16,3.0, Nonmetropolitan Counties,KY
Kentucky,Bath,1,0,0,1,0,28,14,10,4,0.0, Nonmetropolitan Counties,KY
Kentucky,Bell,21,0,0,6,15,233,78,139,16,2.0, Nonmetropolitan Counties,KY
Kentucky,Boyle,2,0,0,0,2,39,19,19,1,0.0, Nonmetropolitan Counties,KY
Kentucky,Breathitt,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Breckinridge,1,0,0,0,1,5,2,3,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Caldwell,3,0,1,0,2,52,27,23,2,1.0, Nonmetropolitan Counties,KY
Kentucky,Calloway,12,1,0,3,8,201,93,99,9,1.0, Nonmetropolitan Counties,KY
Kentucky,Carlisle,2,0,0,0,2,19,3,16,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Carroll,1,0,0,0,1,24,12,11,1,3.0, Nonmetropolitan Counties,KY
Kentucky,Carter,3,0,0,1,2,44,23,20,1,1.0, Nonmetropolitan Counties,KY
Kentucky,Casey,2,0,0,0,2,28,18,8,2,0.0, Nonmetropolitan Counties,KY
Kentucky,Clay,9,2,0,1,6,62,16,39,7,0.0, Nonmetropolitan Counties,KY
Kentucky,Clinton,4,0,0,0,4,16,1,14,1,0.0, Nonmetropolitan Counties,KY
Kentucky,Crittenden,0,0,0,0,0,22,10,12,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Cumberland,0,0,0,0,0,10,6,2,2,0.0, Nonmetropolitan Counties,KY
Kentucky,Elliott,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Estill,1,0,0,0,1,42,22,19,1,1.0, Nonmetropolitan Counties,KY
Kentucky,Fleming,1,0,0,0,1,34,25,8,1,0.0, Nonmetropolitan Counties,KY
Kentucky,Floyd,4,0,0,2,2,41,12,25,4,0.0, Nonmetropolitan Counties,KY
Kentucky,Franklin,18,0,4,5,9,227,89,124,14,0.0, Nonmetropolitan Counties,KY
Kentucky,Fulton,1,0,0,0,1,13,2,10,1,0.0, Nonmetropolitan Counties,KY
Kentucky,Garrard,1,0,0,0,1,47,22,23,2,0.0, Nonmetropolitan Counties,KY
Kentucky,Graves,17,0,5,2,10,254,113,117,24,0.0, Nonmetropolitan Counties,KY
Kentucky,Grayson,7,0,3,0,4,124,51,56,17,0.0, Nonmetropolitan Counties,KY
Kentucky,Green,1,0,0,0,1,6,3,2,1,0.0, Nonmetropolitan Counties,KY
Kentucky,Harlan,4,0,0,0,4,13,6,7,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Harrison,3,0,0,2,1,118,63,45,10,0.0, Nonmetropolitan Counties,KY
Kentucky,Hart,4,0,1,0,3,28,13,13,2,0.0, Nonmetropolitan Counties,KY
Kentucky,Hickman,1,0,0,0,1,12,5,5,2,0.0, Nonmetropolitan Counties,KY
Kentucky,Hopkins,19,1,5,0,13,250,93,133,24,4.0, Nonmetropolitan Counties,KY
Kentucky,Jackson,7,0,0,2,5,70,36,28,6,0.0, Nonmetropolitan Counties,KY
Kentucky,Johnson,10,0,0,1,9,72,23,37,12,0.0, Nonmetropolitan Counties,KY
Kentucky,Knott,1,0,0,0,1,12,2,7,3,0.0, Nonmetropolitan Counties,KY
Kentucky,Knox,8,0,0,2,6,125,62,46,17,0.0, Nonmetropolitan Counties,KY
Kentucky,Laurel,28,4,1,6,17,416,162,193,61,1.0, Nonmetropolitan Counties,KY
Kentucky,Lawrence,0,0,0,0,0,58,30,20,8,0.0, Nonmetropolitan Counties,KY
Kentucky,Lee,1,0,0,0,1,0,0,0,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Leslie,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Letcher,4,0,1,0,3,40,15,22,3,0.0, Nonmetropolitan Counties,KY
Kentucky,Lewis,1,0,0,0,1,11,8,2,1,0.0, Nonmetropolitan Counties,KY
Kentucky,Lincoln,6,0,0,2,4,58,22,28,8,0.0, Nonmetropolitan Counties,KY
Kentucky,Livingston,5,0,1,2,2,57,24,24,9,0.0, Nonmetropolitan Counties,KY
Kentucky,Logan,10,0,3,1,6,158,83,68,7,1.0, Nonmetropolitan Counties,KY
Kentucky,Lyon,2,0,0,0,2,31,15,13,3,0.0, Nonmetropolitan Counties,KY
Kentucky,Madison,10,1,5,2,2,314,104,191,19,0.0, Nonmetropolitan Counties,KY
Kentucky,Magoffin,0,0,0,0,0,24,7,15,2,0.0, Nonmetropolitan Counties,KY
Kentucky,Marion,3,0,1,1,1,69,35,29,5,2.0, Nonmetropolitan Counties,KY
Kentucky,Marshall,12,1,4,0,7,174,78,78,18,4.0, Nonmetropolitan Counties,KY
Kentucky,Mason,6,0,2,1,3,96,40,51,5,1.0, Nonmetropolitan Counties,KY
Kentucky,McCracken,46,0,14,8,24,395,106,253,36,2.0, Nonmetropolitan Counties,KY
Kentucky,McCreary,4,0,1,1,2,70,44,19,7,0.0, Nonmetropolitan Counties,KY
Kentucky,Menifee,0,0,0,0,0,19,9,10,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Mercer,4,0,1,0,3,38,20,14,4,1.0, Nonmetropolitan Counties,KY
Kentucky,Metcalfe,3,1,0,0,2,54,24,25,5,0.0, Nonmetropolitan Counties,KY
Kentucky,Monroe,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Montgomery,7,0,0,4,3,365,138,207,20,0.0, Nonmetropolitan Counties,KY
Kentucky,Muhlenberg,2,0,0,0,2,34,11,15,8,2.0, Nonmetropolitan Counties,KY
Kentucky,Muhlenberg County Police Department,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Nelson,16,1,6,1,8,140,58,67,15,2.0, Nonmetropolitan Counties,KY
Kentucky,Nicholas,1,0,0,0,1,17,8,9,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Ohio,7,0,3,0,4,93,33,47,13,0.0, Nonmetropolitan Counties,KY
Kentucky,Owen,1,0,0,1,0,25,15,9,1,0.0, Nonmetropolitan Counties,KY
Kentucky,Owsley,0,0,0,0,0,14,4,8,2,0.0, Nonmetropolitan Counties,KY
Kentucky,Perry,6,0,0,1,5,36,12,14,10,0.0, Nonmetropolitan Counties,KY
Kentucky,Perry County Police Department,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Pike,4,1,1,1,1,94,16,72,6,0.0, Nonmetropolitan Counties,KY
Kentucky,Powell,0,0,0,0,0,55,24,30,1,0.0, Nonmetropolitan Counties,KY
Kentucky,Pulaski,22,1,4,4,13,436,221,176,39,1.0, Nonmetropolitan Counties,KY
Kentucky,Robertson,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Rockcastle,3,0,0,0,3,24,11,9,4,0.0, Nonmetropolitan Counties,KY
Kentucky,Rowan,5,0,1,0,4,52,15,32,5,2.0, Nonmetropolitan Counties,KY
Kentucky,Russell,1,0,1,0,0,25,10,11,4,0.0, Nonmetropolitan Counties,KY
Kentucky,Simpson,7,0,2,0,5,73,33,37,3,0.0, Nonmetropolitan Counties,KY
Kentucky,Taylor,7,0,3,1,3,167,72,84,11,0.0, Nonmetropolitan Counties,KY
Kentucky,Todd,5,0,0,2,3,49,22,26,1,1.0, Nonmetropolitan Counties,KY
Kentucky,Union,7,0,2,0,5,55,21,30,4,0.0, Nonmetropolitan Counties,KY
Kentucky,Washington,1,0,0,1,0,26,12,14,0,0.0, Nonmetropolitan Counties,KY
Kentucky,Wayne,1,0,0,0,1,34,17,8,9,0.0, Nonmetropolitan Counties,KY
Kentucky,Webster,0,0,0,0,0,22,7,12,3,1.0, Nonmetropolitan Counties,KY
Kentucky,Whitley,12,0,0,2,10,213,104,97,12,0.0, Nonmetropolitan Counties,KY
Kentucky,Wolfe,0,0,0,0,0,26,6,13,7,0.0, Nonmetropolitan Counties,KY
Louisiana,Acadia,63,1,0,16,46,637,217,379,41,0.0, Metropolitan Counties,LA
Louisiana,Ascension,351,7,31,44,269,2848,684,1993,171,14.0, Metropolitan Counties,LA
Louisiana,Bossier,51,1,6,9,35,452,80,352,20,0.0, Metropolitan Counties,LA
Louisiana,Caddo,104,2,4,9,89,862,242,541,79,7.0, Metropolitan Counties,LA
Louisiana,Calcasieu,526,3,71,23,429,4257,1241,2777,239,12.0, Metropolitan Counties,LA
Louisiana,Cameron,24,0,4,0,20,117,7,103,7,0.0, Metropolitan Counties,LA
Louisiana,De Soto,79,4,9,5,61,403,123,257,23,0.0, Metropolitan Counties,LA
Louisiana,East Baton Rouge,369,17,50,199,103,7227,1156,5864,207,16.0, Metropolitan Counties,LA
Louisiana,East Feliciana,57,0,6,1,50,125,28,85,12,1.0, Metropolitan Counties,LA
Louisiana,Iberville,239,1,5,20,213,618,118,486,14,0.0, Metropolitan Counties,LA
Louisiana,Jefferson,1688,27,79,403,1179,11790,1878,9218,694,66.0, Metropolitan Counties,LA
Louisiana,Lafayette,330,5,30,54,241,1732,380,1183,169,7.0, Metropolitan Counties,LA
Louisiana,Lafourche,328,1,21,23,283,1899,556,1239,104,8.0, Metropolitan Counties,LA
Louisiana,Livingston,330,2,43,20,265,3202,1272,1908,22,0.0, Metropolitan Counties,LA
Louisiana,Ouachita,577,5,9,33,530,2633,852,1663,118,5.0, Metropolitan Counties,LA
Louisiana,Plaquemines,31,1,7,1,22,145,45,90,10,1.0, Metropolitan Counties,LA
Louisiana,Pointe Coupee,122,2,3,16,101,267,102,137,28,0.0, Metropolitan Counties,LA
Louisiana,Rapides,292,0,28,7,257,1907,551,1150,206,4.0, Metropolitan Counties,LA
Louisiana,St. Bernard,130,1,8,30,91,1348,224,1048,76,16.0, Metropolitan Counties,LA
Louisiana,St. Charles,165,4,10,22,129,1086,235,778,73,8.0, Metropolitan Counties,LA
Louisiana,St. Helena,36,1,3,0,32,144,41,88,15,1.0, Metropolitan Counties,LA
Louisiana,St. James,102,0,8,5,89,345,75,257,13,1.0, Metropolitan Counties,LA
Louisiana,St. Martin,92,3,5,11,73,302,78,202,22,0.0, Metropolitan Counties,LA
Louisiana,St. Tammany,219,3,28,18,170,1730,314,1305,111,9.0, Metropolitan Counties,LA
Louisiana,Tangipahoa,611,3,38,100,470,2893,947,1661,285,8.0, Metropolitan Counties,LA
Louisiana,Terrebonne,316,8,9,57,242,2954,483,2336,135,4.0, Metropolitan Counties,LA
Louisiana,Union,23,1,1,0,21,26,6,20,0,0.0, Metropolitan Counties,LA
Louisiana,Vermilion,80,2,0,13,65,771,292,267,212,0.0, Metropolitan Counties,LA
Louisiana,Webster,103,1,6,1,95,222,119,87,16,0.0, Metropolitan Counties,LA
