zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,naics_title
94803,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
94803,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
94923,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
94923,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
94924,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
94924,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
95008,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
95008,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
95062,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95062,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95432,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
95432,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
95437,114111,9,9,0,0,0,0,0,0,0,0,"Finfish Fishing"
95437,114111,9,9,0,0,0,0,0,0,0,0,"Finfish Fishing"
95437,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95437,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95437,114119,1,0,1,0,0,0,0,0,0,0,"Other Marine Fishing"
95437,114119,1,0,1,0,0,0,0,0,0,0,"Other Marine Fishing"
95450,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95450,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95501,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
95501,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
95503,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
95503,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
95519,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95519,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95519,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
95519,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
95521,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95521,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95528,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95528,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95531,114111,6,6,0,0,0,0,0,0,0,0,"Finfish Fishing"
95531,114111,6,6,0,0,0,0,0,0,0,0,"Finfish Fishing"
95531,114112,8,8,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95531,114112,8,8,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95536,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95536,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95537,114111,1,0,1,0,0,0,0,0,0,0,"Finfish Fishing"
95537,114111,1,0,1,0,0,0,0,0,0,0,"Finfish Fishing"
95564,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95564,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95570,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
95570,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
95626,114111,1,0,0,0,1,0,0,0,0,0,"Finfish Fishing"
95626,114111,1,0,0,0,1,0,0,0,0,0,"Finfish Fishing"
95632,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
95632,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
95682,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
95682,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
96114,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
96114,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
96734,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
96734,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
96740,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
96740,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
96740,114112,1,0,0,0,1,0,0,0,0,0,"Shellfish Fishing"
96740,114112,1,0,0,0,1,0,0,0,0,0,"Shellfish Fishing"
96752,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
96752,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
96782,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
96782,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
96814,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
96814,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
96817,114111,8,8,0,0,0,0,0,0,0,0,"Finfish Fishing"
96817,114111,8,8,0,0,0,0,0,0,0,0,"Finfish Fishing"
96819,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
96819,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97011,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97011,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97014,114111,2,1,1,0,0,0,0,0,0,0,"Finfish Fishing"
97014,114111,2,1,1,0,0,0,0,0,0,0,"Finfish Fishing"
97014,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97014,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97015,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97015,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97016,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97016,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97038,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97038,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97045,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97045,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97058,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97058,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97070,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97070,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97086,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97086,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97103,114111,7,7,0,0,0,0,0,0,0,0,"Finfish Fishing"
97103,114111,7,7,0,0,0,0,0,0,0,0,"Finfish Fishing"
97103,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97103,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97118,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97118,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97118,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97118,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97121,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97121,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97136,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97136,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97138,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97138,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97141,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97141,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97141,114119,1,0,1,0,0,0,0,0,0,0,"Other Marine Fishing"
97141,114119,1,0,1,0,0,0,0,0,0,0,"Other Marine Fishing"
97146,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97146,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97146,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97146,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97212,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97212,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97267,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97267,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97330,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97330,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97338,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97338,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97341,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97341,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97365,114111,37,36,1,0,0,0,0,0,0,0,"Finfish Fishing"
97365,114111,37,36,1,0,0,0,0,0,0,0,"Finfish Fishing"
97365,114112,10,8,1,0,1,0,0,0,0,0,"Shellfish Fishing"
97365,114112,10,8,1,0,1,0,0,0,0,0,"Shellfish Fishing"
97370,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97370,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97376,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97376,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97378,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97378,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97380,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
97380,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
97380,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97380,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97391,114111,16,16,0,0,0,0,0,0,0,0,"Finfish Fishing"
97391,114111,16,16,0,0,0,0,0,0,0,0,"Finfish Fishing"
97394,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97394,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97402,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97402,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97415,114111,9,9,0,0,0,0,0,0,0,0,"Finfish Fishing"
97415,114111,9,9,0,0,0,0,0,0,0,0,"Finfish Fishing"
97415,114112,4,3,1,0,0,0,0,0,0,0,"Shellfish Fishing"
97415,114112,4,3,1,0,0,0,0,0,0,0,"Shellfish Fishing"
97420,114111,6,6,0,0,0,0,0,0,0,0,"Finfish Fishing"
97420,114111,6,6,0,0,0,0,0,0,0,0,"Finfish Fishing"
97420,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97420,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97444,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97444,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97450,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97450,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97459,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97459,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97465,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97465,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97467,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
97467,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
97467,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97467,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97496,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97496,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97523,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97523,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97603,114119,1,0,0,0,1,0,0,0,0,0,"Other Marine Fishing"
97603,114119,1,0,0,0,1,0,0,0,0,0,"Other Marine Fishing"
97701,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97701,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97702,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97702,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97703,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97703,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97703,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97703,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
97759,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97759,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
97862,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
97862,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98003,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98003,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98004,114111,10,6,3,1,0,0,0,0,0,0,"Finfish Fishing"
98004,114111,10,6,3,1,0,0,0,0,0,0,"Finfish Fishing"
98004,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98004,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98006,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98006,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98012,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98012,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98012,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98012,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98020,114111,5,5,0,0,0,0,0,0,0,0,"Finfish Fishing"
98020,114111,5,5,0,0,0,0,0,0,0,0,"Finfish Fishing"
98020,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98020,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98021,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98021,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98021,114112,6,6,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98021,114112,6,6,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98021,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98021,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98022,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98022,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98023,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98023,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98026,114111,5,5,0,0,0,0,0,0,0,0,"Finfish Fishing"
98026,114111,5,5,0,0,0,0,0,0,0,0,"Finfish Fishing"
98026,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98026,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98027,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98027,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98028,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98028,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98029,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98029,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98029,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98029,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98033,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98033,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98036,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98036,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98036,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98036,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98037,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98037,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98037,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98037,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98040,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98040,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98042,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98042,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98043,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98043,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98052,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98052,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98053,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98053,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98057,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98057,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98058,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98058,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98058,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98058,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98059,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98059,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98070,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98070,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98070,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98070,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98072,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98072,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98077,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98077,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98077,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98077,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98087,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98087,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98092,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98092,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98102,114111,1,0,0,0,0,0,1,0,0,0,"Finfish Fishing"
98102,114111,1,0,0,0,0,0,1,0,0,0,"Finfish Fishing"
98103,114111,7,6,0,0,1,0,0,0,0,0,"Finfish Fishing"
98103,114111,7,6,0,0,1,0,0,0,0,0,"Finfish Fishing"
98103,114112,2,1,1,0,0,0,0,0,0,0,"Shellfish Fishing"
98103,114112,2,1,1,0,0,0,0,0,0,0,"Shellfish Fishing"
98105,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98105,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98105,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98105,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98107,114111,15,6,3,2,4,0,0,0,0,0,"Finfish Fishing"
98107,114111,15,6,3,2,4,0,0,0,0,0,"Finfish Fishing"
98107,114112,14,13,1,0,0,0,0,0,0,0,"Shellfish Fishing"
98107,114112,14,13,1,0,0,0,0,0,0,0,"Shellfish Fishing"
98108,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98108,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98109,114111,7,5,0,1,1,0,0,0,0,0,"Finfish Fishing"
98109,114111,7,5,0,1,1,0,0,0,0,0,"Finfish Fishing"
98109,114112,5,5,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98109,114112,5,5,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98109,114119,2,0,0,1,0,1,0,0,0,0,"Other Marine Fishing"
98109,114119,2,0,0,1,0,1,0,0,0,0,"Other Marine Fishing"
98110,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98110,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98110,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98110,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98117,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98117,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98117,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98117,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98118,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98118,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98119,114111,19,15,2,0,0,0,1,1,0,0,"Finfish Fishing"
98119,114111,19,15,2,0,0,0,1,1,0,0,"Finfish Fishing"
98119,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98119,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98121,114111,3,2,0,0,0,0,1,0,0,0,"Finfish Fishing"
98121,114111,3,2,0,0,0,0,1,0,0,0,"Finfish Fishing"
98125,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98125,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98125,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98125,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98133,114111,5,4,1,0,0,0,0,0,0,0,"Finfish Fishing"
98133,114111,5,4,1,0,0,0,0,0,0,0,"Finfish Fishing"
98136,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98136,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98144,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98144,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98146,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98146,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98155,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98155,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98155,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98155,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98168,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98168,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98177,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
98177,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
98177,114112,5,5,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98177,114112,5,5,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98188,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98188,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98199,114111,9,9,0,0,0,0,0,0,0,0,"Finfish Fishing"
98199,114111,9,9,0,0,0,0,0,0,0,0,"Finfish Fishing"
98199,114112,4,4,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98199,114112,4,4,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98201,114111,5,4,1,0,0,0,0,0,0,0,"Finfish Fishing"
98201,114111,5,4,1,0,0,0,0,0,0,0,"Finfish Fishing"
98203,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98203,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98203,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98203,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98204,114111,3,2,1,0,0,0,0,0,0,0,"Finfish Fishing"
98204,114111,3,2,1,0,0,0,0,0,0,0,"Finfish Fishing"
98206,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98206,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98208,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98208,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98221,114111,5,5,0,0,0,0,0,0,0,0,"Finfish Fishing"
98221,114111,5,5,0,0,0,0,0,0,0,0,"Finfish Fishing"
98221,114112,6,6,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98221,114112,6,6,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98225,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98225,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98225,114112,5,5,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98225,114112,5,5,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98226,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98226,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98226,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98226,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98228,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98228,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98229,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98229,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98229,114112,6,6,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98229,114112,6,6,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98230,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98230,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98230,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98230,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98232,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98232,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98236,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98236,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98244,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98244,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98244,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98244,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98245,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98245,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98248,114111,5,5,0,0,0,0,0,0,0,0,"Finfish Fishing"
98248,114111,5,5,0,0,0,0,0,0,0,0,"Finfish Fishing"
98249,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98249,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
