STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,longitude,latitude,state,ABBR,sq_miles,totalpop18
17,139,17139,Moultrie,Moultrie County,-88.6257259,39.6368956,Illinois,IL,344.495278184284,14703
17,017,17017,Cass,Cass County,-90.2457045,39.9692024,Illinois,IL,383.69602650191,12665
17,167,17167,Sangamon,Sangamon County,-89.6624251,39.7568675,Illinois,IL,877.012026553381,197661
17,179,17179,Tazewell,Tazewell County,-89.5162598,40.5080743,Illinois,IL,657.979619416719,133852
17,099,17099,LaSalle,LaSalle County,-88.8859312,41.3433407,Illinois,IL,1148.1786009326,110401
17,183,17183,Vermilion,Vermilion County,-87.7267779,40.1867542,Illinois,IL,901.226612008832,78407
17,007,17007,Boone,Boone County,-88.8242951,42.3189831,Illinois,IL,282.064802219435,53606
17,137,17137,Morgan,Morgan County,-90.2050054,39.7176678,Illinois,IL,572.454125894209,34426
17,123,17123,Marshall,Marshall County,-89.3423714,41.0311192,Illinois,IL,398.53757550336,11794
17,079,17079,Jasper,Jasper County,-88.1507629,39.0048737,Illinois,IL,498.217806943031,9598
17,013,17013,Calhoun,Calhoun County,-90.6662949,39.1642619,Illinois,IL,283.579161209712,4858
17,121,17121,Marion,Marion County,-88.9203624,38.6482361,Illinois,IL,576.102937687042,38084
17,187,17187,Warren,Warren County,-90.6202228,40.8504412,Illinois,IL,543.029902603527,17338
17,197,17197,Will,Will County,-87.9784564,41.4484742,Illinois,IL,849.223198603495,688697
17,153,17153,Pulaski,Pulaski County,-89.1277549,37.2156152,Illinois,IL,203.366083070982,5611
17,119,17119,Madison,Madison County,-89.9002267,38.8271195,Illinois,IL,740.216342105425,265670
17,133,17133,Monroe,Monroe County,-90.1790777,38.2779831,Illinois,IL,398.359406214811,33936
17,003,17003,Alexander,Alexander County,-89.3495158,37.1836583,Illinois,IL,252.590761812803,6532
17,043,17043,DuPage,DuPage County,-88.0860389,41.8520577,Illinois,IL,336.389103373575,931743
17,165,17165,Saline,Saline County,-88.5450236,37.7515083,Illinois,IL,386.932025250534,24231
17,097,17097,Lake,Lake County,-87.435976,42.326441,Illinois,IL,1368.32843336139,703619
17,117,17117,Macoupin,Macoupin County,-89.9263301,39.2659138,Illinois,IL,867.703479668285,45719
17,195,17195,Whiteside,Whiteside County,-89.9110045,41.7506733,Illinois,IL,696.409651943369,56396
17,107,17107,Logan,Logan County,-89.3653086,40.1292768,Illinois,IL,618.925870725797,29207
17,081,17081,Jefferson,Jefferson County,-88.92421,38.3007796,Illinois,IL,583.802223024396,38169
17,101,17101,Lawrence,Lawrence County,-87.7302207,38.7189542,Illinois,IL,374.138652771585,16189
17,143,17143,Peoria,Peoria County,-89.7669933,40.7859722,Illinois,IL,630.552759510488,184463
17,019,17019,Champaign,Champaign County,-88.1969749,40.1389845,Illinois,IL,998.463511238215,209448
17,045,17045,Edgar,Edgar County,-87.7471102,39.679037,Illinois,IL,623.927879150055,17539
17,021,17021,Christian,Christian County,-89.2795927,39.5455242,Illinois,IL,715.755053577869,33231
17,095,17095,Knox,Knox County,-90.2137921,40.9309446,Illinois,IL,719.796801946432,50999
17,111,17111,McHenry,McHenry County,-88.452245,42.3242982,Illinois,IL,611.068227854251,307789
17,015,17015,Carroll,Carroll County,-89.9241894,42.0709,Illinois,IL,466.98255938541,14562
17,047,17047,Edwards,Edwards County,-88.0479408,38.4170954,Illinois,IL,222.701286604081,6507
17,071,17071,Henderson,Henderson County,-90.9412464,40.814471,Illinois,IL,395.227592267373,6884
17,077,17077,Jackson,Jackson County,-89.3812119,37.7860959,Illinois,IL,602.223549963896,58551
