zcta,population,poverty,poverty_under18,poverty_18to65,poverty_over65,education,work_experience,working_fulltime,working_fulltime_poverty
55718,3038,360,97,218,45,2185,2466,230,21
55719,5768,727,187,414,126,3826,4509,381,0
55720,16703,2596,928,1392,276,10964,12949,1333,18
55721,3594,225,43,169,13,2536,2896,237,8
55722,1226,219,93,102,24,784,916,109,0
55723,2258,171,33,110,28,1822,1962,137,3
55724,803,67,2,54,11,624,707,39,0
55725,112,33,3,27,3,103,107,5,0
55726,1009,108,31,71,6,731,788,56,0
55731,5577,619,131,358,130,4430,4868,419,12
55732,1318,89,5,64,20,1058,1111,84,0
55733,4717,113,4,109,0,3162,3588,94,0
55734,6102,954,238,613,103,4414,4996,447,16
55735,1745,192,41,117,34,1334,1564,55,1
55736,1465,169,29,102,38,1125,1235,86,2
55738,538,79,26,44,9,390,448,32,0
55741,3216,233,16,183,34,2518,2728,180,5
55742,350,5,2,3,0,271,298,20,0
55744,19750,2917,973,1689,255,14006,15871,958,31
55746,16787,2990,857,1864,269,11605,13460,1293,75
55748,1308,134,22,78,34,946,1078,79,1
55749,459,35,5,27,3,348,382,48,0
55750,1962,152,22,125,5,1557,1680,83,0
55751,1494,127,37,78,12,1086,1213,120,2
55752,333,25,0,15,10,287,326,66,0
55753,934,209,62,131,16,658,778,78,0
55756,438,21,2,18,1,334,364,21,0
55757,928,128,27,74,27,701,782,56,2
55758,146,30,12,14,4,105,112,2,0
55760,3183,499,98,327,74,2364,2675,139,13
55763,574,135,51,64,20,481,498,29,0
55764,534,187,61,111,15,396,425,24,8
55765,827,133,31,77,25,620,688,46,0
55766,35,6,3,2,1,26,26,0,0
55767,4062,1109,108,902,99,3197,3564,258,3
55768,2906,353,106,240,7,2063,2403,300,0
55769,2430,265,78,154,33,1798,2049,115,0
55771,1807,523,148,341,34,1306,1490,94,16
55772,154,43,13,30,0,103,132,15,0
55775,1202,98,25,43,30,970,1055,95,0
55779,3701,261,63,180,18,2682,3017,215,2
55780,208,15,4,8,3,128,179,13,0
55781,689,49,9,25,15,590,616,30,0
55782,460,59,17,42,0,357,393,35,0
55783,2170,250,54,137,59,1591,1834,124,3
55784,108,6,1,5,0,86,89,4,0
55785,189,30,5,25,0,141,164,1,0
55786,328,25,3,21,1,213,232,9,0
55787,446,54,2,42,10,355,389,34,0
55790,2092,186,55,99,32,1648,1830,104,5
55792,9746,2062,663,1269,130,6960,7954,815,17
55793,516,54,11,39,4,382,437,32,0
55795,1430,215,72,114,29,987,1102,98,8
55797,1392,125,38,69,18,969,1055,68,1
55798,574,75,31,35,9,411,444,15,0
55802,2081,629,20,478,131,1881,1988,274,3
55803,17014,1491,115,1266,110,12157,14242,1025,109
55804,14609,1148,301,791,56,9837,11566,801,36
55805,10137,4192,607,3396,189,5595,8847,1264,123
55806,9319,3007,1004,1886,117,5864,7271,1147,14
55807,9875,1782,679,931,172,6780,7926,1109,66
55808,5659,1006,342,608,56,3886,4661,411,20
55810,8707,548,173,347,28,6297,7158,669,7
55811,24483,3343,467,2520,356,16655,20695,1966,46
55812,8703,2109,231,1856,22,4457,7220,1086,151
55814,0,0,0,0,0,0,0,0,0
55901,52596,5359,1501,3398,460,34762,40672,5174,230
55902,22852,1344,273,971,100,15973,18259,1908,87
55904,25292,3490,1374,1982,134,16657,19521,2534,31
55905,0,0,0,0,0,0,0,0,0
55906,18766,1324,218,968,138,13265,15081,1399,77
55909,1277,109,37,55,17,890,1024,78,0
55910,1376,122,48,56,18,959,1098,117,0
55912,28424,4349,1391,2584,374,18462,22211,1967,87
55917,3534,387,188,141,58,2343,2773,276,2
55918,1117,74,25,46,3,832,930,74,0
55919,988,126,39,70,17,739,855,93,4
55920,7298,262,63,191,8,4548,5412,382,3
55921,4621,497,207,236,54,3246,3739,360,28
55922,785,95,22,55,18,508,597,45,1
55923,4534,343,94,162,87,3006,3462,325,25
55924,1325,152,40,99,13,934,1059,79,2
55925,1043,34,7,19,8,681,795,51,0
55926,714,114,25,68,21,491,591,28,0
55927,4147,505,246,228,31,2530,2988,325,19
55929,1258,100,34,46,20,829,925,70,11
55931,325,27,7,13,7,230,265,40,2
55932,2131,137,41,85,11,1392,1616,100,4
55933,262,32,11,16,5,145,154,3,0
55934,3269,197,60,82,55,2206,2451,173,0
55935,944,57,15,38,4,625,732,86,10
55936,1816,136,84,33,19,1198,1377,91,0
55939,1985,375,153,134,88,1326,1508,116,0
55940,2649,195,73,95,27,1716,2010,163,2
55941,924,107,41,58,8,628,723,63,5
55943,3089,345,113,181,51,2204,2491,186,5
55944,7220,130,13,92,25,4642,5337,416,24
55945,1195,93,14,38,41,886,977,91,4
55946,3117,173,53,90,30,2214,2545,193,5
55947,7507,754,228,387,139,5311,6073,527,7
55949,1786,189,60,86,43,1298,1440,109,0
55950,176,42,16,18,8,115,125,2,0
55951,1336,211,91,106,14,1007,1077,64,0
55952,2422,263,92,131,40,1554,1830,134,3
55953,871,116,38,51,27,603,676,40,2
55954,1285,168,47,99,22,942,1051,109,3
55955,2693,131,39,65,27,1806,2112,119,0
55956,1969,96,25,57,14,1329,1519,137,2
55957,644,40,8,22,10,431,515,33,0
55959,2586,296,89,201,6,1626,2011,178,0
55960,3191,180,57,113,10,2255,2478,147,9
55961,325,38,4,27,7,273,296,38,0
55962,741,56,20,32,4,554,620,49,0
55963,5035,645,270,336,39,3409,3956,311,21
55964,4283,342,174,128,40,2743,3200,367,1
55965,2445,311,166,100,45,1727,1902,187,8
55967,957,74,30,38,6,671,759,48,0
55968,117,22,7,13,2,93,97,13,1
55969,1097,59,20,34,5,766,881,79,2
55970,984,76,24,39,13,708,776,39,0
55971,3199,314,92,159,63,2127,2443,149,7
55972,5018,714,362,297,55,3101,3686,258,11
55973,293,38,12,23,3,199,230,36,2
55974,2016,248,79,117,52,1488,1613,123,4
55975,4328,374,147,161,66,2975,3427,252,3
55976,7571,733,294,332,107,5013,5611,563,44
55977,233,13,3,7,3,147,160,3,0
55979,1152,69,23,35,11,621,786,59,1
55981,4016,352,72,218,62,3092,3423,257,41
55982,460,41,18,19,4,328,369,50,0
55983,1587,225,80,105,40,1051,1183,91,0
55985,1966,256,129,103,24,1268,1496,138,12
55987,31259,5262,434,4383,445,20368,26927,3491,302
55990,806,90,25,50,15,578,674,63,2
55991,1254,121,39,51,31,906,1016,92,0
55992,4855,481,214,232,35,3140,3586,287,0
56001,43764,10231,1280,8551,400,24910,36465,4919,353
56003,14296,1254,273,820,161,10126,11460,1428,37
56007,20528,2965,977,1622,366,14692,16735,1914,23
56009,1478,83,5,71,7,1059,1197,108,4
56010,1132,95,27,51,17,837,922,60,5
56011,8768,427,148,224,55,5629,6458,434,9
56013,4204,585,290,231,64,3016,3463,410,0
56014,701,96,29,56,11,498,579,63,5
56016,979,127,52,67,8,680,784,66,0
56017,1660,85,38,37,10,1155,1304,91,9
56019,882,90,26,43,21,641,705,50,0
56020,109,5,0,3,2,73,82,12,0
56021,1054,30,4,12,14,757,848,59,3
56022,74,9,3,6,0,45,56,5,0
56023,543,43,18,16,9,372,423,10,0
56024,2912,261,95,157,9,1964,2178,222,0
56025,507,48,16,28,4,360,408,29,0
56026,1904,132,49,63,20,1294,1481,97,0
56027,868,115,50,46,19,645,691,87,0
56028,1304,67,33,19,15,939,1088,66,0
56029,712,82,39,39,4,502,551,36,2
56031,11752,1376,482,691,203,8568,9611,1058,10
56032,335,57,24,28,5,227,254,17,0
56033,351,57,20,32,5,246,295,30,0
56034,656,50,20,30,0,443,488,37,0
56035,406,16,9,7,0,275,301,17,0
56036,2000,153,37,79,37,1390,1586,99,3
56037,1526,132,38,75,19,1154,1293,90,0
56039,1039,73,25,34,14,689,806,69,1
56041,1016,72,30,26,16,754,827,89,4
56042,640,24,8,15,1,477,526,41,2
56043,524,34,5,23,6,383,440,31,0
56044,1971,181,65,93,23,1372,1585,179,4
56045,920,63,15,35,13,588,669,18,0
56046,62,5,2,3,0,50,52,13,0
56047,175,24,4,19,1,115,127,5,0
56048,4049,272,71,132,69,2668,3136,263,6
56050,1637,212,85,118,9,1171,1320,102,5
56051,633,55,11,35,9,514,564,74,2
56052,937,68,14,50,4,597,739,46,2
56054,860,26,0,22,4,600,675,79,3
56055,3917,208,64,87,57,2731,3038,273,6
56056,58,3,0,3,0,41,45,16,1
56057,3656,390,118,214,58,2530,2803,318,18
56058,5737,523,161,313,49,4075,4649,571,14
56060,409,57,21,31,5,308,333,37,2
56062,3203,327,125,159,43,2098,2500,282,5
56063,2738,250,90,133,27,2003,2247,227,14
56065,2728,344,150,163,31,1776,2043,149,9
56068,975,88,15,59,14,734,825,51,2
56069,4578,456,78,289,89,3110,3594,470,21
56071,11961,642,214,322,106,7425,8812,500,0
56072,2194,176,58,96,22,1510,1731,135,0
56073,15717,1140,198,668,274,11326,12866,1633,62
56074,1972,110,35,63,12,1413,1541,173,5
56075,221,86,47,38,1,123,151,20,0
56078,471,66,23,42,1,321,380,21,3
56080,798,60,21,35,4,453,578,71,0
56081,5837,618,247,334,37,3925,4464,416,18
56082,11608,2395,436,1777,182,7669,9047,777,14
56083,1003,116,46,45,25,703,768,40,1
56085,5203,432,119,254,59,3506,4046,346,7
56087,2923,184,69,73,42,2032,2293,158,5
56088,1895,194,53,107,34,1333,1568,122,0
56089,176,19,3,16,0,113,140,21,0
56090,708,77,46,24,7,483,525,56,0
56091,336,27,9,14,4,246,276,25,0
56093,11608,1098,289,708,101,8040,9113,982,5
56096,2905,300,73,174,53,2079,2392,171,7
56097,3607,579,175,303,101,2577,2893,222,12
56098,2079,231,50,151,30,1457,1687,107,3
56101,5668,1197,386,657,154,4008,4496,311,2
56110,1980,160,48,75,37,1363,1551,132,0
56111,505,25,0,17,8,302,355,57,3
56113,291,51,19,18,14,187,194,19,0
56114,289,14,0,12,2,225,243,31,1
56115,1164,99,20,58,21,842,971,85,6
56116,649,101,50,42,9,429,483,24,2
56117,340,28,3,21,4,242,262,13,2
56118,377,35,17,18,0,261,299,15,2
56119,1028,86,44,32,10,685,790,76,5
56120,1132,139,39,84,16,805,904,91,3
56121,593,105,34,56,15,425,472,37,1
56122,586,40,15,11,14,409,457,44,0
56123,475,31,7,19,5,373,401,34,2
56125,69,5,0,4,1,63,63,4,0
56127,388,38,6,20,12,299,343,33,5
56128,2029,92,19,35,38,1368,1545,80,6
56129,702,62,28,26,8,495,554,42,2
56131,2351,265,89,140,36,1661,1941,236,24
56132,501,28,9,16,3,386,425,42,0
56134,492,9,0,5,4,319,403,28,0
56136,1003,81,17,42,22,747,824,88,6
56137,1065,145,69,60,16,707,831,79,11
56138,921,60,17,28,15,580,662,49,0
56139,379,35,6,21,8,262,311,29,0
56140,44,6,0,6,0,42,44,1,0
56141,320,30,17,8,5,207,241,13,0
56142,880,90,3,57,30,662,785,86,7
56143,4339,622,231,318,73,3157,3564,383,1
56144,1155,101,20,40,41,846,923,64,1
56145,646,69,24,38,7,408,475,30,0
56146,45,0,0,0,0,23,43,0,0
56147,162,20,12,8,0,108,125,9,0
56149,1249,118,20,69,29,838,972,81,8
56150,2594,226,63,127,36,1802,2093,222,20
56151,835,58,12,30,16,572,660,58,6
56152,1488,188,71,89,28,1010,1129,140,13
56153,212,9,0,2,7,158,185,10,0
56155,442,76,33,40,3,281,339,21,0
56156,5729,719,217,375,127,3967,4455,444,0
56157,911,97,29,65,3,547,701,41,0
56158,400,29,3,24,2,310,345,26,0
56159,2764,391,130,193,68,1738,2150,206,0
56160,182,8,4,4,0,136,145,12,0
56161,326,40,10,18,12,244,265,15,0
56162,260,25,6,17,2,191,210,8,0
56164,5512,877,336,400,141,3725,4286,403,6
56165,450,22,8,14,0,311,344,29,0
56166,231,24,2,18,4,171,187,16,2
56167,685,85,26,47,12,481,566,41,6
56168,854,81,31,30,20,637,722,62,0
56169,727,63,30,26,7,479,526,80,10
56170,546,51,20,18,13,372,428,30,0
56171,1753,140,14,95,31,1241,1407,138,1
56172,3003,315,87,138,90,2207,2462,266,6
56173,435,84,36,41,7,254,334,26,14
56174,336,33,11,15,7,239,263,30,0
56175,2865,358,128,183,47,1952,2200,196,7
56176,1054,72,12,39,21,714,826,79,0
56177,39,0,0,0,0,33,35,2,0
56178,1701,165,32,65,68,1191,1319,84,0
56180,1391,375,215,132,28,822,995,74,3
56181,1131,212,87,98,27,795,868,81,3
56183,1238,156,45,60,51,907,1022,94,3
56185,572,49,18,27,4,382,438,58,0
56186,366,62,13,40,9,228,288,26,5
56187,14042,2623,996,1477,150,8604,10481,1059,38
56201,22534,3691,1375,2118,198,14677,17622,1800,215
56207,245,2,0,2,0,158,182,8,0
56208,2072,340,104,184,52,1448,1684,152,21
56209,2273,242,106,123,13,1637,1813,180,4
56210,9,0,0,0,0,7,8,0,0
56211,419,34,2,24,8,322,359,31,0
56212,478,35,3,21,11,347,390,23,4
56214,724,55,3,32,20,504,610,53,5
56215,4228,587,254,253,80,3086,3437,376,0
56216,686,43,8,29,6,459,548,45,9
56218,576,36,9,21,6,383,455,22,3
56219,770,83,26,36,21,578,646,43,0
56220,2915,364,91,219,54,2113,2382,170,9
56221,674,77,13,47,17,454,541,33,0
56222,1893,154,59,64,31,1293,1442,118,2
56223,1287,123,29,73,21,872,1052,72,4
56224,404,31,5,23,3,279,308,31,0
56225,650,86,32,29,25,480,516,30,0
56226,227,3,0,0,3,162,195,30,0
56227,187,22,1,13,8,155,163,6,0
56228,867,79,9,53,17,651,731,79,4
56229,1864,123,45,59,19,1193,1392,144,4
56230,870,152,86,53,13,594,681,61,0
56231,454,39,13,22,4,306,346,25,0
56232,2384,182,29,93,60,1659,1912,146,8
56235,544,29,7,17,5,385,445,30,0
56236,357,36,8,22,6,228,290,32,1
56237,566,98,49,41,8,380,457,39,1
56239,564,18,2,16,0,376,423,24,0
56240,945,147,71,44,32,659,737,45,0
56241,3733,456,134,249,73,2723,3016,281,20
56243,1758,264,114,91,59,1129,1324,103,0
56244,1377,110,30,74,6,849,1001,109,2
56245,601,46,25,18,3,362,446,59,2
56248,741,83,12,61,10,578,638,57,3
56249,273,10,2,5,3,222,240,19,0
56251,1073,70,15,47,8,664,780,47,3
56252,1250,102,32,45,25,786,957,53,0
56253,1071,70,14,36,20,730,859,86,0
56255,363,33,3,22,8,249,274,21,6
56256,2449,222,59,119,44,1845,2049,160,3
56257,409,45,17,17,11,329,361,40,3
56258,14428,2544,924,1451,169,9314,11231,1424,54
56260,815,117,40,60,17,598,683,48,1
56262,741,115,51,63,1,486,563,39,4
56263,489,35,16,12,7,331,393,48,0
56264,2151,159,74,64,21,1518,1656,181,14
56265,7541,966,371,467,128,5266,6098,539,6
56266,1573,137,45,48,44,1010,1196,134,0
56267,6738,1518,148,1270,100,3922,5589,517,54
56270,942,142,55,73,14,592,723,94,4
56271,1185,143,58,65,20,804,943,91,1
56273,4911,245,73,89,83,3461,3968,203,2
56274,124,11,0,5,6,91,101,0,0
56276,339,32,17,12,3,226,270,25,0
56277,2918,343,80,199,64,2110,2392,243,7
56278,2711,411,131,229,51,1937,2214,185,0
56279,1392,109,41,47,21,872,1010,52,2
56280,520,26,3,20,3,387,429,47,3
56281,632,40,18,14,8,413,485,25,0
56282,1425,154,71,66,17,927,1070,87,3
56283,6284,707,220,362,125,4458,5025,608,20
56284,2296,170,56,85,29,1446,1753,116,20
56285,1156,95,33,58,4,818,891,70,5
56287,86,4,0,2,2,41,43,6,1
56288,4704,156,22,89,45,3408,3838,213,10
56289,612,26,0,24,2,493,545,25,1
56291,549,48,13,24,11,360,389,58,0
56292,575,63,16,35,12,371,471,54,1
56293,1110,49,8,35,6,751,856,86,2
56294,59,0,0,0,0,47,56,2,0
56295,300,18,0,16,2,213,244,19,0
56296,2020,204,62,117,25,1471,1641,137,0
56297,856,83,25,52,6,553,663,70,2
56301,30209,7371,1418,5762,191,16445,24551,2794,215
56303,25189,4047,1158,2728,161,17239,20295,3007,110
56304,14690,3633,1091,2390,152,9468,11935,1596,27
56307,5159,452,115,131,206,3512,3917,349,3
56308,24108,2357,422,1498,437,17123,19832,1904,71
56309,1235,78,24,33,21,879,983,50,0
56310,5335,254,65,124,65,3637,4167,275,14
56311,644,48,20,16,12,466,516,30,0
56312,2217,193,68,86,39,1524,1780,140,3
56313,85,32,8,17,7,69,78,7,0
56314,1326,162,59,89,14,862,1025,59,1
56315,1648,121,41,46,34,1182,1302,97,5
56316,1388,119,22,50,47,933,1076,67,2
56318,1173,50,4,28,18,872,957,58,0
56319,1458,59,18,31,10,1008,1082,107,6
56320,7985,618,220,255,143,5242,6225,367,4
56321,125,63,0,37,26,88,125,36,0
56323,552,71,23,40,8,391,456,60,0
56324,1202,79,18,49,12,843,931,39,0
56325,169,18,0,4,14,129,144,14,0
56326,1476,172,49,98,25,1062,1222,101,0
56327,770,44,14,25,5,552,620,20,0
56328,134,23,13,8,2,81,100,19,0
56329,7162,525,143,251,131,4770,5386,360,27
56330,1852,95,9,52,34,1220,1429,128,2
56331,1832,76,16,38,22,1206,1384,95,6
56332,1239,50,4,23,23,923,1041,87,2
56334,5519,607,165,321,121,3991,4485,346,30
56335,221,14,2,2,10,164,186,15,0
56336,1504,94,8,39,47,1151,1250,78,2
56338,1653,151,30,98,23,1214,1367,106,0
56339,1224,177,67,90,20,833,952,121,7
56340,2187,129,29,77,23,1473,1756,129,2
56342,2649,320,76,164,80,2024,2240,162,6
56343,888,89,39,43,7,667,742,74,9
56345,14311,1765,405,969,391,10110,11605,957,49
56347,6672,985,416,435,134,4362,5046,410,11
56349,814,47,22,19,6,556,625,34,0
56350,572,77,8,54,15,423,479,14,2
56352,5891,677,195,325,157,3945,4507,342,19
56353,8720,956,333,549,74,5749,6636,603,17
56354,1403,168,65,74,29,1015,1164,66,9
56355,465,36,12,20,4,343,381,55,2
56356,318,64,26,20,18,215,246,28,8
56357,946,52,6,23,23,689,749,31,0
56358,3172,433,151,250,32,2236,2580,225,7
56359,3606,830,279,467,84,2504,2836,228,11
56360,3949,426,127,216,83,2754,3133,210,6
56361,2209,287,80,161,46,1496,1734,158,11
56362,5535,406,69,203,134,4044,4546,417,9
56363,203,51,20,31,0,101,139,20,2
56364,5301,514,131,257,126,3487,4012,243,25
56367,6626,269,80,130,59,4579,5211,444,3
56368,4540,409,165,156,88,3002,3498,231,0
56369,653,206,116,90,0,336,409,81,0
56371,131,5,0,3,2,100,112,24,0
56373,2999,320,101,180,39,1918,2222,163,4
56374,8325,1662,315,1238,109,5034,6792,587,21
56375,962,17,3,14,0,623,730,43,0
56376,420,37,21,13,3,249,305,25,0
56377,17804,679,70,462,147,11341,12960,1349,0
56378,7852,725,189,416,120,5448,6093,591,32
56379,16379,2957,1069,1603,285,10861,12415,1381,77
56381,2201,167,22,94,51,1686,1840,209,12
56382,1497,178,36,124,18,990,1167,83,16
56384,347,53,14,26,13,217,252,38,5
56385,851,81,23,46,12,585,672,77,1
56386,614,127,24,93,10,500,541,50,4
56387,6683,1169,301,794,74,4203,5402,1164,35
56389,144,9,0,9,0,87,100,8,0
56401,28817,4006,1303,2369,334,19362,22665,1959,29
56425,7754,587,132,337,118,5228,6052,529,0
56431,8807,1059,237,619,203,6846,7434,498,23
56433,1752,230,73,118,39,1340,1474,146,4
56434,308,78,49,27,2,138,163,3,0
56435,2546,337,98,183,56,1845,2114,145,14
56436,64,25,18,7,0,36,44,0,0
56437,1445,345,189,132,24,885,1073,62,5
56438,2919,464,183,208,73,1998,2284,127,20
56440,1421,321,135,140,46,903,1050,47,0
56441,3386,518,188,275,55,2454,2782,250,25
56442,2273,108,5,79,24,1925,2023,140,0
56443,1381,110,25,64,21,1113,1216,66,6
56444,3007,341,73,207,61,2411,2610,91,0
56446,1488,236,102,95,39,1064,1212,99,0
56447,1051,67,15,36,16,871,919,65,8
56448,289,33,5,20,8,267,279,16,0
56449,1967,119,23,56,40,1303,1433,93,5
56450,929,127,22,78,27,778,831,45,0
56452,1886,214,31,153,30,1542,1700,101,12
56453,853,103,18,63,22,583,657,45,0
56455,1742,349,108,200,41,1158,1330,125,5
56456,40,2,0,2,0,27,30,2,0
56458,262,17,0,15,2,212,238,17,0
56461,3420,405,170,182,53,2346,2624,175,6
56464,4438,660,198,361,101,2909,3272,180,16
56465,1986,121,20,84,17,1504,1666,87,6
56466,3102,526,195,284,47,2224,2523,221,8
56467,2361,180,43,97,40,1783,1959,71,0
56468,4725,197,29,105,63,3679,4082,207,0
56469,965,71,8,52,11,818,871,42,8
56470,10455,1242,368,743,131,7700,8586,623,8
56472,7531,756,162,445,149,5270,5891,387,13
56473,3439,349,149,172,28,2359,2661,159,5
56474,3561,472,108,283,81,2603,2958,285,26
56475,1741,171,60,88,23,1146,1287,93,2
56477,2467,373,114,191,68,1682,1964,127,5
56479,4949,638,190,334,114,3373,3946,292,0
56481,2199,297,82,160,55,1534,1742,102,5
56482,6459,1244,406,672,166,4289,5032,424,9
56484,3396,834,359,431,44,2399,2734,225,0
56501,16404,2095,582,1229,284,11482,13332,1355,50
56510,2170,304,131,130,43,1531,1742,144,0
56511,1945,166,65,83,18,1331,1532,146,5
56514,3732,139,50,54,35,2466,2768,171,0
56515,3063,183,46,100,37,2379,2560,132,4
56516,290,51,22,23,6,193,217,14,1
56517,291,33,13,11,9,212,225,18,1
56518,367,38,21,11,6,228,255,26,1
56519,275,18,8,9,1,212,247,34,0
56520,3888,475,120,286,69,2694,3032,361,23
56521,775,102,41,46,15,529,587,59,5
56522,517,35,11,15,9,347,390,43,0
56523,516,58,27,24,7,356,389,42,0
56524,673,65,13,45,7,538,598,21,0
56525,141,14,6,5,3,98,110,23,3
56527,759,99,27,44,28,559,616,42,0
56528,1702,139,31,85,23,1295,1417,83,0
56529,4166,608,212,372,24,2644,2995,326,0
56531,1927,134,27,81,26,1343,1564,164,0
56533,287,40,13,18,9,195,213,29,1
56534,1233,109,26,61,22,904,1001,92,5
56535,1223,175,68,78,29,884,980,49,4
56536,401,38,8,25,5,318,349,45,0
56537,18102,1767,313,1119,335,12747,14813,1091,70
56540,1942,226,86,90,50,1339,1514,136,9
56541,30,0,0,0,0,19,19,0,0
56542,2881,490,181,196,113,1955,2225,171,14
56543,270,44,24,16,4,179,202,14,0
56544,5413,606,255,260,91,3528,3998,259,12
56545,704,61,14,29,18,501,583,83,2
56546,271,6,0,4,2,180,200,10,0
56547,2850,206,116,89,1,1810,2069,113,1
56548,729,104,32,58,14,504,583,46,10
56549,4403,187,45,108,34,2923,3274,253,0
56550,463,57,22,30,5,310,350,43,5
56551,2143,368,144,141,83,1553,1692,108,8
56552,384,18,4,12,2,266,307,16,0
56553,271,10,0,6,4,191,229,27,0
56554,2581,162,25,113,24,1832,2045,208,0
56556,946,158,57,63,38,686,759,59,0
56557,2653,650,301,281,68,1727,1976,189,6
56560,38490,5854,1265,4328,261,24008,30655,3605,118
56565,66,9,5,4,0,50,53,2,0
56566,604,302,174,113,15,283,354,34,0
56567,3375,341,75,211,55,2177,2618,285,6
56568,146,36,22,14,0,105,117,15,4
56569,1370,351,172,154,25,826,970,53,3
56570,1169,110,32,62,16,849,939,55,0
56571,1626,172,39,98,35,1349,1430,78,0
56572,5260,762,307,368,87,3921,4356,294,11
56573,6252,460,92,176,192,4384,4961,497,12
56574,254,11,6,5,0,169,209,23,0
56575,701,207,86,106,15,502,530,37,0
56576,704,134,52,58,24,530,573,21,0
56577,12,0,0,0,0,12,12,0,0
56578,730,28,5,16,7,582,622,30,0
56579,1038,60,10,29,21,758,858,82,4
56580,1271,67,21,36,10,791,955,47,0
56581,300,40,4,30,6,198,245,9,0
56583,114,13,6,5,2,88,92,12,0
56584,1458,232,107,88,37,1005,1131,84,10
56585,1066,87,15,34,38,746,829,70,0
56586,1822,107,31,57,19,1376,1507,102,13
56587,1290,92,18,44,30,1024,1118,90,4
56588,568,86,33,35,18,461,480,40,6
56589,2183,409,134,241,34,1369,1622,124,5
56590,344,21,5,11,5,278,294,18,2
56591,162,60,14,42,4,104,124,8,0
56592,512,43,21,18,4,317,388,35,1
56593,27,10,7,3,0,6,11,0,0
56594,424,19,0,15,4,307,358,23,0
56601,31444,4684,1033,3219,432,20256,25093,2553,74
56621,4580,958,394,456,108,3056,3514,202,11
56623,2627,296,37,172,87,1958,2191,228,55
56626,333,95,40,48,7,185,246,10,0
56627,265,35,0,28,7,231,236,7,1
56628,1476,196,37,94,65,1224,1312,52,9
56629,177,3,0,3,0,143,157,8,3
56630,1955,352,131,182,39,1327,1511,97,0
56633,4159,1215,561,590,64,2563,3017,260,5
56634,1599,209,50,97,62,1055,1226,79,5
56636,4773,750,280,391,79,3377,3872,248,9
56637,254,28,16,11,1,170,204,13,0
56639,442,74,22,45,7,320,359,21,1
56641,276,47,10,28,9,199,230,27,1
56644,849,121,52,50,19,611,679,26,0
56646,381,60,19,32,9,264,286,33,0
56647,803,81,37,35,9,606,645,30,0
56649,9638,1485,350,1029,106,6978,7920,593,24
56650,689,130,24,84,22,512,573,35,0
56651,524,119,44,51,24,366,407,33,2
56652,491,45,4,35,6,366,421,25,1
56653,1219,111,16,42,53,968,1045,53,6
56654,124,29,7,20,2,92,104,3,0
56655,1557,280,120,117,43,1235,1317,58,2
56657,266,22,6,10,6,230,237,2,0
56658,0,0,0,0,0,0,0,0,0
56659,55,4,0,4,0,45,48,1,0
56660,245,19,3,9,7,182,214,8,0
56661,977,219,81,116,22,670,762,38,5
56662,535,73,34,35,4,468,482,34,0
56663,184,14,0,14,0,151,157,18,4
56666,984,661,307,335,19,511,646,29,0
56667,702,121,49,64,8,470,534,28,1
56668,132,8,0,0,8,107,107,5,0
56669,309,47,5,32,10,283,288,16,3
56670,1717,729,390,339,0,728,1001,94,0
56671,3077,880,381,489,10,1449,2112,184,21
56672,1937,387,109,213,65,1501,1663,77,11
56673,674,13,6,3,4,550,602,90,0
56676,1598,228,53,145,30,1192,1307,72,7
56678,1205,174,63,91,20,876,984,81,3
56680,141,15,3,12,0,118,128,8,0
56681,282,69,29,26,14,198,214,16,2
56683,733,77,30,38,9,519,593,29,2
56684,329,73,31,33,9,206,239,34,4
56685,98,22,13,7,2,80,83,1,0
56686,1071,58,37,17,4,754,857,139,0
56687,71,6,0,0,6,44,51,3,0
56688,127,4,0,2,2,110,114,7,0
56701,12570,1105,287,616,202,8520,9969,1259,96
56710,617,50,19,31,0,398,469,66,0
56711,22,0,0,0,0,22,22,0,0
56713,895,85,30,17,38,669,755,72,0
56714,1124,135,44,58,33,786,882,108,1
56715,331,44,7,24,13,250,285,40,0
56716,8493,1486,474,889,123,5560,6874,849,37
56720,24,2,0,0,2,24,24,5,0
56721,10054,968,211,613,144,6659,7786,776,32
56722,374,21,6,11,4,290,310,17,0
56723,983,68,25,32,11,645,731,47,1
56724,151,14,4,4,6,113,129,13,0
56725,989,105,29,59,17,679,753,73,4
56726,1711,160,69,64,27,1107,1353,152,2
56727,719,93,27,46,20,519,576,52,3
56728,1339,142,66,64,12,968,1075,80,9
56729,120,11,1,8,2,99,110,10,0
56731,78,0,0,0,0,58,61,9,0
56732,1055,168,71,54,43,687,821,89,5
56733,451,16,5,6,5,315,379,53,1
56734,473,63,15,34,14,361,394,43,6
56735,774,65,8,18,39,545,603,38,3
56736,1034,90,21,57,12,819,891,73,2
56737,810,63,16,32,15,617,677,56,1
56738,1424,90,17,48,25,905,1078,112,7
56741,19,19,0,13,6,19,19,0,0
56742,878,102,31,44,27,608,688,38,0
56744,506,23,0,9,14,378,422,43,0
56748,802,89,24,50,15,531,586,62,2
56750,2345,210,62,120,28,1619,1837,153,2
56751,5453,556,171,328,57,3737,4317,375,0
56754,536,83,33,42,8,370,443,53,0
56755,78,5,0,3,2,68,72,12,0
56756,643,62,23,37,2,466,511,32,0
56757,1010,65,2,48,15,743,833,68,0
56758,422,44,2,33,9,300,348,21,2
