zcta,population,poverty,poverty_under18,poverty_18to65,poverty_over65,education,work_experience,working_fulltime,working_fulltime_poverty
16641,2567,417,139,254,24,1831,2099,162,4
16645,150,19,3,13,3,122,131,0,0
16646,2474,289,112,144,33,1782,2004,110,0
16647,631,22,5,13,4,516,574,70,0
16648,14604,1226,446,691,89,10656,11982,986,99
16650,2131,315,86,197,32,1489,1723,81,4
16651,3580,627,224,347,56,2583,2935,236,11
16652,13603,1757,457,1069,231,9854,11093,805,53
16655,1554,160,21,120,19,1161,1293,99,0
16656,1470,234,72,143,19,1091,1260,56,1
16657,1222,133,30,81,22,932,1023,63,6
16659,289,29,6,11,12,201,243,6,3
16661,946,179,52,91,36,652,783,50,8
16662,5818,445,93,216,136,4159,4813,342,4
16664,1951,289,129,130,30,1279,1491,45,3
16665,285,65,21,32,12,186,219,37,0
16666,3115,604,289,278,37,2270,2441,206,0
16667,1298,209,97,102,10,872,982,102,0
16668,3516,324,87,181,56,2595,2881,205,7
16669,2261,218,85,97,36,1654,1841,127,9
16670,29,0,0,0,0,29,29,3,0
16671,525,47,17,28,2,379,463,17,0
16672,246,72,28,44,0,167,203,13,0
16673,5123,521,173,271,77,3648,4144,290,0
16674,729,214,76,119,19,444,569,28,0
16677,144,0,0,0,0,114,135,0,0
16678,2724,406,143,224,39,1926,2223,144,0
16679,855,155,57,86,12,637,697,23,0
16680,397,50,19,28,3,329,351,19,0
16682,152,13,0,13,0,124,152,0,0
16683,441,34,8,20,6,332,362,25,0
16685,331,10,0,8,2,260,280,8,0
16686,12838,1499,474,853,172,9055,10529,955,50
16689,581,50,11,24,15,427,490,26,0
16691,292,44,6,35,3,220,250,20,0
16692,742,83,18,50,15,522,629,27,0
16693,4406,646,224,366,56,2959,3502,190,0
16694,203,2,0,2,0,164,179,0,0
16695,1086,104,24,67,13,707,875,52,3
16699,0,0,0,0,0,0,0,0,0
16701,16680,3325,937,2198,190,11707,13498,1462,68
16720,1284,158,43,89,26,977,1099,59,0
16724,90,3,0,3,0,81,85,22,0
16725,58,0,0,0,0,58,58,0,0
16726,496,86,54,32,0,352,429,19,0
16727,202,0,0,0,0,153,175,0,0
16728,40,2,0,2,0,34,37,0,0
16729,752,75,19,50,6,534,637,40,0
16730,65,10,4,6,0,51,57,14,0
16731,2798,396,148,206,42,1930,2201,184,2
16732,332,23,0,10,13,274,307,4,0
16733,228,55,16,37,2,141,178,47,3
16734,264,41,5,28,8,195,243,4,0
16735,6017,864,280,504,80,4311,4922,453,3
16738,1171,121,37,72,12,928,1032,100,0
16740,1083,217,96,112,9,768,890,110,3
16743,3954,671,241,393,37,2738,3185,171,10
16744,539,81,43,38,0,361,441,54,0
16745,604,59,22,37,0,395,450,41,6
16746,1305,269,71,156,42,949,1076,47,0
16748,2767,369,103,216,50,1985,2344,108,7
16749,3755,493,160,276,57,2826,3148,200,13
16750,373,76,24,43,9,272,315,26,0
16801,41639,14709,503,14022,184,19896,37398,4587,188
16802,16,5,0,5,0,11,11,0,0
16803,24432,6402,336,5944,122,14021,21440,3110,121
16820,1267,251,140,108,3,812,940,56,4
16821,298,7,0,7,0,193,221,7,0
16822,2019,179,51,99,29,1444,1700,67,2
16823,25490,2735,728,1679,328,18453,20838,1852,38
16825,228,113,63,50,0,88,152,33,0
16826,581,53,0,53,0,388,443,94,0
16827,4254,472,333,139,0,2868,3219,199,0
16828,4703,291,115,110,66,3554,4125,296,0
16829,632,68,33,33,2,470,554,73,0
16830,13458,1976,503,1331,142,9760,11002,879,18
16832,459,163,105,49,9,300,323,3,0
16833,5239,577,129,375,73,3992,4446,288,0
16834,159,35,0,29,6,146,150,17,11
16835,211,41,11,26,4,140,169,26,1
16836,1095,113,36,53,24,826,947,49,0
16837,119,12,0,12,0,90,90,0,0
16838,1759,277,84,188,5,1238,1452,77,8
16839,469,32,6,21,5,342,394,7,0
16840,632,251,91,149,11,389,513,9,0
16841,5762,444,212,173,59,4096,4731,438,2
16843,349,20,0,20,0,293,317,0,0
16844,2982,201,53,133,15,2176,2466,208,13
16845,757,43,8,35,0,594,649,60,0
16847,406,0,0,0,0,321,348,0,0
16848,380,57,21,36,0,296,306,56,11
16849,397,15,0,0,15,307,344,8,0
16851,1013,48,0,48,0,573,843,11,0
16852,327,49,29,16,4,219,262,3,0
16853,216,29,8,21,0,140,180,68,0
16854,969,55,17,38,0,624,727,63,7
16855,335,102,0,0,102,211,282,0,0
16858,3944,796,308,418,70,2761,3159,127,2
16859,488,42,9,24,9,338,377,15,0
16860,447,27,0,21,6,311,369,45,0
16861,302,40,12,18,10,226,246,0,0
16863,577,101,8,83,10,442,510,29,0
16865,2015,107,30,58,19,1475,1685,91,15
16866,8650,1162,301,673,188,6429,7331,688,48
16868,408,36,0,20,16,358,358,41,0
16870,6611,239,61,135,43,4318,4946,237,6
16871,31,7,0,5,2,28,31,1,0
16872,1241,201,82,104,15,805,951,48,0
16874,1460,155,51,87,17,999,1174,61,8
16875,4214,620,296,284,40,3011,3370,250,0
16876,335,40,11,26,3,256,285,14,0
16877,1619,56,3,44,9,1276,1391,101,0
16878,1708,158,56,86,16,1309,1459,83,0
16879,387,111,68,33,10,253,309,61,0
16881,2073,159,9,97,53,1424,1641,39,0
16882,344,39,10,29,0,196,271,14,0
16901,9974,1284,360,710,214,7432,8181,501,12
16911,413,41,15,25,1,299,332,21,2
16912,1830,223,76,123,24,1201,1428,107,1
16914,2167,295,118,164,13,1474,1679,63,0
16915,5580,615,183,355,77,3940,4434,381,9
16917,1403,155,43,89,23,958,1140,106,6
16920,1977,355,88,237,30,1402,1647,161,4
16921,593,142,45,81,16,434,478,52,0
16922,1968,347,132,192,23,1452,1627,159,0
16923,1590,220,56,139,25,1062,1215,84,4
16925,3253,464,185,205,74,2271,2552,177,0
16926,782,58,24,20,14,515,620,22,0
16927,730,128,34,82,12,513,598,27,0
16928,1242,195,76,95,24,882,1000,89,9
16929,2234,329,75,203,51,1655,1896,144,9
16930,1373,134,54,57,23,907,978,33,2
16932,686,77,17,60,0,455,532,40,0
16933,6573,1305,258,969,78,4413,5613,521,73
16935,1375,143,44,88,11,910,1054,41,0
16936,2003,204,50,125,29,1455,1697,74,0
16937,312,43,25,18,0,177,238,15,0
16938,725,78,27,45,6,545,622,63,0
16939,439,182,78,104,0,253,316,34,6
16940,407,108,48,55,5,235,271,2,2
16941,116,13,5,8,0,92,97,0,0
16942,794,114,30,78,6,572,668,60,0
16943,402,48,0,20,28,328,360,10,0
16946,2283,287,101,164,22,1619,1863,113,0
16947,5077,688,171,422,95,3645,4224,292,10
16948,1732,306,107,161,38,1207,1405,45,7
16950,3489,728,237,418,73,2508,2854,149,9
17002,726,102,51,44,7,425,510,14,0
17003,10249,828,172,580,76,7231,8510,616,14
17004,4915,936,385,455,96,2959,3395,104,0
17005,404,49,0,26,23,304,350,30,0
17006,1041,267,143,117,7,586,726,43,0
17007,5429,166,33,82,51,3821,4593,391,0
17009,1952,211,76,121,14,1403,1568,159,0
17010,0,0,0,0,0,0,0,0,0
17011,31124,2163,672,1224,267,23206,25697,2876,16
17013,31393,4005,1280,2420,305,22569,25228,3274,137
17015,21127,1156,497,609,50,15130,16979,1183,31
17016,490,0,0,0,0,416,451,10,0
17017,1756,135,57,54,24,1317,1447,86,0
17018,4282,222,50,134,38,3203,3517,348,68
17019,18518,1045,345,545,155,12747,14903,978,8
17020,8890,614,181,369,64,6595,7433,884,19
17021,857,187,40,132,15,681,746,49,10
17022,26716,2193,484,1407,302,18360,21444,1743,70
17023,3653,491,175,277,39,2415,2767,212,13
17024,2007,202,88,102,12,1375,1658,137,0
17025,16991,1339,404,771,164,11789,13456,1377,38
17026,3878,438,140,241,57,2762,3076,113,0
17027,423,6,0,6,0,334,388,100,0
17028,3549,91,5,72,14,2435,2774,224,17
17029,436,51,0,18,33,319,319,18,0
17030,877,82,22,51,9,597,655,67,0
17032,8379,861,312,464,85,6080,7007,543,5
17033,17351,2752,281,2320,151,12605,14664,2040,196
17034,2438,355,116,202,37,1715,1938,253,16
17035,814,101,29,58,14,584,635,70,8
17036,21584,1184,364,773,47,14796,16886,1698,12
17037,884,91,24,67,0,585,749,64,0
17038,8290,427,100,251,76,5696,6619,758,9
17039,22,0,0,0,0,11,17,0,0
17040,2367,212,77,109,26,1710,1918,160,12
17041,69,0,0,0,0,37,57,0,0
17042,35891,3786,1143,2211,432,25263,29092,2497,35
17043,5929,935,218,609,108,4149,4599,829,11
17044,20567,3568,1101,2096,371,14685,16859,1353,17
17045,3111,201,73,113,15,2207,2502,220,2
17046,30769,6083,2684,2971,428,20210,23648,2298,43
17047,2506,354,164,154,36,1552,1868,85,0
17048,3860,553,225,289,39,2544,2856,191,3
17049,3229,681,305,237,139,2097,2602,263,0
17050,34368,1660,608,928,124,24637,27822,2802,21
17051,4618,472,130,289,53,3233,3736,235,6
17052,1512,186,47,97,42,1056,1189,49,0
17053,4889,231,0,198,33,3607,4124,512,6
17055,34140,1784,588,1010,186,24954,27938,2592,41
17056,85,4,0,4,0,68,68,14,0
17057,21358,2730,903,1657,170,14381,17283,1481,91
17058,1723,216,65,137,14,1196,1376,178,0
17059,7830,791,249,427,115,5513,6207,371,31
17060,1265,247,97,130,20,845,971,53,0
17061,6635,434,58,289,87,4846,5532,372,8
17062,4009,343,108,197,38,2780,3238,187,5
17063,3293,366,188,114,64,2316,2615,205,8
17064,381,37,0,37,0,335,363,63,0
17065,4341,204,65,120,19,3032,3451,212,0
17066,5085,1359,472,774,113,3572,4089,295,6
17067,14064,844,293,423,128,9367,10675,614,16
17068,4246,370,153,193,24,2939,3336,270,0
17069,105,6,0,6,0,81,94,3,0
17070,15321,1100,324,575,201,11066,12114,1506,22
17071,142,13,0,12,1,113,121,24,4
17072,33,0,0,0,0,33,33,0,0
17073,5383,799,419,370,10,3335,3974,371,49
17074,7253,1191,458,634,99,4888,5654,544,30
17075,114,50,31,19,0,79,90,5,0
17076,36,36,13,23,0,13,23,0,0
17077,20,0,0,0,0,10,10,0,0
17078,20644,1121,228,681,212,14973,16548,1406,32
17080,267,47,30,17,0,160,201,13,0
17081,144,14,8,6,0,119,138,45,0
17082,3560,444,154,251,39,2473,2812,205,8
17083,49,0,0,0,0,49,49,0,0
17084,4327,889,403,371,115,3133,3585,266,6
17086,2232,168,49,93,26,1537,1749,79,0
17087,3151,276,113,125,38,2070,2401,164,0
17088,631,8,0,8,0,491,525,34,0
17090,5487,400,88,298,14,3743,4320,497,0
17093,786,114,57,57,0,527,654,66,0
17094,2871,304,120,145,39,1909,2263,106,4
17097,793,47,0,33,14,580,649,46,8
17098,2342,348,122,195,31,1655,1904,150,2
17099,1248,119,55,64,0,892,1075,77,0
17101,1833,829,95,537,197,1620,1738,527,0
17102,8025,1837,279,1318,240,5708,6708,1916,54
17103,10826,2902,1089,1749,64,6925,8271,958,12
17104,20968,8157,3896,3869,392,11928,14962,1503,55
17109,23168,2194,620,1397,177,16565,19096,3069,102
17110,24297,3682,1223,2190,269,16516,19199,2838,58
17111,30318,2558,1059,1382,117,21389,24366,2654,173
17112,33076,1878,537,1174,167,24235,27488,2888,45
17113,11015,1613,686,888,39,6891,8101,796,22
17120,0,0,0,0,0,0,0,0,0
17201,24473,5433,2187,2760,486,16282,19242,2063,109
17202,30345,1887,426,1092,369,21608,24685,1869,18
17210,144,0,0,0,0,111,131,4,0
17211,375,56,10,39,7,277,330,32,2
17212,868,106,50,47,9,501,582,29,0
17213,593,53,14,35,4,433,512,43,0
17214,1392,109,47,32,30,983,1145,149,0
17215,233,29,10,16,3,169,199,0,0
17217,148,48,16,32,0,103,116,23,0
17219,403,104,46,53,5,269,301,6,0
17220,333,16,4,12,0,206,238,16,0
17221,532,38,0,38,0,371,423,21,0
17222,10240,1142,354,544,244,7494,8473,707,0
17223,288,61,3,47,11,237,250,39,0
17224,2159,277,33,228,16,1575,1725,136,0
17225,19441,1273,242,903,128,13300,15285,1381,20
17228,1213,266,89,155,22,788,970,44,9
17229,1292,150,41,84,25,873,1017,83,16
17233,5006,566,172,325,69,3625,4086,309,14
17235,712,285,100,185,0,407,491,27,0
17236,8279,496,98,271,127,5934,6605,460,24
17237,1693,144,48,73,23,1212,1342,220,0
17238,1461,99,32,48,19,1054,1213,89,7
17239,203,10,5,5,0,147,155,9,0
17240,3171,305,127,162,16,2038,2457,157,3
17241,11391,1035,353,543,139,7972,9275,749,17
17243,1715,314,158,142,14,1011,1268,141,0
17244,2481,237,99,107,31,1677,1921,117,4
17246,131,0,0,0,0,70,97,5,0
17247,243,31,0,0,31,243,243,0,0
17249,277,10,0,8,2,226,245,5,0
17250,122,0,0,0,0,122,122,57,0
17251,171,0,0,0,0,101,145,5,0
17252,3480,615,310,267,38,2238,2650,205,18
17253,315,38,20,18,0,208,247,10,0
17254,4,2,0,2,0,2,4,2,1
17255,1074,168,59,81,28,775,865,55,0
17256,45,0,0,0,0,45,45,15,0
17257,26642,5791,1772,3855,164,16297,21082,1897,127
17260,1237,103,9,54,40,860,1016,46,0
17261,0,0,0,0,0,0,0,0,0
17262,1745,443,237,179,27,964,1198,53,0
17263,437,72,0,71,1,327,437,141,0
17264,2275,262,44,160,58,1713,1882,102,2
17265,629,93,55,38,0,394,422,42,0
17266,575,27,2,11,14,405,480,39,0
17267,2670,239,63,133,43,1933,2229,166,3
17268,28036,2810,965,1626,219,19810,22576,1908,31
17270,167,0,0,0,0,121,121,20,0
17271,270,9,0,9,0,200,239,3,3
17272,290,21,0,21,0,208,249,0,0
17301,3835,309,108,172,29,2720,3039,140,4
17302,2882,419,171,196,52,1932,2305,226,0
17304,2919,280,68,212,0,2098,2386,299,5
17306,367,66,36,30,0,239,293,21,0
17307,6072,751,271,422,58,4137,4787,426,18
17309,1661,253,32,170,51,1286,1429,104,14
17311,261,44,18,17,9,189,201,9,6
17313,10551,1266,537,583,146,7362,8515,892,94
17314,5868,775,318,426,31,3960,4500,337,2
17315,26009,1778,440,1063,275,18738,21022,1758,0
17316,8426,356,99,227,30,5935,6827,281,0
17317,995,193,131,62,0,596,675,94,0
17318,321,0,0,0,0,194,231,23,0
17319,10728,938,355,555,28,7062,8434,971,60
17320,7913,366,82,217,67,5730,6509,559,20
17321,2184,194,55,109,30,1554,1809,120,4
17322,6549,629,345,245,39,4411,5118,286,0
17324,4094,239,50,154,35,3067,3456,240,20
17325,24672,3948,1632,2037,279,17823,20321,1706,18
17327,7684,354,61,234,59,5487,6265,541,0
17329,2339,97,52,45,0,1694,2023,117,0
17331,50314,4083,1309,2391,383,35064,40327,3333,99
17339,6953,333,76,205,52,4979,5717,621,13
17340,10885,532,206,279,47,7464,8565,621,14
17343,35,0,0,0,0,17,35,0,0
17344,3457,189,10,85,94,2359,2733,292,8
17345,7621,706,204,419,83,5483,6358,595,22
17347,6326,478,173,278,27,4276,5006,308,7
17349,7508,148,13,91,44,5335,6051,276,11
17350,12546,1835,738,947,150,8445,9910,971,3
17352,1244,68,11,53,4,828,972,35,0
17353,3192,259,58,162,39,2350,2700,222,0
17355,208,28,9,15,4,139,187,18,4
17356,21724,1700,480,973,247,15200,17540,1411,5
17360,6069,354,100,234,20,4193,4709,352,0
17361,5799,209,27,120,62,4028,4657,352,0
17362,13965,658,189,416,53,9646,11298,556,6
17363,9401,554,250,294,10,6549,7538,658,0
17364,3508,415,61,292,62,2559,2983,281,0
17365,2077,189,19,106,64,1713,1814,110,0
17366,5876,561,212,335,14,3921,4505,487,23
17368,6649,744,284,382,78,4961,5540,584,4
17370,5191,342,132,187,23,3414,3956,338,0
17371,366,28,0,0,28,273,316,19,0
17372,4290,402,146,220,36,3001,3484,340,6
17401,18672,8528,3395,4803,330,10380,13235,1260,209
17402,32830,1923,406,1224,293,23734,26898,2034,25
17403,35112,6679,2179,4088,412,24035,28055,2735,60
17404,35500,4261,1524,2419,318,23464,27105,3444,9
17406,23201,1676,602,883,191,16646,18992,1841,12
17407,2271,66,24,32,10,1607,1724,102,0
17408,21620,1243,433,665,145,15774,17988,1460,0
17501,4489,288,82,170,36,3231,3607,383,2
17502,2791,103,52,39,12,2048,2304,263,0
17505,2131,468,224,211,33,1185,1280,11,0
17507,54,0,0,0,0,37,37,0,0
17508,314,0,0,0,0,226,243,0,0
17509,4561,509,248,240,21,2348,3009,142,5
17512,17513,2414,661,1500,253,12042,13820,1176,29
17516,4506,258,45,122,91,3154,3586,179,0
17517,15763,943,249,471,223,10554,12037,911,24
17518,1411,386,223,154,9,839,964,27,0
17519,7025,593,248,301,44,4143,5112,244,9
17520,4659,547,87,444,16,3244,3825,252,0
17522,32345,3294,1232,1677,385,21704,25651,1965,73
17527,6244,678,331,286,61,3706,4410,209,0
17529,4590,300,74,129,97,2507,3230,39,0
17532,3258,299,137,131,31,2247,2608,155,0
17535,1913,192,84,96,12,1054,1281,11,0
17536,2785,309,148,128,33,1599,1961,49,8
17538,6746,86,0,35,51,4515,5100,343,16
17540,9322,1409,644,601,164,5816,6784,500,9
17543,42210,2316,854,1199,263,29109,33285,1948,0
17545,21648,1150,311,597,242,14906,17149,1406,26
17547,6529,447,176,271,0,4595,5037,536,5
17550,964,20,0,20,0,736,741,0,0
17551,8620,1236,93,1080,63,5408,7388,623,16
17552,19898,1871,707,979,185,13830,16250,1626,67
17554,7222,668,148,460,60,5275,6067,719,0
17555,7773,253,97,93,63,4576,5691,194,8
17557,14259,1346,559,470,317,9418,11235,496,27
17560,5318,680,375,273,32,3450,4009,185,0
17562,4489,414,163,133,118,2430,3159,139,1
17563,3817,565,191,292,82,2349,2852,165,0
17565,2387,85,0,65,20,1754,1943,96,0
17566,12099,966,320,496,150,7617,8923,480,12
17569,5551,365,124,210,31,3562,4195,310,0
17570,204,35,0,35,0,116,116,36,0
17572,3468,424,264,136,24,2044,2524,117,0
17576,32,0,0,0,0,32,32,0,0
17578,7670,837,355,441,41,4851,5872,275,31
17579,6251,255,103,124,28,3735,4535,242,0
17581,917,82,35,47,0,565,692,57,0
17582,2099,54,0,48,6,1417,1740,100,0
17584,8786,546,152,316,78,6753,7443,356,11
17601,48786,2689,759,1604,326,34960,39396,3403,51
17602,50529,11066,4329,5997,740,32530,39001,4605,284
17603,60111,10414,3658,6175,581,40056,47341,6007,156
17606,273,0,0,0,0,273,273,0,0
17701,41481,9253,2965,5584,704,27985,33329,3474,100
17702,10620,1284,384,794,106,7194,8664,783,119
17721,1763,206,76,117,13,1095,1365,79,0
17723,43,17,0,9,8,40,41,1,0
17724,5517,914,317,451,146,3668,4247,292,31
17727,65,7,0,7,0,62,63,10,0
17728,5071,285,66,199,20,3729,4378,275,3
17729,57,9,0,7,2,54,54,2,0
17730,267,19,0,19,0,231,267,57,0
17731,176,13,0,10,3,149,164,14,0
17737,5965,783,326,388,69,4155,4758,347,9
17739,26,1,0,1,0,22,23,0,0
17740,12706,1257,439,706,112,8615,10173,954,3
17742,72,7,0,7,0,51,54,9,3
17744,3032,420,172,220,28,2288,2609,188,0
17745,16959,3833,963,2660,210,10798,13943,1105,65
17747,3252,411,202,186,23,1925,2364,141,2
17748,208,60,24,32,4,155,157,17,0
17749,302,5,0,5,0,197,261,28,0
17750,128,0,0,0,0,95,104,0,0
17751,7514,931,341,470,120,5197,6069,465,10
17752,4800,682,261,373,48,3150,3741,296,23
17754,11720,878,264,494,120,8946,9803,665,1
17756,10920,780,192,490,98,8051,9015,642,6
17758,880,74,15,46,13,726,789,51,0
17760,636,61,10,22,29,471,516,20,3
17762,530,0,0,0,0,363,406,37,0
17763,403,103,34,60,9,281,341,21,0
17764,2100,472,192,258,22,1534,1700,84,5
17765,978,154,47,93,14,681,787,53,4
17767,87,10,0,0,10,70,70,0,0
17768,267,44,13,25,6,210,228,15,0
17771,3404,424,145,243,36,2453,2758,274,7
17772,2508,251,109,128,14,1624,1893,126,6
17774,1264,215,79,100,36,870,990,102,6
17776,279,33,11,13,9,218,233,9,0
17777,7064,727,273,291,163,4997,5695,541,0
17778,68,12,0,12,0,68,68,3,0
17779,123,1,0,0,1,87,87,14,0
17801,15802,2564,825,1564,175,11121,12789,1160,63
17810,2575,444,107,325,12,1828,2144,178,23
17812,1452,143,45,80,18,961,1157,74,3
17813,2040,295,104,152,39,1354,1617,121,2
17814,4749,751,229,477,45,3452,4002,200,3
17815,27414,5686,686,4567,433,17504,23180,2221,28
17820,5425,622,239,303,80,3994,4481,347,7
17821,17812,1920,541,1134,245,12989,14603,1432,56
17822,0,0,0,0,0,0,0,0,0
17823,1263,132,64,43,25,879,978,62,2
17824,3710,191,46,89,56,2887,3125,198,0
17827,704,71,26,45,0,517,610,52,0
17829,225,41,26,11,4,122,151,3,0
17830,2087,285,117,142,26,1471,1629,137,5
17832,641,88,16,43,29,467,532,35,0
17834,3739,480,128,220,132,2822,3086,166,29
17835,226,8,2,6,0,163,169,21,0
17836,212,25,7,8,10,153,164,4,0
17837,14648,1992,602,1236,154,10417,11846,1368,0
17840,429,156,80,76,0,299,323,12,0
17841,4898,566,207,337,22,3401,3941,201,10
17842,8788,1091,417,568,106,6144,7080,486,13
17844,9965,982,339,572,71,6702,7722,517,15
17845,2071,312,115,165,32,1467,1636,83,0
17846,3560,438,156,204,78,2583,2900,230,7
17847,11866,1780,676,896,208,8548,9673,798,5
17850,623,169,103,66,0,425,478,76,0
17851,7495,1312,364,719,229,5542,6383,624,0
17853,3405,441,191,156,94,2180,2570,127,4
17855,1009,63,13,45,5,713,812,41,0
17856,3417,295,80,169,46,2457,2842,372,11
17857,7307,880,334,511,35,5627,6291,758,43
17859,2910,223,53,102,68,2215,2450,118,3
17860,2407,205,66,134,5,1729,2022,117,0
17861,63,0,0,0,0,56,63,0,0
17862,379,33,4,29,0,295,316,78,6
17864,2380,183,54,93,36,1429,1750,57,0
17865,117,15,9,6,0,72,79,6,0
17866,7051,1085,262,605,218,5423,5990,570,0
17867,134,9,0,9,0,89,113,6,4
17868,1242,82,32,31,19,771,967,98,0
17870,12874,1273,393,713,167,9366,10534,854,20
17872,9631,1708,347,1068,293,6723,7893,622,83
17876,1588,168,46,64,58,1279,1415,134,0
17878,1226,75,13,44,18,919,1023,51,2
17880,64,20,9,11,0,51,56,7,0
17881,1463,216,67,136,13,1069,1240,75,0
17884,209,45,9,34,2,142,181,23,0
17885,169,3,0,0,3,128,144,7,0
17886,715,38,0,7,31,561,582,25,0
17887,300,0,0,0,0,272,272,34,0
17888,283,20,3,7,10,202,237,16,0
17889,2664,228,82,115,31,1819,2028,130,2
17901,23320,3269,1057,1933,279,16689,19013,1368,29
17920,347,36,8,13,15,260,292,15,0
17921,5849,633,93,465,75,4760,5302,515,17
17922,4932,329,92,206,31,3493,3944,397,0
17923,442,97,28,67,2,324,366,22,0
17925,437,152,63,86,3,293,326,14,0
17929,1776,191,82,103,6,1221,1425,129,0
17930,456,84,36,46,2,309,344,28,0
17931,5365,650,271,290,89,3877,4221,357,0
17933,26,13,0,0,13,26,26,0,0
17934,442,136,53,60,23,333,356,29,2
17935,1613,247,64,166,17,1142,1329,74,4
17936,834,54,6,35,13,561,612,30,0
17938,2459,162,10,148,4,1726,2035,109,6
17941,832,90,30,50,10,575,648,48,3
17943,319,17,0,17,0,226,271,0,0
17944,215,10,0,6,4,127,182,23,3
17945,179,15,0,15,0,158,168,6,0
17946,237,143,10,133,0,167,227,8,0
17948,4935,1320,537,615,168,3312,3798,196,11
17949,259,51,19,30,2,149,200,33,12
17951,292,0,0,0,0,170,174,16,0
17952,197,34,4,11,19,162,165,2,0
17953,442,16,0,12,4,364,392,34,0
17954,4474,731,116,501,114,3115,3677,215,0
17957,313,0,0,0,0,238,272,9,0
17959,1414,133,22,87,24,1061,1197,77,6
17960,3915,405,156,194,55,2877,3253,191,3
17961,6609,323,44,195,84,5001,5473,513,3
17963,9484,755,268,448,39,6705,7781,459,0
17964,790,39,4,27,8,515,607,18,0
17965,2033,149,18,110,21,1442,1690,236,8
17967,2380,245,56,140,49,1793,2032,151,0
17968,323,19,9,5,5,218,245,17,0
17970,3229,510,150,316,44,2342,2705,296,26
17972,10645,1381,475,786,120,7572,8662,579,0
17974,251,18,0,6,12,233,246,13,0
17976,6408,1814,576,1026,212,4441,5407,388,12
17978,144,0,0,0,0,123,135,31,0
17979,142,0,0,0,0,142,142,0,0
17980,2928,268,91,140,37,2170,2427,185,3
17981,2656,517,148,258,111,1911,2191,172,4
17982,420,87,43,42,2,294,328,39,0
17983,1392,71,0,35,36,1094,1213,100,0
17985,1138,136,33,91,12,898,979,71,0
18011,5592,241,97,110,34,3888,4402,368,13
18013,18061,1367,430,813,124,12800,14591,1114,10
18014,11532,791,200,460,131,8342,9215,513,11
18015,28186,7077,2171,4587,319,18290,23067,2833,129
18016,0,0,0,0,0,0,0,0,0
18017,36496,3380,1194,1737,449,26463,29509,2251,11
18018,31563,4449,1194,2881,374,22181,26302,3528,125
18020,20133,827,221,516,90,14459,16607,909,20
18030,811,73,15,52,6,581,626,15,0
18031,7914,431,98,278,55,5220,5865,740,0
18032,9321,929,339,514,76,6598,7604,707,16
18034,7531,405,181,216,8,4910,5579,271,0
18035,120,0,0,0,0,107,107,9,0
18036,12560,479,42,300,137,8856,10105,651,50
18037,7277,766,287,419,60,5342,5905,555,55
18038,2506,157,66,68,23,1820,2079,78,0
18040,16213,637,27,383,227,11378,12639,714,0
18041,5321,224,58,155,11,3733,4306,362,10
18042,38275,6228,2283,3528,417,26433,30585,3969,37
18045,25695,1076,206,670,200,18733,20861,1345,30
18046,34,0,0,0,0,11,34,0,0
18049,17363,1168,343,682,143,12580,14341,1333,23
18051,3913,154,42,112,0,2631,3081,299,14
18052,26796,2432,782,1308,342,19103,21811,2194,28
18053,2705,16,0,16,0,1758,2106,87,16
18054,4388,144,9,114,21,3112,3587,220,12
18055,12481,955,201,622,132,9013,10140,816,9
18056,723,51,8,29,14,590,684,15,4
18058,9492,1438,267,930,241,6934,7929,475,0
18059,1227,92,58,34,0,829,1049,43,0
18062,24943,1259,296,788,175,17351,19540,1822,0
18063,589,78,0,62,16,484,560,63,0
18064,23737,1136,238,662,236,16329,19076,1314,11
18066,5683,228,17,161,50,4102,4607,374,0
18067,18580,1042,339,621,82,13300,15013,980,0
18068,0,0,0,0,0,0,0,0,0
18069,7968,346,79,173,94,5688,6345,520,15
18070,961,18,0,0,18,507,704,43,0
18071,10259,1081,495,560,26,7436,8656,634,24
18072,6539,576,190,314,72,4368,5158,443,31
18073,9250,684,292,345,47,6285,7101,547,24
18074,5853,132,9,108,15,4085,4837,332,0
18076,3006,141,34,67,40,2125,2348,157,0
18077,2361,227,102,110,15,1849,2025,198,7
18078,7246,235,37,79,119,5122,5870,288,0
18079,243,39,0,39,0,184,230,15,0
18080,11517,1200,385,683,132,8572,9716,970,28
18081,207,12,0,12,0,159,159,0,0
18083,471,65,14,37,14,359,376,28,0
18085,988,14,0,10,4,698,785,59,0
18086,398,7,0,0,7,294,369,6,0
18087,527,59,28,31,0,366,374,75,0
18088,8107,413,80,256,77,6131,6881,573,24
18091,5703,696,194,441,61,4179,4709,270,29
18092,3397,133,15,91,27,2494,2841,123,9
18101,3851,1771,599,1049,123,2385,3009,289,29
18102,47929,17889,7426,9746,717,26897,34215,2989,158
18103,47966,6814,2757,3625,432,32370,38114,3515,38
18104,39132,2680,739,1623,318,29088,32256,3096,45
18105,0,0,0,0,0,0,0,0,0
18106,7135,332,102,230,0,5239,5926,576,0
18109,16403,3272,1410,1686,176,10772,12846,1602,31
18195,0,0,0,0,0,0,0,0,0
18201,27261,7563,3363,3610,590,16988,21054,1614,81
18202,10640,2024,877,910,237,7520,8657,693,37
18210,8119,343,132,147,64,5251,6206,490,0
18211,1453,137,0,104,33,1029,1230,118,34
18212,116,5,0,0,5,86,86,11,0
18214,1941,73,0,62,11,1431,1600,93,0
