State,County,ViolentCrime,MurderNonnegligentManslaughter,Rape1,Robbery,AggravatedAssault,PropertyCrime,Burglary,LarcenyTheft,MotorVehicleTheft,Arson2,Area,StateAbbrev
Missouri,Stone,130,0,3,1,126,378,124,235,19,1.0, Nonmetropolitan Counties,MO
Missouri,Sullivan,9,0,2,0,7,51,24,18,9,0.0, Nonmetropolitan Counties,MO
Missouri,Taney,93,0,6,0,87,337,81,206,50,1.0, Nonmetropolitan Counties,MO
Missouri,Texas,21,2,2,1,16,156,62,79,15,1.0, Nonmetropolitan Counties,MO
Missouri,Vernon,68,0,6,1,61,300,112,165,23,1.0, Nonmetropolitan Counties,MO
Missouri,Washington,106,0,14,4,88,297,98,170,29,5.0, Nonmetropolitan Counties,MO
Missouri,Wayne,20,2,5,0,13,215,80,104,31,1.0, Nonmetropolitan Counties,MO
Missouri,Worth,1,0,0,0,1,8,1,7,0,0.0, Nonmetropolitan Counties,MO
Missouri,Wright,26,0,0,0,26,98,39,43,16,0.0, Nonmetropolitan Counties,MO
Montana,Carbon,15,3,0,0,12,57,21,31,5,1.0, Metropolitan Counties,MT
Montana,Cascade,27,1,3,1,22,205,42,144,19,2.0, Metropolitan Counties,MT
Montana,Golden Valley,2,0,0,0,2,6,3,2,1,0.0, Metropolitan Counties,MT
Montana,Missoula,93,0,16,3,74,199,100,78,21,4.0, Metropolitan Counties,MT
Montana,Yellowstone,91,0,18,10,63,668,146,421,101,8.0, Metropolitan Counties,MT
Montana,Beaverhead,3,0,0,0,3,9,2,7,0,0.0, Nonmetropolitan Counties,MT
Montana,Big Horn,71,2,3,0,66,411,13,332,66,1.0, Nonmetropolitan Counties,MT
Montana,Blaine,10,0,1,0,9,3,1,2,0,0.0, Nonmetropolitan Counties,MT
Montana,Broadwater,28,0,0,0,28,37,10,22,5,0.0, Nonmetropolitan Counties,MT
Montana,Carter,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,MT
Montana,Custer,9,0,2,1,6,37,9,22,6,1.0, Nonmetropolitan Counties,MT
Montana,Daniels,0,0,0,0,0,2,0,1,1,0.0, Nonmetropolitan Counties,MT
Montana,Dawson,18,0,1,0,17,63,25,31,7,0.0, Nonmetropolitan Counties,MT
Montana,Deer Lodge,37,1,2,1,33,335,84,217,34,0.0, Nonmetropolitan Counties,MT
Montana,Fallon,2,0,0,0,2,4,2,1,1,0.0, Nonmetropolitan Counties,MT
Montana,Fergus,32,0,11,1,20,58,21,34,3,1.0, Nonmetropolitan Counties,MT
Montana,Flathead,191,2,23,4,162,1372,225,991,156,5.0, Nonmetropolitan Counties,MT
Montana,Gallatin,73,2,24,1,46,420,58,324,38,1.0, Nonmetropolitan Counties,MT
Montana,Garfield,1,0,0,0,1,8,2,5,1,0.0, Nonmetropolitan Counties,MT
Montana,Glacier,15,0,0,0,15,43,6,25,12,1.0, Nonmetropolitan Counties,MT
Montana,Granite,5,0,1,0,4,59,11,43,5,0.0, Nonmetropolitan Counties,MT
Montana,Hill,23,0,2,0,21,143,28,103,12,1.0, Nonmetropolitan Counties,MT
Montana,Jefferson,34,0,0,0,34,124,20,93,11,1.0, Nonmetropolitan Counties,MT
Montana,Judith Basin,2,0,0,0,2,12,3,7,2,0.0, Nonmetropolitan Counties,MT
Montana,Lake,72,1,5,5,61,316,106,166,44,7.0, Nonmetropolitan Counties,MT
Montana,Lewis and Clark,104,1,25,5,73,440,111,286,43,9.0, Nonmetropolitan Counties,MT
Montana,Liberty,9,1,0,0,8,0,0,0,0,0.0, Nonmetropolitan Counties,MT
Montana,Lincoln,28,1,2,0,25,162,34,118,10,0.0, Nonmetropolitan Counties,MT
Montana,Madison,8,0,0,0,8,42,12,28,2,1.0, Nonmetropolitan Counties,MT
Montana,McCone,2,0,0,0,2,11,3,4,4,0.0, Nonmetropolitan Counties,MT
Montana,Meagher,2,0,0,0,2,13,1,10,2,0.0, Nonmetropolitan Counties,MT
Montana,Mineral,4,0,0,0,4,0,0,0,0,0.0, Nonmetropolitan Counties,MT
Montana,Musselshell,31,1,1,1,28,90,14,66,10,2.0, Nonmetropolitan Counties,MT
Montana,Park,16,0,2,0,14,80,8,65,7,0.0, Nonmetropolitan Counties,MT
Montana,Phillips,11,0,1,0,10,39,5,31,3,0.0, Nonmetropolitan Counties,MT
Montana,Pondera,1,0,1,0,0,10,0,9,1,0.0, Nonmetropolitan Counties,MT
Montana,Powder River,0,0,0,0,0,9,0,8,1,0.0, Nonmetropolitan Counties,MT
Montana,Powell,8,0,2,0,6,17,5,10,2,0.0, Nonmetropolitan Counties,MT
Montana,Prairie,3,0,0,0,3,12,1,6,5,0.0, Nonmetropolitan Counties,MT
Montana,Ravalli,61,0,7,2,52,246,33,207,6,1.0, Nonmetropolitan Counties,MT
Montana,Richland,15,0,4,0,11,70,10,50,10,0.0, Nonmetropolitan Counties,MT
Montana,Roosevelt,53,2,0,0,51,43,12,25,6,0.0, Nonmetropolitan Counties,MT
Montana,Rosebud,5,0,1,0,4,27,6,15,6,0.0, Nonmetropolitan Counties,MT
Montana,Sanders,14,0,4,1,9,58,11,44,3,2.0, Nonmetropolitan Counties,MT
Montana,Sheridan,6,0,0,0,6,57,5,52,0,1.0, Nonmetropolitan Counties,MT
Montana,Silver Bow,98,0,10,3,85,1738,210,1372,156,1.0, Nonmetropolitan Counties,MT
Montana,Stillwater,17,0,7,0,10,46,17,22,7,1.0, Nonmetropolitan Counties,MT
Montana,Sweet Grass,5,3,0,0,2,12,0,10,2,0.0, Nonmetropolitan Counties,MT
Montana,Teton,19,0,2,1,16,50,23,22,5,0.0, Nonmetropolitan Counties,MT
Montana,Toole,22,0,3,0,19,72,8,60,4,1.0, Nonmetropolitan Counties,MT
Montana,Treasure,0,0,0,0,0,1,0,0,1,0.0, Nonmetropolitan Counties,MT
Montana,Valley,8,1,2,0,5,9,4,5,0,0.0, Nonmetropolitan Counties,MT
Montana,Wheatland,10,0,1,0,9,6,1,4,1,0.0, Nonmetropolitan Counties,MT
Montana,Wibaux,0,0,0,0,0,2,0,2,0,0.0, Nonmetropolitan Counties,MT
Nebraska,Cass,23,0,9,0,14,202,39,146,17,0.0, Metropolitan Counties,NE
Nebraska,Dakota,18,1,1,3,13,69,17,43,9,0.0, Metropolitan Counties,NE
Nebraska,Dixon,3,0,2,0,1,47,12,30,5,1.0, Metropolitan Counties,NE
Nebraska,Douglas,159,2,12,9,136,663,193,402,68,3.0, Metropolitan Counties,NE
Nebraska,Hall,33,0,1,0,32,144,42,88,14,2.0, Metropolitan Counties,NE
Nebraska,Hamilton,8,0,2,0,6,40,15,17,8,0.0, Metropolitan Counties,NE
Nebraska,Lancaster,22,0,7,0,15,200,59,129,12,1.0, Metropolitan Counties,NE
Nebraska,Merrick,4,0,1,0,3,10,3,6,1,0.0, Metropolitan Counties,NE
Nebraska,Sarpy,52,0,9,8,35,826,90,649,87,0.0, Metropolitan Counties,NE
Nebraska,Saunders,10,0,3,0,7,72,28,33,11,1.0, Metropolitan Counties,NE
Nebraska,Seward,8,0,3,0,5,27,8,16,3,1.0, Metropolitan Counties,NE
Nebraska,Washington,4,0,1,0,3,60,6,47,7,0.0, Metropolitan Counties,NE
Nebraska,Adams,6,0,3,0,3,87,29,48,10,3.0, Nonmetropolitan Counties,NE
Nebraska,Antelope,9,0,2,0,7,19,2,16,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Arthur,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Box Butte,1,0,0,0,1,14,5,7,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Brown,0,0,0,0,0,25,11,12,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Buffalo,10,0,6,0,4,109,16,84,9,1.0, Nonmetropolitan Counties,NE
Nebraska,Burt,2,0,1,0,1,21,5,16,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Butler,5,0,2,0,3,14,4,9,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Cedar,2,0,1,0,1,23,0,20,3,0.0, Nonmetropolitan Counties,NE
Nebraska,Chase,2,0,0,0,2,7,0,6,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Cherry,0,0,0,0,0,13,3,10,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Cheyenne,4,0,2,0,2,15,4,8,3,0.0, Nonmetropolitan Counties,NE
Nebraska,Clay,6,0,0,0,6,15,10,1,4,0.0, Nonmetropolitan Counties,NE
Nebraska,Colfax,5,0,4,1,0,26,1,21,4,0.0, Nonmetropolitan Counties,NE
Nebraska,Cuming,1,0,0,0,1,14,5,7,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Custer,6,0,2,0,4,68,21,42,5,0.0, Nonmetropolitan Counties,NE
Nebraska,Dawes,2,0,0,0,2,11,3,8,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Dawson,8,1,2,0,5,50,9,37,4,0.0, Nonmetropolitan Counties,NE
Nebraska,Dodge,19,0,7,2,10,98,20,68,10,0.0, Nonmetropolitan Counties,NE
Nebraska,Fillmore,1,0,0,0,1,15,6,7,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Franklin,2,0,0,0,2,7,3,2,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Furnas,3,0,0,0,3,60,19,39,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Gage,25,0,5,0,20,108,67,39,2,1.0, Nonmetropolitan Counties,NE
Nebraska,Garfield,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Gosper,2,0,0,0,2,11,4,6,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Hayes,3,0,1,0,2,4,0,4,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Hitchcock,4,1,3,0,0,20,8,11,1,1.0, Nonmetropolitan Counties,NE
Nebraska,Holt,2,0,1,0,1,11,1,8,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Hooker,0,0,0,0,0,2,0,2,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Kearney,3,0,0,0,3,39,12,25,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Keith,2,0,1,0,1,20,7,11,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Keya Paha,0,0,0,0,0,1,0,0,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Kimball,0,0,0,0,0,14,3,9,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Knox,2,0,0,0,2,25,4,13,8,0.0, Nonmetropolitan Counties,NE
Nebraska,Lincoln,19,0,2,0,17,116,27,77,12,2.0, Nonmetropolitan Counties,NE
Nebraska,Madison,10,0,2,0,8,51,11,32,8,0.0, Nonmetropolitan Counties,NE
Nebraska,Morrill,2,0,0,0,2,39,6,29,4,0.0, Nonmetropolitan Counties,NE
Nebraska,Nemaha,9,0,2,0,7,61,17,40,4,0.0, Nonmetropolitan Counties,NE
Nebraska,Otoe,3,0,0,1,2,44,6,32,6,0.0, Nonmetropolitan Counties,NE
Nebraska,Pawnee,1,0,0,0,1,44,10,33,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Perkins,0,0,0,0,0,21,7,10,4,0.0, Nonmetropolitan Counties,NE
Nebraska,Phelps,2,0,1,0,1,25,6,16,3,0.0, Nonmetropolitan Counties,NE
Nebraska,Pierce,2,0,0,0,2,11,5,5,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Platte,15,0,2,0,13,82,12,63,7,0.0, Nonmetropolitan Counties,NE
Nebraska,Red Willow,2,0,0,0,2,18,7,9,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Richardson,0,0,0,0,0,27,6,21,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Rock,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Saline,5,0,1,0,4,33,9,19,5,1.0, Nonmetropolitan Counties,NE
Nebraska,Scotts Bluff,12,0,3,1,8,128,62,58,8,0.0, Nonmetropolitan Counties,NE
Nebraska,Sheridan,14,0,1,1,12,33,7,21,5,0.0, Nonmetropolitan Counties,NE
Nebraska,Sherman,1,0,0,0,1,14,3,9,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Stanton,6,0,4,0,2,41,5,36,0,1.0, Nonmetropolitan Counties,NE
Nebraska,Thayer,1,0,0,0,1,55,2,51,2,1.0, Nonmetropolitan Counties,NE
Nebraska,Thurston,6,0,0,1,5,16,3,7,6,1.0, Nonmetropolitan Counties,NE
Nebraska,Webster,2,0,0,0,2,11,2,5,4,0.0, Nonmetropolitan Counties,NE
Nebraska,Wheeler,3,0,0,0,3,0,0,0,0,0.0, Nonmetropolitan Counties,NE
Nebraska,York,2,0,2,0,0,34,6,22,6,0.0, Nonmetropolitan Counties,NE
Nevada,Carson City,154,1,3,18,132,971,206,681,84,6.0, Metropolitan Counties,NV
Nevada,Storey,43,1,1,0,41,73,21,46,6,1.0, Metropolitan Counties,NV
Nevada,Washoe,132,1,24,7,100,770,202,465,103,7.0, Metropolitan Counties,NV
Nevada,Churchill,28,0,5,0,23,185,63,108,14,2.0, Nonmetropolitan Counties,NV
Nevada,Douglas,67,0,11,2,54,795,117,633,45,3.0, Nonmetropolitan Counties,NV
Nevada,Elko,48,2,0,0,46,193,38,127,28,4.0, Nonmetropolitan Counties,NV
Nevada,Esmeralda,1,0,0,0,1,5,1,4,0,0.0, Nonmetropolitan Counties,NV
Nevada,Eureka,7,0,1,1,5,38,19,17,2,0.0, Nonmetropolitan Counties,NV
Nevada,Humboldt,29,0,4,0,25,67,32,30,5,2.0, Nonmetropolitan Counties,NV
Nevada,Lander,40,3,12,1,24,112,57,45,10,1.0, Nonmetropolitan Counties,NV
Nevada,Lincoln,3,0,1,0,2,37,9,27,1,2.0, Nonmetropolitan Counties,NV
Nevada,Lyon,137,3,15,8,111,567,138,367,62,7.0, Nonmetropolitan Counties,NV
Nevada,Mineral,6,0,1,0,5,21,12,1,8,0.0, Nonmetropolitan Counties,NV
Nevada,Nye,80,0,13,12,55,915,338,465,112,1.0, Nonmetropolitan Counties,NV
Nevada,Pershing,29,2,4,0,23,46,20,25,1,0.0, Nonmetropolitan Counties,NV
Nevada,White Pine,13,0,1,3,9,82,25,42,15,3.0, Nonmetropolitan Counties,NV
New Hampshire,Rockingham,7,0,3,0,4,2,0,1,1,0.0, Metropolitan Counties,NH
New Hampshire,Strafford,4,0,2,0,2,1,0,1,0,0.0, Metropolitan Counties,NH
New Hampshire,Carroll,13,0,1,2,10,78,19,52,7,0.0, Nonmetropolitan Counties,NH
New Hampshire,Cheshire,0,0,0,0,0,10,4,6,0,0.0, Nonmetropolitan Counties,NH
New Hampshire,Grafton,3,0,2,0,1,5,0,5,0,0.0, Nonmetropolitan Counties,NH
New Hampshire,Merrimack,2,0,1,0,1,0,0,0,0,0.0, Nonmetropolitan Counties,NH
New Jersey,Atlantic,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Bergen,8,0,0,0,8,56,3,51,2,2.0, Metropolitan Counties,NJ
New Jersey,Burlington,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Camden,9,0,0,1,8,32,2,30,0,0.0, Metropolitan Counties,NJ
New Jersey,Camden County Police Department,1574,47,88,427,1012,2644,648,1492,504,94.0, Metropolitan Counties,NJ
New Jersey,Cape May,0,0,0,0,0,2,0,2,0,0.0, Metropolitan Counties,NJ
New Jersey,Cumberland,0,0,0,0,0,1,0,1,0,0.0, Metropolitan Counties,NJ
New Jersey,Essex,95,1,0,46,48,79,19,59,1,0.0, Metropolitan Counties,NJ
New Jersey,Gloucester,6,0,0,0,6,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Hudson,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Hunterdon,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Mercer,2,0,0,1,1,8,2,6,0,0.0, Metropolitan Counties,NJ
New Jersey,Middlesex,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Monmouth,2,0,0,0,2,1,0,1,0,0.0, Metropolitan Counties,NJ
New Jersey,Morris,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Ocean,0,0,0,0,0,5,3,2,0,0.0, Metropolitan Counties,NJ
New Jersey,Passaic,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Salem,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Somerset,0,0,0,0,0,4,0,4,0,0.0, Metropolitan Counties,NJ
New Jersey,Sussex,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Union,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Warren,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Mexico,Bernalillo,763,9,0,122,580,2820,909,1452,459,103.0, Metropolitan Counties,NM
New Mexico,Dona Ana,188,6,0,6,134,834,308,437,89,103.0, Metropolitan Counties,NM
New Mexico,Sandoval,25,0,0,1,21,166,47,111,8,103.0, Metropolitan Counties,NM
New Mexico,Santa Fe,111,1,0,13,89,656,397,257,2,103.0, Metropolitan Counties,NM
New Mexico,Torrance,66,1,0,4,50,193,106,59,28,103.0, Metropolitan Counties,NM
New Mexico,Valencia,386,0,0,11,356,1196,414,516,266,103.0, Metropolitan Counties,NM
New Mexico,Catron,7,0,0,0,7,17,3,12,2,103.0, Nonmetropolitan Counties,NM
New Mexico,Chaves,62,1,0,1,48,207,89,89,29,103.0, Nonmetropolitan Counties,NM
New Mexico,Cibola,78,0,0,0,75,91,44,33,14,103.0, Nonmetropolitan Counties,NM
New Mexico,Colfax,12,0,0,2,10,23,13,7,3,103.0, Nonmetropolitan Counties,NM
New Mexico,Curry,18,2,0,1,13,158,74,68,16,103.0, Nonmetropolitan Counties,NM
New Mexico,De Baca,2,0,0,1,1,31,16,11,4,103.0, Nonmetropolitan Counties,NM
New Mexico,Eddy,39,2,0,1,36,328,63,202,63,103.0, Nonmetropolitan Counties,NM
New Mexico,Hidalgo,4,0,0,1,3,18,11,6,1,103.0, Nonmetropolitan Counties,NM
New Mexico,Lea,22,1,0,2,14,384,135,215,34,103.0, Nonmetropolitan Counties,NM
New Mexico,Lincoln,23,0,0,0,19,102,48,49,5,103.0, Nonmetropolitan Counties,NM
New Mexico,Luna,44,0,0,1,43,242,91,123,28,103.0, Nonmetropolitan Counties,NM
New Mexico,McKinley,85,1,0,5,71,265,87,157,21,103.0, Nonmetropolitan Counties,NM
New Mexico,Mora,5,0,0,0,5,25,12,8,5,103.0, Nonmetropolitan Counties,NM
New Mexico,Otero,124,0,0,0,114,272,115,139,18,103.0, Nonmetropolitan Counties,NM
New Mexico,Quay,3,0,0,0,3,29,12,15,2,103.0, Nonmetropolitan Counties,NM
New Mexico,San Miguel,8,0,0,0,8,4,1,1,2,103.0, Nonmetropolitan Counties,NM
New Mexico,Sierra,35,2,0,0,25,76,27,41,8,103.0, Nonmetropolitan Counties,NM
New Mexico,Socorro,18,0,0,0,15,47,11,30,6,103.0, Nonmetropolitan Counties,NM
New Mexico,Union,2,0,0,0,2,11,8,3,0,103.0, Nonmetropolitan Counties,NM
New York,Albany,19,0,7,0,12,157,24,124,9,0.0, Metropolitan Counties,NY
New York,Broome,45,0,13,5,27,528,141,362,25,0.0, Metropolitan Counties,NY
New York,Chemung,20,1,5,2,12,390,40,342,8,1.0, Metropolitan Counties,NY
New York,Dutchess,35,0,17,2,16,496,112,378,6,0.0, Metropolitan Counties,NY
New York,Erie,71,0,0,12,59,762,141,600,21,5.0, Metropolitan Counties,NY
New York,Herkimer,2,0,0,0,2,0,0,0,0,0.0, Metropolitan Counties,NY
New York,Jefferson,38,0,15,1,22,272,48,218,6,0.0, Metropolitan Counties,NY
New York,Livingston,31,1,10,0,20,312,48,249,15,0.0, Metropolitan Counties,NY
New York,Madison,16,0,9,0,7,116,24,81,11,1.0, Metropolitan Counties,NY
New York,Nassau,1157,12,38,478,629,10660,1144,9054,462,68.0, Metropolitan Counties,NY
New York,Niagara,70,0,17,20,33,822,166,609,47,3.0, Metropolitan Counties,NY
New York,Oneida,71,0,45,1,25,342,96,229,17,1.0, Metropolitan Counties,NY
New York,Onondaga,187,4,42,34,107,1783,306,1409,68,9.0, Metropolitan Counties,NY
New York,Ontario,61,0,28,7,26,904,157,730,17,0.0, Metropolitan Counties,NY
New York,Orange,14,0,0,1,13,17,0,17,0,1.0, Metropolitan Counties,NY
New York,Orleans,20,0,8,1,11,200,56,140,4,0.0, Metropolitan Counties,NY
New York,Oswego,56,0,26,3,27,304,68,218,18,0.0, Metropolitan Counties,NY
New York,Putnam,16,0,3,4,9,291,44,243,4,0.0, Metropolitan Counties,NY
New York,Rensselaer,15,1,2,3,9,249,39,201,9,2.0, Metropolitan Counties,NY
New York,Rockland,7,0,0,0,7,33,2,30,1,0.0, Metropolitan Counties,NY
New York,Saratoga,85,2,14,2,67,1102,167,892,43,0.0, Metropolitan Counties,NY
New York,Schenectady,1,0,14,1,0,16,6,9,1,0.0, Metropolitan Counties,NY
New York,Schoharie,2,0,2,0,0,49,15,34,0,2.0, Metropolitan Counties,NY
New York,Suffolk,63,0,2,0,63,0,0,0,0,0.0, Metropolitan Counties,NY
New York,Suffolk County Police Department,1577,33,109,541,894,18254,1743,15432,1079,109.0, Metropolitan Counties,NY
New York,Tioga,16,1,2,1,12,181,51,119,11,1.0, Metropolitan Counties,NY
New York,Ulster,30,1,4,1,24,212,44,150,18,0.0, Metropolitan Counties,NY
New York,Warren,44,0,17,5,22,620,77,541,2,1.0, Metropolitan Counties,NY
New York,Washington,27,0,20,0,7,169,31,133,5,0.0, Metropolitan Counties,NY
New York,Westchester Public Safety,72,0,20,7,63,305,19,270,16,5.0, Metropolitan Counties,NY
New York,Yates,16,0,5,1,10,216,58,156,2,0.0, Metropolitan Counties,NY
New York,Allegany,1,0,0,0,1,1,0,1,0,0.0, Nonmetropolitan Counties,NY
New York,Cattaraugus,34,0,19,1,14,282,80,180,22,4.0, Nonmetropolitan Counties,NY
New York,Cayuga,22,1,15,2,4,166,49,113,4,1.0, Nonmetropolitan Counties,NY
New York,Chautauqua,51,0,17,6,28,571,181,368,22,2.0, Nonmetropolitan Counties,NY
New York,Chenango,22,0,8,0,14,319,69,248,2,0.0, Nonmetropolitan Counties,NY
New York,Clinton,8,0,0,0,8,13,2,11,0,0.0, Nonmetropolitan Counties,NY
New York,Columbia,19,0,4,1,14,285,77,203,5,0.0, Nonmetropolitan Counties,NY
New York,Cortland,7,0,4,2,1,246,43,203,0,0.0, Nonmetropolitan Counties,NY
New York,Delaware,29,0,22,3,4,110,31,73,6,0.0, Nonmetropolitan Counties,NY
New York,Essex,0,0,0,0,0,6,0,6,0,0.0, Nonmetropolitan Counties,NY
New York,Franklin,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,NY
New York,Fulton7,22,0,6,0,16,345,51,283,11,2.0, Nonmetropolitan Counties,NY
New York,Genesee,39,0,16,5,18,430,74,322,34,0.0, Nonmetropolitan Counties,NY
New York,Greene,7,0,16,0,7,22,6,16,0,0.0, Nonmetropolitan Counties,NY
New York,Hamilton,3,0,16,0,2,2,0,2,0,0.0, Nonmetropolitan Counties,NY
New York,Lewis,4,1,1,0,2,65,26,38,1,0.0, Nonmetropolitan Counties,NY
New York,Montgomery,22,0,5,3,14,392,47,343,2,0.0, Nonmetropolitan Counties,NY
New York,Otsego,19,0,0,3,16,59,23,33,3,0.0, Nonmetropolitan Counties,NY
New York,Schuyler,7,0,1,0,6,25,10,14,1,0.0, Nonmetropolitan Counties,NY
New York,Seneca,4,0,0,0,4,51,14,35,2,0.0, Nonmetropolitan Counties,NY
New York,Steuben,13,0,7,0,6,118,29,85,4,1.0, Nonmetropolitan Counties,NY
New York,St. Lawrence,14,0,2,0,12,50,7,42,1,0.0, Nonmetropolitan Counties,NY
New York,Sullivan,29,1,0,3,25,294,56,233,5,3.0, Nonmetropolitan Counties,NY
New York,Wyoming,14,0,3,1,10,152,35,115,2,0.0, Nonmetropolitan Counties,NY
North Carolina,Alamance,95,3,3,6,80,752,328,372,52,2.0, Metropolitan Counties,NC
North Carolina,Alexander,83,4,3,2,67,546,213,312,21,5.0, Metropolitan Counties,NC
North Carolina,Buncombe,155,5,3,28,113,1826,666,1019,141,8.0, Metropolitan Counties,NC
North Carolina,Burke,91,5,3,16,68,1143,459,575,109,2.0, Metropolitan Counties,NC
North Carolina,Cabarrus,38,1,3,19,15,730,231,461,38,4.0, Metropolitan Counties,NC
North Carolina,Caldwell,95,1,3,12,71,1271,492,686,93,6.0, Metropolitan Counties,NC
North Carolina,Catawba,165,3,3,16,125,1261,476,712,73,14.0, Metropolitan Counties,NC
North Carolina,Chatham,55,2,3,9,38,602,258,323,21,1.0, Metropolitan Counties,NC
North Carolina,Currituck,37,0,3,2,30,356,129,215,12,1.0, Metropolitan Counties,NC
North Carolina,Davidson,105,5,3,21,74,1621,938,562,121,5.0, Metropolitan Counties,NC
North Carolina,Davie,58,0,3,3,50,589,190,375,24,1.0, Metropolitan Counties,NC
North Carolina,Durham,80,5,3,22,48,566,231,295,40,0.0, Metropolitan Counties,NC
North Carolina,Edgecombe,65,5,3,13,41,461,202,233,26,7.0, Metropolitan Counties,NC
North Carolina,Forsyth,276,2,3,40,221,2168,551,1508,109,19.0, Metropolitan Counties,NC
North Carolina,Franklin,69,4,3,9,49,889,376,451,62,6.0, Metropolitan Counties,NC
North Carolina,Gaston,15,0,3,0,15,0,0,0,0,0.0, Metropolitan Counties,NC
North Carolina,Haywood,148,1,3,10,124,975,454,457,64,7.0, Metropolitan Counties,NC
North Carolina,Iredell,205,3,3,17,174,1449,457,874,118,4.0, Metropolitan Counties,NC
North Carolina,Johnston,160,3,3,39,102,1874,776,1000,98,7.0, Metropolitan Counties,NC
North Carolina,Lincoln,85,0,3,4,69,1024,305,655,64,6.0, Metropolitan Counties,NC
North Carolina,Madison,7,1,3,1,5,182,86,91,5,1.0, Metropolitan Counties,NC
North Carolina,Nash,70,2,3,5,52,425,183,218,24,2.0, Metropolitan Counties,NC
North Carolina,New Hanover,155,2,3,44,94,1779,468,1249,62,19.0, Metropolitan Counties,NC
North Carolina,Orange,43,2,3,6,30,505,213,273,19,1.0, Metropolitan Counties,NC
North Carolina,Pamlico,6,0,3,2,3,207,33,158,16,1.0, Metropolitan Counties,NC
North Carolina,Pender,57,0,3,8,38,867,208,607,52,2.0, Metropolitan Counties,NC
North Carolina,Person,49,6,3,3,37,294,133,149,12,2.0, Metropolitan Counties,NC
North Carolina,Pitt,157,5,3,28,118,1066,423,573,70,1.0, Metropolitan Counties,NC
North Carolina,Rockingham,66,6,3,14,44,916,406,466,44,4.0, Metropolitan Counties,NC
North Carolina,Rowan,151,7,3,14,118,905,293,562,50,4.0, Metropolitan Counties,NC
North Carolina,Stokes,45,1,3,0,44,772,216,514,42,1.0, Metropolitan Counties,NC
North Carolina,Union,182,6,3,38,117,2102,618,1387,97,16.0, Metropolitan Counties,NC
North Carolina,Wake,173,5,3,25,128,1678,582,967,129,14.0, Metropolitan Counties,NC
North Carolina,Wayne,133,0,3,29,100,1592,676,796,120,4.0, Metropolitan Counties,NC
North Carolina,Yadkin,57,1,3,6,46,485,179,268,38,1.0, Metropolitan Counties,NC
North Carolina,Anson,33,0,3,5,28,274,184,85,5,2.0, Nonmetropolitan Counties,NC
North Carolina,Ashe,24,0,3,0,21,197,73,110,14,0.0, Nonmetropolitan Counties,NC
North Carolina,Beaufort,68,1,3,9,53,496,190,285,21,1.0, Nonmetropolitan Counties,NC
