GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US00715,00715,ZCTA5 00715,3714,708
8600000US00716,00716,ZCTA5 00716,31362,1524
8600000US00717,00717,ZCTA5 00717,18176,893
8600000US00718,00718,ZCTA5 00718,26786,102
8600000US00719,00719,ZCTA5 00719,30772,392
8600000US00720,00720,ZCTA5 00720,22862,229
8600000US00723,00723,ZCTA5 00723,18766,*****
8600000US00725,00725,ZCTA5 00725,88152,1813
8600000US00727,00727,ZCTA5 00727,57036,1626
8600000US00728,00728,ZCTA5 00728,42333,1810
8600000US00729,00729,ZCTA5 00729,54198,744
8600000US00730,00730,ZCTA5 00730,36201,1498
8600000US00731,00731,ZCTA5 00731,14320,1142
8600000US00735,00735,ZCTA5 00735,13203,107
8600000US00736,00736,ZCTA5 00736,51116,669
8600000US00738,00738,ZCTA5 00738,33835,452
8600000US00739,00739,ZCTA5 00739,38424,589
8600000US00740,00740,ZCTA5 00740,1704,452
8600000US00741,00741,ZCTA5 00741,5365,710
8600000US00745,00745,ZCTA5 00745,54253,250
8600000US00751,00751,ZCTA5 00751,23020,952
8600000US00754,00754,ZCTA5 00754,40022,261
8600000US00757,00757,ZCTA5 00757,23114,*****
8600000US00765,00765,ZCTA5 00765,9139,75
8600000US00766,00766,ZCTA5 00766,25549,186
8600000US00767,00767,ZCTA5 00767,36962,58
8600000US00769,00769,ZCTA5 00769,39871,272
8600000US00771,00771,ZCTA5 00771,38435,188
8600000US00772,00772,ZCTA5 00772,21682,679
8600000US00773,00773,ZCTA5 00773,19731,*****
8600000US00775,00775,ZCTA5 00775,1585,255
8600000US00777,00777,ZCTA5 00777,40863,301
8600000US00778,00778,ZCTA5 00778,46569,255
8600000US00780,00780,ZCTA5 00780,13678,1318
8600000US00782,00782,ZCTA5 00782,18595,438
8600000US00783,00783,ZCTA5 00783,35856,372
8600000US00784,00784,ZCTA5 00784,43251,277
8600000US00786,00786,ZCTA5 00786,327,121
8600000US00791,00791,ZCTA5 00791,51757,724
8600000US00794,00794,ZCTA5 00794,30462,230
8600000US00795,00795,ZCTA5 00795,47106,558
8600000US00901,00901,ZCTA5 00901,6428,575
8600000US00906,00906,ZCTA5 00906,43,46
8600000US00907,00907,ZCTA5 00907,17910,1002
8600000US00909,00909,ZCTA5 00909,6071,663
8600000US00911,00911,ZCTA5 00911,7425,658
8600000US00912,00912,ZCTA5 00912,6414,733
8600000US00913,00913,ZCTA5 00913,8179,875
8600000US00915,00915,ZCTA5 00915,30642,1329
8600000US00917,00917,ZCTA5 00917,19723,995
8600000US00918,00918,ZCTA5 00918,16553,1274
8600000US00920,00920,ZCTA5 00920,18729,1128
8600000US00921,00921,ZCTA5 00921,38499,1773
8600000US00923,00923,ZCTA5 00923,27853,1423
8600000US00924,00924,ZCTA5 00924,56236,2217
8600000US00925,00925,ZCTA5 00925,7120,838
8600000US00926,00926,ZCTA5 00926,105093,2628
8600000US00927,00927,ZCTA5 00927,14764,1093
8600000US00934,00934,ZCTA5 00934,188,151
8600000US00936,00936,ZCTA5 00936,877,417
8600000US00949,00949,ZCTA5 00949,80406,1169
8600000US00950,00950,ZCTA5 00950,0,13
8600000US00951,00951,ZCTA5 00951,15,12
8600000US00952,00952,ZCTA5 00952,9338,990
8600000US00953,00953,ZCTA5 00953,73537,617
8600000US00956,00956,ZCTA5 00956,75830,1769
8600000US00957,00957,ZCTA5 00957,44639,1658
8600000US00959,00959,ZCTA5 00959,48699,1653
8600000US00960,00960,ZCTA5 00960,2037,350
8600000US00961,00961,ZCTA5 00961,31774,1414
8600000US00962,00962,ZCTA5 00962,21204,614
8600000US00965,00965,ZCTA5 00965,8978,895
8600000US00966,00966,ZCTA5 00966,15785,1017
8600000US00968,00968,ZCTA5 00968,3594,356
8600000US00969,00969,ZCTA5 00969,42316,1533
8600000US00971,00971,ZCTA5 00971,30349,1528
8600000US00976,00976,ZCTA5 00976,61862,1231
8600000US00979,00979,ZCTA5 00979,16157,1142
8600000US00982,00982,ZCTA5 00982,15132,1001
8600000US00983,00983,ZCTA5 00983,40273,1827
8600000US00985,00985,ZCTA5 00985,35236,1461
8600000US00987,00987,ZCTA5 00987,60544,1893
8600000US01001,01001,ZCTA5 01001,17141,644
8600000US01002,01002,ZCTA5 01002,29844,867
8600000US01003,01003,ZCTA5 01003,11062,838
8600000US01005,01005,ZCTA5 01005,5113,252
8600000US01007,01007,ZCTA5 01007,14774,28
8600000US01008,01008,ZCTA5 01008,1212,138
8600000US01009,01009,ZCTA5 01009,546,193
8600000US01010,01010,ZCTA5 01010,3667,14
8600000US01011,01011,ZCTA5 01011,1478,168
8600000US01012,01012,ZCTA5 01012,499,82
8600000US01013,01013,ZCTA5 01013,22299,854
8600000US01020,01020,ZCTA5 01020,30593,910
8600000US01022,01022,ZCTA5 01022,2711,408
8600000US01026,01026,ZCTA5 01026,1009,116
8600000US01027,01027,ZCTA5 01027,17652,96
8600000US01028,01028,ZCTA5 01028,15917,43
8600000US01029,01029,ZCTA5 01029,701,154
8600000US01030,01030,ZCTA5 01030,11485,642
8600000US01031,01031,ZCTA5 01031,1389,202
8600000US01032,01032,ZCTA5 01032,585,115
8600000US01033,01033,ZCTA5 01033,6214,91
8600000US01034,01034,ZCTA5 01034,2061,204
8600000US01035,01035,ZCTA5 01035,5285,19
8600000US01036,01036,ZCTA5 01036,5141,57
8600000US01037,01037,ZCTA5 01037,721,160
8600000US01038,01038,ZCTA5 01038,2837,138
8600000US01039,01039,ZCTA5 01039,1354,181
8600000US01040,01040,ZCTA5 01040,40079,30
8600000US01050,01050,ZCTA5 01050,2512,284
8600000US01053,01053,ZCTA5 01053,1847,252
8600000US01054,01054,ZCTA5 01054,1836,139
8600000US01056,01056,ZCTA5 01056,21288,31
8600000US01057,01057,ZCTA5 01057,8645,129
8600000US01060,01060,ZCTA5 01060,15348,537
8600000US01062,01062,ZCTA5 01062,10830,537
8600000US01063,01063,ZCTA5 01063,612,152
8600000US01066,01066,ZCTA5 01066,10,16
8600000US01068,01068,ZCTA5 01068,1791,108
8600000US01069,01069,ZCTA5 01069,8982,338
8600000US01070,01070,ZCTA5 01070,580,77
8600000US01071,01071,ZCTA5 01071,1361,159
8600000US01072,01072,ZCTA5 01072,1482,148
8600000US01073,01073,ZCTA5 01073,5958,32
8600000US01074,01074,ZCTA5 01074,301,248
8600000US01075,01075,ZCTA5 01075,17832,87
8600000US01077,01077,ZCTA5 01077,9599,21
8600000US01079,01079,ZCTA5 01079,542,207
8600000US01080,01080,ZCTA5 01080,2176,244
8600000US01081,01081,ZCTA5 01081,1807,219
8600000US01082,01082,ZCTA5 01082,10394,139
8600000US01083,01083,ZCTA5 01083,3108,452
8600000US01084,01084,ZCTA5 01084,211,50
8600000US01085,01085,ZCTA5 01085,41121,462
8600000US01086,01086,ZCTA5 01086,1038,436
8600000US01088,01088,ZCTA5 01088,446,135
8600000US01089,01089,ZCTA5 01089,28554,50
8600000US01092,01092,ZCTA5 01092,1078,367
8600000US01093,01093,ZCTA5 01093,282,79
8600000US01094,01094,ZCTA5 01094,310,113
8600000US01095,01095,ZCTA5 01095,14436,57
8600000US01096,01096,ZCTA5 01096,2522,253
8600000US01097,01097,ZCTA5 01097,36,43
8600000US01098,01098,ZCTA5 01098,1095,143
8600000US01103,01103,ZCTA5 01103,2472,278
8600000US01104,01104,ZCTA5 01104,22285,988
8600000US01105,01105,ZCTA5 01105,12054,874
8600000US01106,01106,ZCTA5 01106,16077,83
8600000US01107,01107,ZCTA5 01107,11706,890
8600000US01108,01108,ZCTA5 01108,26670,1310
8600000US01109,01109,ZCTA5 01109,30987,1183
8600000US01118,01118,ZCTA5 01118,14192,632
8600000US01119,01119,ZCTA5 01119,13942,982
8600000US01128,01128,ZCTA5 01128,2568,303
8600000US01129,01129,ZCTA5 01129,7160,459
8600000US01151,01151,ZCTA5 01151,9581,738
8600000US01199,01199,ZCTA5 01199,0,12
8600000US01201,01201,ZCTA5 01201,45557,230
8600000US01220,01220,ZCTA5 01220,8536,136
8600000US01222,01222,ZCTA5 01222,811,176
8600000US01223,01223,ZCTA5 01223,2336,154
8600000US01224,01224,ZCTA5 01224,242,131
8600000US01225,01225,ZCTA5 01225,3057,132
8600000US01226,01226,ZCTA5 01226,6944,100
8600000US01229,01229,ZCTA5 01229,131,74
8600000US01230,01230,ZCTA5 01230,8148,389
8600000US01235,01235,ZCTA5 01235,2904,212
8600000US01236,01236,ZCTA5 01236,1574,345
8600000US01237,01237,ZCTA5 01237,2735,257
8600000US01238,01238,ZCTA5 01238,6245,98
8600000US01240,01240,ZCTA5 01240,4823,121
8600000US01242,01242,ZCTA5 01242,192,104
8600000US01243,01243,ZCTA5 01243,383,89
8600000US01244,01244,ZCTA5 01244,149,73
8600000US01245,01245,ZCTA5 01245,807,140
8600000US01247,01247,ZCTA5 01247,15859,148
8600000US01253,01253,ZCTA5 01253,683,113
8600000US01254,01254,ZCTA5 01254,1043,121
8600000US01255,01255,ZCTA5 01255,896,103
8600000US01256,01256,ZCTA5 01256,703,97
8600000US01257,01257,ZCTA5 01257,2140,184
8600000US01258,01258,ZCTA5 01258,334,84
8600000US01259,01259,ZCTA5 01259,540,104
8600000US01260,01260,ZCTA5 01260,246,164
8600000US01262,01262,ZCTA5 01262,1337,250
8600000US01264,01264,ZCTA5 01264,156,50
8600000US01266,01266,ZCTA5 01266,1491,140
8600000US01267,01267,ZCTA5 01267,7906,83
8600000US01270,01270,ZCTA5 01270,766,105
8600000US01301,01301,ZCTA5 01301,17731,49
8600000US01330,01330,ZCTA5 01330,1596,147
8600000US01331,01331,ZCTA5 01331,13264,126
8600000US01337,01337,ZCTA5 01337,2576,161
8600000US01338,01338,ZCTA5 01338,209,76
8600000US01339,01339,ZCTA5 01339,1514,180
8600000US01340,01340,ZCTA5 01340,1686,147
8600000US01341,01341,ZCTA5 01341,1583,143
8600000US01342,01342,ZCTA5 01342,1577,311
8600000US01343,01343,ZCTA5 01343,72,36
8600000US01344,01344,ZCTA5 01344,1557,111
8600000US01346,01346,ZCTA5 01346,466,80
8600000US01347,01347,ZCTA5 01347,128,84
8600000US01349,01349,ZCTA5 01349,888,183
8600000US01350,01350,ZCTA5 01350,118,32
8600000US01351,01351,ZCTA5 01351,2167,257
8600000US01354,01354,ZCTA5 01354,1573,162
8600000US01355,01355,ZCTA5 01355,981,125
8600000US01360,01360,ZCTA5 01360,3031,20
8600000US01364,01364,ZCTA5 01364,7932,42
8600000US01366,01366,ZCTA5 01366,1355,200
8600000US01367,01367,ZCTA5 01367,569,108
8600000US01368,01368,ZCTA5 01368,1230,185
8600000US01370,01370,ZCTA5 01370,4143,254
8600000US01373,01373,ZCTA5 01373,4406,386
8600000US01375,01375,ZCTA5 01375,3683,26
8600000US01376,01376,ZCTA5 01376,5511,268
8600000US01378,01378,ZCTA5 01378,690,81
8600000US01379,01379,ZCTA5 01379,873,133
8600000US01420,01420,ZCTA5 01420,40419,42
8600000US01430,01430,ZCTA5 01430,6133,19
8600000US01431,01431,ZCTA5 01431,3147,16
8600000US01432,01432,ZCTA5 01432,7337,309
8600000US01434,01434,ZCTA5 01434,1656,343
8600000US01436,01436,ZCTA5 01436,3931,496
8600000US01438,01438,ZCTA5 01438,464,305
8600000US01440,01440,ZCTA5 01440,20293,38
8600000US01450,01450,ZCTA5 01450,10997,22
8600000US01451,01451,ZCTA5 01451,4841,309
8600000US01452,01452,ZCTA5 01452,4452,33
8600000US01453,01453,ZCTA5 01453,40978,44
8600000US01460,01460,ZCTA5 01460,9157,20
8600000US01462,01462,ZCTA5 01462,10797,23
8600000US01463,01463,ZCTA5 01463,11782,27
8600000US01464,01464,ZCTA5 01464,7404,17
8600000US01467,01467,ZCTA5 01467,440,256
8600000US01468,01468,ZCTA5 01468,3682,451
8600000US01469,01469,ZCTA5 01469,7328,309
8600000US01473,01473,ZCTA5 01473,7361,17
8600000US01474,01474,ZCTA5 01474,1855,307
8600000US01475,01475,ZCTA5 01475,10466,27
8600000US01501,01501,ZCTA5 01501,16136,79
8600000US01503,01503,ZCTA5 01503,2917,15
8600000US01504,01504,ZCTA5 01504,9055,23
8600000US01505,01505,ZCTA5 01505,4399,20
8600000US01506,01506,ZCTA5 01506,3396,21
8600000US01507,01507,ZCTA5 01507,13126,26
8600000US01510,01510,ZCTA5 01510,13675,22
8600000US01515,01515,ZCTA5 01515,2263,148
8600000US01516,01516,ZCTA5 01516,8624,41
8600000US01518,01518,ZCTA5 01518,2418,442
8600000US01519,01519,ZCTA5 01519,6573,512
8600000US01520,01520,ZCTA5 01520,14724,293
8600000US01521,01521,ZCTA5 01521,2491,16
8600000US01522,01522,ZCTA5 01522,3038,286
8600000US01523,01523,ZCTA5 01523,7847,151
8600000US01524,01524,ZCTA5 01524,7103,383
8600000US01525,01525,ZCTA5 01525,152,107
8600000US01527,01527,ZCTA5 01527,13350,23
8600000US01529,01529,ZCTA5 01529,3208,25
8600000US01531,01531,ZCTA5 01531,1109,123
8600000US01532,01532,ZCTA5 01532,14644,50
8600000US01534,01534,ZCTA5 01534,6303,570
8600000US01535,01535,ZCTA5 01535,4715,22
8600000US01536,01536,ZCTA5 01536,7138,573
8600000US01537,01537,ZCTA5 01537,2392,482
8600000US01540,01540,ZCTA5 01540,11219,478
8600000US01541,01541,ZCTA5 01541,3432,17
8600000US01542,01542,ZCTA5 01542,1747,407
8600000US01543,01543,ZCTA5 01543,8188,32
8600000US01545,01545,ZCTA5 01545,35818,226
8600000US01550,01550,ZCTA5 01550,16775,27
8600000US01560,01560,ZCTA5 01560,4565,326
8600000US01561,01561,ZCTA5 01561,155,145
8600000US01562,01562,ZCTA5 01562,11746,21
8600000US01564,01564,ZCTA5 01564,7870,33
8600000US01566,01566,ZCTA5 01566,6945,443
8600000US01568,01568,ZCTA5 01568,7453,138
8600000US01569,01569,ZCTA5 01569,13703,124
8600000US01570,01570,ZCTA5 01570,16806,23
8600000US01571,01571,ZCTA5 01571,11633,23
8600000US01581,01581,ZCTA5 01581,18481,32
8600000US01583,01583,ZCTA5 01583,7687,78
8600000US01585,01585,ZCTA5 01585,4705,396
8600000US01588,01588,ZCTA5 01588,9569,586
8600000US01590,01590,ZCTA5 01590,9014,76
8600000US01602,01602,ZCTA5 01602,24228,1126
8600000US01603,01603,ZCTA5 01603,20380,1247
8600000US01604,01604,ZCTA5 01604,34628,1295
8600000US01605,01605,ZCTA5 01605,27387,1245
8600000US01606,01606,ZCTA5 01606,19043,963
8600000US01607,01607,ZCTA5 01607,8991,746
8600000US01608,01608,ZCTA5 01608,3351,515
8600000US01609,01609,ZCTA5 01609,20948,1041
8600000US01610,01610,ZCTA5 01610,23885,1383
8600000US01611,01611,ZCTA5 01611,2458,347
8600000US01612,01612,ZCTA5 01612,4879,69
8600000US01701,01701,ZCTA5 01701,31780,684
8600000US01702,01702,ZCTA5 01702,38180,690
8600000US01718,01718,ZCTA5 01718,303,133
8600000US01719,01719,ZCTA5 01719,5102,26
8600000US01720,01720,ZCTA5 01720,22197,169
8600000US01721,01721,ZCTA5 01721,16985,25
8600000US01730,01730,ZCTA5 01730,13709,58
8600000US01731,01731,ZCTA5 01731,1893,197
8600000US01740,01740,ZCTA5 01740,5019,29
8600000US01741,01741,ZCTA5 01741,4967,30
8600000US01742,01742,ZCTA5 01742,18948,107
8600000US01745,01745,ZCTA5 01745,309,110
8600000US01746,01746,ZCTA5 01746,14008,21
8600000US01747,01747,ZCTA5 01747,5934,15
8600000US01748,01748,ZCTA5 01748,15604,42
8600000US01749,01749,ZCTA5 01749,19464,30
8600000US01752,01752,ZCTA5 01752,39141,57
8600000US01754,01754,ZCTA5 01754,10314,25
8600000US01756,01756,ZCTA5 01756,5895,24
8600000US01757,01757,ZCTA5 01757,28391,144
8600000US01760,01760,ZCTA5 01760,34043,99
8600000US01770,01770,ZCTA5 01770,4200,22
8600000US01772,01772,ZCTA5 01772,9560,116
8600000US01773,01773,ZCTA5 01773,5367,184
8600000US01775,01775,ZCTA5 01775,6841,23
8600000US01776,01776,ZCTA5 01776,18197,34
8600000US01778,01778,ZCTA5 01778,13421,80
8600000US01801,01801,ZCTA5 01801,39315,184
8600000US01803,01803,ZCTA5 01803,25190,33
8600000US01810,01810,ZCTA5 01810,34251,35
8600000US01821,01821,ZCTA5 01821,31157,542
8600000US01824,01824,ZCTA5 01824,25582,415
8600000US01826,01826,ZCTA5 01826,30315,93
8600000US01827,01827,ZCTA5 01827,3299,19
8600000US01830,01830,ZCTA5 01830,26415,724
8600000US01832,01832,ZCTA5 01832,22137,687
8600000US01833,01833,ZCTA5 01833,8379,19
8600000US01834,01834,ZCTA5 01834,6805,24
8600000US01835,01835,ZCTA5 01835,13217,558
8600000US01840,01840,ZCTA5 01840,4799,435
8600000US01841,01841,ZCTA5 01841,47125,958
8600000US01843,01843,ZCTA5 01843,25440,955
8600000US01844,01844,ZCTA5 01844,48159,32
8600000US01845,01845,ZCTA5 01845,28963,38
8600000US01850,01850,ZCTA5 01850,16198,983
8600000US01851,01851,ZCTA5 01851,30379,912
8600000US01852,01852,ZCTA5 01852,32735,1043
8600000US01854,01854,ZCTA5 01854,29214,1113
8600000US01860,01860,ZCTA5 01860,6536,31
8600000US01862,01862,ZCTA5 01862,10904,698
8600000US01863,01863,ZCTA5 01863,8913,415
8600000US01864,01864,ZCTA5 01864,15249,30
8600000US01867,01867,ZCTA5 01867,24687,175
8600000US01876,01876,ZCTA5 01876,29103,470
8600000US01879,01879,ZCTA5 01879,11867,21
8600000US01880,01880,ZCTA5 01880,25460,191
8600000US01886,01886,ZCTA5 01886,22854,42
8600000US01887,01887,ZCTA5 01887,22907,37
8600000US01890,01890,ZCTA5 01890,21863,32
8600000US01901,01901,ZCTA5 01901,1807,366
8600000US01902,01902,ZCTA5 01902,46119,1091
8600000US01904,01904,ZCTA5 01904,18053,860
8600000US01905,01905,ZCTA5 01905,25269,827
8600000US01906,01906,ZCTA5 01906,27369,25
8600000US01907,01907,ZCTA5 01907,14123,118
8600000US01908,01908,ZCTA5 01908,3451,19
8600000US01913,01913,ZCTA5 01913,16554,18
8600000US01915,01915,ZCTA5 01915,40370,26
8600000US01921,01921,ZCTA5 01921,8105,26
8600000US01922,01922,ZCTA5 01922,2649,398
8600000US01923,01923,ZCTA5 01923,26963,41
8600000US01929,01929,ZCTA5 01929,3580,19
8600000US01930,01930,ZCTA5 01930,29237,28
8600000US01937,01937,ZCTA5 01937,112,27
8600000US01938,01938,ZCTA5 01938,13480,29
8600000US01940,01940,ZCTA5 01940,12704,207
8600000US01944,01944,ZCTA5 01944,5247,20
8600000US01945,01945,ZCTA5 01945,20163,21
8600000US01949,01949,ZCTA5 01949,9273,27
8600000US01950,01950,ZCTA5 01950,17662,37
8600000US01951,01951,ZCTA5 01951,4145,396
8600000US01952,01952,ZCTA5 01952,8495,22
8600000US01960,01960,ZCTA5 01960,51597,93
8600000US01966,01966,ZCTA5 01966,7078,17
8600000US01969,01969,ZCTA5 01969,5995,19
8600000US01970,01970,ZCTA5 01970,42151,113
8600000US01982,01982,ZCTA5 01982,8098,44
8600000US01983,01983,ZCTA5 01983,6286,26
8600000US01984,01984,ZCTA5 01984,5039,18
8600000US01985,01985,ZCTA5 01985,4370,19
8600000US02019,02019,ZCTA5 02019,16564,20
8600000US02021,02021,ZCTA5 02021,22036,45
8600000US02025,02025,ZCTA5 02025,8100,16
8600000US02026,02026,ZCTA5 02026,25111,35
8600000US02030,02030,ZCTA5 02030,5727,46
8600000US02032,02032,ZCTA5 02032,4103,579
8600000US02035,02035,ZCTA5 02035,17129,29
8600000US02038,02038,ZCTA5 02038,32393,23
8600000US02043,02043,ZCTA5 02043,22550,20
8600000US02045,02045,ZCTA5 02045,10324,19
8600000US02047,02047,ZCTA5 02047,125,167
8600000US02048,02048,ZCTA5 02048,23389,33
8600000US02050,02050,ZCTA5 02050,25543,111
8600000US02052,02052,ZCTA5 02052,12236,40
8600000US02053,02053,ZCTA5 02053,12965,18
8600000US02054,02054,ZCTA5 02054,8007,16
8600000US02056,02056,ZCTA5 02056,11407,50
8600000US02061,02061,ZCTA5 02061,10651,26
8600000US02062,02062,ZCTA5 02062,28844,35
8600000US02066,02066,ZCTA5 02066,18002,198
8600000US02067,02067,ZCTA5 02067,17703,118
8600000US02071,02071,ZCTA5 02071,1911,584
8600000US02072,02072,ZCTA5 02072,27833,61
8600000US02081,02081,ZCTA5 02081,18855,813
8600000US02090,02090,ZCTA5 02090,14809,28
8600000US02093,02093,ZCTA5 02093,11169,17
8600000US02108,02108,ZCTA5 02108,4049,601
8600000US02109,02109,ZCTA5 02109,3993,456
8600000US02110,02110,ZCTA5 02110,1906,308
8600000US02111,02111,ZCTA5 02111,7505,569
8600000US02113,02113,ZCTA5 02113,7360,407
8600000US02114,02114,ZCTA5 02114,12801,737
8600000US02115,02115,ZCTA5 02115,29465,1494
8600000US02116,02116,ZCTA5 02116,22229,989
8600000US02118,02118,ZCTA5 02118,27534,1077
8600000US02119,02119,ZCTA5 02119,25734,1239
8600000US02120,02120,ZCTA5 02120,15073,849
8600000US02121,02121,ZCTA5 02121,27459,1236
8600000US02122,02122,ZCTA5 02122,25613,1198
8600000US02124,02124,ZCTA5 02124,51544,1677
8600000US02125,02125,ZCTA5 02125,33937,1189
8600000US02126,02126,ZCTA5 02126,28279,1434
8600000US02127,02127,ZCTA5 02127,34732,1258
8600000US02128,02128,ZCTA5 02128,44512,1571
8600000US02129,02129,ZCTA5 02129,17954,624
8600000US02130,02130,ZCTA5 02130,38214,1120
8600000US02131,02131,ZCTA5 02131,31733,1215
8600000US02132,02132,ZCTA5 02132,28791,1174
8600000US02134,02134,ZCTA5 02134,18277,1042
8600000US02135,02135,ZCTA5 02135,36486,1229
8600000US02136,02136,ZCTA5 02136,30207,1122
8600000US02138,02138,ZCTA5 02138,36937,1128
8600000US02139,02139,ZCTA5 02139,35783,1008
8600000US02140,02140,ZCTA5 02140,17894,744
8600000US02141,02141,ZCTA5 02141,13344,611
8600000US02142,02142,ZCTA5 02142,3030,438
8600000US02143,02143,ZCTA5 02143,25915,993
8600000US02144,02144,ZCTA5 02144,24539,912
8600000US02145,02145,ZCTA5 02145,24807,900
8600000US02148,02148,ZCTA5 02148,60293,100
8600000US02149,02149,ZCTA5 02149,42717,40
8600000US02150,02150,ZCTA5 02150,37074,34
8600000US02151,02151,ZCTA5 02151,53268,67
8600000US02152,02152,ZCTA5 02152,17992,32
8600000US02155,02155,ZCTA5 02155,59193,512
8600000US02163,02163,ZCTA5 02163,2208,517
8600000US02169,02169,ZCTA5 02169,55408,732
8600000US02170,02170,ZCTA5 02170,19318,1042
8600000US02171,02171,ZCTA5 02171,18194,824
8600000US02176,02176,ZCTA5 02176,27509,45
8600000US02180,02180,ZCTA5 02180,21611,29
8600000US02184,02184,ZCTA5 02184,36543,36
8600000US02186,02186,ZCTA5 02186,27204,51
8600000US02188,02188,ZCTA5 02188,14642,760
8600000US02189,02189,ZCTA5 02189,15128,782
8600000US02190,02190,ZCTA5 02190,16667,735
8600000US02191,02191,ZCTA5 02191,8378,452
8600000US02199,02199,ZCTA5 02199,1359,207
8600000US02203,02203,ZCTA5 02203,0,12
8600000US02210,02210,ZCTA5 02210,1984,279
8600000US02215,02215,ZCTA5 02215,24046,1217
8600000US02301,02301,ZCTA5 02301,59275,1099
8600000US02302,02302,ZCTA5 02302,34992,1097
8600000US02322,02322,ZCTA5 02322,4421,21
8600000US02324,02324,ZCTA5 02324,26931,69
8600000US02330,02330,ZCTA5 02330,11541,24
8600000US02332,02332,ZCTA5 02332,15208,23
8600000US02333,02333,ZCTA5 02333,13996,29
8600000US02338,02338,ZCTA5 02338,7629,18
8600000US02339,02339,ZCTA5 02339,14120,30
8600000US02341,02341,ZCTA5 02341,10316,28
8600000US02343,02343,ZCTA5 02343,10795,228
8600000US02346,02346,ZCTA5 02346,23541,52
8600000US02347,02347,ZCTA5 02347,10933,36
8600000US02351,02351,ZCTA5 02351,16081,24
8600000US02356,02356,ZCTA5 02356,12923,475
8600000US02357,02357,ZCTA5 02357,938,219
8600000US02359,02359,ZCTA5 02359,18006,28
8600000US02360,02360,ZCTA5 02360,57275,87
8600000US02364,02364,ZCTA5 02364,12846,19
8600000US02366,02366,ZCTA5 02366,139,75
8600000US02367,02367,ZCTA5 02367,2840,29
8600000US02368,02368,ZCTA5 02368,33265,234
8600000US02370,02370,ZCTA5 02370,17616,21
8600000US02375,02375,ZCTA5 02375,9687,459
8600000US02379,02379,ZCTA5 02379,6981,33
8600000US02382,02382,ZCTA5 02382,14643,23
8600000US02420,02420,ZCTA5 02420,13947,418
8600000US02421,02421,ZCTA5 02421,18359,421
8600000US02445,02445,ZCTA5 02445,20723,850
8600000US02446,02446,ZCTA5 02446,28796,726
8600000US02451,02451,ZCTA5 02451,17454,849
8600000US02452,02452,ZCTA5 02452,15495,732
8600000US02453,02453,ZCTA5 02453,28959,994
8600000US02457,02457,ZCTA5 02457,1334,230
8600000US02458,02458,ZCTA5 02458,12093,659
8600000US02459,02459,ZCTA5 02459,18519,836
8600000US02460,02460,ZCTA5 02460,9591,671
8600000US02461,02461,ZCTA5 02461,7099,514
