GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US01821,01821,ZCTA5 01821,31607,602
8600000US01824,01824,ZCTA5 01824,25669,332
8600000US01826,01826,ZCTA5 01826,30633,93
8600000US01827,01827,ZCTA5 01827,3343,17
8600000US01830,01830,ZCTA5 01830,26499,763
8600000US01832,01832,ZCTA5 01832,22397,856
8600000US01833,01833,ZCTA5 01833,8441,28
8600000US01834,01834,ZCTA5 01834,6646,37
8600000US01835,01835,ZCTA5 01835,13183,549
8600000US01840,01840,ZCTA5 01840,5165,405
8600000US01841,01841,ZCTA5 01841,48242,1040
8600000US01843,01843,ZCTA5 01843,25397,1014
8600000US01844,01844,ZCTA5 01844,48607,67
8600000US01845,01845,ZCTA5 01845,29271,34
8600000US01850,01850,ZCTA5 01850,16006,958
8600000US01851,01851,ZCTA5 01851,30022,927
8600000US01852,01852,ZCTA5 01852,33822,1012
8600000US01854,01854,ZCTA5 01854,29557,1049
8600000US01860,01860,ZCTA5 01860,6601,35
8600000US01862,01862,ZCTA5 01862,10985,910
8600000US01863,01863,ZCTA5 01863,9088,330
8600000US01864,01864,ZCTA5 01864,15396,33
8600000US01867,01867,ZCTA5 01867,24852,182
8600000US01876,01876,ZCTA5 01876,29479,560
8600000US01879,01879,ZCTA5 01879,12053,25
8600000US01880,01880,ZCTA5 01880,25819,160
8600000US01886,01886,ZCTA5 01886,23232,25
8600000US01887,01887,ZCTA5 01887,23141,31
8600000US01890,01890,ZCTA5 01890,22075,31
8600000US01901,01901,ZCTA5 01901,1371,316
8600000US01902,01902,ZCTA5 01902,47052,1210
8600000US01904,01904,ZCTA5 01904,17521,919
8600000US01905,01905,ZCTA5 01905,25668,888
8600000US01906,01906,ZCTA5 01906,27620,60
8600000US01907,01907,ZCTA5 01907,14217,105
8600000US01908,01908,ZCTA5 01908,3454,22
8600000US01913,01913,ZCTA5 01913,16907,26
8600000US01915,01915,ZCTA5 01915,40670,36
8600000US01921,01921,ZCTA5 01921,8138,38
8600000US01922,01922,ZCTA5 01922,2803,396
8600000US01923,01923,ZCTA5 01923,27266,51
8600000US01929,01929,ZCTA5 01929,3608,15
8600000US01930,01930,ZCTA5 01930,29399,24
8600000US01937,01937,ZCTA5 01937,134,24
8600000US01938,01938,ZCTA5 01938,13616,21
8600000US01940,01940,ZCTA5 01940,12944,230
8600000US01944,01944,ZCTA5 01944,5286,18
8600000US01945,01945,ZCTA5 01945,20270,46
8600000US01949,01949,ZCTA5 01949,9436,19
8600000US01950,01950,ZCTA5 01950,17766,24
8600000US01951,01951,ZCTA5 01951,4051,397
8600000US01952,01952,ZCTA5 01952,8672,29
8600000US01960,01960,ZCTA5 01960,51729,129
8600000US01966,01966,ZCTA5 01966,7111,29
8600000US01969,01969,ZCTA5 01969,6081,22
8600000US01970,01970,ZCTA5 01970,42332,107
8600000US01982,01982,ZCTA5 01982,8102,39
8600000US01983,01983,ZCTA5 01983,6379,22
8600000US01984,01984,ZCTA5 01984,5092,21
8600000US01985,01985,ZCTA5 01985,4427,18
8600000US02019,02019,ZCTA5 02019,16682,18
8600000US02021,02021,ZCTA5 02021,22276,30
8600000US02025,02025,ZCTA5 02025,8281,25
8600000US02026,02026,ZCTA5 02026,25224,28
8600000US02030,02030,ZCTA5 02030,5814,16
8600000US02032,02032,ZCTA5 02032,4080,460
8600000US02035,02035,ZCTA5 02035,17243,43
8600000US02038,02038,ZCTA5 02038,32731,32
8600000US02043,02043,ZCTA5 02043,22733,23
8600000US02045,02045,ZCTA5 02045,10403,25
8600000US02047,02047,ZCTA5 02047,151,170
8600000US02048,02048,ZCTA5 02048,23482,30
8600000US02050,02050,ZCTA5 02050,25786,214
8600000US02052,02052,ZCTA5 02052,12368,21
8600000US02053,02053,ZCTA5 02053,13069,29
8600000US02054,02054,ZCTA5 02054,8051,48
8600000US02056,02056,ZCTA5 02056,11427,99
8600000US02061,02061,ZCTA5 02061,10740,27
8600000US02062,02062,ZCTA5 02062,28962,27
8600000US02066,02066,ZCTA5 02066,17880,232
8600000US02067,02067,ZCTA5 02067,17837,100
8600000US02071,02071,ZCTA5 02071,1837,563
8600000US02072,02072,ZCTA5 02072,28110,44
8600000US02081,02081,ZCTA5 02081,19270,665
8600000US02090,02090,ZCTA5 02090,15094,24
8600000US02093,02093,ZCTA5 02093,11287,26
8600000US02108,02108,ZCTA5 02108,4183,530
8600000US02109,02109,ZCTA5 02109,3947,519
8600000US02110,02110,ZCTA5 02110,2048,307
8600000US02111,02111,ZCTA5 02111,7537,708
8600000US02113,02113,ZCTA5 02113,7221,371
8600000US02114,02114,ZCTA5 02114,12882,627
8600000US02115,02115,ZCTA5 02115,28536,1100
8600000US02116,02116,ZCTA5 02116,22433,902
8600000US02118,02118,ZCTA5 02118,27526,791
8600000US02119,02119,ZCTA5 02119,26259,1274
8600000US02120,02120,ZCTA5 02120,15500,1001
8600000US02121,02121,ZCTA5 02121,28051,1302
8600000US02122,02122,ZCTA5 02122,24880,1096
8600000US02124,02124,ZCTA5 02124,53227,1723
8600000US02125,02125,ZCTA5 02125,35379,1264
8600000US02126,02126,ZCTA5 02126,27835,1432
8600000US02127,02127,ZCTA5 02127,36494,1232
8600000US02128,02128,ZCTA5 02128,44989,1328
8600000US02129,02129,ZCTA5 02129,18058,828
8600000US02130,02130,ZCTA5 02130,39257,1332
8600000US02131,02131,ZCTA5 02131,31890,1240
8600000US02132,02132,ZCTA5 02132,28506,1041
8600000US02134,02134,ZCTA5 02134,18238,1157
8600000US02135,02135,ZCTA5 02135,38682,1287
8600000US02136,02136,ZCTA5 02136,31052,1416
8600000US02138,02138,ZCTA5 02138,37252,973
8600000US02139,02139,ZCTA5 02139,36422,958
8600000US02140,02140,ZCTA5 02140,18384,665
8600000US02141,02141,ZCTA5 02141,13055,555
8600000US02142,02142,ZCTA5 02142,2935,395
8600000US02143,02143,ZCTA5 02143,26267,1049
8600000US02144,02144,ZCTA5 02144,24930,864
8600000US02145,02145,ZCTA5 02145,25291,844
8600000US02148,02148,ZCTA5 02148,60725,201
8600000US02149,02149,ZCTA5 02149,43717,186
8600000US02150,02150,ZCTA5 02150,37567,57
8600000US02151,02151,ZCTA5 02151,53109,50
8600000US02152,02152,ZCTA5 02152,17962,25
8600000US02155,02155,ZCTA5 02155,59166,308
8600000US02163,02163,ZCTA5 02163,2361,447
8600000US02169,02169,ZCTA5 02169,55706,896
8600000US02170,02170,ZCTA5 02170,19860,900
8600000US02171,02171,ZCTA5 02171,17611,820
8600000US02176,02176,ZCTA5 02176,27681,30
8600000US02180,02180,ZCTA5 02180,21752,33
8600000US02184,02184,ZCTA5 02184,36905,31
8600000US02186,02186,ZCTA5 02186,27303,28
8600000US02188,02188,ZCTA5 02188,14911,825
8600000US02189,02189,ZCTA5 02189,15161,700
8600000US02190,02190,ZCTA5 02190,16880,587
8600000US02191,02191,ZCTA5 02191,8352,412
8600000US02199,02199,ZCTA5 02199,1173,192
8600000US02203,02203,ZCTA5 02203,0,12
8600000US02210,02210,ZCTA5 02210,2179,271
8600000US02215,02215,ZCTA5 02215,24521,862
8600000US02301,02301,ZCTA5 02301,59775,990
8600000US02302,02302,ZCTA5 02302,34757,995
8600000US02322,02322,ZCTA5 02322,4453,18
8600000US02324,02324,ZCTA5 02324,27243,28
8600000US02330,02330,ZCTA5 02330,11562,35
8600000US02332,02332,ZCTA5 02332,15297,56
8600000US02333,02333,ZCTA5 02333,14113,35
8600000US02338,02338,ZCTA5 02338,7684,17
8600000US02339,02339,ZCTA5 02339,14226,19
8600000US02341,02341,ZCTA5 02341,10372,57
8600000US02343,02343,ZCTA5 02343,10975,24
8600000US02346,02346,ZCTA5 02346,23708,26
8600000US02347,02347,ZCTA5 02347,11098,35
8600000US02351,02351,ZCTA5 02351,16112,37
8600000US02356,02356,ZCTA5 02356,12690,489
8600000US02357,02357,ZCTA5 02357,1282,287
8600000US02359,02359,ZCTA5 02359,18081,27
8600000US02360,02360,ZCTA5 02360,57658,76
8600000US02364,02364,ZCTA5 02364,12958,28
8600000US02366,02366,ZCTA5 02366,190,73
8600000US02367,02367,ZCTA5 02367,2868,26
8600000US02368,02368,ZCTA5 02368,33409,49
8600000US02370,02370,ZCTA5 02370,17663,31
8600000US02375,02375,ZCTA5 02375,9611,491
8600000US02379,02379,ZCTA5 02379,7008,28
8600000US02382,02382,ZCTA5 02382,14715,52
8600000US02420,02420,ZCTA5 02420,14414,555
8600000US02421,02421,ZCTA5 02421,18286,558
8600000US02445,02445,ZCTA5 02445,20785,709
8600000US02446,02446,ZCTA5 02446,29099,747
8600000US02451,02451,ZCTA5 02451,18140,807
8600000US02452,02452,ZCTA5 02452,15232,700
8600000US02453,02453,ZCTA5 02453,29066,862
8600000US02457,02457,ZCTA5 02457,1642,226
8600000US02458,02458,ZCTA5 02458,12781,679
8600000US02459,02459,ZCTA5 02459,19104,834
8600000US02460,02460,ZCTA5 02460,9477,567
8600000US02461,02461,ZCTA5 02461,7278,549
