GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US01982,01982,ZCTA5 01982,7991,24
8600000US01983,01983,ZCTA5 01983,6496,22
8600000US01984,01984,ZCTA5 01984,5179,20
8600000US01985,01985,ZCTA5 01985,4545,23
8600000US02019,02019,ZCTA5 02019,16929,21
8600000US02021,02021,ZCTA5 02021,22829,32
8600000US02025,02025,ZCTA5 02025,8393,22
8600000US02026,02026,ZCTA5 02026,25362,41
8600000US02030,02030,ZCTA5 02030,5922,20
8600000US02032,02032,ZCTA5 02032,4410,537
8600000US02035,02035,ZCTA5 02035,17448,23
8600000US02038,02038,ZCTA5 02038,32843,23
8600000US02043,02043,ZCTA5 02043,23047,38
8600000US02045,02045,ZCTA5 02045,10402,20
8600000US02047,02047,ZCTA5 02047,65,56
8600000US02048,02048,ZCTA5 02048,23678,57
8600000US02050,02050,ZCTA5 02050,26032,275
8600000US02052,02052,ZCTA5 02052,12610,18
8600000US02053,02053,ZCTA5 02053,13162,22
8600000US02054,02054,ZCTA5 02054,8144,17
8600000US02056,02056,ZCTA5 02056,11388,268
8600000US02061,02061,ZCTA5 02061,10897,24
8600000US02062,02062,ZCTA5 02062,29121,46
8600000US02066,02066,ZCTA5 02066,18042,274
8600000US02067,02067,ZCTA5 02067,18148,111
8600000US02071,02071,ZCTA5 02071,1572,416
8600000US02072,02072,ZCTA5 02072,28338,44
8600000US02081,02081,ZCTA5 02081,19358,588
8600000US02090,02090,ZCTA5 02090,15612,42
8600000US02093,02093,ZCTA5 02093,11597,17
8600000US02108,02108,ZCTA5 02108,4211,514
8600000US02109,02109,ZCTA5 02109,4051,547
8600000US02110,02110,ZCTA5 02110,2270,419
8600000US02111,02111,ZCTA5 02111,7452,594
8600000US02113,02113,ZCTA5 02113,7464,456
8600000US02114,02114,ZCTA5 02114,13247,661
8600000US02115,02115,ZCTA5 02115,29244,1213
8600000US02116,02116,ZCTA5 02116,23215,952
8600000US02118,02118,ZCTA5 02118,27325,943
8600000US02119,02119,ZCTA5 02119,28152,1403
8600000US02120,02120,ZCTA5 02120,15719,1086
8600000US02121,02121,ZCTA5 02121,28479,1364
8600000US02122,02122,ZCTA5 02122,24643,1177
8600000US02124,02124,ZCTA5 02124,55074,1770
8600000US02125,02125,ZCTA5 02125,35254,1293
8600000US02126,02126,ZCTA5 02126,29141,1506
8600000US02127,02127,ZCTA5 02127,37257,1083
8600000US02128,02128,ZCTA5 02128,46655,1282
8600000US02129,02129,ZCTA5 02129,18901,715
8600000US02130,02130,ZCTA5 02130,39435,1148
8600000US02131,02131,ZCTA5 02131,32819,1037
8600000US02132,02132,ZCTA5 02132,28505,1117
8600000US02134,02134,ZCTA5 02134,18057,1088
8600000US02135,02135,ZCTA5 02135,42644,1377
8600000US02136,02136,ZCTA5 02136,33084,1340
8600000US02138,02138,ZCTA5 02138,37668,932
8600000US02139,02139,ZCTA5 02139,36979,912
8600000US02140,02140,ZCTA5 02140,19737,724
8600000US02141,02141,ZCTA5 02141,13664,679
8600000US02142,02142,ZCTA5 02142,2929,398
8600000US02143,02143,ZCTA5 02143,26773,1040
8600000US02144,02144,ZCTA5 02144,24682,905
8600000US02145,02145,ZCTA5 02145,26430,793
8600000US02148,02148,ZCTA5 02148,61375,193
8600000US02149,02149,ZCTA5 02149,44993,167
8600000US02150,02150,ZCTA5 02150,39263,38
8600000US02151,02151,ZCTA5 02151,53873,66
8600000US02152,02152,ZCTA5 02152,18391,42
8600000US02155,02155,ZCTA5 02155,59779,253
8600000US02163,02163,ZCTA5 02163,2569,421
8600000US02169,02169,ZCTA5 02169,56541,880
8600000US02170,02170,ZCTA5 02170,19434,949
8600000US02171,02171,ZCTA5 02171,17849,761
8600000US02176,02176,ZCTA5 02176,28132,26
8600000US02180,02180,ZCTA5 02180,21967,38
8600000US02184,02184,ZCTA5 02184,37082,29
8600000US02186,02186,ZCTA5 02186,27527,47
8600000US02188,02188,ZCTA5 02188,15301,732
8600000US02189,02189,ZCTA5 02189,15146,726
8600000US02190,02190,ZCTA5 02190,17415,745
8600000US02191,02191,ZCTA5 02191,8028,417
8600000US02199,02199,ZCTA5 02199,1177,247
8600000US02203,02203,ZCTA5 02203,27,31
8600000US02210,02210,ZCTA5 02210,2609,295
8600000US02215,02215,ZCTA5 02215,25023,1023
8600000US02301,02301,ZCTA5 02301,61320,909
8600000US02302,02302,ZCTA5 02302,33841,911
8600000US02322,02322,ZCTA5 02322,4468,20
8600000US02324,02324,ZCTA5 02324,27434,33
8600000US02330,02330,ZCTA5 02330,11617,22
8600000US02332,02332,ZCTA5 02332,15572,28
8600000US02333,02333,ZCTA5 02333,14301,24
8600000US02338,02338,ZCTA5 02338,7739,48
8600000US02339,02339,ZCTA5 02339,14328,39
8600000US02341,02341,ZCTA5 02341,10560,20
8600000US02343,02343,ZCTA5 02343,10753,385
8600000US02346,02346,ZCTA5 02346,24166,73
8600000US02347,02347,ZCTA5 02347,11292,69
8600000US02351,02351,ZCTA5 02351,16275,22
8600000US02356,02356,ZCTA5 02356,12885,441
8600000US02357,02357,ZCTA5 02357,1178,249
8600000US02359,02359,ZCTA5 02359,18230,22
8600000US02360,02360,ZCTA5 02360,58500,76
8600000US02364,02364,ZCTA5 02364,13210,27
8600000US02366,02366,ZCTA5 02366,195,68
8600000US02367,02367,ZCTA5 02367,2912,21
8600000US02368,02368,ZCTA5 02368,33980,383
8600000US02370,02370,ZCTA5 02370,17849,20
8600000US02375,02375,ZCTA5 02375,9938,419
8600000US02379,02379,ZCTA5 02379,7117,19
8600000US02382,02382,ZCTA5 02382,14864,25
8600000US02420,02420,ZCTA5 02420,14579,537
8600000US02421,02421,ZCTA5 02421,18760,530
8600000US02445,02445,ZCTA5 02445,20774,732
8600000US02446,02446,ZCTA5 02446,30113,833
8600000US02451,02451,ZCTA5 02451,18646,746
8600000US02452,02452,ZCTA5 02452,15470,682
8600000US02453,02453,ZCTA5 02453,28696,872
8600000US02457,02457,ZCTA5 02457,1680,213
8600000US02458,02458,ZCTA5 02458,12465,674
8600000US02459,02459,ZCTA5 02459,19473,757
8600000US02460,02460,ZCTA5 02460,9911,766
8600000US02461,02461,ZCTA5 02461,7214,428
