zip,latitude,longitude,StateAbbrev,County,PropertyCrime,ViolentCrime
57034,43.11993,-96.553807,SD,Union,56,4
57038,42.585156,-96.576625,SD,Union,56,4
57049,42.523328,-96.509711,SD,Union,56,4
57420,45.29276,-100.149046,SD,Walworth,3,0
57428,45.452705,-99.67822,SD,Walworth,3,0
57450,45.225996,-99.848392,SD,Walworth,3,0
57452,45.529397,-99.862852,SD,Walworth,3,0
57472,45.435717,-100.068105,SD,Walworth,3,0
57601,45.455822,-100.549592,SD,Walworth,3,0
57631,45.532933,-100.28101,SD,Walworth,3,0
57031,42.875524,-97.185859,SD,Yankton,41,11
57037,43.104465,-97.24922,SD,Yankton,41,11
57040,43.061032,-97.58735,SD,Yankton,41,11
57045,43.205008,-97.528384,SD,Yankton,41,11
57046,42.957636,-97.306648,SD,Yankton,41,11
57059,43.119205,-97.764306,SD,Yankton,41,11
57063,42.930268,-97.684565,SD,Yankton,41,11
57067,43.045592,-97.469006,SD,Yankton,41,11
57070,43.180067,-97.173356,SD,Yankton,41,11
57072,42.988777,-97.188139,SD,Yankton,41,11
57078,42.915648,-97.446689,SD,Yankton,41,11
37705,36.22688,-84.009714,TN,Anderson,607,109
37710,36.158632,-84.316134,TN,Anderson,607,109
37716,36.100883,-84.168691,TN,Anderson,607,109
37754,36.139099,-84.029801,TN,Anderson,607,109
37769,36.218671,-84.153543,TN,Anderson,607,109
37828,36.197931,-84.068988,TN,Anderson,607,109
37830,35.966483,-84.290549,TN,Anderson,607,109
37840,36.069893,-84.394953,TN,Anderson,607,109
37849,36.05405,-84.048488,TN,Anderson,607,109
37931,35.976321,-84.126349,TN,Anderson,607,109
37938,36.123911,-83.938608,TN,Anderson,607,109
37018,35.6314,-86.210955,TN,Bedford,230,81
37020,35.634389,-86.407093,TN,Bedford,230,81
37034,35.651936,-86.690174,TN,Bedford,230,81
37060,35.745464,-86.63775,TN,Bedford,230,81
37091,35.489239,-86.767472,TN,Bedford,230,81
37144,35.305223,-86.660364,TN,Bedford,230,81
37153,35.763856,-86.554011,TN,Bedford,230,81
37160,35.455746,-86.48479,TN,Bedford,230,81
37180,35.606468,-86.586661,TN,Bedford,230,81
37183,35.494482,-86.303181,TN,Bedford,230,81
37334,35.166382,-86.581056,TN,Bedford,230,81
37360,35.437578,-86.254328,TN,Bedford,230,81
37388,35.343671,-86.221295,TN,Bedford,230,81
38221,36.244754,-88.03501,TN,Benton,162,24
38317,36.057937,-88.26381,TN,Benton,162,24
38318,35.947414,-88.242002,TN,Benton,162,24
38320,36.051656,-88.1126,TN,Benton,162,24
38333,36.128104,-87.95446,TN,Benton,162,24
38341,35.877577,-88.083895,TN,Benton,162,24
38380,35.779631,-88.039214,TN,Benton,162,24
38387,35.87292,-88.277462,TN,Benton,162,24
37321,35.502103,-85.008024,TN,Bledsoe,50,1
37327,35.437647,-85.415209,TN,Bledsoe,50,1
37332,35.598701,-84.971947,TN,Bledsoe,50,1
37337,35.787056,-84.850664,TN,Bledsoe,50,1
37338,35.429787,-85.209519,TN,Bledsoe,50,1
37367,35.627262,-85.236162,TN,Bledsoe,50,1
37379,35.284581,-85.194872,TN,Bledsoe,50,1
37381,35.686974,-84.877368,TN,Bledsoe,50,1
38572,35.849059,-85.12896,TN,Bledsoe,50,1
37701,35.791709,-83.987225,TN,Blount,1167,402
37737,35.761416,-84.120173,TN,Blount,1167,402
37742,35.675844,-84.179246,TN,Blount,1167,402
37772,35.79114,-84.218553,TN,Blount,1167,402
37777,35.826849,-84.054192,TN,Blount,1167,402
37801,35.663919,-84.094596,TN,Blount,1167,402
37803,35.660842,-83.981389,TN,Blount,1167,402
37804,35.792054,-83.89317,TN,Blount,1167,402
37853,35.836766,-83.91081,TN,Blount,1167,402
37865,35.851151,-83.734888,TN,Blount,1167,402
37878,35.620642,-83.894011,TN,Blount,1167,402
37882,35.601221,-83.813069,TN,Blount,1167,402
37886,35.745584,-83.804707,TN,Blount,1167,402
37920,35.911567,-83.857782,TN,Blount,1167,402
37310,35.267618,-84.898204,TN,Bradley,954,217
37311,35.113133,-84.928186,TN,Bradley,954,217
37312,35.232461,-84.879821,TN,Bradley,954,217
37323,35.096183,-84.816533,TN,Bradley,954,217
37336,35.308843,-84.931512,TN,Bradley,954,217
37353,35.11501,-84.989096,TN,Bradley,954,217
37362,35.031284,-84.680857,TN,Bradley,954,217
37714,36.260336,-84.292968,TN,Campbell,584,61
37715,36.554225,-83.960518,TN,Campbell,584,61
37729,36.516663,-84.03447,TN,Campbell,584,61
37756,36.304569,-84.419796,TN,Campbell,584,61
37757,36.299009,-84.137299,TN,Campbell,584,61
37762,36.577304,-84.12617,TN,Campbell,584,61
37766,36.399701,-84.080824,TN,Campbell,584,61
37769,36.218671,-84.153543,TN,Campbell,584,61
37819,36.568255,-84.205753,TN,Campbell,584,61
37847,36.434183,-84.278918,TN,Campbell,584,61
37870,36.462895,-83.833801,TN,Campbell,584,61
37016,35.957452,-86.100226,TN,Cannon,77,29
37018,35.6314,-86.210955,TN,Cannon,77,29
37026,35.696497,-86.105655,TN,Cannon,77,29
37037,35.703083,-86.351238,TN,Cannon,77,29
37095,35.964811,-85.959576,TN,Cannon,77,29
37110,35.64509,-85.741252,TN,Cannon,77,29
37118,35.93024,-86.190225,TN,Cannon,77,29
37149,35.804023,-86.19283,TN,Cannon,77,29
37166,35.917978,-85.786903,TN,Cannon,77,29
37190,35.816563,-86.021265,TN,Cannon,77,29
37357,35.585288,-85.91734,TN,Cannon,77,29
38201,36.122634,-88.530194,TN,Carroll,161,47
38220,35.993659,-88.670883,TN,Carroll,161,47
38235,35.989282,-88.564002,TN,Carroll,161,47
38258,36.032905,-88.61928,TN,Carroll,161,47
38305,35.701654,-88.768058,TN,Carroll,161,47
38317,36.057937,-88.26381,TN,Carroll,161,47
38318,35.947414,-88.242002,TN,Carroll,161,47
38320,36.051656,-88.1126,TN,Carroll,161,47
38321,35.839302,-88.529314,TN,Carroll,161,47
38341,35.877577,-88.083895,TN,Carroll,161,47
38342,36.07174,-88.288871,TN,Carroll,161,47
38344,35.978164,-88.424138,TN,Carroll,161,47
38348,35.872744,-88.650963,TN,Carroll,161,47
38358,35.916675,-88.758664,TN,Carroll,161,47
38387,35.87292,-88.277462,TN,Carroll,161,47
38388,35.78157,-88.319968,TN,Carroll,161,47
38390,35.840533,-88.372301,TN,Carroll,161,47
37601,36.33825,-82.318084,TN,Carter,612,73
37604,36.299571,-82.383175,TN,Carter,612,73
37640,36.326824,-81.974686,TN,Carter,612,73
37643,36.377345,-82.137118,TN,Carter,612,73
37658,36.239034,-82.099448,TN,Carter,612,73
37682,36.301061,-82.290767,TN,Carter,612,73
37683,36.454726,-81.822075,TN,Carter,612,73
37687,36.178723,-82.097005,TN,Carter,612,73
37694,36.383788,-82.278722,TN,Carter,612,73
37015,36.279378,-87.075584,TN,Cheatham,556,110
37032,36.524219,-87.017162,TN,Cheatham,556,110
37035,36.381108,-87.133983,TN,Cheatham,556,110
37036,36.234982,-87.261263,TN,Cheatham,556,110
37043,36.490809,-87.240984,TN,Cheatham,556,110
37062,35.990294,-87.135646,TN,Cheatham,556,110
37080,36.332761,-86.916886,TN,Cheatham,556,110
37082,36.094872,-87.115266,TN,Cheatham,556,110
37143,36.127757,-87.030996,TN,Cheatham,556,110
37146,36.402067,-87.032017,TN,Cheatham,556,110
37187,36.144148,-87.197886,TN,Cheatham,556,110
37209,36.087744,-86.936828,TN,Cheatham,556,110
38044,35.199316,-88.809933,TN,Chester,56,23
38313,35.610339,-88.619827,TN,Chester,56,23
38315,35.268299,-88.615671,TN,Chester,56,23
38332,35.419089,-88.426452,TN,Chester,56,23
38334,35.361284,-88.571718,TN,Chester,56,23
38340,35.404805,-88.679411,TN,Chester,56,23
38347,35.477766,-88.4986,TN,Chester,56,23
38352,35.529461,-88.533849,TN,Chester,56,23
38356,35.438397,-88.893792,TN,Chester,56,23
38359,35.369843,-88.351356,TN,Chester,56,23
38366,35.479,-88.741273,TN,Chester,56,23
38368,35.510913,-88.348129,TN,Chester,56,23
38371,35.423968,-88.295293,TN,Chester,56,23
37715,36.554225,-83.960518,TN,Claiborne,391,71
37724,36.548535,-83.710257,TN,Claiborne,391,71
37730,36.547335,-83.975546,TN,Claiborne,391,71
37752,36.560697,-83.538079,TN,Claiborne,391,71
37825,36.412427,-83.695838,TN,Claiborne,391,71
37851,36.584059,-83.907579,TN,Claiborne,391,71
37869,36.514755,-83.244996,TN,Claiborne,391,71
37870,36.462895,-83.833801,TN,Claiborne,391,71
37879,36.473356,-83.513308,TN,Claiborne,391,71
37881,36.406476,-83.342508,TN,Claiborne,391,71
37150,36.541483,-85.81041,TN,Clay,50,19
38541,36.538018,-85.335604,TN,Clay,50,19
38551,36.55805,-85.487178,TN,Clay,50,19
38568,36.438492,-85.473057,TN,Clay,50,19
38573,36.493416,-85.223882,TN,Clay,50,19
38575,36.553225,-85.629502,TN,Clay,50,19
38588,36.446386,-85.730671,TN,Clay,50,19
37713,36.081457,-83.134285,TN,Cocke,565,146
37722,35.814899,-83.202524,TN,Cocke,565,146
37727,35.885101,-83.022989,TN,Cocke,565,146
37743,36.068327,-82.855697,TN,Cocke,565,146
37753,35.823135,-83.100397,TN,Cocke,565,146
37818,36.188758,-82.970993,TN,Cocke,565,146
37821,35.97508,-83.195503,TN,Cocke,565,146
37843,36.010713,-83.04836,TN,Cocke,565,146
37018,35.6314,-86.210955,TN,Coffee,371,77
37026,35.696497,-86.105655,TN,Coffee,371,77
37037,35.703083,-86.351238,TN,Coffee,371,77
37183,35.494482,-86.303181,TN,Coffee,371,77
37330,35.279574,-86.130612,TN,Coffee,371,77
37342,35.391968,-85.948,TN,Coffee,371,77
37355,35.499787,-86.083833,TN,Coffee,371,77
37357,35.585288,-85.91734,TN,Coffee,371,77
37360,35.437578,-86.254328,TN,Coffee,371,77
37366,35.338856,-85.830003,TN,Coffee,371,77
37388,35.343671,-86.221295,TN,Coffee,371,77
38001,35.81629,-89.159971,TN,Crockett,100,36
38006,35.693723,-89.089657,TN,Crockett,100,36
38021,35.875848,-89.16475,TN,Crockett,100,36
38034,35.914103,-89.232081,TN,Crockett,100,36
38040,35.89239,-89.444872,TN,Crockett,100,36
38050,35.829619,-89.233059,TN,Crockett,100,36
38337,35.785274,-89.014027,TN,Crockett,100,36
38343,35.827399,-88.926409,TN,Crockett,100,36
37337,35.787056,-84.850664,TN,Cumberland,719,26
37367,35.627262,-85.236162,TN,Cumberland,719,26
37381,35.686974,-84.877368,TN,Cumberland,719,26
37723,35.97043,-84.813656,TN,Cumberland,719,26
37854,35.880918,-84.720011,TN,Cumberland,719,26
38555,35.887881,-84.989016,TN,Cumberland,719,26
38558,36.009851,-84.866557,TN,Cumberland,719,26
38571,36.051604,-85.012804,TN,Cumberland,719,26
38572,35.849059,-85.12896,TN,Cumberland,719,26
38574,36.143643,-85.229288,TN,Cumberland,719,26
38578,35.981795,-85.198328,TN,Cumberland,719,26
38583,35.94454,-85.442214,TN,Cumberland,719,26
38311,35.437098,-88.104204,TN,Decatur,120,15
38328,35.680535,-88.215686,TN,Decatur,120,15
38329,35.537576,-88.10779,TN,Decatur,120,15
38341,35.877577,-88.083895,TN,Decatur,120,15
38363,35.687839,-88.110728,TN,Decatur,120,15
38371,35.423968,-88.295293,TN,Decatur,120,15
38374,35.50561,-88.230904,TN,Decatur,120,15
38380,35.779631,-88.039214,TN,Decatur,120,15
38388,35.78157,-88.319968,TN,Decatur,120,15
37025,35.948733,-87.307754,TN,Dickson,455,111
37029,36.041931,-87.261321,TN,Dickson,455,111
37036,36.234982,-87.261263,TN,Dickson,455,111
37051,36.304284,-87.410241,TN,Dickson,455,111
37052,36.378818,-87.401828,TN,Dickson,455,111
37055,36.077209,-87.442803,TN,Dickson,455,111
37062,35.990294,-87.135646,TN,Dickson,455,111
37101,36.060216,-87.629074,TN,Dickson,455,111
37165,36.292299,-87.470274,TN,Dickson,455,111
37171,36.361396,-87.295572,TN,Dickson,455,111
37181,36.244507,-87.469161,TN,Dickson,455,111
37187,36.144148,-87.197886,TN,Dickson,455,111
38007,36.159498,-89.427052,TN,Dyer,290,41
38024,36.035542,-89.380814,TN,Dyer,290,41
38030,36.016378,-89.586052,TN,Dyer,290,41
38034,35.914103,-89.232081,TN,Dyer,290,41
38040,35.89239,-89.444872,TN,Dyer,290,41
38047,36.09053,-89.503405,TN,Dyer,290,41
38059,36.105685,-89.24859,TN,Dyer,290,41
38070,35.94356,-89.23701,TN,Dyer,290,41
38080,36.207086,-89.519208,TN,Dyer,290,41
38240,36.245091,-89.318119,TN,Dyer,290,41
38259,36.199703,-89.181542,TN,Dyer,290,41
37726,36.204182,-84.830473,TN,Fentress,164,24
38504,36.395597,-84.724434,TN,Fentress,164,24
38549,36.56209,-85.149065,TN,Fentress,164,24
38553,36.201867,-85.006319,TN,Fentress,164,24
38554,36.24949,-85.161655,TN,Fentress,164,24
38556,36.406761,-84.918949,TN,Fentress,164,24
38565,36.262749,-85.009462,TN,Fentress,164,24
38574,36.143643,-85.229288,TN,Fentress,164,24
38577,36.565958,-84.972516,TN,Fentress,164,24
38589,36.285583,-85.077112,TN,Fentress,164,24
37160,35.455746,-86.48479,TN,Franklin,245,97
37306,35.096807,-86.191801,TN,Franklin,245,97
37318,35.177915,-85.992733,TN,Franklin,245,97
37324,35.239754,-85.987165,TN,Franklin,245,97
37328,35.036942,-86.357374,TN,Franklin,245,97
37330,35.279574,-86.130612,TN,Franklin,245,97
37335,35.068898,-86.403992,TN,Franklin,245,97
37345,35.016829,-86.203041,TN,Franklin,245,97
37352,35.27752,-86.353027,TN,Franklin,245,97
37355,35.499787,-86.083833,TN,Franklin,245,97
37356,35.228878,-85.823694,TN,Franklin,245,97
37366,35.338856,-85.830003,TN,Franklin,245,97
37375,35.150468,-85.890399,TN,Franklin,245,97
37376,35.047765,-85.955825,TN,Franklin,245,97
37380,35.070937,-85.754605,TN,Franklin,245,97
37388,35.343671,-86.221295,TN,Franklin,245,97
37398,35.181164,-86.13836,TN,Franklin,245,97
38059,36.105685,-89.24859,TN,Gibson,224,75
38220,35.993659,-88.670883,TN,Gibson,224,75
38233,36.203444,-89.04908,TN,Gibson,224,75
38259,36.199703,-89.181542,TN,Gibson,224,75
38316,36.065982,-88.817584,TN,Gibson,224,75
38330,36.070503,-89.034414,TN,Gibson,224,75
38343,35.827399,-88.926409,TN,Gibson,224,75
38348,35.872744,-88.650963,TN,Gibson,224,75
38355,35.784009,-88.775061,TN,Gibson,224,75
38358,35.916675,-88.758664,TN,Gibson,224,75
38369,36.131922,-88.942666,TN,Gibson,224,75
38382,35.968379,-88.984461,TN,Gibson,224,75
37047,35.317311,-86.835787,TN,Giles,241,54
37144,35.305223,-86.660364,TN,Giles,241,54
38449,35.040468,-86.818212,TN,Giles,241,54
38451,35.460534,-86.992239,TN,Giles,241,54
38453,35.12136,-86.812108,TN,Giles,241,54
38455,35.043543,-86.885707,TN,Giles,241,54
38456,35.335466,-87.266389,TN,Giles,241,54
38459,35.194281,-86.80545,TN,Giles,241,54
38460,35.088664,-87.153186,TN,Giles,241,54
38464,35.289918,-87.433746,TN,Giles,241,54
38468,35.135146,-87.291063,TN,Giles,241,54
38472,35.377585,-87.038554,TN,Giles,241,54
38473,35.021246,-87.171674,TN,Giles,241,54
38474,35.518403,-87.225908,TN,Giles,241,54
38477,35.064974,-86.993085,TN,Giles,241,54
38478,35.232879,-87.005872,TN,Giles,241,54
38483,35.440765,-87.333659,TN,Giles,241,54
37708,36.330558,-83.317142,TN,Grainger,209,42
37709,36.162997,-83.664552,TN,Grainger,209,42
37779,36.215114,-83.75607,TN,Grainger,209,42
37806,36.084693,-83.727986,TN,Grainger,209,42
37811,36.356119,-83.210715,TN,Grainger,209,42
37848,36.235721,-83.680131,TN,Grainger,209,42
37861,36.240743,-83.513713,TN,Grainger,209,42
37869,36.514755,-83.244996,TN,Grainger,209,42
37881,36.406476,-83.342508,TN,Grainger,209,42
37888,36.310172,-83.608265,TN,Grainger,209,42
37616,36.228473,-82.746798,TN,Greene,980,174
37641,36.196373,-82.667344,TN,Greene,980,174
37656,36.398802,-82.629857,TN,Greene,980,174
37681,36.258014,-82.6206,TN,Greene,980,174
37711,36.281355,-83.045426,TN,Greene,980,174
37743,36.068327,-82.855697,TN,Greene,980,174
37745,36.278036,-82.820587,TN,Greene,980,174
37809,36.156693,-83.038092,TN,Greene,980,174
37810,36.184525,-83.11549,TN,Greene,980,174
37818,36.188758,-82.970993,TN,Greene,980,174
37857,36.424289,-82.9414,TN,Greene,980,174
37110,35.64509,-85.741252,TN,Grundy,176,95
37301,35.417244,-85.795212,TN,Grundy,176,95
37305,35.465202,-85.694253,TN,Grundy,176,95
37313,35.350141,-85.705056,TN,Grundy,176,95
37339,35.379959,-85.63423,TN,Grundy,176,95
37356,35.228878,-85.823694,TN,Grundy,176,95
37357,35.585288,-85.91734,TN,Grundy,176,95
37365,35.38253,-85.559742,TN,Grundy,176,95
37366,35.338856,-85.830003,TN,Grundy,176,95
37374,35.166437,-85.64687,TN,Grundy,176,95
37387,35.273256,-85.746578,TN,Grundy,176,95
37397,35.225543,-85.514648,TN,Grundy,176,95
37711,36.281355,-83.045426,TN,Hamblen,485,111
37813,36.175136,-83.257024,TN,Hamblen,485,111
37814,36.233331,-83.337894,TN,Hamblen,485,111
37860,36.250455,-83.183736,TN,Hamblen,485,111
37877,36.15113,-83.406846,TN,Hamblen,485,111
37890,36.085242,-83.298744,TN,Hamblen,485,111
37891,36.292068,-83.138109,TN,Hamblen,485,111
37302,35.008329,-85.019818,TN,Hamilton,1606,282
37308,35.342635,-84.993756,TN,Hamilton,1606,282
37311,35.113133,-84.928186,TN,Hamilton,1606,282
37315,35.048266,-85.05155,TN,Hamilton,1606,282
37336,35.308843,-84.931512,TN,Hamilton,1606,282
37338,35.429787,-85.209519,TN,Hamilton,1606,282
37341,35.224176,-85.073294,TN,Hamilton,1606,282
37343,35.166587,-85.212257,TN,Hamilton,1606,282
37350,34.99392,-85.350184,TN,Hamilton,1606,282
37351,35.100285,-85.260363,TN,Hamilton,1606,282
37353,35.11501,-84.989096,TN,Hamilton,1606,282
37363,35.107176,-85.063064,TN,Hamilton,1606,282
37373,35.407459,-85.092816,TN,Hamilton,1606,282
37377,35.204932,-85.335009,TN,Hamilton,1606,282
37379,35.284581,-85.194872,TN,Hamilton,1606,282
37402,35.043722,-85.317871,TN,Hamilton,1606,282
37403,35.048259,-85.294362,TN,Hamilton,1606,282
37404,35.027913,-85.273662,TN,Hamilton,1606,282
37405,35.120403,-85.407828,TN,Hamilton,1606,282
37406,35.073134,-85.245571,TN,Hamilton,1606,282
37407,35.001943,-85.289724,TN,Hamilton,1606,282
37408,35.028634,-85.308554,TN,Hamilton,1606,282
37409,35.013714,-85.335339,TN,Hamilton,1606,282
37410,35.001899,-85.31422,TN,Hamilton,1606,282
37411,35.028764,-85.226165,TN,Hamilton,1606,282
37412,34.997526,-85.227431,TN,Hamilton,1606,282
37415,35.124725,-85.281199,TN,Hamilton,1606,282
37416,35.10018,-85.177146,TN,Hamilton,1606,282
37419,35.039671,-85.404128,TN,Hamilton,1606,282
37421,35.032453,-85.146327,TN,Hamilton,1606,282
37731,36.548667,-83.009063,TN,Hancock,61,5
37752,36.560697,-83.538079,TN,Hancock,61,5
37765,36.572344,-83.058614,TN,Hancock,61,5
37869,36.514755,-83.244996,TN,Hancock,61,5
37879,36.473356,-83.513308,TN,Hancock,61,5
37881,36.406476,-83.342508,TN,Hancock,61,5
38008,35.246459,-88.99718,TN,Hardeman,177,72
38039,35.070584,-89.155724,TN,Hardeman,177,72
38042,35.145159,-89.137403,TN,Hardeman,177,72
38044,35.199316,-88.809933,TN,Hardeman,177,72
38052,35.090254,-88.917801,TN,Hardeman,177,72
38061,35.06839,-88.770907,TN,Hardeman,177,72
38067,35.081609,-89.041788,TN,Hardeman,177,72
38075,35.379076,-89.136127,TN,Hardeman,177,72
38340,35.404805,-88.679411,TN,Hardeman,177,72
38356,35.438397,-88.893792,TN,Hardeman,177,72
38381,35.357143,-88.971421,TN,Hardeman,177,72
38392,35.456728,-89.044845,TN,Hardeman,177,72
38310,35.261655,-88.40859,TN,Hardin,369,57
38326,35.05466,-88.286193,TN,Hardin,369,57
38327,35.22441,-88.308574,TN,Hardin,369,57
38357,35.044831,-88.415357,TN,Hardin,369,57
38359,35.369843,-88.351356,TN,Hardin,369,57
38361,35.311301,-88.299924,TN,Hardin,369,57
38365,35.05425,-88.232127,TN,Hardin,369,57
38370,35.384301,-88.245325,TN,Hardin,369,57
38371,35.423968,-88.295293,TN,Hardin,369,57
38372,35.143564,-88.156874,TN,Hardin,369,57
38376,35.099209,-88.368705,TN,Hardin,369,57
38379,35.164244,-88.433753,TN,Hardin,369,57
38425,35.412153,-87.942934,TN,Hardin,369,57
38475,35.253475,-88.016092,TN,Hardin,369,57
37642,36.53133,-82.72694,TN,Hawkins,594,74
37645,36.562076,-82.662401,TN,Hawkins,594,74
37660,36.52686,-82.571968,TN,Hawkins,594,74
37711,36.281355,-83.045426,TN,Hawkins,594,74
37731,36.548667,-83.009063,TN,Hawkins,594,74
37745,36.278036,-82.820587,TN,Hawkins,594,74
37811,36.356119,-83.210715,TN,Hawkins,594,74
37857,36.424289,-82.9414,TN,Hawkins,594,74
37869,36.514755,-83.244996,TN,Hawkins,594,74
37873,36.52627,-82.843047,TN,Hawkins,594,74
37881,36.406476,-83.342508,TN,Hawkins,594,74
37891,36.292068,-83.138109,TN,Hawkins,594,74
38006,35.693723,-89.089657,TN,Haywood,125,24
38012,35.609417,-89.272452,TN,Haywood,125,24
38037,35.797359,-89.398895,TN,Haywood,125,24
38049,35.390333,-89.53821,TN,Haywood,125,24
38063,35.764057,-89.640503,TN,Haywood,125,24
38068,35.265556,-89.34517,TN,Haywood,125,24
38069,35.477856,-89.330284,TN,Haywood,125,24
38075,35.379076,-89.136127,TN,Haywood,125,24
38301,35.588164,-88.853395,TN,Haywood,125,24
38392,35.456728,-89.044845,TN,Haywood,125,24
38313,35.610339,-88.619827,TN,Henderson,297,76
38321,35.839302,-88.529314,TN,Henderson,297,76
38328,35.680535,-88.215686,TN,Henderson,297,76
38329,35.537576,-88.10779,TN,Henderson,297,76
38341,35.877577,-88.083895,TN,Henderson,297,76
38345,35.597455,-88.506055,TN,Henderson,297,76
38347,35.477766,-88.4986,TN,Henderson,297,76
38351,35.671066,-88.400018,TN,Henderson,297,76
38352,35.529461,-88.533849,TN,Henderson,297,76
38363,35.687839,-88.110728,TN,Henderson,297,76
38368,35.510913,-88.348129,TN,Henderson,297,76
38370,35.384301,-88.245325,TN,Henderson,297,76
38371,35.423968,-88.295293,TN,Henderson,297,76
38374,35.50561,-88.230904,TN,Henderson,297,76
38388,35.78157,-88.319968,TN,Henderson,297,76
38390,35.840533,-88.372301,TN,Henderson,297,76
38201,36.122634,-88.530194,TN,Henry,405,53
38222,36.445536,-88.157903,TN,Henry,405,53
38224,36.387007,-88.492179,TN,Henry,405,53
38229,36.22313,-88.606426,TN,Henry,405,53
38231,36.213058,-88.426137,TN,Henry,405,53
38236,36.168109,-88.268062,TN,Henry,405,53
38242,36.305579,-88.33112,TN,Henry,405,53
38251,36.459872,-88.355856,TN,Henry,405,53
38256,36.308521,-88.131502,TN,Henry,405,53
37025,35.948733,-87.307754,TN,Hickman,416,112
37033,35.744615,-87.557839,TN,Hickman,416,112
37055,36.077209,-87.442803,TN,Hickman,416,112
37096,35.612943,-87.87101,TN,Hickman,416,112
37097,35.779941,-87.823417,TN,Hickman,416,112
37098,35.872364,-87.319361,TN,Hickman,416,112
37101,36.060216,-87.629074,TN,Hickman,416,112
37137,35.884173,-87.505349,TN,Hickman,416,112
37140,35.859149,-87.652494,TN,Hickman,416,112
38454,35.728171,-87.345316,TN,Hickman,416,112
38461,35.593001,-87.341971,TN,Hickman,416,112
38462,35.528112,-87.562951,TN,Hickman,416,112
38476,35.841197,-87.213756,TN,Hickman,416,112
38487,35.718387,-87.23346,TN,Hickman,416,112
37050,36.374244,-87.630844,TN,Houston,42,12
37051,36.304284,-87.410241,TN,Houston,42,12
37061,36.287704,-87.635048,TN,Houston,42,12
37101,36.060216,-87.629074,TN,Houston,42,12
37175,36.32426,-87.892851,TN,Houston,42,12
37178,36.323791,-87.790436,TN,Houston,42,12
37181,36.244507,-87.469161,TN,Houston,42,12
37185,36.062922,-87.865036,TN,Houston,42,12
37061,36.287704,-87.635048,TN,Humphreys,205,35
37078,35.900794,-87.740943,TN,Humphreys,205,35
37097,35.779941,-87.823417,TN,Humphreys,205,35
37101,36.060216,-87.629074,TN,Humphreys,205,35
37134,35.992741,-87.948093,TN,Humphreys,205,35
37185,36.062922,-87.865036,TN,Humphreys,205,35
37030,36.271671,-85.942372,TN,Jackson,98,23
37145,36.380909,-85.917012,TN,Jackson,98,23
37150,36.541483,-85.81041,TN,Jackson,98,23
38501,36.226045,-85.533285,TN,Jackson,98,23
38506,36.187036,-85.433518,TN,Jackson,98,23
38545,36.232094,-85.662826,TN,Jackson,98,23
38551,36.55805,-85.487178,TN,Jackson,98,23
38562,36.354002,-85.657669,TN,Jackson,98,23
38564,36.275933,-85.735915,TN,Jackson,98,23
38568,36.438492,-85.473057,TN,Jackson,98,23
38588,36.446386,-85.730671,TN,Jackson,98,23
37725,35.996037,-83.399084,TN,Jefferson,602,100
37760,36.108387,-83.457779,TN,Jefferson,602,100
37764,35.970346,-83.616642,TN,Jefferson,602,100
37813,36.175136,-83.257024,TN,Jefferson,602,100
37820,36.085171,-83.566057,TN,Jefferson,602,100
37821,35.97508,-83.195503,TN,Jefferson,602,100
37871,36.052076,-83.681001,TN,Jefferson,602,100
37876,35.865101,-83.47897,TN,Jefferson,602,100
37877,36.15113,-83.406846,TN,Jefferson,602,100
37890,36.085242,-83.298744,TN,Jefferson,602,100
37640,36.326824,-81.974686,TN,Johnson,210,40
37680,36.57929,-81.725417,TN,Johnson,210,40
37683,36.454726,-81.822075,TN,Johnson,210,40
37688,36.545444,-81.882879,TN,Johnson,210,40
37691,36.371676,-81.756726,TN,Johnson,210,40
37709,36.162997,-83.664552,TN,Knox,4010,722
37721,36.11842,-83.812584,TN,Knox,4010,722
37754,36.139099,-84.029801,TN,Knox,4010,722
37764,35.970346,-83.616642,TN,Knox,4010,722
37771,35.840824,-84.321762,TN,Knox,4010,722
37772,35.79114,-84.218553,TN,Knox,4010,722
37779,36.215114,-83.75607,TN,Knox,4010,722
37806,36.084693,-83.727986,TN,Knox,4010,722
37807,36.259656,-83.82599,TN,Knox,4010,722
37830,35.966483,-84.290549,TN,Knox,4010,722
37849,36.05405,-84.048488,TN,Knox,4010,722
37853,35.836766,-83.91081,TN,Knox,4010,722
37871,36.052076,-83.681001,TN,Knox,4010,722
37902,35.963643,-83.92061,TN,Knox,4010,722
37909,35.947566,-84.021414,TN,Knox,4010,722
37912,36.007544,-83.984854,TN,Knox,4010,722
37914,35.983165,-83.795796,TN,Knox,4010,722
37915,35.970813,-83.900432,TN,Knox,4010,722
37916,35.953078,-83.932588,TN,Knox,4010,722
37917,36.001185,-83.913706,TN,Knox,4010,722
37918,36.056875,-83.917352,TN,Knox,4010,722
37919,35.914748,-84.000169,TN,Knox,4010,722
37920,35.911567,-83.857782,TN,Knox,4010,722
37921,35.978877,-84.002931,TN,Knox,4010,722
37922,35.860496,-84.100535,TN,Knox,4010,722
37923,35.927527,-84.080687,TN,Knox,4010,722
37924,36.02619,-83.811875,TN,Knox,4010,722
37931,35.976321,-84.126349,TN,Knox,4010,722
37932,35.917299,-84.198787,TN,Knox,4010,722
37934,35.865617,-84.178868,TN,Knox,4010,722
37938,36.123911,-83.938608,TN,Knox,4010,722
