State,County,ViolentCrime,MurderNonnegligentManslaughter,Rape1,Robbery,AggravatedAssault,PropertyCrime,Burglary,LarcenyTheft,MotorVehicleTheft,Arson2,Area,StateAbbrev
Missouri,Schuyler,3,0,0,0,3,32,6,24,2,1.0, Nonmetropolitan Counties,MO
Missouri,Scotland,3,0,2,0,1,25,1,24,0,1.0, Nonmetropolitan Counties,MO
Missouri,Shannon,13,0,1,1,11,32,7,20,5,0.0, Nonmetropolitan Counties,MO
Missouri,Shelby,0,0,0,0,0,18,0,17,1,0.0, Nonmetropolitan Counties,MO
Missouri,St. Clair,11,0,1,1,9,132,47,67,18,3.0, Nonmetropolitan Counties,MO
Missouri,Ste. Genevieve,19,0,5,1,13,86,10,66,10,0.0, Nonmetropolitan Counties,MO
Missouri,St. Francois,45,0,1,1,43,376,85,194,97,3.0, Nonmetropolitan Counties,MO
Missouri,Stoddard,17,0,0,0,17,124,39,76,9,0.0, Nonmetropolitan Counties,MO
Missouri,Stone,78,1,3,2,72,239,98,132,9,1.0, Nonmetropolitan Counties,MO
Missouri,Sullivan,7,0,1,0,6,48,21,19,8,1.0, Nonmetropolitan Counties,MO
Missouri,Taney,101,3,3,2,93,328,80,202,46,1.0, Nonmetropolitan Counties,MO
Missouri,Texas,28,2,1,0,25,166,54,93,19,2.0, Nonmetropolitan Counties,MO
Missouri,Vernon,95,0,3,5,87,291,94,149,48,0.0, Nonmetropolitan Counties,MO
Missouri,Washington,72,0,13,1,58,280,80,169,31,1.0, Nonmetropolitan Counties,MO
Missouri,Wayne,28,1,1,0,26,252,81,144,27,0.0, Nonmetropolitan Counties,MO
Missouri,Worth,0,0,0,0,0,7,0,7,0,0.0, Nonmetropolitan Counties,MO
Missouri,Wright,16,0,1,0,15,91,43,41,7,6.0, Nonmetropolitan Counties,MO
Montana,Carbon,11,0,1,0,10,69,20,45,4,1.0, Metropolitan Counties,MT
Montana,Cascade,29,2,3,0,24,143,31,97,15,2.0, Metropolitan Counties,MT
Montana,Golden Valley,4,0,1,0,3,9,2,7,0,0.0, Metropolitan Counties,MT
Montana,Missoula,115,2,18,4,91,345,97,212,36,1.0, Metropolitan Counties,MT
Montana,Yellowstone,92,2,15,4,71,768,130,534,104,3.0, Metropolitan Counties,MT
Montana,Beaverhead,6,0,2,0,4,9,2,5,2,0.0, Nonmetropolitan Counties,MT
Montana,Big Horn,52,0,2,0,50,241,15,191,35,2.0, Nonmetropolitan Counties,MT
Montana,Blaine,6,0,1,0,5,10,0,5,5,0.0, Nonmetropolitan Counties,MT
Montana,Broadwater,22,1,1,0,20,40,6,29,5,0.0, Nonmetropolitan Counties,MT
Montana,Carter,1,1,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,MT
Montana,Chouteau,0,0,0,0,0,6,4,2,0,0.0, Nonmetropolitan Counties,MT
Montana,Custer,5,0,2,0,3,60,22,34,4,0.0, Nonmetropolitan Counties,MT
Montana,Daniels,1,0,1,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,MT
Montana,Dawson,8,1,0,0,7,60,17,38,5,0.0, Nonmetropolitan Counties,MT
Montana,Deer Lodge,50,1,7,0,42,216,57,136,23,5.0, Nonmetropolitan Counties,MT
Montana,Fallon,2,0,0,0,2,3,1,1,1,0.0, Nonmetropolitan Counties,MT
Montana,Fergus,9,0,7,0,2,39,19,16,4,2.0, Nonmetropolitan Counties,MT
Montana,Flathead,189,2,22,3,162,1048,168,775,105,3.0, Nonmetropolitan Counties,MT
Montana,Gallatin,103,1,27,2,73,467,53,367,47,5.0, Nonmetropolitan Counties,MT
Montana,Garfield,1,0,0,0,1,2,0,2,0,0.0, Nonmetropolitan Counties,MT
Montana,Glacier,12,1,0,0,11,37,11,16,10,0.0, Nonmetropolitan Counties,MT
Montana,Granite,3,0,0,0,3,25,3,21,1,0.0, Nonmetropolitan Counties,MT
Montana,Hill,37,0,7,2,28,159,32,115,12,0.0, Nonmetropolitan Counties,MT
Montana,Jefferson,26,1,1,0,24,102,36,62,4,0.0, Nonmetropolitan Counties,MT
Montana,Judith Basin,2,0,0,0,2,3,0,2,1,0.0, Nonmetropolitan Counties,MT
Montana,Lake,109,1,18,5,85,299,93,161,45,9.0, Nonmetropolitan Counties,MT
Montana,Lewis and Clark,99,1,28,3,67,416,124,252,40,5.0, Nonmetropolitan Counties,MT
Montana,Liberty,2,0,0,0,2,0,0,0,0,0.0, Nonmetropolitan Counties,MT
Montana,Lincoln,20,1,1,0,18,119,15,94,10,3.0, Nonmetropolitan Counties,MT
Montana,Madison,4,0,1,0,3,69,19,39,11,0.0, Nonmetropolitan Counties,MT
Montana,McCone,2,0,0,0,2,6,0,4,2,1.0, Nonmetropolitan Counties,MT
Montana,Meagher,3,0,0,0,3,17,3,10,4,1.0, Nonmetropolitan Counties,MT
Montana,Mineral,3,0,0,0,3,0,0,0,0,0.0, Nonmetropolitan Counties,MT
Montana,Musselshell,20,1,0,0,19,111,12,85,14,2.0, Nonmetropolitan Counties,MT
Montana,Park,21,0,2,0,19,55,6,42,7,1.0, Nonmetropolitan Counties,MT
Montana,Phillips,12,0,1,0,11,48,10,36,2,0.0, Nonmetropolitan Counties,MT
Montana,Pondera,1,0,0,0,1,7,2,5,0,0.0, Nonmetropolitan Counties,MT
Montana,Powder River,1,0,0,0,1,6,1,3,2,0.0, Nonmetropolitan Counties,MT
Montana,Powell,6,0,5,0,1,13,4,8,1,0.0, Nonmetropolitan Counties,MT
Montana,Prairie,4,0,1,0,3,4,2,1,1,0.0, Nonmetropolitan Counties,MT
Montana,Ravalli,53,1,4,0,48,244,31,202,11,0.0, Nonmetropolitan Counties,MT
Montana,Richland,8,0,3,0,5,54,6,44,4,0.0, Nonmetropolitan Counties,MT
Montana,Roosevelt,108,1,0,0,107,62,36,10,16,2.0, Nonmetropolitan Counties,MT
Montana,Rosebud,10,0,2,1,7,26,8,13,5,2.0, Nonmetropolitan Counties,MT
Montana,Sanders,29,1,3,0,25,51,5,39,7,1.0, Nonmetropolitan Counties,MT
Montana,Sheridan,2,0,0,0,2,25,2,20,3,1.0, Nonmetropolitan Counties,MT
Montana,Silver Bow,169,0,10,6,153,1864,246,1437,181,5.0, Nonmetropolitan Counties,MT
Montana,Stillwater,16,0,1,0,15,51,14,32,5,0.0, Nonmetropolitan Counties,MT
Montana,Sweet Grass,8,0,0,1,7,36,6,25,5,1.0, Nonmetropolitan Counties,MT
Montana,Teton,13,0,5,0,8,39,7,28,4,0.0, Nonmetropolitan Counties,MT
Montana,Toole,22,0,3,0,19,92,6,80,6,1.0, Nonmetropolitan Counties,MT
Montana,Valley,9,0,2,0,7,18,6,11,1,1.0, Nonmetropolitan Counties,MT
Montana,Wheatland,2,0,0,0,2,6,3,3,0,0.0, Nonmetropolitan Counties,MT
Montana,Wibaux,0,0,0,0,0,4,0,3,1,0.0, Nonmetropolitan Counties,MT
Nebraska,Dakota,19,0,1,2,16,74,15,43,16,0.0, Metropolitan Counties,NE
Nebraska,Hall,23,0,5,0,18,137,64,61,12,2.0, Metropolitan Counties,NE
Nebraska,Hamilton,2,0,0,0,2,43,15,21,7,0.0, Metropolitan Counties,NE
Nebraska,Merrick,2,0,0,0,2,13,2,8,3,0.0, Metropolitan Counties,NE
Nebraska,Antelope,7,0,1,0,6,34,4,25,5,0.0, Nonmetropolitan Counties,NE
Nebraska,Boone,4,0,0,0,4,2,0,1,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Box Butte,1,0,0,0,1,15,2,7,6,0.0, Nonmetropolitan Counties,NE
Nebraska,Burt,7,0,2,1,4,24,9,14,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Cedar,1,0,0,0,1,18,0,17,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Chase,1,0,0,0,1,5,3,2,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Cherry,2,0,0,0,2,16,7,7,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Clay,2,0,0,0,2,16,8,6,2,1.0, Nonmetropolitan Counties,NE
Nebraska,Dawes,0,0,0,0,0,11,1,9,1,1.0, Nonmetropolitan Counties,NE
Nebraska,Dawson,14,0,2,0,12,39,18,17,4,0.0, Nonmetropolitan Counties,NE
Nebraska,Deuel,0,0,0,0,0,1,0,1,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Dodge,9,0,1,1,7,89,12,64,13,0.0, Nonmetropolitan Counties,NE
Nebraska,Franklin,0,0,0,0,0,21,5,13,3,0.0, Nonmetropolitan Counties,NE
Nebraska,Harlan,0,0,0,0,0,1,0,0,1,1.0, Nonmetropolitan Counties,NE
Nebraska,Hitchcock,3,0,0,0,3,20,6,10,4,1.0, Nonmetropolitan Counties,NE
Nebraska,Johnson,4,0,0,0,4,12,3,8,1,1.0, Nonmetropolitan Counties,NE
Nebraska,Kearney,5,0,1,0,4,50,15,32,3,1.0, Nonmetropolitan Counties,NE
Nebraska,Kimball,0,0,0,0,0,8,2,1,5,1.0, Nonmetropolitan Counties,NE
Nebraska,Knox,6,0,2,0,4,31,8,19,4,1.0, Nonmetropolitan Counties,NE
Nebraska,Madison,12,0,4,0,8,67,24,35,8,0.0, Nonmetropolitan Counties,NE
Nebraska,Morrill,1,0,0,0,1,44,5,37,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Pawnee,3,0,0,0,3,32,10,20,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Perkins,2,0,1,0,1,13,1,12,0,0.0, Nonmetropolitan Counties,NE
Nebraska,Pierce,7,0,3,2,2,22,9,12,1,0.0, Nonmetropolitan Counties,NE
Nebraska,Stanton,2,0,2,0,0,28,3,23,2,0.0, Nonmetropolitan Counties,NE
Nebraska,Thurston,0,0,0,0,0,11,5,3,3,1.0, Nonmetropolitan Counties,NE
Nebraska,Webster,0,0,0,0,0,39,18,16,5,1.0, Nonmetropolitan Counties,NE
Nebraska,Wheeler,0,0,0,0,0,2,0,2,0,1.0, Nonmetropolitan Counties,NE
Nevada,Carson City,191,1,0,18,172,879,166,632,81,7.0, Metropolitan Counties,NV
Nevada,Storey,34,0,0,0,34,93,27,55,11,0.0, Metropolitan Counties,NV
Nevada,Washoe,175,0,26,12,137,750,173,461,116,5.0, Metropolitan Counties,NV
Nevada,Churchill,26,0,6,0,20,191,55,117,19,2.0, Nonmetropolitan Counties,NV
Nevada,Douglas,65,1,13,4,47,769,113,604,52,4.0, Nonmetropolitan Counties,NV
Nevada,Elko,38,0,6,1,31,174,46,102,26,3.0, Nonmetropolitan Counties,NV
Nevada,Esmeralda,0,0,0,0,0,5,2,2,1,0.0, Nonmetropolitan Counties,NV
Nevada,Eureka,6,0,1,0,5,24,6,14,4,1.0, Nonmetropolitan Counties,NV
Nevada,Humboldt,15,0,1,0,14,69,37,22,10,2.0, Nonmetropolitan Counties,NV
Nevada,Lander,49,0,5,0,44,99,54,33,12,3.0, Nonmetropolitan Counties,NV
Nevada,Lincoln,5,0,0,0,5,56,7,43,6,0.0, Nonmetropolitan Counties,NV
Nevada,Lyon,129,4,21,3,101,570,152,370,48,11.0, Nonmetropolitan Counties,NV
Nevada,Mineral,0,0,0,0,0,32,13,12,7,0.0, Nonmetropolitan Counties,NV
Nevada,Nye,61,3,9,8,41,788,299,367,122,18.0, Nonmetropolitan Counties,NV
Nevada,Pershing,25,0,5,0,20,52,19,29,4,0.0, Nonmetropolitan Counties,NV
Nevada,White Pine,18,0,6,2,10,83,39,31,13,1.0, Nonmetropolitan Counties,NV
New Hampshire,Rockingham,5,0,0,0,5,1,0,1,0,0.0, Metropolitan Counties,NH
New Hampshire,Strafford,3,0,0,0,3,0,0,0,0,0.0, Metropolitan Counties,NH
New Hampshire,Carroll,9,0,2,1,6,52,10,40,2,0.0, Nonmetropolitan Counties,NH
New Hampshire,Cheshire,0,0,0,0,0,5,3,2,0,0.0, Nonmetropolitan Counties,NH
New Hampshire,Grafton,1,0,1,0,0,2,0,2,0,0.0, Nonmetropolitan Counties,NH
New Hampshire,Merrimack,1,0,1,0,0,1,0,1,0,0.0, Nonmetropolitan Counties,NH
New Jersey,Atlantic,1,0,0,0,1,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Bergen,7,0,4,0,3,51,1,48,2,0.0, Metropolitan Counties,NJ
New Jersey,Burlington,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Camden,2,0,0,1,1,21,0,19,2,0.0, Metropolitan Counties,NJ
New Jersey,Cape May,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Cumberland,0,0,0,0,0,1,0,1,0,0.0, Metropolitan Counties,NJ
New Jersey,Essex,65,0,0,22,43,58,22,36,0,0.0, Metropolitan Counties,NJ
New Jersey,Gloucester,1,0,0,0,1,3,0,3,0,0.0, Metropolitan Counties,NJ
New Jersey,Hudson,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Hunterdon,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Mercer,6,0,0,0,6,19,9,10,0,0.0, Metropolitan Counties,NJ
New Jersey,Middlesex,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Monmouth,4,0,1,0,3,1,0,1,0,0.0, Metropolitan Counties,NJ
New Jersey,Morris,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Ocean,0,0,0,0,0,4,0,4,0,0.0, Metropolitan Counties,NJ
New Jersey,Passaic,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Salem,1,0,0,0,1,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Somerset,1,0,0,0,1,1,0,1,0,0.0, Metropolitan Counties,NJ
New Jersey,Sussex,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Union,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Jersey,Warren,0,0,0,0,0,0,0,0,0,0.0, Metropolitan Counties,NJ
New Mexico,Bernalillo,916,6,72,152,686,2640,735,1416,489,0.0, Metropolitan Counties,NM
New Mexico,Sandoval,122,2,2,0,118,133,43,82,8,0.0, Metropolitan Counties,NM
New Mexico,San Juan,609,2,59,8,540,810,223,515,72,0.0, Metropolitan Counties,NM
New Mexico,Santa Fe,74,0,3,5,66,494,272,222,0,0.0, Metropolitan Counties,NM
New Mexico,Torrance,69,1,4,1,63,163,73,60,30,0.0, Metropolitan Counties,NM
New Mexico,Valencia,381,1,19,8,353,975,292,469,214,0.0, Metropolitan Counties,NM
New Mexico,Catron,3,0,0,0,3,31,13,8,10,0.0, Nonmetropolitan Counties,NM
New Mexico,Chaves,47,1,13,3,30,167,79,70,18,0.0, Nonmetropolitan Counties,NM
New Mexico,Cibola,27,1,5,1,20,84,39,32,13,0.0, Nonmetropolitan Counties,NM
New Mexico,Colfax,17,0,0,0,17,28,18,8,2,0.0, Nonmetropolitan Counties,NM
New Mexico,Curry,11,0,2,1,8,109,60,36,13,0.0, Nonmetropolitan Counties,NM
New Mexico,De Baca,6,0,0,1,5,43,23,11,9,0.0, Nonmetropolitan Counties,NM
New Mexico,Eddy,67,0,3,1,63,246,68,147,31,0.0, Nonmetropolitan Counties,NM
New Mexico,Grant,18,0,5,1,12,195,107,88,0,0.0, Nonmetropolitan Counties,NM
New Mexico,Guadalupe,1,0,0,0,1,5,5,0,0,0.0, Nonmetropolitan Counties,NM
New Mexico,Hidalgo,8,0,0,0,8,31,13,13,5,0.0, Nonmetropolitan Counties,NM
New Mexico,Lea,31,0,3,1,27,291,107,155,29,0.0, Nonmetropolitan Counties,NM
New Mexico,Lincoln,26,1,1,0,24,81,43,33,5,0.0, Nonmetropolitan Counties,NM
New Mexico,Luna,59,0,1,1,57,237,76,108,53,0.0, Nonmetropolitan Counties,NM
New Mexico,McKinley,123,1,7,6,109,231,60,133,38,0.0, Nonmetropolitan Counties,NM
New Mexico,Mora,5,0,0,0,5,31,10,15,6,0.0, Nonmetropolitan Counties,NM
New Mexico,Otero,165,0,14,3,148,318,139,152,27,0.0, Nonmetropolitan Counties,NM
New Mexico,Quay,5,0,0,0,5,24,10,9,5,0.0, Nonmetropolitan Counties,NM
New Mexico,Rio Arriba,77,3,6,10,58,325,158,134,33,0.0, Nonmetropolitan Counties,NM
New Mexico,San Miguel,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,NM
New Mexico,Sierra,13,0,2,0,11,76,24,46,6,0.0, Nonmetropolitan Counties,NM
New Mexico,Socorro,24,0,2,0,22,81,26,46,9,0.0, Nonmetropolitan Counties,NM
New Mexico,Taos,66,0,1,5,60,101,41,24,36,0.0, Nonmetropolitan Counties,NM
New Mexico,Union,8,0,0,0,8,19,11,7,1,0.0, Nonmetropolitan Counties,NM
New York,Albany,18,0,8,0,10,140,15,117,8,2.0, Metropolitan Counties,NY
New York,Broome,58,0,16,6,36,495,80,397,18,0.0, Metropolitan Counties,NY
New York,Chemung,9,2,0,1,6,258,32,221,5,0.0, Metropolitan Counties,NY
New York,Erie,49,2,0,12,35,646,92,542,12,4.0, Metropolitan Counties,NY
New York,Herkimer,6,0,0,0,6,0,0,0,0,0.0, Metropolitan Counties,NY
New York,Jefferson,20,0,3,1,16,302,37,257,8,0.0, Metropolitan Counties,NY
New York,Livingston,18,0,9,1,8,307,36,254,17,3.0, Metropolitan Counties,NY
New York,Madison,21,0,5,1,15,144,28,106,10,3.0, Metropolitan Counties,NY
New York,Monroe,229,1,40,49,139,2786,327,2372,87,7.0, Metropolitan Counties,NY
New York,Nassau,1113,10,28,416,659,10103,888,8768,447,65.0, Metropolitan Counties,NY
New York,Niagara,59,0,11,7,41,698,128,527,43,3.0, Metropolitan Counties,NY
New York,Oneida,133,0,99,4,30,269,40,216,13,1.0, Metropolitan Counties,NY
New York,Onondaga,210,3,56,39,112,1720,272,1349,99,2.0, Metropolitan Counties,NY
New York,Ontario,37,0,13,7,17,755,115,623,17,2.0, Metropolitan Counties,NY
New York,Orleans,18,0,5,0,13,246,34,203,9,0.0, Metropolitan Counties,NY
New York,Oswego,51,0,21,3,27,296,66,212,18,1.0, Metropolitan Counties,NY
New York,Putnam,19,0,4,3,12,264,51,211,2,0.0, Metropolitan Counties,NY
New York,Rensselaer,13,0,1,1,11,206,22,178,6,1.0, Metropolitan Counties,NY
New York,Saratoga,95,1,16,9,69,1111,182,897,32,7.0, Metropolitan Counties,NY
New York,Schenectady,0,0,0,0,0,16,4,11,1,0.0, Metropolitan Counties,NY
New York,Schoharie,6,0,4,0,2,24,5,18,1,0.0, Metropolitan Counties,NY
New York,Suffolk,41,0,0,0,41,0,0,0,0,0.0, Metropolitan Counties,NY
New York,Suffolk County Police Department,1427,22,64,473,868,16996,1423,14565,1008,87.0, Metropolitan Counties,NY
New York,Tioga,18,0,10,0,8,151,34,100,17,0.0, Metropolitan Counties,NY
New York,Ulster,34,1,4,3,26,186,34,139,13,0.0, Metropolitan Counties,NY
New York,Warren,48,1,23,6,18,528,68,447,13,4.0, Metropolitan Counties,NY
New York,Washington,23,1,14,0,8,157,17,133,7,0.0, Metropolitan Counties,NY
New York,Wayne,63,2,20,8,33,453,103,333,17,0.0, Metropolitan Counties,NY
New York,Westchester Public Safety,56,0,1,6,49,237,14,212,11,3.0, Metropolitan Counties,NY
New York,Yates,17,0,7,0,10,157,27,127,3,0.0, Metropolitan Counties,NY
New York,Allegany,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,NY
New York,Cattaraugus,39,1,15,4,19,278,78,183,17,2.0, Nonmetropolitan Counties,NY
New York,Cayuga,40,0,15,1,24,163,39,121,3,0.0, Nonmetropolitan Counties,NY
New York,Chautauqua,49,1,14,3,31,453,135,302,16,5.0, Nonmetropolitan Counties,NY
New York,Clinton,6,0,0,0,6,27,5,22,0,0.0, Nonmetropolitan Counties,NY
New York,Columbia,30,0,5,1,24,330,70,252,8,1.0, Nonmetropolitan Counties,NY
New York,Cortland,18,0,13,2,3,407,73,332,2,1.0, Nonmetropolitan Counties,NY
New York,Delaware,23,0,11,1,11,150,42,101,7,0.0, Nonmetropolitan Counties,NY
New York,Franklin,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,NY
New York,Fulton,22,0,8,1,13,310,42,260,8,2.0, Nonmetropolitan Counties,NY
New York,Genesee,57,0,16,4,37,345,51,280,14,3.0, Nonmetropolitan Counties,NY
New York,Greene,6,0,0,0,6,19,1,15,3,0.0, Nonmetropolitan Counties,NY
New York,Hamilton,1,0,0,0,1,7,1,3,3,0.0, Nonmetropolitan Counties,NY
New York,Lewis,6,0,1,0,5,99,33,64,2,0.0, Nonmetropolitan Counties,NY
New York,Montgomery,16,0,6,1,9,329,28,292,9,1.0, Nonmetropolitan Counties,NY
New York,Otsego,17,3,4,0,10,64,17,41,6,0.0, Nonmetropolitan Counties,NY
New York,Schuyler,5,0,2,0,3,15,2,11,2,0.0, Nonmetropolitan Counties,NY
New York,Steuben,21,0,7,0,14,91,24,64,3,0.0, Nonmetropolitan Counties,NY
New York,St. Lawrence,10,0,0,1,9,36,4,30,2,0.0, Nonmetropolitan Counties,NY
New York,Sullivan,23,0,4,0,19,293,45,242,6,2.0, Nonmetropolitan Counties,NY
New York,Wyoming,21,0,8,3,10,143,39,94,10,1.0, Nonmetropolitan Counties,NY
North Carolina,Alexander,21,1,8,2,56,556,193,328,35,6.0, Metropolitan Counties7,NC
North Carolina,Buncombe,21,3,8,24,106,1570,561,863,146,15.0, Metropolitan Counties7,NC
North Carolina,Cabarrus,21,0,8,14,20,657,213,404,40,2.0, Metropolitan Counties7,NC
North Carolina,Caldwell,21,0,8,16,54,1306,448,729,129,6.0, Metropolitan Counties7,NC
North Carolina,Catawba,21,8,8,16,108,1227,443,691,93,14.0, Metropolitan Counties7,NC
North Carolina,Chatham,21,1,8,9,65,602,242,336,24,2.0, Metropolitan Counties7,NC
North Carolina,Currituck,21,0,8,3,36,347,97,237,13,2.0, Metropolitan Counties7,NC
North Carolina,Davidson,21,3,8,29,85,1608,949,507,152,10.0, Metropolitan Counties7,NC
North Carolina,Davie,21,0,8,4,47,542,175,334,33,0.0, Metropolitan Counties7,NC
North Carolina,Durham,21,1,8,35,26,672,285,339,48,1.0, Metropolitan Counties7,NC
North Carolina,Edgecombe,21,3,8,9,28,479,212,249,18,5.0, Metropolitan Counties7,NC
North Carolina,Forsyth,21,0,8,42,217,2105,459,1494,152,12.0, Metropolitan Counties7,NC
North Carolina,Franklin,21,5,8,9,65,790,309,421,60,6.0, Metropolitan Counties7,NC
North Carolina,Gaston County Police Department,21,2,8,14,161,1070,374,586,110,20.0, Metropolitan Counties7,NC
North Carolina,Guilford,21,2,8,24,135,1166,381,722,63,9.0, Metropolitan Counties7,NC
North Carolina,Haywood,21,2,8,6,119,951,434,452,65,3.0, Metropolitan Counties7,NC
North Carolina,Hoke,21,6,8,14,55,1045,445,558,42,1.0, Metropolitan Counties7,NC
North Carolina,Iredell,21,3,8,18,181,1439,589,746,104,6.0, Metropolitan Counties7,NC
North Carolina,Johnston,21,2,8,18,105,1670,667,885,118,4.0, Metropolitan Counties7,NC
North Carolina,Lincoln,21,1,8,4,84,1010,315,644,51,5.0, Metropolitan Counties7,NC
North Carolina,Madison,21,0,8,1,7,138,53,72,13,4.0, Metropolitan Counties7,NC
North Carolina,New Hanover,21,5,8,41,81,1709,419,1239,51,6.0, Metropolitan Counties7,NC
North Carolina,Orange,21,1,8,15,52,591,267,299,25,3.0, Metropolitan Counties7,NC
North Carolina,Pender,21,2,8,10,62,1017,256,721,40,5.0, Metropolitan Counties7,NC
North Carolina,Person,21,1,8,6,51,346,163,165,18,2.0, Metropolitan Counties7,NC
North Carolina,Pitt,21,1,8,25,138,1065,347,655,63,5.0, Metropolitan Counties7,NC
North Carolina,Rockingham,21,4,8,7,26,721,296,380,45,0.0, Metropolitan Counties7,NC
North Carolina,Rowan,21,1,8,20,66,990,306,604,80,7.0, Metropolitan Counties7,NC
North Carolina,Stokes,21,2,8,2,71,763,216,488,59,2.0, Metropolitan Counties7,NC
North Carolina,Union,21,1,8,26,131,2168,536,1533,99,11.0, Metropolitan Counties7,NC
North Carolina,Wake,21,0,8,25,135,1649,607,910,132,12.0, Metropolitan Counties7,NC
North Carolina,Wayne,21,1,8,33,148,1610,636,829,145,3.0, Metropolitan Counties7,NC
North Carolina,Yadkin,21,1,8,3,48,584,192,370,22,4.0, Metropolitan Counties7,NC
North Carolina,Alleghany,21,0,8,0,9,88,25,53,10,3.0, Nonmetropolitan Counties7,NC
North Carolina,Anson,21,1,8,4,29,260,187,69,4,2.0, Nonmetropolitan Counties7,NC
North Carolina,Beaufort,21,1,8,7,57,464,191,252,21,4.0, Nonmetropolitan Counties7,NC
North Carolina,Camden,21,0,8,0,0,59,24,35,0,0.0, Nonmetropolitan Counties7,NC
North Carolina,Chowan,21,3,8,1,5,114,51,56,7,0.0, Nonmetropolitan Counties7,NC
North Carolina,Clay,21,0,8,1,18,308,140,142,26,1.0, Nonmetropolitan Counties7,NC
North Carolina,Cleveland,21,0,8,8,8,732,276,402,54,0.0, Nonmetropolitan Counties7,NC
North Carolina,Columbus,21,3,8,15,91,1014,547,398,69,5.0, Nonmetropolitan Counties7,NC
North Carolina,Dare,21,1,8,1,18,384,101,279,4,2.0, Nonmetropolitan Counties7,NC
North Carolina,Graham,21,0,8,1,15,176,39,121,16,1.0, Nonmetropolitan Counties7,NC
North Carolina,Granville,21,0,8,10,46,616,275,306,35,6.0, Nonmetropolitan Counties7,NC
North Carolina,Halifax,21,7,8,18,70,553,274,275,4,4.0, Nonmetropolitan Counties7,NC
North Carolina,Harnett,21,8,8,39,205,1702,616,996,90,19.0, Nonmetropolitan Counties7,NC
North Carolina,Hertford,21,1,8,2,23,211,104,91,16,1.0, Nonmetropolitan Counties7,NC
North Carolina,Jackson,21,0,8,0,63,772,477,249,46,4.0, Nonmetropolitan Counties7,NC
North Carolina,Lee,21,2,8,13,33,391,107,263,21,3.0, Nonmetropolitan Counties7,NC
North Carolina,Macon,21,0,8,2,35,491,155,298,38,3.0, Nonmetropolitan Counties7,NC
North Carolina,Martin,21,1,8,1,33,239,101,121,17,2.0, Nonmetropolitan Counties7,NC
North Carolina,McDowell,21,2,8,4,25,802,278,425,99,13.0, Nonmetropolitan Counties7,NC
North Carolina,Montgomery,21,1,8,3,22,236,105,126,5,3.0, Nonmetropolitan Counties7,NC
North Carolina,Moore,21,2,8,10,49,567,236,325,6,2.0, Nonmetropolitan Counties7,NC
North Carolina,Northampton,21,4,8,7,27,344,175,144,25,1.0, Nonmetropolitan Counties7,NC
North Carolina,Pasquotank,21,0,8,7,55,289,104,174,11,2.0, Nonmetropolitan Counties7,NC
North Carolina,Perquimans,21,1,8,1,2,82,43,35,4,1.0, Nonmetropolitan Counties7,NC
North Carolina,Polk,21,0,8,0,6,187,70,102,15,2.0, Nonmetropolitan Counties7,NC
North Carolina,Richmond,21,4,8,33,125,1079,471,537,71,6.0, Nonmetropolitan Counties7,NC
North Carolina,Rutherford,21,0,8,7,139,848,461,318,69,7.0, Nonmetropolitan Counties7,NC
North Carolina,Scotland,21,2,8,11,36,404,219,160,25,12.0, Nonmetropolitan Counties7,NC
North Carolina,Stanly,21,0,8,6,23,476,214,245,17,1.0, Nonmetropolitan Counties7,NC
North Carolina,Surry,21,2,8,8,46,1120,436,572,112,7.0, Nonmetropolitan Counties7,NC
North Carolina,Swain,21,0,8,1,23,197,89,80,28,0.0, Nonmetropolitan Counties7,NC
North Carolina,Transylvania,21,0,8,6,28,317,101,197,19,3.0, Nonmetropolitan Counties7,NC
North Carolina,Tyrrell,21,0,8,2,9,30,8,21,1,0.0, Nonmetropolitan Counties7,NC
