county,zip,res_ratio,bus_ratio,oth_ratio,tot_ratio
27049,55066,0.407843662,0.527611044,0.516535433,0.418710043
27049,55089,0.031945746,0.015006002,0.028346457,0.030711338
27049,55946,0.063400705,0.049819928,0.031496063,0.061665453
27049,55057,0.000178468,0.000000000,0.000000000,0.000161852
27049,55033,0.001293892,0.000000000,0.003149606,0.001254350
27049,55026,0.013920493,0.000600240,0.001574803,0.012705349
27049,55983,0.037121314,0.016806723,0.037795276,0.035769200
27049,55956,0.003480123,0.000000000,0.000000000,0.003156106
27049,55985,0.000803105,0.000600240,0.000000000,0.000768795
27049,55963,0.070762504,0.037214886,0.069291339,0.068463219
27051,56537,0.000770416,0.000000000,0.000000000,0.000722282
27051,56311,0.104776579,0.019607843,0.042253521,0.100036114
27051,56339,0.176040062,0.068627451,0.197183099,0.172625497
27051,56522,0.003081664,0.000000000,0.000000000,0.002889130
27051,56326,0.001540832,0.000000000,0.000000000,0.001444565
27051,56324,0.001155624,0.000000000,0.000000000,0.001083424
27051,56590,0.060092450,0.058823529,0.014084507,0.058866017
27051,56274,0.018875193,0.009803922,0.000000000,0.018057060
27051,56309,0.152157165,0.127450980,0.084507042,0.149512459
27051,56248,0.092449923,0.068627451,0.098591549,0.091729866
27051,56531,0.388674884,0.647058824,0.563380282,0.402672445
27051,56235,0.000385208,0.000000000,0.000000000,0.000361141
27053,55418,0.026093488,0.021188352,0.018094486,0.025308538
27053,55442,0.010028685,0.003921841,0.010034215,0.009503578
27053,55447,0.015966836,0.018932426,0.028852481,0.016806673
27053,55343,0.024101500,0.037708673,0.025957363,0.025356310
27053,55305,0.019096611,0.018949780,0.011284380,0.018729482
27053,55356,0.004790051,0.007132197,0.002533228,0.004889132
27053,55373,0.001222004,0.000989137,0.000723779,0.001179363
27053,55474,0.000000000,0.000763544,0.000000000,0.000065686
27053,55401,0.015667780,0.033943012,0.013620213,0.017147046
27053,55403,0.021523432,0.016520321,0.048394526,0.022312358
27053,55427,0.019899249,0.019071253,0.014343993,0.019575937
27053,55415,0.004851924,0.011227571,0.004408475,0.005380285
27053,55425,0.008590123,0.024468122,0.007632583,0.009912623
27053,55384,0.002021205,0.001735328,0.001743650,0.001984017
27053,55419,0.020139869,0.010429320,0.010132912,0.018850404
27053,55428,0.022504817,0.020459515,0.020101329,0.022219800
27053,55345,0.016224643,0.011713463,0.004408475,0.015300372
27053,55421,0.000183902,0.000138826,0.000000000,0.000171679
27053,55440,0.000000000,0.000017353,0.000493486,0.000023886
27053,55323,0.000000000,0.000017353,0.000032899,0.000002986
27053,55111,0.001196224,0.005778642,0.000526385,0.001560044
27053,55375,0.002569475,0.001110610,0.000361890,0.002343798
27053,55411,0.019969716,0.015132058,0.018653770,0.019493829
27053,55446,0.018673807,0.005310103,0.013291223,0.017279911
27053,55316,0.016133551,0.007982508,0.003158310,0.014843555
27053,55364,0.011793803,0.003453302,0.010955389,0.011038243
27053,55412,0.015861994,0.004910978,0.007698381,0.014549461
27053,55422,0.023338392,0.018151529,0.011185682,0.022340723
27053,55374,0.009748535,0.013327318,0.005625740,0.009869330
27053,55437,0.015521689,0.010516086,0.005494144,0.014636047
27053,55406,0.029362478,0.021535418,0.045729701,0.029431831
27053,55409,0.009026676,0.004615972,0.011876563,0.008776552
27053,55410,0.015825901,0.005778642,0.008422161,0.014625597
27053,55450,0.000001719,0.001874154,0.001644953,0.000237366
27053,55113,0.000000000,0.000052060,0.000000000,0.000004479
27053,55467,0.000000000,0.000104120,0.000000000,0.000008957
27053,55402,0.001942145,0.049508902,0.007862877,0.006302875
27053,55414,0.028645775,0.026203450,0.039676273,0.028936199
27053,55423,0.028482497,0.015687363,0.021186998,0.027050711
27053,55426,0.021738271,0.022732794,0.019706540,0.021731634
27053,55347,0.020057371,0.004268906,0.006612712,0.018089043
27053,55341,0.000410772,0.000034707,0.000098697,0.000364259
27053,55328,0.000159840,0.000069413,0.000098697,0.000149286
27053,55391,0.013402517,0.024832541,0.008619555,0.014168780
27053,55405,0.014615928,0.011626696,0.034379524,0.015255586
27053,55413,0.013185959,0.029604692,0.019377550,0.014879384
27053,55420,0.017915855,0.024433415,0.012764837,0.018242808
27053,55417,0.020157056,0.006212474,0.007171996,0.018368209
27053,55458,0.003612733,0.006056294,0.000065798,0.003661997
27053,55479,0.000000000,0.000017353,0.005230951,0.000238858
27053,55359,0.004336311,0.003488009,0.002138439,0.004163600
27053,55361,0.000042968,0.000017353,0.000032899,0.000040307
27053,55317,0.000000000,0.000989137,0.000065798,0.000088079
27053,55107,0.000000000,0.000086766,0.000065798,0.000010450
27053,55487,0.000000000,0.000104120,0.000000000,0.000008957
27053,55488,0.000000000,0.000034707,0.000000000,0.000002986
27053,55480,0.000000000,0.000000000,0.000065798,0.000002986
27053,55331,0.011807552,0.013969389,0.007336492,0.011790647
27053,55369,0.028616557,0.034897442,0.014607185,0.028521183
27053,55408,0.032602250,0.032676223,0.075996842,0.034577736
27053,55404,0.025507407,0.018203589,0.048888012,0.025940020
27053,55416,0.033312079,0.036667476,0.032306882,0.033555123
27053,55424,0.006886880,0.007409850,0.002467430,0.006731328
27053,55436,0.011111474,0.004251553,0.004013686,0.010199253
27053,55439,0.006945316,0.025335786,0.012567443,0.008782524
27053,55429,0.020041902,0.012997605,0.018061587,0.019346036
27053,55431,0.015074824,0.020043036,0.029543361,0.016158769
27053,55443,0.022271072,0.013014959,0.004638768,0.020674685
27053,55445,0.008212007,0.008971645,0.003059613,0.008043556
27053,55430,0.014829048,0.012789366,0.011843664,0.014518111
27053,55441,0.015270757,0.021847777,0.025759968,0.016312534
27053,55357,0.002222295,0.002012980,0.001546256,0.002173611
27053,55330,0.000001719,0.000000000,0.000000000,0.000001493
27053,55455,0.000005156,0.005674522,0.004013686,0.000674775
27053,55311,0.024350714,0.010186374,0.002039742,0.022119779
27053,55344,0.014854829,0.040780203,0.019969733,0.017317232
27053,55346,0.011336625,0.003349183,0.001447559,0.010200746
27053,55327,0.003244929,0.000694131,0.000789578,0.002914072
27053,55340,0.005769717,0.004893624,0.001644953,0.005507178
27053,55407,0.028033914,0.019800090,0.100440847,0.030611194
27053,55435,0.014605616,0.029812932,0.013653112,0.015870646
27053,55444,0.009423699,0.002012980,0.001250164,0.008415279
27053,55454,0.008287630,0.005605109,0.005757336,0.007942041
27053,55438,0.014658896,0.007132197,0.003717594,0.013514906
27053,55388,0.000027499,0.000000000,0.000000000,0.000023886
27053,55387,0.000015468,0.000000000,0.000000000,0.000013436
27053,55386,0.000036093,0.000000000,0.000000000,0.000031350
27055,55974,0.120687779,0.092105263,0.090464548,0.117966436
27055,55943,0.149200131,0.065789474,0.066014670,0.141461007
27055,55931,0.021656328,0.045112782,0.022004890,0.022902270
27055,55947,0.344760039,0.357142857,0.508557457,0.352023692
27055,55921,0.246925672,0.415413534,0.251833741,0.255972359
27055,55941,0.055827620,0.005639098,0.034229829,0.052319842
27055,55954,0.003808902,0.001879699,0.002444988,0.003652517
27055,55971,0.007508978,0.005639098,0.002444988,0.007206318
27055,55919,0.049624551,0.011278195,0.022004890,0.046495558
27057,56458,0.017166066,0.009646302,0.022222222,0.016928484
27057,56433,0.065522262,0.028938907,0.033333333,0.063266624
27057,56464,0.029274274,0.004823151,0.014814815,0.027903307
27057,56436,0.000000000,0.000000000,0.003703704,0.000071731
27057,56678,0.016246456,0.001607717,0.003703704,0.015350405
27057,56470,0.477891026,0.813504823,0.774074074,0.498601248
27057,56467,0.153574987,0.065916399,0.048148148,0.147622122
27057,56435,0.000306537,0.000000000,0.000000000,0.000286923
27057,56461,0.137941605,0.019292605,0.033333333,0.130621907
27057,56633,0.026515442,0.006430868,0.040740741,0.025894843
27057,56601,0.074411832,0.048231511,0.025925926,0.072304713
27057,56484,0.001149513,0.001607717,0.000000000,0.001147694
27059,55032,0.000528138,0.000000000,0.000000000,0.000493367
27059,55040,0.325626430,0.243010753,0.225092251,0.319921061
27059,55079,0.019130333,0.002150538,0.000000000,0.017980485
27059,55398,0.019012969,0.000000000,0.022140221,0.018090122
27059,55008,0.403321401,0.678494624,0.597785978,0.420239009
27059,55371,0.061616102,0.013978495,0.018450185,0.058546212
27059,55029,0.000000000,0.000000000,0.003690037,0.000054819
27059,55080,0.043307318,0.010752688,0.033210332,0.041497643
27059,55056,0.037028343,0.006451613,0.007380074,0.035029054
27059,55017,0.018308785,0.010752688,0.007380074,0.017761210
27059,55005,0.000410774,0.002150538,0.000000000,0.000493367
27059,55006,0.060501144,0.027956989,0.084870849,0.059204035
27059,56353,0.001995188,0.000000000,0.000000000,0.001863831
27059,56358,0.002288598,0.000000000,0.000000000,0.002137923
27059,55070,0.006924476,0.004301075,0.000000000,0.006687863
27061,55742,0.007641921,0.003599712,0.003787879,0.007120942
27061,56659,0.003144105,0.000719942,0.000946970,0.002840801
27061,55771,0.000043668,0.000000000,0.000000000,0.000037877
27061,56688,0.004104803,0.000000000,0.000473485,0.003598349
27061,55746,0.001441048,0.000000000,0.000000000,0.001249953
27061,55745,0.000000000,0.000000000,0.000473485,0.000037877
27061,55793,0.012227074,0.002879770,0.000473485,0.010795046
27061,55723,0.005414847,0.005039597,0.002367424,0.005151320
27061,56661,0.011353712,0.001439885,0.000000000,0.009923867
27061,55721,0.074366812,0.036717063,0.015151515,0.067648953
27061,56637,0.005109170,0.003599712,0.000000000,0.004621037
27061,55764,0.000043668,0.000000000,0.000473485,0.000075755
27061,55716,0.000000000,0.000000000,0.000473485,0.000037877
27061,56657,0.011179039,0.002159827,0.000473485,0.009848112
27061,56681,0.006113537,0.000719942,0.000946970,0.005416461
27061,55709,0.111091703,0.023038157,0.002840909,0.097799326
27061,55775,0.025283843,0.004319654,0.000473485,0.022196129
27061,56636,0.113842795,0.087832973,0.022253788,0.105147532
27061,56630,0.005589520,0.000000000,0.000000000,0.004848301
27061,55736,0.001834061,0.001439885,0.000473485,0.001704481
27061,55744,0.452227074,0.758099352,0.930871212,0.506609598
27061,55781,0.001135371,0.000000000,0.000000000,0.000984811
27061,55784,0.002969432,0.002159827,0.000473485,0.002727169
27061,55722,0.000043668,0.000000000,0.000473485,0.000075755
27061,55769,0.055327511,0.056155508,0.005681818,0.051399568
27061,56639,0.011441048,0.002879770,0.000946970,0.010151131
27061,55753,0.022183406,0.000719942,0.004261364,0.019620469
27061,55752,0.000655022,0.000000000,0.000000000,0.000568160
27061,55748,0.005764192,0.000000000,0.000000000,0.004999811
27061,56628,0.043711790,0.004319654,0.004261364,0.038483391
27061,56631,0.000000000,0.000000000,0.000473485,0.000037877
27061,56680,0.004716157,0.001439885,0.000473485,0.004204386
27061,55786,0.000000000,0.000719942,0.000000000,0.000037877
27063,56159,0.005036374,0.000000000,0.000000000,0.004598093
27063,56101,0.052415594,0.011173184,0.196078431,0.053644414
27063,56131,0.000559597,0.000000000,0.000000000,0.000510899
27063,56127,0.000186532,0.000000000,0.000000000,0.000170300
27063,56150,0.271031524,0.178770950,0.143790850,0.262091281
27063,56161,0.035627681,0.011173184,0.000000000,0.033208447
27063,56143,0.453273643,0.712290503,0.601307190,0.472922343
27063,56160,0.001865324,0.000000000,0.000000000,0.001702997
27063,56119,0.016041783,0.005586592,0.000000000,0.014986376
27063,56167,0.018839769,0.002793296,0.000000000,0.017370572
27063,56137,0.095877635,0.036312849,0.058823529,0.091280654
27063,56187,0.007647827,0.002793296,0.000000000,0.007152589
27063,56111,0.039358329,0.036312849,0.000000000,0.038147139
27063,56118,0.002238388,0.002793296,0.000000000,0.002213896
27065,56353,0.002869097,0.000000000,0.000000000,0.002686066
27065,56358,0.173580395,0.073417722,0.148571429,0.168662563
27065,55007,0.090017932,0.005063291,0.011428571,0.084722999
27065,55037,0.008487747,0.002531646,0.000000000,0.008058198
27065,55051,0.628930066,0.891139241,0.822857143,0.644320090
27065,55006,0.043395099,0.010126582,0.000000000,0.041074426
27065,55030,0.012432756,0.007594937,0.017142857,0.012311136
27065,55072,0.013389121,0.002531646,0.000000000,0.012646894
27065,56342,0.026897788,0.007594937,0.000000000,0.025517627
27067,56284,0.002627681,0.000485437,0.000000000,0.002349585
27067,56251,0.018537098,0.002427184,0.023724792,0.017328187
27067,56277,0.000095552,0.000000000,0.000000000,0.000083914
27067,56243,0.000238880,0.000000000,0.000000000,0.000209784
27067,56279,0.018393770,0.002427184,0.009489917,0.016698834
27067,56312,0.009220773,0.003398058,0.002372479,0.008475287
27067,56316,0.002341025,0.000485437,0.000000000,0.002097843
27067,56201,0.550475371,0.811650485,0.778173191,0.581102626
27067,56209,0.052410301,0.010194175,0.013048636,0.047369304
27067,56288,0.138454923,0.070873786,0.087781732,0.130821515
27067,56253,0.024365773,0.001941748,0.002372479,0.021649744
27067,56289,0.012565095,0.000485437,0.004744958,0.011244441
27067,56252,0.000859968,0.000000000,0.000000000,0.000755224
27067,56362,0.003630978,0.000485437,0.000000000,0.003230679
27067,56281,0.012708423,0.006310680,0.004744958,0.011873794
27067,56222,0.000095552,0.000000000,0.000000000,0.000083914
27067,56273,0.115904639,0.077669903,0.053380783,0.110388521
27067,56282,0.027041231,0.005339806,0.015421115,0.024754552
27067,56216,0.010032965,0.005825243,0.004744958,0.009482252
27069,56720,0.000000000,0.000000000,0.019607843,0.000479616
27069,56734,0.122176591,0.104651163,0.058823529,0.119904077
27069,56733,0.077002053,0.023255814,0.058823529,0.074340528
27069,56735,0.178131417,0.104651163,0.058823529,0.172182254
27069,56740,0.003080082,0.081395349,0.058823529,0.007673861
27069,56732,0.249486653,0.127906977,0.352941176,0.247002398
27069,56728,0.276694045,0.372093023,0.333333333,0.282014388
27069,56729,0.037987680,0.058139535,0.019607843,0.038369305
27069,56755,0.035934292,0.069767442,0.019607843,0.036930456
27069,56731,0.019507187,0.058139535,0.019607843,0.021103118
27071,56629,0.000000000,0.000000000,0.004830918,0.000118273
27071,56627,0.012608865,0.003603604,0.014492754,0.012063868
27071,56639,0.002469778,0.001801802,0.000000000,0.002365464
27071,56661,0.028467438,0.010810811,0.009661836,0.026848019
27071,56654,0.011698947,0.003603604,0.004830918,0.010999409
27071,56669,0.016638503,0.003603604,0.000000000,0.015375517
27071,56653,0.071103601,0.027027027,0.033816425,0.067297457
27071,56679,0.000000000,0.000000000,0.004830918,0.000118273
27071,56668,0.000000000,0.000000000,0.004830918,0.000118273
27071,56623,0.024567789,0.005405405,0.004830918,0.022826730
27071,56658,0.001169895,0.000000000,0.004830918,0.001182732
27071,56649,0.802027817,0.933333333,0.908212560,0.813246600
27071,55771,0.011049006,0.003603604,0.000000000,0.010289769
27071,56660,0.018198362,0.005405405,0.004830918,0.017031342
27071,55772,0.000000000,0.001801802,0.000000000,0.000118273
27073,56257,0.081747919,0.039840637,0.000000000,0.076943844
27073,56208,0.010701546,0.000000000,0.000000000,0.009719222
27073,56212,0.052021403,0.039840637,0.011235955,0.050215983
27073,56232,0.292806183,0.119521912,0.157303371,0.277807775
27073,56223,0.000297265,0.000000000,0.000000000,0.000269978
27073,56256,0.409631391,0.717131474,0.584269663,0.434665227
27073,56265,0.062722949,0.055776892,0.213483146,0.065874730
27073,56276,0.008323424,0.003984064,0.000000000,0.007829374
27073,56220,0.024375743,0.003984064,0.000000000,0.022408207
27073,56278,0.007134364,0.000000000,0.000000000,0.006479482
27073,56218,0.050237812,0.019920319,0.033707865,0.047786177
27075,55616,0.614315864,0.660377358,0.494117647,0.613778706
27075,55609,0.000000000,0.000000000,0.005882353,0.000160591
27075,55601,0.000000000,0.000000000,0.005882353,0.000160591
27075,55603,0.037636300,0.018867925,0.011764706,0.035811787
27075,55731,0.073338023,0.059299191,0.400000000,0.081419624
27075,55614,0.242701372,0.245283019,0.076470588,0.238317007
27075,55607,0.027963419,0.016172507,0.005882353,0.026658102
27075,55602,0.004045023,0.000000000,0.000000000,0.003693592
27077,56673,0.074925500,0.029702970,0.085106383,0.073287946
27077,56623,0.655598127,0.930693069,0.851063830,0.670404485
27077,56711,0.016602810,0.000000000,0.021276596,0.016019223
27077,56741,0.000000000,0.000000000,0.021276596,0.000400481
27077,56686,0.252873563,0.039603960,0.021276596,0.239887865
27079,56063,0.035024800,0.005727377,0.007905138,0.032745415
27079,56057,0.124914155,0.174112257,0.205533597,0.129365470
27079,56058,0.188706601,0.263459336,0.264822134,0.194645492
27079,56052,0.022815719,0.002290951,0.003952569,0.021221277
27079,56044,0.006409767,0.000000000,0.000000000,0.005902607
27079,56069,0.156276230,0.159221077,0.154150198,0.156419085
27079,56050,0.053567341,0.028636884,0.039525692,0.051788349
27079,56028,0.048683709,0.021764032,0.015810277,0.046447895
27079,56011,0.002899657,0.000000000,0.000000000,0.002670227
27079,56071,0.156810378,0.180985109,0.134387352,0.157894737
27079,56096,0.109881725,0.136311569,0.126482213,0.111798187
27079,56082,0.024799695,0.012600229,0.007905138,0.023750966
27079,56017,0.069210225,0.014891180,0.039525692,0.065350292
27081,56170,0.000624415,0.000000000,0.000000000,0.000585480
27081,56220,0.001873244,0.000000000,0.000000000,0.001756440
27081,56142,0.186075554,0.272727273,0.163043478,0.188524590
27081,56264,0.000312207,0.000000000,0.000000000,0.000292740
27081,56280,0.017171402,0.008264463,0.076086957,0.018442623
27081,56178,0.263502966,0.231404959,0.358695652,0.264929742
27081,56136,0.247268186,0.123966942,0.152173913,0.240339578
27081,56164,0.019981268,0.016528926,0.000000000,0.019320843
27081,56291,0.012488292,0.000000000,0.000000000,0.011709602
27081,56149,0.215423041,0.330578512,0.250000000,0.220433255
27081,56113,0.035279426,0.016528926,0.000000000,0.033665105
27083,56229,0.057895620,0.019246191,0.018597997,0.052437969
27083,56291,0.010740057,0.005613472,0.005722461,0.010025967
27083,56132,0.012586004,0.008821171,0.001430615,0.011684939
27083,56263,0.001594227,0.000000000,0.000000000,0.001370456
27083,56258,0.609330425,0.801122694,0.858369099,0.639137334
27083,56169,0.028612183,0.000801925,0.004291845,0.024884593
27083,56297,0.000167813,0.000000000,0.000000000,0.000144259
27083,56115,0.048498070,0.008019246,0.007153076,0.042772649
27083,56175,0.105722437,0.113071371,0.055793991,0.103866128
27083,56220,0.000251720,0.000000000,0.000000000,0.000216388
27083,56170,0.003356268,0.000801925,0.000000000,0.002957299
27083,56178,0.001929854,0.000000000,0.000000000,0.001658973
27083,56280,0.000251720,0.000000000,0.000000000,0.000216388
27083,56113,0.000335627,0.000000000,0.000000000,0.000288517
27083,56157,0.025759356,0.004009623,0.014306152,0.023225620
27083,56264,0.072411478,0.032076985,0.028612303,0.066575303
27083,56239,0.020557140,0.006415397,0.005722461,0.018537219
27085,55396,0.000754290,0.000000000,0.000000000,0.000679771
27085,55355,0.000062858,0.000000000,0.000000000,0.000056648
27085,55368,0.000817148,0.000000000,0.000000000,0.000736419
27085,55338,0.000314288,0.000000000,0.000000000,0.000283238
27085,55350,0.521151549,0.622814321,0.677716390,0.532883929
27085,55312,0.030171601,0.002497918,0.012891344,0.027757322
27085,55336,0.220001257,0.259783514,0.167587477,0.221095564
27085,55370,0.014771513,0.003330558,0.001841621,0.013595423
27085,55397,0.000565718,0.000000000,0.001841621,0.000566476
27085,55339,0.000377145,0.000000000,0.000000000,0.000339886
27085,55381,0.045823119,0.013322231,0.018416206,0.042768934
27085,55335,0.000062858,0.000000000,0.000000000,0.000056648
27085,55367,0.000377145,0.000000000,0.000000000,0.000339886
27085,55395,0.079263310,0.064945878,0.077348066,0.078230329
27085,55354,0.062857502,0.024146545,0.034990792,0.059366680
27085,55385,0.022628701,0.009159034,0.007366483,0.021242848
27087,56621,0.001583531,0.000000000,0.000000000,0.001515726
27087,56592,0.003167063,0.000000000,0.000000000,0.003031451
27087,56651,0.120348377,0.017543860,0.000000000,0.115574081
27087,56540,0.000791766,0.000000000,0.000000000,0.000757863
27087,56557,0.475455265,0.578947368,0.625000000,0.480863964
27087,56542,0.030878860,0.000000000,0.000000000,0.029556650
27087,56516,0.033254157,0.052631579,0.017857143,0.033345964
27087,56589,0.282660333,0.333333333,0.250000000,0.283061766
27087,56566,0.051860649,0.017543860,0.107142857,0.052292535
27089,56701,0.042644945,0.004405286,0.000000000,0.039742451
27089,56710,0.039051270,0.000000000,0.058252427,0.037522202
27089,56762,0.264015333,0.722466960,0.563106796,0.293960924
27089,56725,0.023957834,0.004405286,0.000000000,0.022424512
27089,56757,0.071154768,0.035242291,0.106796117,0.070159858
27089,56744,0.052946814,0.039647577,0.009708738,0.051287744
27089,56727,0.040728318,0.013215859,0.067961165,0.039964476
27089,56759,0.010541447,0.000000000,0.000000000,0.009769094
27089,56732,0.005989459,0.013215859,0.000000000,0.006216696
27089,56737,0.105654049,0.026431718,0.038834951,0.100133215
27089,56724,0.024916148,0.008810573,0.009708738,0.023756661
27089,56760,0.041447053,0.008810573,0.029126214,0.039520426
27089,56738,0.152371826,0.070484581,0.067961165,0.146314387
27089,56713,0.078102540,0.039647577,0.038834951,0.075266430
27089,56758,0.046478198,0.013215859,0.009708738,0.043960924
27091,56039,0.042960115,0.022974607,0.009868421,0.040655340
27091,56121,0.035848150,0.000000000,0.003289474,0.032420250
27091,56031,0.602498799,0.858524788,0.802631579,0.626126907
27091,56127,0.019990389,0.006045949,0.003289474,0.018550624
27091,56162,0.006054781,0.002418380,0.000000000,0.005634535
27091,56111,0.001153292,0.000000000,0.000000000,0.001040222
27091,56181,0.057184046,0.018137848,0.036184211,0.053831484
27091,56098,0.004324844,0.000000000,0.000000000,0.003900832
27091,56160,0.002306583,0.000000000,0.000000000,0.002080444
27091,56075,0.000000000,0.000000000,0.003289474,0.000086685
27091,56013,0.003459875,0.002418380,0.000000000,0.003294036
27091,56088,0.081979817,0.051995163,0.046052632,0.078883495
27091,56171,0.086304661,0.025392987,0.069078947,0.081484050
27091,56176,0.054396925,0.012091898,0.026315789,0.050624133
27091,56027,0.001537722,0.000000000,0.000000000,0.001386963
27093,55325,0.188560713,0.106457243,0.135338346,0.183240612
27093,55353,0.023066104,0.006980803,0.007518797,0.021905424
27093,55321,0.000281294,0.000000000,0.003759398,0.000347705
27093,55355,0.423534927,0.724258290,0.631578947,0.443324061
27093,55324,0.058602907,0.001745201,0.030075188,0.055111266
27093,55389,0.094702297,0.066317627,0.090225564,0.093184979
27093,55342,0.000187529,0.000000000,0.000000000,0.000173853
27093,56243,0.068166901,0.024432810,0.026315789,0.065020862
27093,55350,0.017346460,0.008726003,0.000000000,0.016515994
27093,56209,0.006751055,0.000000000,0.000000000,0.006258693
27093,55329,0.049132677,0.024432810,0.060150376,0.048157163
27093,56228,0.032723863,0.033158813,0.011278195,0.032249652
27093,55382,0.018190342,0.003490401,0.000000000,0.017037552
27093,56362,0.018752930,0.000000000,0.003759398,0.017472184
27095,56386,0.031314250,0.026737968,0.038961039,0.031322171
27095,56363,0.006405187,0.014705882,0.000000000,0.006639723
27095,56330,0.050134430,0.016042781,0.023809524,0.047416282
27095,56358,0.003321208,0.000000000,0.000000000,0.003031178
27095,56338,0.000237229,0.000000000,0.000000000,0.000216513
27095,56359,0.151905741,0.117647059,0.119047619,0.148960739
27095,55371,0.300094892,0.422459893,0.523809524,0.314159931
27095,56450,0.025541673,0.009358289,0.002164502,0.023888568
27095,56313,0.000000000,0.000000000,0.002164502,0.000072171
27095,56353,0.326506405,0.339572193,0.229437229,0.323975173
27095,56342,0.094100901,0.052139037,0.058441558,0.090646651
27095,56357,0.010438083,0.001336898,0.002164502,0.009670901
27097,56373,0.073734479,0.033175355,0.063492063,0.071483429
27097,56336,0.000191022,0.000000000,0.000000000,0.000177232
27097,56318,0.011843362,0.001184834,0.000000000,0.011047439
27097,56384,0.008086597,0.021327014,0.018518519,0.008979737
27097,56344,0.000000000,0.001184834,0.000000000,0.000059077
27097,56359,0.000127348,0.000000000,0.000000000,0.000118154
27097,56331,0.000127348,0.000000000,0.000000000,0.000118154
27097,56340,0.011524992,0.003554502,0.000000000,0.010870207
27097,56328,0.003438395,0.000000000,0.002645503,0.003249247
27097,56364,0.142693410,0.077014218,0.105820106,0.138595144
27097,56338,0.051512257,0.016587678,0.000000000,0.048620547
27097,56466,0.058389048,0.040284360,0.039682540,0.057068589
27097,56347,0.001337154,0.001184834,0.000000000,0.001299699
27097,56307,0.000445718,0.000000000,0.000000000,0.000413540
27097,56314,0.028398599,0.004739336,0.007936508,0.026761978
27097,56382,0.031263929,0.003554502,0.007936508,0.029361375
27097,56367,0.000318370,0.000000000,0.000000000,0.000295386
27097,56473,0.006622095,0.001184834,0.000000000,0.006203107
27097,56353,0.000382044,0.000000000,0.000000000,0.000354463
27097,56443,0.052658389,0.031990521,0.007936508,0.050629172
27097,56345,0.446227316,0.728672986,0.722222222,0.466473681
27097,56475,0.050620821,0.029620853,0.023809524,0.048975010
27097,56329,0.009360076,0.003554502,0.000000000,0.008861582
27097,56449,0.010697230,0.001184834,0.000000000,0.009984049
27099,55950,0.000000000,0.000965251,0.001329787,0.000103189
27099,55912,0.729737410,0.831081081,0.872340426,0.740687236
27099,55967,0.020347846,0.017374517,0.002659574,0.019502631
27099,55961,0.002557690,0.000000000,0.000000000,0.002321742
27099,55917,0.004660680,0.000965251,0.000000000,0.004282324
27099,55982,0.011481187,0.002895753,0.001329787,0.010628418
27099,55970,0.022337160,0.021235521,0.010638298,0.021824373
27099,55936,0.048311925,0.016409266,0.025265957,0.045712517
27099,55933,0.006593157,0.011583012,0.005319149,0.006810443
27099,55909,0.036432875,0.018339768,0.017287234,0.034722939
27099,55973,0.006536319,0.005791506,0.003989362,0.006397689
27099,55975,0.004319654,0.003861004,0.000000000,0.004127541
27099,55926,0.018415369,0.014478764,0.014627660,0.018057992
27099,55953,0.019949983,0.017374517,0.009308511,0.019399443
27099,55951,0.035807662,0.027992278,0.019946809,0.034774533
27099,55977,0.005172218,0.000000000,0.002659574,0.004798266
27099,55918,0.026258952,0.009652510,0.013297872,0.024868435
27099,55940,0.000454700,0.000000000,0.000000000,0.000412754
27099,55976,0.000625213,0.000000000,0.000000000,0.000567537
27101,56115,0.019363454,0.006734007,0.000000000,0.018089431
27101,56125,0.008235032,0.023569024,0.007692308,0.009146341
27101,56186,0.009125306,0.010101010,0.000000000,0.008943089
27101,56128,0.008012464,0.000000000,0.000000000,0.007317073
27101,56149,0.000445137,0.000000000,0.000000000,0.000406504
27101,56122,0.055196973,0.033670034,0.038461538,0.053455285
27101,56131,0.201869575,0.084175084,0.515384615,0.203048780
27101,56172,0.365457378,0.670033670,0.392307692,0.384552846
27101,56151,0.093033608,0.040404040,0.023076923,0.088008130
27101,56175,0.037614066,0.000000000,0.000000000,0.034349593
27101,56180,0.008012464,0.000000000,0.000000000,0.007317073
27101,56132,0.034275540,0.003367003,0.000000000,0.031504065
27101,56170,0.004451369,0.000000000,0.000000000,0.004065041
27101,56123,0.064767416,0.067340067,0.015384615,0.063617886
27101,56114,0.042510572,0.033670034,0.000000000,0.040853659
27101,56183,0.014021812,0.006734007,0.000000000,0.013211382
27101,56141,0.033607834,0.020202020,0.007692308,0.032113821
27103,55332,0.003388658,0.002439024,0.000000000,0.003222545
27103,56054,0.024343015,0.013414634,0.014652015,0.023442436
27103,56074,0.064453665,0.031707317,0.062271062,0.062681663
27103,55335,0.004633472,0.001219512,0.000000000,0.004296727
27103,56001,0.000000000,0.006097561,0.000000000,0.000315936
27103,56082,0.357192254,0.473170732,0.357142857,0.363199798
27103,56021,0.032226833,0.024390244,0.014652015,0.031214457
27103,56003,0.474343015,0.431707317,0.551282051,0.474788323
27103,55334,0.001037344,0.000000000,0.000000000,0.000947807
27103,56073,0.035753804,0.014634146,0.000000000,0.033426008
27103,56058,0.002627939,0.001219512,0.000000000,0.002464299
27105,56155,0.020956049,0.019283747,0.003448276,0.020316944
27105,56129,0.037720888,0.015151515,0.024137931,0.035656237
27105,56141,0.000792932,0.000000000,0.000000000,0.000711093
