339930,"Dolls, toys, and games",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
621600,"Home healthcare",0.00004,0.00005,0.00005,0.00005,0.00001,0.00005,0.00143,0.00049,0.00006,0.00008,0.00004,0.00007,0.00001,0.00003,0.00006,0.00004,0.00002,0.00006,0.00013,0.00004,0.00003,0.00013,0.00003,0.00003
333111,"Farm machinery and equipment",0.00011,0.00019,0.00008,0.00016,0.00002,0.00020,0.00015,0.00076,0.00016,0.00017,0.00009,0.00017,0.00003,0.00009,0.00009,0.00009,0.00005,0.00020,0.00028,0.00008,0.00017,0.00016,0.00008,0.00012
339910,"Jewelry and silverware",0.00179,0.00218,0.00159,0.00237,0.00038,0.00294,0.00195,0.01249,0.00176,0.00220,0.00153,0.00213,0.00060,0.00116,0.00154,0.00069,0.00086,0.00211,0.00238,0.00128,0.00309,0.00230,0.00204,0.00163
621300,"Healthcare practitioners (except physicians and dentists)",0.00149,0.00179,0.00320,0.00230,0.00050,0.00195,0.00194,0.00777,0.00153,0.00212,0.00154,0.00203,0.00080,0.00160,0.00137,0.00068,0.00115,0.00168,0.00207,0.00202,0.00335,0.00183,0.00246,0.00198
611B00,"Other educational services",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33721A,"Office furniture and custom architectural woodwork and millwork",0.00033,0.00037,0.00021,0.00044,0.00004,0.00035,0.00035,0.00195,0.00032,0.00035,0.00026,0.00035,0.00007,0.00013,0.00031,0.00043,0.00010,0.00037,0.00037,0.00020,0.00044,0.00035,0.00017,0.00022
517210,"Wireless telecommunications",0.00034,0.00052,0.00022,0.00052,0.00006,0.00051,0.00044,0.00245,0.00042,0.00050,0.00027,0.00049,0.00009,0.00021,0.00023,0.00012,0.00014,0.00051,0.00060,0.00024,0.00068,0.00046,0.00023,0.00032
326190,"Other plastic products",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33712A,"Home furniture - Cabinets and non-wood, nonupholstered",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
483000,"Water transport (boats, ships, ferries)",0.00007,0.00011,0.00005,0.00009,0.00002,0.00011,0.00010,0.00044,0.00009,0.00012,0.00006,0.00011,0.00002,0.00005,0.00005,0.00003,0.00004,0.00011,0.00028,0.00005,0.00016,0.00010,0.00005,0.00009
336411,"Aircraft",0.00008,0.00010,0.00005,0.00012,0.00001,0.00013,0.00008,0.00063,0.00009,0.00020,0.00006,0.00019,0.00002,0.00004,0.00006,0.00004,0.00004,0.00010,0.00020,0.00005,0.00011,0.00010,0.00005,0.00006
333120,"Construction machinery",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
S00203,"Other state and local government enterprises",0.00106,0.00147,0.00056,0.00136,0.00025,0.00113,0.00192,0.00640,0.00145,0.00323,0.00083,0.00296,0.00038,0.00114,0.00100,0.00057,0.00066,0.00142,0.00170,0.00059,0.00211,0.00141,0.00079,0.00101
623B00,"Residential mental retardation, mental health, substance abuse and other facilities",0.00130,0.00150,0.00134,0.00263,0.00030,-0.01270,0.00173,0.00848,0.00158,0.00216,0.00144,0.00208,0.00039,0.01947,0.00114,0.00051,0.00075,0.00149,0.00720,0.00127,0.00161,0.00166,0.00093,0.00229
324190,"Other petroleum and coal products",0.00004,0.00006,0.00004,0.00009,0.00001,-0.00004,0.00008,0.00022,0.00005,0.00007,0.00005,0.00007,0.00002,0.00016,0.00005,0.00002,0.00004,0.00006,0.00021,0.00004,0.00008,0.00006,0.00004,0.00008
333415,"Air conditioning, refrigeration, and warm air heating equipment",0.00013,0.00018,0.00010,0.00024,0.00003,-0.00044,0.00022,0.00084,0.00015,0.00018,0.00013,0.00018,0.00004,0.00089,0.00019,0.00006,0.00009,0.00018,0.00048,0.00010,0.00020,0.00016,0.00011,0.00018
327991,"Cut stone and stone products",0.00054,0.00037,0.00002,0.00023,0.00004,0.00036,0.00043,0.00024,0.00019,0.00019,0.00067,0.00019,0.00005,0.00013,0.00260,0.00057,0.00014,0.00039,0.00007,0.00002,0.00023,0.00054,0.00016,0.00016
334300,"Audio and video equipment",0.00065,0.00055,0.00003,0.00037,0.00006,0.00063,0.00029,0.00080,0.00031,0.00028,0.00051,0.00028,0.00008,0.00012,0.00104,0.00045,0.00016,0.00056,0.00021,0.00003,0.00048,0.00095,0.00021,0.00025
3219A0,"Veneer, plywood, and engineered wood",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31122A,"Vegetable oils and by-products",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
541300,"Architectural, engineering, and related services",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
813B00,"Civic, social, professional, and similar organizations",0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
337127,"Institutional furniture",0.00001,0.00001,0.00000,0.00001,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00008,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000
322291,"Sanitary paper (tissues, napkins, diapers, etc.)",0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00003,0.00001,0.00001,0.00001
336611,"Ships and ship repair",0.00029,0.00025,0.00008,0.00028,0.00008,0.00025,0.00026,0.00103,0.00023,0.00024,0.00044,0.00024,0.00008,0.00018,0.00064,0.01266,0.00027,0.00025,0.00044,0.00008,0.00029,0.00034,0.00025,0.00025
621900,"Ambulances",0.00004,0.00003,0.00000,0.00003,0.00000,0.00003,0.00001,0.00002,0.00002,0.00002,0.00004,0.00002,0.00000,0.00000,0.00005,0.00068,0.00001,0.00003,0.00000,0.00000,0.00002,0.00004,0.00001,0.00002
48A000,"Scenic and sightseeing transportation and support activities for transportation",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
339920,"Sporting and athletic goods",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
812300,"Dry-cleaning and laundry",0.00001,0.00002,0.00000,0.00002,0.00000,0.00001,0.00000,0.00002,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00002,0.00001,0.00000,0.00002,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000
312140,"Distilleries and spirits",0.00005,0.00011,0.00000,0.00091,0.00001,0.00009,0.00004,0.00019,0.00004,0.00003,0.00005,0.00003,0.00001,0.00001,0.00026,0.00005,0.00003,0.00011,0.00002,0.00000,0.00005,0.00006,0.00003,0.00006
541940,"Veterinarians",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
532100,"Vehicle rental and leasing",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21311A,"Other support activities for mining",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
335311,"Specialty transformers",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
334220,"Wireless communications",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
111900,"Tobacco, cotton, sugarcane, peanuts, sugar beets, herbs and spices, and other crops",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
311700,"Seafood",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
522A00,"Nondepository credit intermediation and related activities",0.00002,0.00002,0.00000,0.00002,0.00000,0.00003,0.00002,0.00004,0.00001,0.00001,0.00002,0.00001,0.00000,0.00001,0.00018,0.00001,0.00001,0.00002,0.00001,0.00000,0.00002,0.00002,0.00001,0.00006
33411A,"Computer terminals and other computer peripheral equipment",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
532A00,"Consumer goods and general rental centers",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
523A00,"Securities and commodities brokerage and exchanges",0.00004,0.00007,0.00001,0.00010,0.00001,0.00007,0.00007,0.00013,0.00003,0.00003,0.00004,0.00003,0.00001,0.00002,0.00016,0.00003,0.00004,0.00007,0.00002,0.00001,0.00005,0.00005,0.00004,0.00004
33329A,"Machinery for the paper, textile, food or other industries (except semiconductor machinery)",0.00033,0.00053,0.00005,0.00074,0.00011,0.00050,0.00050,0.00094,0.00030,0.00029,0.00030,0.00029,0.00013,0.00022,0.00107,0.00020,0.00032,0.00052,0.00024,0.00005,0.00066,0.00039,0.00039,0.00033
711100,"Performances",0.00001,0.00003,0.00000,0.00005,0.00000,0.00003,0.00003,0.00005,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00009,0.00001,0.00001,0.00003,0.00001,0.00000,0.00002,0.00002,0.00001,0.00001
335210,"Small electrical appliances",0.00004,0.00006,0.00001,0.00009,0.00001,0.00006,0.00006,0.00013,0.00003,0.00003,0.00003,0.00003,0.00002,0.00002,0.00016,0.00003,0.00004,0.00007,0.00002,0.00001,0.00005,0.00005,0.00003,0.00003
712000,"Museums, historical sites, zoos, and parks",0.00008,0.00011,0.00001,0.00014,0.00002,0.00012,0.00014,0.00022,0.00006,0.00006,0.00007,0.00006,0.00003,0.00003,0.00042,0.00005,0.00007,0.00011,0.00004,0.00001,0.00010,0.00009,0.00008,0.00007
621500,"Medical laboratories",0.00020,0.00039,0.00003,0.00053,0.00006,0.00037,0.00036,0.00065,0.00017,0.00016,0.00018,0.00016,0.00008,0.00007,0.00117,0.00015,0.00018,0.00041,0.00010,0.00002,0.00024,0.00026,0.00020,0.00017
511200,"Software",0.00005,0.00005,0.00000,0.00006,0.00001,0.00008,0.00030,0.00010,0.00005,0.00003,0.00004,0.00003,0.00001,0.00001,0.00026,0.00002,0.00002,0.00005,0.00002,0.00000,0.00005,0.00006,0.00002,0.00004
713100,"Amusement parks and arcades",0.00003,0.00005,0.00001,0.00006,0.00001,0.00005,0.00006,0.00011,0.00003,0.00003,0.00003,0.00003,0.00002,0.00002,0.00012,0.00002,0.00004,0.00005,0.00002,0.00001,0.00006,0.00004,0.00004,0.00003
813A00,"Grantmaking, giving, and social advocacy organizations",0.00001,0.00001,0.00000,0.00005,0.00000,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001
336500,"Railroad rolling stock",0.00003,0.00004,0.00000,0.00006,0.00001,0.00005,0.00006,0.00008,0.00002,0.00003,0.00002,0.00003,0.00002,0.00001,0.00011,0.00002,0.00005,0.00004,0.00002,0.00000,0.00004,0.00003,0.00004,0.00003
512100,"Movies and film",0.00001,0.00002,0.00000,0.00004,0.00000,0.00002,0.00002,0.00004,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00005,0.00001,0.00001,0.00002,0.00001,0.00000,0.00002,0.00002,0.00002,0.00001
812200,"Funerary services",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
811400,"Household goods repair",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
325190,"Other basic organic chemicals",0.00004,0.00004,0.00000,0.00006,0.00001,0.00005,0.00006,0.00010,0.00003,0.00003,0.00003,0.00003,0.00002,0.00002,0.00017,0.00002,0.00003,0.00004,0.00002,0.00000,0.00005,0.00004,0.00004,0.00004
336120,"Heavy duty trucks",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
335221,"Home cooking appliances",0.00002,0.00004,0.00000,0.00005,0.00001,0.00003,0.00018,0.00006,0.00002,0.00002,0.00002,0.00002,0.00001,0.00001,0.00014,0.00001,0.00002,0.00004,0.00001,0.00000,0.00002,0.00003,0.00002,0.00002
314900,"Other textiles",0.00025,0.00029,0.00005,0.00035,0.00008,0.00014,0.00051,0.00085,0.00021,0.00024,0.00021,0.00024,0.00010,0.00034,0.00283,0.00011,0.00026,0.00027,0.00014,0.00005,0.00063,0.00028,0.00036,0.00025
311520,"Ice cream and frozen desserts",0.00030,0.00045,0.00004,0.00066,0.00007,0.00045,0.00047,0.00083,0.00024,0.00025,0.00028,0.00025,0.00011,0.00014,0.00172,0.00019,0.00020,0.00045,0.00017,0.00004,0.00047,0.00036,0.00027,0.00028
325320,"Pesticides",0.00147,0.00224,0.00033,0.00288,0.00050,0.00142,0.00319,0.00524,0.00136,0.00143,0.00128,0.00142,0.00078,0.00182,0.00564,0.00100,0.00126,0.00226,0.00138,0.00031,0.00188,0.00195,0.00188,0.00134
335222,"Home refrigerators and freezers",0.00170,0.00232,0.00042,0.00280,0.00062,0.00169,0.00445,0.00559,0.00175,0.00197,0.00144,0.00194,0.00101,0.00206,0.00522,0.00107,0.00174,0.00230,0.00174,0.00039,0.00251,0.00236,0.00214,0.00167
334511,"Navigation instruments",0.00113,0.00189,0.00023,0.00238,0.00040,0.00155,0.00206,0.00378,0.00108,0.00110,0.00100,0.00110,0.00064,0.00103,0.00394,0.00076,0.00109,0.00192,0.00092,0.00022,0.00145,0.00153,0.00139,0.00105
336612,"Boats",0.00004,0.00007,0.00001,0.00009,0.00002,0.00007,0.00006,0.00014,0.00004,0.00004,0.00004,0.00004,0.00002,0.00002,0.00037,0.00003,0.00004,0.00007,0.00002,0.00001,0.00006,0.00005,0.00005,0.00004
334111,"Computers",0.00010,0.00013,0.00001,0.00016,0.00007,0.00015,0.00013,0.00025,0.00009,0.00009,0.00009,0.00009,0.00006,0.00005,0.00036,0.00005,0.00034,0.00013,0.00005,0.00001,0.00017,0.00012,0.00016,0.00011
336214,"Travel trailer and campers",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
335911,"Storage batteries",0.00060,0.00085,0.00011,0.00135,0.00029,0.00088,0.00085,0.00182,0.00056,0.00058,0.00051,0.00058,0.00039,0.00037,0.00212,0.00039,0.00089,0.00083,0.00052,0.00011,0.00110,0.00075,0.00091,0.00059
339113,"Surgical appliance and supplies",0.00010,0.00017,0.00003,0.00010,0.00007,0.00016,0.00015,0.00028,0.00014,0.00014,0.00007,0.00014,0.00005,0.00008,0.00015,0.00004,0.00038,0.00017,0.00022,0.00003,0.00012,0.00015,0.00017,0.00008
561700,"Buildings and dwellings services",0.00006,0.00006,0.00001,0.00006,0.00003,0.00008,0.00007,0.00015,0.00005,0.00006,0.00004,0.00006,0.00003,0.00003,0.00011,0.00003,0.00007,0.00006,0.00007,0.00001,0.00010,0.00007,0.00010,0.00005
336991,"Motorcycle, bicycle, and parts",0.00007,0.00009,0.00003,0.00009,0.00003,0.00008,0.00012,0.00036,0.00007,0.00009,0.00005,0.00009,0.00003,0.00006,0.00009,0.00005,0.00017,0.00008,0.00014,0.00003,0.00023,0.00009,0.00010,0.00007
333993,"Packaging machinery",0.00035,0.00069,0.00010,0.00049,0.00013,0.00075,0.00050,0.00096,0.00049,0.00051,0.00026,0.00050,0.00018,0.00020,0.00072,0.00016,0.00038,0.00070,0.00069,0.00010,0.00051,0.00054,0.00047,0.00033
333920,"Material handling equipment",0.00011,0.00017,0.00003,0.00019,0.00004,0.00016,0.00043,0.00038,0.00010,0.00012,0.00009,0.00012,0.00006,0.00007,0.00034,0.00007,0.00011,0.00016,0.00010,0.00002,0.00024,0.00015,0.00014,0.00011
326110,"Plastic bags, films, and sheets",0.00115,0.00120,0.00020,0.00159,0.00037,0.00288,0.00161,0.00301,0.00096,0.00092,0.00096,0.00092,0.00064,0.00051,0.00463,0.00051,0.00101,0.00118,0.00075,0.00020,0.00146,0.00124,0.00129,0.00094
311221,"Corn products",0.00009,0.00009,0.00003,0.00011,0.00002,0.00011,0.00017,0.00024,0.00010,0.00007,0.00008,0.00007,0.00003,0.00004,0.00032,0.00004,0.00009,0.00009,0.00010,0.00003,0.00011,0.00009,0.00010,0.00010
541512,"Computer systems design",0.00006,0.00008,0.00001,0.00010,0.00002,0.00010,0.00007,0.00018,0.00005,0.00007,0.00005,0.00007,0.00002,0.00003,0.00020,0.00003,0.00008,0.00008,0.00004,0.00001,0.00010,0.00007,0.00008,0.00007
33331A,"Vending, commercial laundry, and other commercial and service industry machinery",0.00011,0.00017,0.00001,0.00021,0.00005,0.00019,0.00012,0.00032,0.00009,0.00009,0.00009,0.00009,0.00006,0.00005,0.00045,0.00007,0.00019,0.00017,0.00005,0.00001,0.00018,0.00013,0.00016,0.00011
335312,"Motors and generators",0.00007,0.00011,0.00001,0.00014,0.00004,0.00012,0.00020,0.00026,0.00007,0.00007,0.00007,0.00007,0.00004,0.00004,0.00029,0.00005,0.00012,0.00011,0.00005,0.00001,0.00012,0.00010,0.00013,0.00008
327200,"Glass and glass products",0.00002,0.00002,0.00000,0.00003,0.00001,0.00003,0.00002,0.00008,0.00002,0.00002,0.00002,0.00002,0.00001,0.00001,0.00008,0.00001,0.00002,0.00002,0.00001,0.00000,0.00003,0.00002,0.00003,0.00002
511120,"Magazines and journals",0.00008,0.00011,0.00001,0.00013,0.00003,0.00012,0.00011,0.00022,0.00007,0.00007,0.00007,0.00007,0.00004,0.00004,0.00050,0.00005,0.00008,0.00011,0.00005,0.00001,0.00014,0.00010,0.00011,0.00009
511110,"Newspapers",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3259A0,"Chemicals (except basic chemicals, agrichemicals, polymers, paints, pharmaceuticals,soaps, cleaning compounds)",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
336999,"Other transportation equipment",0.00020,0.00020,0.00004,0.00024,0.00006,0.00008,0.00031,0.00048,0.00020,0.00023,0.00017,0.00022,0.00010,0.00036,0.00067,0.00017,0.00016,0.00020,0.00024,0.00003,0.00028,0.00026,0.00020,0.00018
515200,"Cable and subscription programming",0.00006,0.00008,0.00001,0.00010,0.00002,0.00009,0.00015,0.00016,0.00006,0.00006,0.00005,0.00006,0.00004,0.00003,0.00022,0.00003,0.00006,0.00008,0.00004,0.00001,0.00010,0.00008,0.00009,0.00006
33391A,"Pumps and pumping equipment",0.00037,0.00049,0.00007,0.00061,0.00015,0.00053,0.00079,0.00101,0.00034,0.00036,0.00033,0.00036,0.00022,0.00021,0.00160,0.00021,0.00038,0.00048,0.00024,0.00006,0.00066,0.00046,0.00058,0.00039
711A00,"Promoters and agents",0.00042,0.00068,0.00008,0.00087,0.00016,0.00060,0.00098,0.00140,0.00040,0.00040,0.00036,0.00040,0.00024,0.00032,0.00158,0.00027,0.00046,0.00068,0.00034,0.00008,0.00060,0.00056,0.00058,0.00039
486000,"Pipeline transport",0.00023,0.00031,0.00004,0.00038,0.00006,0.00031,0.00031,0.00072,0.00019,0.00021,0.00020,0.00021,0.00010,0.00012,0.00081,0.00012,0.00020,0.00030,0.00014,0.00004,0.00039,0.00027,0.00031,0.00022
332200,"Cutlery and handtools",0.00046,0.00058,0.00014,0.00069,0.00023,0.00069,0.00062,0.00112,0.00042,0.00043,0.00040,0.00043,0.00030,0.00025,0.00144,0.00023,0.00070,0.00057,0.00040,0.00013,0.00080,0.00054,0.00082,0.00055
313200,"Fabric",0.00002,0.00003,0.00000,0.00004,0.00001,0.00003,0.00002,0.00005,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00007,0.00001,0.00002,0.00003,0.00001,0.00000,0.00002,0.00002,0.00003,0.00002
336390,"Other vehicle parts",0.00026,0.00036,0.00011,0.00058,0.00009,0.00035,0.00045,0.00085,0.00025,0.00030,0.00025,0.00029,0.00012,0.00019,0.00065,0.00013,0.00023,0.00034,0.00072,0.00011,0.00061,0.00031,0.00030,0.00034
335224,"Home laundry machines",0.00001,0.00002,0.00000,0.00002,0.00000,0.00001,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00003,0.00001,0.00001,0.00002,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001
339950,"Signs",0.00046,0.00046,0.00011,0.00055,0.00041,0.00063,0.00049,0.00179,0.00050,0.00049,0.00032,0.00049,0.00052,0.00029,0.00086,0.00025,0.00101,0.00044,0.00052,0.00010,0.00074,0.00059,0.00208,0.00047
339115,"Ophthalmic goods",0.00005,0.00005,0.00001,0.00006,0.00003,0.00007,0.00005,0.00017,0.00004,0.00005,0.00003,0.00005,0.00004,0.00003,0.00008,0.00003,0.00006,0.00004,0.00005,0.00001,0.00009,0.00006,0.00017,0.00005
511130,"Books",0.00065,0.00073,0.00015,0.00075,0.00030,0.00051,0.00080,0.00198,0.00067,0.00088,0.00048,0.00085,0.00047,0.00088,0.00158,0.00048,0.00094,0.00071,0.00068,0.00015,0.00101,0.00081,0.00162,0.00057
711200,"Sports",0.00020,0.00022,0.00005,0.00023,0.00012,0.00032,0.00022,0.00067,0.00020,0.00022,0.00014,0.00021,0.00018,0.00013,0.00038,0.00014,0.00024,0.00020,0.00028,0.00004,0.00048,0.00025,0.00063,0.00021
336992,"Military armored vehicles and tanks",0.00071,0.00071,0.00015,0.00081,0.00054,0.00096,0.00085,0.00207,0.00064,0.00067,0.00050,0.00067,0.00080,0.00041,0.00193,0.00035,0.00101,0.00066,0.00110,0.00014,0.00140,0.00081,0.00280,0.00075
33399A,"Welding and Soldering Equipment, Scales and Balances, and other general purpose machinery",0.00003,0.00003,0.00001,0.00004,0.00002,0.00004,0.00004,0.00008,0.00003,0.00003,0.00002,0.00003,0.00002,0.00002,0.00008,0.00001,0.00003,0.00003,0.00004,0.00001,0.00006,0.00003,0.00008,0.00003
336213,"Motor homes",0.00084,0.00089,0.00020,0.00106,0.00062,0.00098,0.00171,0.00275,0.00091,0.00098,0.00061,0.00097,0.00070,0.00076,0.00158,0.00036,0.00159,0.00084,0.00311,0.00020,0.00161,0.00109,0.00213,0.00084
33299B,"Metal pipe fittings, ball and roller bearings, industrial patterns, metal bath fixtures, other misc. fabricated metals",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
491000,"Postal service",0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00001,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000
334517,"Irradiation apparatuses",0.00002,0.00002,0.00000,0.00002,0.00001,0.00002,0.00002,0.00010,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00004,0.00001,0.00001,0.00002,0.00003,0.00000,0.00003,0.00002,0.00003,0.00002
337110,"Wood kitchen cabinets and countertops",0.00014,0.00017,0.00006,0.00021,0.00007,0.00018,0.00030,0.00064,0.00013,0.00015,0.00011,0.00015,0.00009,0.00008,0.00032,0.00008,0.00013,0.00016,0.00018,0.00006,0.00024,0.00017,0.00038,0.00014
327100,"Clay and ceramic products",0.00051,0.00053,0.00013,0.00066,0.00032,0.00069,0.00074,0.00155,0.00045,0.00051,0.00038,0.00050,0.00044,0.00030,0.00103,0.00025,0.00065,0.00050,0.00083,0.00012,0.00096,0.00058,0.00168,0.00058
335313,"Switchgear and switchboards",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
