STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
31,133,31133,Pawnee,Pawnee County,-96.2452254,40.1378496,Nebraska,NE
31,153,31153,Sarpy,Sarpy County,-96.1091254,41.1150635,Nebraska,NE
31,075,31075,Grant,Grant County,-101.7559645,41.9139574,Nebraska,NE
31,021,31021,Burt,Burt County,-96.3377462,41.8541794,Nebraska,NE
31,155,31155,Saunders,Saunders County,-96.6420968,41.2233882,Nebraska,NE
31,009,31009,Blaine,Blaine County,-99.9964074,41.931945,Nebraska,NE
31,051,31051,Dixon,Dixon County,-96.8558616,42.4852801,Nebraska,NE
31,167,31167,Stanton,Stanton County,-97.1771094,41.9050454,Nebraska,NE
31,183,31183,Wheeler,Wheeler County,-98.5208533,41.9225747,Nebraska,NE
31,061,31061,Franklin,Franklin County,-98.96208,40.1832031,Nebraska,NE
31,053,31053,Dodge,Dodge County,-96.6458526,41.5770082,Nebraska,NE
31,029,31029,Chase,Chase County,-101.6941918,40.5303903,Nebraska,NE
31,019,31019,Buffalo,Buffalo County,-99.0749833,40.855226,Nebraska,NE
31,059,31059,Fillmore,Fillmore County,-97.5967053,40.5250399,Nebraska,NE
31,185,31185,York,York County,-97.5967418,40.8730557,Nebraska,NE
31,159,31159,Seward,Seward County,-97.140383,40.8719439,Nebraska,NE
31,035,31035,Clay,Clay County,-98.0508585,40.5236693,Nebraska,NE
31,033,31033,Cheyenne,Cheyenne County,-103.0119289,41.2142358,Nebraska,NE
31,069,31069,Garden,Garden County,-102.3029845,41.6333638,Nebraska,NE
31,083,31083,Harlan,Harlan County,-99.4034177,40.1787663,Nebraska,NE
31,177,31177,Washington,Washington County,-96.2245771,41.5339726,Nebraska,NE
31,091,31091,Hooker,Hooker County,-101.117324,41.920317,Nebraska,NE
31,147,31147,Richardson,Richardson County,-95.7186026,40.1237427,Nebraska,NE
31,065,31065,Furnas,Furnas County,-99.9096631,40.191865,Nebraska,NE
31,093,31093,Howard,Howard County,-98.5133417,41.2168513,Nebraska,NE
31,175,31175,Valley,Valley County,-98.9834841,41.5640938,Nebraska,NE
31,027,31027,Cedar,Cedar County,-97.2568696,42.6045604,Nebraska,NE
31,169,31169,Thayer,Thayer County,-97.5962626,40.1738446,Nebraska,NE
31,049,31049,Deuel,Deuel County,-102.332609,41.1119026,Nebraska,NE
31,123,31123,Morrill,Morrill County,-102.9905936,41.7322039,Nebraska,NE
31,079,31079,Hall,Hall County,-98.5026645,40.8660265,Nebraska,NE
31,081,31081,Hamilton,Hamilton County,-98.0223294,40.8728173,Nebraska,NE
31,115,31115,Loup,Loup County,-99.5098521,41.9031834,Nebraska,NE
31,063,31063,Frontier,Frontier County,-100.4066834,40.530946900000004,Nebraska,NE
31,125,31125,Nance,Nance County,-97.9914083,41.4023855,Nebraska,NE
31,107,31107,Knox,Knox County,-97.8913492,42.6344045,Nebraska,NE
31,135,31135,Perkins,Perkins County,-101.6274676,40.8576462,Nebraska,NE
31,037,31037,Colfax,Colfax County,-97.0889449,41.57496,Nebraska,NE
31,023,31023,Butler,Butler County,-97.1320395,41.2260724,Nebraska,NE
31,031,31031,Cherry,Cherry County,-101.0476532,42.571323,Nebraska,NE
